Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1320,export effects,0.51622826,// export the middleware,,0
1321,Version Packages (#2325),0.6213044,Updated dependencies [2466c79]:,Fixed title of spawn with context,0
1322,Merge pull request #2159 from acdvs/docusaurus,0.45100528,- createSagaMiddleware supports a new (optional) option: onError API docs to detect uncaught exceptions from Sagas (thanks to @secobarbital),Match buffer names in documentation.,0
1323,Merge pull request #1920 from slorber/patch-1,0.45959905,Include fix #71 'yield [] should return immediately an empty array instead of blocking forever' (thanks to @slorber ) ,,0
1324,added server side rendering using END support,0.5408485,Middleware API,"The eventChannel function was enforcing the matcher function when passed 2 arguments, even though the function supports no matcher in any case.",0
1325,Merge pull request #352 from jonboiser/master,0.4711062,- issue with joiner not ending in cancelled state when joining cancelled task ,https://github.com/yelouafi/redux-saga/tree/master/docs/api#buffers,0
1326,Fix code example bug in Beginner Tutorial,0.52945876,- Fix issues with Error handling,,0
1327,Add link to egghead videos in external resources,0.3690278,- Browser build is now on cdnjs (thanks to @ian4hu & @pvnr0082t) ,,0
1328,support task manual + auto saga cancellation (thanks to @aikoven),0.7139833,Task cancellation support. Thanks to @aikoven for this one. (issue #14).,,1
1329,check undefined argument in io.take,0.6215786,take will now throw an error if provided with an argument and that argument is undefined. (see #35.  thanks @tgriesser) ,,0
1330,upgraded to 0.10,0.49103558,"This is rather a smaller release, but some things have changed or got improved.",,0
1331,rebuild examples with inline source maps,0.45356455,Also migrated examples to webpack. All build infrastructure use webpack,,0
1332,cancellation using Never abstraction,0.7309551,       // logic proper to cancellation,,1
1333,Fixed typo (#2136),0.63480127,- fix #287 weird error stack trace and error printing,,0
1334,Add immediately in scheduler.js (#1641),0.5036067,configureStore.js,,0
1335,Merge pull request #1627 from redux-saga/pkg/contributors,0.48574078,- got redux-saga/effects and redux-saga/utils working properly for webpack2 and rollup users (or any other bundle which recognizes jsnext:main/module entry). Thanks to @Ephys. How was it achieved can be seen here. Neat trick which I think is not publicly known and it was an issue for quite some time and also allowed me to help fixing this in some other libraries.,,0
1336,Merge pull request #386 from chentsulin/patch-3,0.49526012,A small patch with the following merges,,0
1337,TypeScript: add delay effect,0.5954952,- dev warning for using delay effect incorrectly,,0
1338,TypeScript: update typings for channels,0.596222,#2296 612cae8 Thanks @lourd! - Updates Channel type to eliminate void-emitting pitfall,,0
1339,Add link for new article,0.49500254,New:,,0
1340,add integration tests for babel plugin,0.5135084,import test from 'tape';,,0
1341,chore: npm doesnt support node 10,0.5873171,"- redux@4 got in supported range (this will let npm dedupe redux in node_modules, keep in mind though that we only depend on compose from that package)",,0
1342,Merge pull request #87 from romseguy/monitor-check-env,0.49025777,- got redux-saga/effects and redux-saga/utils working properly for webpack2 and rollup users (or any other bundle which recognizes jsnext:main/module entry). Thanks to @Ephys. How was it achieved can be seen here. Neat trick which I think is not publicly known and it was an issue for quite some time and also allowed me to help fixing this in some other libraries.,,0
1343,recursively call runEffect if middleware returns something different,0.6291734,"- fix #316 Compare END action by string type, not by reference, to allow middleware-transformed actions",,0
1344,Merge pull request #725 from redux-saga/matchers-mixed-array,0.50343853,"- signature of join & cancel, they both accept now a single task descriptor or an array of those (previously they have accepted variadic length of arguments)",,0
1345,Use trailing comma for all files,0.28936273,You can even enhance those stacks with file names and line numbers by using in development our new babel-plugin-redux-saga (also thanks to @restrry). Let us know if there are any issues with this or if we can make them even more useful!,,0
1346,Removed special sagaHelpers treatment when running effects,0.6304087,"It's no longer possible to start the Sagas in the applyMiddleware phase. Starting from this version Sagas must be started using the sagaMiddleware.run(saga, ...args) method. For a background see #235",,0
1347,Update README_ru.md,0.45608968,"Let's face it. Errors coming from redux-saga were unreadable and made finding a root cause of the problem really difficult. We really want to improve this situation and with this release (thanks to @restrry's amazing contribution) we start to log ""saga stacks"" along with original errors. This works similar to what React already does with its ""component stacks"". Just look at this one:",,0
1348,fixed lint issue,0.5227566,- Fix issues with Error handling,,0
1349,Fix saga monitor imports in real world example,0.6997434,"+ sagaMonitor: monitor,",Punctuation additions to readme,0
1350,Fixed comment in Glossary which indicated wrongfully that put is a blocking effect (fixes #626) (#653),0.50156444,"#2068 586179c Thanks @mikabytes! - Added warnings when using take(channelOrPattern) incorrectly with more than one parameter. It helps to surface problem with take(ACTION_A, ACTION_B) being used instead of take([ACTION_A, ACTION_B]).",,0
1351,Add typing for cancel(...tasks),0.8007809,- implemented cancel(...tasks) in similar manner ,,1
1352,Add missing yield,0.59850466,yield take(increment),,0
1353,Clean up docs style,0.70455813,- many docs improvements,,1
1354,Fix a few more typos in internal/proc.js,0.4471127,- Fix issues with Error handling,,0
1355,Ensure that tests do not run in parallel to workaround dtslint issues (#2282),0.58314395,- keeping single stdChannel in the internals allowed to fix 2 bugs with missed actions (see #707 and #1146),,0
1356,Merge branch 'babel-plugin-pure-calls',0.50964195,"- removed#PUREannotations from the source code, adding them automatically with [annotate-pure-calls babel's plugin](https://github.com/Andarist/babel-plugin-annotate-pure-calls)",,0
1357,Fixed unsubscribe and close ordering in eventChannel,0.7012371,"- fixed issue with eventChannels not closing automatically upon emitting END, thanks to @baldwmic",,1
1358,Use error.stack for logging,0.72821146,- unified internally error logging,,1
1359,Made Andarist's changes,0.6376327,Changed:,,0
1360,Added new effect - flush. It can be used to clear channel from buffered items and geting them back in a batch in the saga. (closes #481),0.56145406,"Starting with this release; the check is no longer necessary. If you want to react to cancellations, you can do it inside finally block. A new effect cancelled() is provided to check if the Saga has been cancelled",,0
1361,include dist in order to run vanilla examples,0.4925355,diff,,0
1362,remove unused iterator reference;,0.4955385,So SagaCancellationException class and isCancelError function were removed.,Changing case in import to match path of Counter,0
1363,Add LICENSE files (#2324),0.82834363,#2324 2466c79 Thanks @neurosnap! - Add LICENSE file,,1
1364,update advanced testing doc to use runSaga toPromise function (#1771),0.54008824,"runSaga(iterator, {",,0
1365,adding a title to the gitbook,0.617396,The documentation is now using GitBook thanks to @cef62,,0
1366,grammar,0.5974493,"},",,0
1367,Added contributor info to all package.json files,0.65402824,"#2308 8207e33 Thanks @Andarist, @neurosnap! - exports field has been added to the package.json manifest. It limits what files can be imported from a package but we've tried our best to allow importing all the files that were considered to be a part of the public API.",,0
1368,Merge pull request #42 from mz026/add-budo-dev-dependencies,0.5253441,"Updated dependencies [bed4458, 612cae8, 20f22a8, d2579a2]:",,0
1369,removed doubled the,0.6589271,Removed:,,0
1370,Merge pull request #96 from DjebbZ/patch-2,0.46580726,- got redux-saga/effects and redux-saga/utils working properly for webpack2 and rollup users (or any other bundle which recognizes jsnext:main/module entry). Thanks to @Ephys. How was it achieved can be seen here. Neat trick which I think is not publicly known and it was an issue for quite some time and also allowed me to help fixing this in some other libraries.,,0
1371,0.12.1,0.6687025,  },,0
1372,Update runSaga docs descriptions,0.63944185,- many docs improvements,,0
1373,added docs for select and getState effect,0.7006573,- yield getState() same as select but retrieves the entire state (Api docs),Docs typo,1
1374,export apply,0.666537,// export the middleware,,0
1375,Use a proxy cjs file to require dev & prod bundles conditionally as process.env lookups are costly in node,0.6850682,- CommonJS entries are proxied now. This means that process.env.NODE_ENV is read only once and based on that value the appropriate bundle (development or production) is loaded conditionally with require. process.env is slow in node.js so this should improve performance a little bit.,,0
1376,Merge pull request #685 from kuy/trans-ja-b5f341,0.4334864,Task cancellation support. Thanks to @aikoven for this one. (issue #14).,,0
1377,Document Iterable TypeScript dependency.,0.5264064,take effect supporting Symbol types again - thanks to @iMoses ,,0
1378,add missing package in real-world example,0.5285239,#2270 d2579a2 Thanks @Methuselah96! - Inlined Redux Action type to fix compatibility with strict package managers.,,0
1379,Add multicastChannel documentation (#2250),0.7019352,"- support for yield take(multicastChannel, pattern)",,1
1380,Update FutureActions.md (#1210),0.56816995,"Updated dependencies [bed4458, 612cae8, 20f22a8, d2579a2]:",,0
1381,Build umd with rollup,0.59420556,"- got us a rolluped UMD build, which is way smaller than the one which was produced by a webpack, thanks to the so called 'flat-bundling'",,0
1382,Merge pull request #541 from Emetrop/patch-1,0.44447914,- got redux-saga/effects and redux-saga/utils working properly for webpack2 and rollup users (or any other bundle which recognizes jsnext:main/module entry). Thanks to @Ephys. How was it achieved can be seen here. Neat trick which I think is not publicly known and it was an issue for quite some time and also allowed me to help fixing this in some other libraries.,,0
1383,Merge pull request #135 from jjbohn/jb-beginnger-tutorial-tweak,0.4817306,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1384,simplify struct,0.57294095,"    reducer,",,0
1385,first release,0.806356,Starting from this release,,1
1386,still trying to get bundlesize to run without errors,0.5088472,"- we are reusing @babel/runtime helpers, this has helped us to remove some bytes from our bundles",,0
1387,Remove reference to unused import (#659),0.6222506,import { detach } from 'redux-saga',bump deps,0
1388,Merge pull request #1639 from retyui/Issue#1638,0.45584655,Task cancellation support. Thanks to @aikoven for this one. (issue #14).,,0
1389,fix #287 weird error stack trace and error printing,0.9972238,- fix #287 weird error stack trace and error printing,,1
1390,1,0.7245927,  },,1
1391,Merge pull request #751 from zech/zech-pr-rollupjsdoc-1,0.4217406,- marked overloaded put.sync as deprecated,,0
1392,Fixed missing yields in Sequancing Sagas example (fixes #499),0.5908964,- fix V8 issue when yield*ing saga helpers,,0
1393,Merge pull request #95 from DjebbZ/patch-1,0.4305359,- issue with joiner not ending in cancelled state when joining cancelled task ,Remove empty line,0
1394,Merge pull request #348 from kolarpavel/doc-typo,0.41198468,A small patch with the following merges,,0
1395,Remove typings-tester,0.58842605,TS Typings,Update docs,0
1396,Add recipe for retrying XHRs,0.43880844,To create detached forks which follow the old model. You can use the new effect spawn.,Fix Api.clearItem/Api.storeItem usages,0
1397,forgot to add built output,0.47140387,#2297 fdca798 Thanks @lourd! - Adds missing isAborted method to mock task and deprecates its setRunning method,,0
1398,Merge pull request #41 from tomtangrx/master,0.51559937,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1399,Do not swallow errors when executing put effect (closes #632),0.67056286,"- errors thrown during put execution are no longer caught and swallowed, you need to catch them manually",,0
1400,Merge pull request #733 from thezanke/master,0.48567104,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1401,Merge pull request #257 from ajwhite/docs-typo,0.43695217,A small patch with the following merges,,0
1402,Merge pull request #1875 from ethan-marsh/root-saga-patterns-docs,0.53044,A small patch with the following merges,,0
1403,Merge pull request #18 from yched/patch-1,0.43660226,"yield detach(takeEvery(ACTION_A, mightThrowSaga))",,0
1404,correct option name sagaMonitor instead of monitor,0.8250656,"+ sagaMonitor: monitor,",Fixed broken link,1
1405,Fix typo,0.5174011,- Fix issues with Error handling,,0
1406,Update ForkModel.md,0.71763885,New fork model,,1
1407,Merge pull request #91 from prashaantt/real-world-script-fix,0.4880831,- Fix issues with Error handling,,0
1408,upgarded with new middleware API,0.92092574,Middleware API,fix small typo,1
1409,Updated helper name to hasOwn and fixed the typescript definition of stringableFunc,0.4770918,Task object gets a new property:isCancelled,,0
1410,Forgot to save before push,0.48378253,- marked overloaded put.sync as deprecated,,0
1411,"Removed deprecated APIs - bare saga helpers (not effects), takem, put.sync, parallel effect (arrays)",0.80116516,"- removed some deprecated APIs - takeEvery, takeLatest, throttle from the redux-saga entry point (they are and were importable from redux-saga/effects), takem, put.sync and executing array of effects, there is explicit API for this for already some time - all effect",,1
1412,Fix and improve debounce code example in API docs,0.5581739,(see API docs for detailed infos),,0
1413,Merge pull request #752 from blocka/expose_on_error,0.492551,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1414,Mark options.onerror as deprecated (#682),0.5749176,  // No longer valid with 0.9.1,,0
1415,checking inputs,0.54026574,"test('getData', assert => {",,0
1416,"add , separator to func calls",0.4775814,- detach helper returns a new effect instead of mutating the input one,,0
1417,adding missing imports to examples in recipes docs,0.5623184,"import { createStore, applyMiddleware } from 'redux'",,0
1418,Unified style on all of the badges,0.4439764,- got us a logo! Thanks to @thekarland,,0
1419,Add throttle type definition,0.48362297,"- added TS typings for helpers' effect creators from the redux-saga/effects, that means takeEvery, takeLatest, throttle (thanks to @mcrawshaw)",Grammar fixes,0
1420,Allow to provide custom emitter to saga middleware,0.7541205,"    applyMiddleware(/ other middleware, / sagaMiddleware)",Grammar fixes,1
1421,Scaling Logos to 260px,0.35237902,- got us a logo! Thanks to @thekarland,Grammar fix,0
1422,Merge pull request #169 from yjcxy12/patch-1,0.45245495,- issue with joiner not ending in cancelled state when joining cancelled task ,Grammar fixes,0
1423,Merge pull request #860 from onlyann/master,0.46555096,- issue with joiner not ending in cancelled state when joining cancelled task ,Grammar fixes,0
1424,Merge pull request #373 from nicholaswyoung/feat-use-reducer,0.49969783,Task cancellation support. Thanks to @aikoven for this one. (issue #14).,Grammar fixes,0
1425,Removed outdated part of troubleshooting section,0.63205945,This patch removes all Symbol references from the source code. Some reported issues were related to buggy/incomplete/absent Symbol support which caused subtle and hard to track bugs on  the source code.,,0
1426,fixed merge conflicts,0.5291889,A small patch with the following merges,,0
1427,auto end with undefined result,0.49311036,assert.end(),,0
1428,0.14.0,0.54874,Starting from this release,,0
1429,Update sagas.js,0.54998815,configureStore.js,,0
1430,buffer check,0.5659764,TL/DR: Use buffer.fixed(limit) when you need a bounded buffer (will throw an error when the untaked messages exceed the buffer limit). Use buffer.expanding(limit) when you need an auto expanding buffer.,,0
1431,fixed signature,0.52239084,- Fixed cancellable-counter example,,0
1432,Rewritten even more tests (1 files left) so the internal APIs gets hidden,0.54363143,"- removed some deprecated APIs - takeEvery, takeLatest, throttle from the redux-saga entry point (they are and were importable from redux-saga/effects), takem, put.sync and executing array of effects, there is explicit API for this for already some time - all effect",,0
1433,use npm run check instead of npm test on travis,0.4669428,"- new function createMockTask to mock results of fork effects. With this function, it is now possible to test generators using fork like this",,0
1434,Add chat article to external resources list,0.38735682,"- Updated docs, added a section on channels",Grammar fixes,0
1435,Merge pull request #784 from justsayno/patch-1,0.49593285,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1436,build badge on all readmes,0.3644657,A small patch with the following merges,,0
1437,Fix endless loop while createTaskIterator gets a function that returns a Promise resolved with undefined.,0.577966,- fix Rejected Promise does not throw inside Generators if rejected with an undefined error #283,,0
1438,Removed support for 2 (lol) old deprecated APIs of runSaga,0.6954701,runSaga: remove deprecated StoreIO,,0
1439,Update API docs with info on emitters,0.6519386,(see API docs for detailed infos),Grammar fixes,0
1440,"Remove building umd bundles during precommit, that was a silly idea 🙈",0.56741655,"- got us a rolluped UMD build, which is way smaller than the one which was produced by a webpack, thanks to the so called 'flat-bundling'",Grammar fixes,0
1441,Merge pull request #274 from secobarbital/patch-3,0.49762386,A small patch with the following merges,Grammar fix,0
1442,1588 Added debounce into effects.d.ts (#1589),0.5195726,"- we have stopped interpreting effects returned from fork, this shouldn't affect any real-life code, affected patterns look like this fork(() => effectCreator()) and fork(takeEvery, 'type', fn)",Grammar tweaks,0
1443,"Drop GitBook dependencies, create lockfile for the website",0.5580932,The documentation is now using GitBook thanks to @cef62,Grammar fixes,0
1444,Merge pull request #200 from ooflorent/fix-eslint,0.51811934,- Fix issues with Error handling,,0
1445,"Rewritten multicastChannel, using redux safe subscribers strategy (ensureCanMutateNextTakers) + made some other minor cleanups",0.62669855,"- support for yield take(multicastChannel, pattern)",,0
1446,add import statements to the Concurrency.md doc examples,0.59760296,"import { createStore, applyMiddleware } from 'redux'",,0
1447,fixed typo ping pong typo,0.4062125,TS Typings,,0
1448,fix translate error,0.49751502,- Fix issues with Error handling,,0
1449,(DOCS) Added new article to the docs external sources,0.65028703,- many docs improvements,,0
1450,Merge pull request #476 from neighborhood999/patch-3,0.44339362,A small patch with the following merges,Fix spelling errors,0
1451,Fix broken link to sagaMonitor example,0.62973577,        // error is an instance of SagaCancellationException,,0
1452,core: add debounce helper,0.5442041,- detach helper returns a new effect instead of mutating the input one,,0
1453,redefined join cancellation semantics,0.6941514,       // logic proper to cancellation,Grammar and explanation fixes,0
1454,0.13.0,0.563143,  // No longer valid with 0.9.1,Grammar fixes,0
1455,log error for check,0.6793293,- unified internally error logging,,0
1456,basic support for buffered channels,0.7063238,- channel and actionChannel have default buffer of buffers.expanding(),,1
1457,Add troubleshooting entry on sagas freezing the app,0.5147157,"It's no longer possible to start the Sagas in the applyMiddleware phase. Starting from this version Sagas must be started using the sagaMiddleware.run(saga, ...args) method. For a background see #235",,0
1458,fix issue takeEvery doesnt work when action type is a Symbol,0.70188296,- fix Symbol handling in take's patterns and takeEvery/takeLatest  (thanks to @jscinoz),,1
1459,Merge pull request #131 from Gpx/patch-2,0.4256266,A small patch with the following merges,,0
1460,updated dist files,0.509688,- many docs improvements,,0
1461,Fix broken links and minor grammar error,0.5043215,- Fix issues with Error handling,,0
1462,Fixed all effects anchor link,0.4278934,This patch fixes the createMockTask result to be conform to the API of Task object (see #182),,0
1463,Warn users about putting frozen actions (#1578),0.58182335,"- added dev warning about dispatching frozen actions, for scheduling purposes we are using Object.defineProperty on actions dispatched with put effect, so we have to be able to mutate the action object",Small docs fixed,0
1464,Merge pull request #290 from billyjanitsch/eslintrc,0.48717916,Task cancellation support. Thanks to @aikoven for this one. (issue #14).,,0
1465,Merge pull request #533 from eta-ai/uncaught-error-handler,0.5445725,Error handling,,0
1466,typo fix,0.5387333,- Fix issues with Error handling,,0
1467,Merge remote-tracking branch 'upstream/master' into update-typings,0.4695184,fix #360 : added option logger to customize logging (see  API docs for createSagaMiddleware),,0
1468,Update @changesets/cli,0.5648439,Changed:,,0
1469,Update DispatchingActions.md,0.63111246,"  dispatch: ...,",,0
1470,Added some common issues,0.5584438,For the reasons behind this addition see https://github.com/yelouafi/redux-saga/issues/70#issuecomment-182401477,,0
1471,Use dot notation,0.4647608,});,,0
1472,add description to setContext() and getContext() effects on docs,0.69404733,"- added getContext and setContext effects (thanks for the idea to @aikoven). It's not properly documented yet, but its a feature which allows sharing context properties across tasks without need to import them in each file or passing them explicitly through arguments. The feature is implemented as dynamic scoping which should sounds familiar for JS devs. In general you cannot share a context property from a child task to the parent, its only passed 'down'. You can read more in related issue and PR till its not documented.",,0
1473,hasn't >> haven't,0.46819684,// ...,"Added ""jsnext:main"" entry to package.json for ES2015 module import.",0
1474,ident -> identity,0.47582322,"    initialState,",,0
1475,Clean up code style,0.46820474,"- removed#PUREannotations from the source code, adding them automatically with [annotate-pure-calls babel's plugin](https://github.com/Andarist/babel-plugin-annotate-pure-calls)",,0
1476,updated tests,0.52406967,"test('getData', assert => {",Remove ESLint warning about console statements,0
1477,Merge pull request #500 from Andarist/docs-fix,0.4569023,- Fix issues with Error handling,,0
1478,Merge pull request #658 from andrewmclagan/master,0.45032912,- issue with joiner not ending in cancelled state when joining cancelled task ,Fix typos in recipes README.md,0
1479,Merge pull request #230 from coryhouse/patch-14,0.45589128,"- signature of join & cancel, they both accept now a single task descriptor or an array of those (previously they have accepted variadic length of arguments)",,0
1480,use reduce instead of forEach.,0.8134263,"    reducer,",,1
1481,Added error handling,0.8140663,Error handling,,1
1482,use npm-run-all in npm test script,0.4317729,"- redux@4 got in supported range (this will let npm dedupe redux in node_modules, keep in mind though that we only depend on compose from that package)",Fix property name in beginner tutorial example,0
1483,upgraded to the new middleware API,0.86723566,Middleware API,Fix typo in filename,1
1484,Update travis to use latest stable nodejs release,0.48594528,This should fix the compatibility with Node.js ESM support.,Better error printing in non-browser environments (node.js),0
1485,add utilitary function cloneableGenerator,0.7804357,- type definitions for util's cloneableGenerator function (thanks to @zyml) , Fixes https://github.com/yelouafi/redux-saga-beginner-tutorial/issues/2,1
1486,fix issue on eventChannel#close,0.8566792,"- fixed issue with eventChannels not closing automatically upon emitting END, thanks to @baldwmic", The actual npm test command in   https://github.com/yelouafi/redux-saga-beginner-tutorial   expects this file name,1
1487,update buffer test to yield the buffer before channel,0.67987996,- channel and actionChannel have default buffer of buffers.expanding(),,0
1488,Fix take typings for array of heterogeneous action creators,0.5454401,"- take(array) - array can be now of mixed types - strings and predicate functions so this is possible now yield take(['ACTION_A', ac => ac.payload])",,0
1489,replace array of effects with all helper,0.67874914,- detach helper returns a new effect instead of mutating the input one,,0
1490,Sagastack refactoring (#1695),0.6209665,- Support for starting Sagas dynamically (issues #5 and #13),Add note regarding PUT effects on the store,0
1491,remove src ignore,0.47988304,Removed:,docs(API): fix typo,0
1492,"chore: replace splice(0, 1) with shift()",0.47656402,- detach helper returns a new effect instead of mutating the input one,Fix typo in variable name in RunningTasksInParallel.html,0
1493,Add yield statements in docs (#1431),0.5255618,      yield put(ErrorAction()),"I'm not completely happy with the sentence, but I thought I'd at least suggest something.",0
1494,API Reference: remove gendered pronoun (#666),0.35343903,"- removed#PUREannotations from the source code, adding them automatically with [annotate-pure-calls babel's plugin](https://github.com/Andarist/babel-plugin-annotate-pure-calls)",loosing -> losing,0
1495,updated examples to use select effect,0.57388484,  yield select(),,0
1496,Merge pull request #512 from yeerkkiller1/master,0.48974824,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1497,Fixed boisting mistmatches,0.46484035,A small patch with the following merges,,0
1498,fix delay import,0.71145594,"- delay became an effect, you still can import delay util from redux-saga/utils though",Update NonBlockingCalls.md,1
1499,Minor grammar fixes to docs.,0.6181586,- many docs improvements,Update NonBlockingCalls.md,0
1500,Support for passing array of task descriptors to the join effect creator,0.846912,"- join(...tasks) - this effect creator will accept array of tasks from now on, it's just a shorthand (more obvious one) for tasks.map(join)",,1
1501,added assertion message to empty parallel test,0.51055396,"  assert.deepEqual( it.next(mockAction).value, cancel(mockTask) )",,0
1502,Make T in put an Action.,0.5025757,"- added TS typings for helpers' effect creators from the redux-saga/effects, that means takeEvery, takeLatest, throttle (thanks to @mcrawshaw)",,0
1503,fix is.generator test,0.5360506,"test('getData', assert => {",,0
1504,0.15.3,0.50674915,For more background see the explanation on this issue. This release should fixe #50 and #55,,0
1505,Added missing line for Api token storage in docs. Fixes #300.,0.5556662,This patch fixes synchronous errors handling (see #152 and #165),,0
1506,Add a link on ES6 generators and 2 on redux-saga to ExternalResources,0.58298624,"- added dev warning about using async generators, they are not supported by redux-saga",,0
1507,fix #327 npm install failes on task eslint,0.6434829,- Fix issues with Error handling,,0
1508,Refactor fms iterator (#1440),0.5203506,"runSaga(iterator, {",,0
1509,Warn user when using the monitor without process.env.NODE_ENV set to 'development'. Closes #85.,0.6664995,- Uncaught cancellation exception are logged into the console only in dev mode (process.env.NODE_ENV set to 'development'),Attempt to fix https://github.com/yelouafi/redux-saga/issues/152,0
1510,0.14.3,0.6219284,  },,0
1511,Merge pull request #137 from vlcekmi3/patch-1,0.46637964,A small patch with the following merges,,0
1512,correct typo in test descriptions,0.48596537,});,,0
1513,Add comment for task.isCancelled() (#1708),0.6428075,Task object gets a new property:isCancelled,,0
1514,Merge pull request #1246 from redux-saga/effect-middleware,0.59507996,- got redux-saga/effects and redux-saga/utils working properly for webpack2 and rollup users (or any other bundle which recognizes jsnext:main/module entry). Thanks to @Ephys. How was it achieved can be seen here. Neat trick which I think is not publicly known and it was an issue for quite some time and also allowed me to help fixing this in some other libraries.,,0
1515,added interval/channel example,0.6070739,"- Updated docs, added a section on channels",,0
1516,Merge pull request #490 from yeerkkiller1/master,0.47203195,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1517,v0.10.1,0.60470587,Starting from this release,,0
1518,Now automatically handle jqXHR,0.43624386,```js,Fix error in the API reference CPS section,0
1519,Add not working on RN disclaimer to babel-plugin Readme (#2220),0.5360687,- babel-plugin-redux-saga - can be used to enhance stack traces of thrown errors,fn call cb(error) not fn(error),0
1520,Merge pull request #265 from russellholmes/branch/punctuation,0.48731476,"- signature of join & cancel, they both accept now a single task descriptor or an array of those (previously they have accepted variadic length of arguments)",,0
1521,Merge pull request #458 from neighborhood999/patch-2,0.44294268,A small patch with the following merges,Fix broken link to sagaMonitor example,0
1522,Fix small types in docs,0.6249169,- many docs improvements,Indent child Route,0
1523,Update ProductList.js,0.5841365,configureStore.js,,0
1524,Merge pull request #71 from slorber/master,0.46502355,Include fix #71 'yield [] should return immediately an empty array instead of blocking forever' (thanks to @slorber ) ,Fixed an inconsistent indent to improve readability.,0
1525,0.15.6,0.51647365,  },Grammar fixes,0
1526,"Implemented new type of buffer - infinity, which will expand itself automatically in case of overflow",0.5899656,TL/DR: Use buffer.fixed(limit) when you need a bounded buffer (will throw an error when the untaked messages exceed the buffer limit). Use buffer.expanding(limit) when you need an auto expanding buffer.,Fix realworld example,0
1527,use nodejs require,0.57195175,- CommonJS entries are proxied now. This means that process.env.NODE_ENV is read only once and based on that value the appropriate bundle (development or production) is loaded conditionally with require. process.env is slow in node.js so this should improve performance a little bit.,removed unused redux-thunk update redux-sage semver,0
1528,Prettier update,0.62711847,"This is rather a smaller release, but some things have changed or got improved.",,0
1529,Merge pull request #196 from hpurmann/fix_property_name_example,0.4520257,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1530,edit code in docs/basics/UsingSagaHelpers.md,0.6721418,createSagaMiddleware({,,0
1531,updated runSaga docs,0.6490342,sagaMiddleware.run(rootSaga),Drop yield getState() in favor of yield selec(),0
1532,"Extracted stdChannel as thin wrapper of eventChannel, so only it has the logic of taking based on pattern. (fixes #507)",0.6824185,- eventChannel does no longer accept matcher argument - it was a hacky way to support previous implementation of stdChannel,,0
1533,Update CI to use latest node versions and fix cps regression in TS@4.x (#2261),0.6495794,#2261 5ae6578 Thanks @neurosnap! - Require CpsCallback in all functions passed to the cps effect creator. This fixes a regression caused by TS 4.0 changing the behavior around spreading never into tuple types,,0
1534,Remove redux-saga/utils (#1655),0.76065767,"- removed redux-saga/utils entirely, move of those are moved to separate packages",,1
1535,Docs anchor link fix,0.51890016,- many docs improvements,,0
1536,0.10.0,0.5412278,  // No longer valid with 0.9.1,,0
1537,Fix a typo in Beginner Tutorial,0.48843095,- Fix issues with Error handling,,0
1538,added specs for cancelling watchers,0.54969966,- permitting saga monitors to only hook the functions they want (thanks to @skellock),,0
1539,Merge branch 'dont-stringify-args',0.49760973,"- signature of join & cancel, they both accept now a single task descriptor or an array of those (previously they have accepted variadic length of arguments)",,0
1540,Add node 11.0.0 on CI (#1646),0.47984907,- Enhanced sagaMonitor to work in Node environment (#317 thanks to @sompylasar),"Add yield select(selector, ...args), yield getState()",0
1541,typo,0.5936297,TS Typings,,0
1542,adding build badge,0.4267724,- Fix issue with ES build (thanks @Andarist),,0
1543,Merge pull request #411 from R1ZZU/docs/fix-typos,0.4919579,- Fix issues with Error handling,,0
1544,Merge pull request #435 from Baisang/master,0.4530812,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1545,Merge pull request #80 from gaearon/patch-1,0.431701,Task cancellation support. Thanks to @aikoven for this one. (issue #14).,,0
1546,Remove arrayOfDeffered from source,0.6860749,- exported util of arrayOfDeffered got renamed to the correct arrayOfDeferred,,0
1547,build saga monitor,0.8664882,"+ sagaMonitor: monitor,",,1
1548,fix undef error issue + enqueued forks,0.6603776,- Fixes issues of taking puts nested inside a fork call (forked child puts before fork Effect returns) #277,,0
1549,Merge pull request #138 from wincent/patch-1,0.46538264,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1550,Merge pull request #1 from nathanielks/patch-1,0.4751044,A small patch with the following merges,,0
1551,Merge pull request #186 from petebacondarwin/petebacondarwin-docs-typo-1,0.4373765,#2261 5ae6578 Thanks @neurosnap! - Require CpsCallback in all functions passed to the cps effect creator. This fixes a regression caused by TS 4.0 changing the behavior around spreading never into tuple types,,0
1552,0.9.4,0.6663718,  // No longer valid with 0.9.1,,0
1553,Merge pull request #299 from sorrycc/patch-3,0.46984023,- issue with joiner not ending in cancelled state when joining cancelled task ,,0
1554,"add missing export syntax for delay function, helloSaga, incrementAsync & watchIncrementAsync function generator because it's needed on the next step (testing section) of the tutorial (#2115)",0.6645866,- delay function (not effect!) should be imported from @redux-saga/delay-p,,0
