Index,Message,Description,Message Abstract,Description Abstract
14286,"split uglify-js from loader minimize, better shortcut defaults",,"split uglify-js from loader minimize, better shortcut defaults",
14287,comments for the CLI,,comments for the CLI,
14288,support webpackfile.js,,support webpackfile.js,
14289,-p sets NODE_ENV to production,,-p sets NODE_ENV to production,
14290,Merge pull request #1630 from mrahhal/patch-1,Remove duplicate sentence in README.md,Merge pull request #1630 from mrahhal/patch-1,Remove duplicate sentence in README.md
14291,Remove duplicate sentence in README.md,,Remove duplicate sentence in README.md,
14292,Merge pull request #1467 from chentsulin/patch-1,electron-main and electron-renderer targets,Merge pull request #1467 from chentsulin/patch-1,electron-main and electron-renderer targets
14293,fixes #1600,,fixes #1600,
14294,Merge branch 'webpack-1',Conflicts:     bin/config-optimist.js     bin/convert-argv.js     package.json     test/browsertest/library2config.coffee,Merge branch 'webpack-1',Conflicts:     bin/config-optimist.js     bin/convert-argv.js     package.json     test/browsertest/library2config.coffee
14295,Merge pull request #1605 from alexkuz/patch-1,Configurable stats colors,Merge pull request #1605 from alexkuz/patch-1,Configurable stats colors
14296,Support returning Promise and ES6 default export from configuration,,Support returning Promise and ES6 default export from configuration,
14297,added test cases for colored output,,added test cases for colored output,
14298,Merge branch 'dncrews-master' into webpack-1,,Merge branch 'dncrews-master' into webpack-1,
14299,safer publish-patch,,safer publish-patch,
14300,1.12.6,,1.12.6,
14301,fix code styling to pass tests,,fix code styling to pass tests,
14302,1.12.5,,1.12.5,
14303,Merge branch 'webpack-1',Conflicts:     lib/NormalModuleFactory.js     package.json,Merge branch 'webpack-1',Conflicts:     lib/NormalModuleFactory.js     package.json
14304,performance improvement,,performance improvement,
14305,Merge pull request #1618 from amplii/npm-install-in-example-readme,added explicit step to run npm install when building an example,Merge pull request #1618 from amplii/npm-install-in-example-readme,added explicit step to run npm install when building an example
14306,Merge pull request #1619 from IngwiePhoenix/patch-1,Run away from buggy UglifyJS 2.5.0,Merge pull request #1619 from IngwiePhoenix/patch-1,Run away from buggy UglifyJS 2.5.0
14307,Run away from buggy UglifyJS 2.5.0,Related issue: https://github.com/mishoo/UglifyJS2/issues/861,Run away from buggy UglifyJS 2.5.0,Related issue: link
14308,added explicit step to run npm install when building an example,,added explicit step to run npm install when building an example,
14309,1.12.4,,1.12.4,
14310,"force relative path for ""module"" require",fixes #1596,"force relative path for ""module"" require",fixes #1596
14311,Configurable stats colors,"Default colors may not look good with some terminal color settings, so this patch allows to setup stats colors explicitly: var config = {   stats: {     colors: {       yellow: '\u001b[33m',       green: '\u001b[32m'     }   } } colors: true will use default colors.",Configurable stats colors,"Default colors may not look good with some terminal color settings, so this patch allows to setup stats colors explicitly: var config = {   stats: {     colors: {       yellow: '\u001b[33m',       green: '\u001b[32m'     }   } } colors: true will use default colors."
14312,Merge pull request #1598 from elliottsj/patch-1,Fix broken link to GWT code splitting article,Merge pull request #1598 from elliottsj/patch-1,Fix broken link to GWT code splitting article
14313,Merge pull request #1523 from jhen0409/patch-1,Fix module of electron target: web-view -> web-frame,Merge pull request #1523 from jhen0409/patch-1,Fix module of electron target: web-view -> web-frame
14314,Fix broken link to GWT code splitting article,,Fix broken link to GWT code splitting article,
14315,Merge pull request #1587 from frankenbot/master,Update redirects,Merge pull request #1587 from frankenbot/master,Update redirects
14316,Merge pull request #861 from webpack/webpack-2,Webpack 2,Merge pull request #861 from webpack/webpack-2,Webpack 2
14317,1.12.3,,1.12.3,
14318,Fix nodei-image in readme,,Fix nodei-image in readme,
14319,Removing two aliases that were already used,,Removing two aliases that were already used,
14320,Update redirects,,Update redirects,
14321,Merge pull request #1337 from shivawu/fix-abs-path,Fix the absolute path used in NodeStuffPlugin,Merge pull request #1337 from shivawu/fix-abs-path,Fix the absolute path used in NodeStuffPlugin
14322,Merge pull request #1580 from elliottsj/web-worker-hmr,"Allow hot module replacement in ""webworker"" targets",Merge pull request #1580 from elliottsj/web-worker-hmr,"Allow hot module replacement in ""webworker"" targets"
14323,Use an EventEmitter instead of window.addEventListener,,Use an EventEmitter instead of window.addEventListener,
14324,Add web worker HMR support,,Add web worker HMR support,
14325,2.0.0-beta,,2.0.0-beta,
14326,HMR with harmony modules,,HMR with harmony modules,
14327,beautify,,beautify,
14328,Merge branch 'master' into webpack-2,,Merge branch 'master' into webpack-2,
14329,add more HMR test cases,,add more HMR test cases,
14330,added first HMR test case,,added first HMR test case,
14331,Merge branch 'master' into webpack-2,Conflicts:     test/configCases/target/buffer-backward/index.js,Merge branch 'master' into webpack-2,Conflicts:     test/configCases/target/buffer-backward/index.js
14332,Keep web-view to support older electron versions,,Keep web-view to support older electron versions,
14333,updated plugin calls to options object,,updated plugin calls to options object,
14334,Merge pull request #1561 from ftdebugger/master,Fix fail when undefined module is coming to footer generator,Merge pull request #1561 from ftdebugger/master,Fix fail when undefined module is coming to footer generator
14335,fixed formating,,fixed formating,
14336,"allow to use ""old"" modules from harmony modules",,"allow to use ""old"" modules from harmony modules",
14337,"hoist exports, more efficent for immutable declarations",,"hoist exports, more efficent for immutable declarations",
14338,disabled tests that fail because of npm 3,,disabled tests that fail because of npm 3,
14339,removed deprecated parameters for plugins,,removed deprecated parameters for plugins,
14340,Merge branch 'master' into webpack-2,,Merge branch 'master' into webpack-2,
14341,fixed #295,,fixed #295,
14342,Fix fail when undefined module is coming to footer generator,Fix issue #954,Fix fail when undefined module is coming to footer generator,Fix issue #954
14343,updated stats test,,updated stats test,
14344,Chunk loading error handling,fixes #692 fixes #758 fixes #686 fixes #785,Chunk loading error handling,fixes #692 fixes #758 fixes #686 fixes #785
14345,allow browsertesting in older browsers,,allow browsertesting in older browsers,
14346,Merge pull request #1526 from brenoc/master,Update uglify-js to v2.5.0,Merge pull request #1526 from brenoc/master,Update uglify-js to v2.5.0
14347,Added experimental usage tracking of ES6 modules and example,,Added experimental usage tracking of ES6 modules and example,
14348,fixed beautify lint error,,fixed beautify lint error,
14349,exclude harmony test cases in old versions,,exclude harmony test cases in old versions,
14350,added es6 stuff to the parser,fixes #1490,added es6 stuff to the parser,fixes #1490
14351,Fix module of electron target: web-view -> web-frame,,Fix module of electron target: web-view -> web-frame,
14352,Merge pull request #1510 from virajsanghvi/uglifyjs-reset,Reset uglify's base54 counters for each file,Merge pull request #1510 from virajsanghvi/uglifyjs-reset,Reset uglify's base54 counters for each file
14353,Merge branch 'master' into webpack-2,Conflicts:     lib/dependencies/ContextDependency.js,Merge branch 'master' into webpack-2,Conflicts:     lib/dependencies/ContextDependency.js
14354,replaced Class with constructor,,replaced Class with constructor,
14355,added missing constructor properties,,added missing constructor properties,
14356,Update uglify-js to v2.5.0,Fix #1104,Update uglify-js to v2.5.0,Fix #1104
14357,fixed tests,,fixed tests,
14358,added dll example with module,,added dll example with module,
14359,Fix indentation in uglifyjs change,,Fix indentation in uglifyjs change,
14360,Reset uglify's base54 counters for each file,,Reset uglify's base54 counters for each file,
14361,Null case,,Null case,
14362,changed gittip to gratipay badge and url,,changed gittip to gratipay badge and url,
14363,electron-main and electron-renderer targets,,electron-main and electron-renderer targets,
14364,Merge branch 'master' into webpack-2,Conflicts:     .travis.yml     bin/config-optimist.js     test/statsCases/define-plugin/expected.txt,Merge branch 'master' into webpack-2,Conflicts:     .travis.yml     bin/config-optimist.js     test/statsCases/define-plugin/expected.txt
14365,install npm@^2 on node 0.10,,install npm@^2 on node 0.10,
14366,moved npm link to before_script,,moved npm link to before_script,
14367,added self linking for tests,,added self linking for tests,
14368,added npm link to before_install,,added npm link to before_install,
14369,added missing peer dependencies of loaders,,added missing peer dependencies of loaders,
14370,test on node 0.12 on travis,,test on node 0.12 on travis,
14371,Merge pull request #1449 from loganlinn/patch-1,Promote loader-utils from dev dependency,Merge pull request #1449 from loganlinn/patch-1,Promote loader-utils from dev dependency
14372,Merge pull request #1456 from djchie/patch-1,Edit the README.md,Merge pull request #1456 from djchie/patch-1,Edit the README.md
14373,"Fix spelling mistake from ""simlar"" to ""similar""",,"Fix spelling mistake from ""simlar"" to ""similar""",
14374,1.12.2,,1.12.2,
14375,Promote loader-utils from dev dependency,Fixes #1448,Promote loader-utils from dev dependency,Fixes #1448
14376,Merge pull request #1420 from stephan83/master,Add native-image plugin to electron target,Merge pull request #1420 from stephan83/master,Add native-image plugin to electron target
14377,Merge pull request #1425 from cesarandreu/cli-config-alias,Add -c config alias to the CLI,Merge pull request #1425 from cesarandreu/cli-config-alias,Add -c config alias to the CLI
14378,Merge pull request #1428 from akx/patch-1,CLI: Complain more clearly when output filename is missing,Merge pull request #1428 from akx/patch-1,CLI: Complain more clearly when output filename is missing
14379,CLI: Complain more clearly when output filename is missing,Fixes #1376,CLI: Complain more clearly when output filename is missing,Fixes #1376
14380,Add -c config alias to the CLI,,Add -c config alias to the CLI,
14381,Add native-image plugin to electron target,,Add native-image plugin to electron target,
14382,fixed test,,fixed test,
14383,1.12.1,,1.12.1,
14384,fixed #1415,,fixed #1415,
14385,added code-splitting-harmony example,,added code-splitting-harmony example,
14386,added test for additional pass,,added test for additional pass,
14387,typo,,typo,
14388,Merge pull request #1311 from matthewlehner/stdin,Send exit(0) when stdin closed.,Merge pull request #1311 from matthewlehner/stdin,Send exit(0) when stdin closed.
14389,Merge pull request #1388 from reedloden/bump-uglify-js,Update uglify-js dependency to v2.4.24,Merge pull request #1388 from reedloden/bump-uglify-js,Update uglify-js dependency to v2.4.24
14390,Merge pull request #1387 from voldern/named-define-umd,Name AMD module in UMD target if library is set,Merge pull request #1387 from voldern/named-define-umd,Name AMD module in UMD target if library is set
14391,Add option umdNamedDefine to toggle naming,,Add option umdNamedDefine to toggle naming,
14392,end when stdin closed,,end when stdin closed,
14393,1.12.0,,1.12.0,
14394,fixed WatchIgnorePlugin #979,,fixed WatchIgnorePlugin #979,
14395,fixed beautify error,,fixed beautify error,
14396,Update uglify-js dependency to v2.4.24,https://github.com/mishoo/UglifyJS2/issues/751 https://zyan.scripts.mit.edu/blog/backdooring-js/,Update uglify-js dependency to v2.4.24,link link/
14397,Name AMD module in UMD target if library is set,"In the AMD target the AMD module gets named, but in the UMD target its is always anonymous, even if library is set in the config. This patch names the AMD module if library is set. See the discussion in the referenced issue to see the background for this change. If its a multi part library it uses the last key in the same was as it does with the exports hash part of the UMD declaration. Is this the best solution? Resolves webpack/issues/989",Name AMD module in UMD target if library is set,"In the AMD target the AMD module gets named, but in the UMD target its is always anonymous, even if library is set in the config. This patch names the AMD module if library is set. See the discussion in the referenced issue to see the background for this change. If its a multi part library it uses the last key in the same was as it does with the exports hash part of the UMD declaration. Is this the best solution? Resolves webpack/issues/989"
14398,Merge pull request #1364 from katranci/master,Report constructor correctly when inheriting from Tapable,Merge pull request #1364 from katranci/master,Report constructor correctly when inheriting from Tapable
14399,Merge pull request #1368 from Dashed/patch-2,define call should include empty dependencies list,Merge pull request #1368 from Dashed/patch-2,define call should include empty dependencies list
14400,define call should include empty dependencies list,"see: https://github.com/umdjs/umd/pull/34  Without this, the factory may be scanned for additional dependencies matching the literal string require(""module-id""), which is not correct. See https://github.com/amdjs/amdjs-api/wiki/AMD#simplified-commonjs-wrapping-.",define call should include empty dependencies list,"see: link Without this, the factory may be scanned for additional dependencies matching the literal string require(""module-id""), which is not correct. See link-."
14401,Report constructor correctly when inheriting from Tapable,,Report constructor correctly when inheriting from Tapable,
14402,Merge branch 'master' into webpack-2,Conflicts:     .travis.yml     bin/config-optimist.js     package.json     test/TestCases.test.js,Merge branch 'master' into webpack-2,Conflicts:     .travis.yml     bin/config-optimist.js     package.json     test/TestCases.test.js
14403,"beautify tests, lint hot and scripts",,"beautify tests, lint hot and scripts",
14404,update esprima dependency,,update esprima dependency,
14405,beautify bin,,beautify bin,
14406,error message,,error message,
14407,Merge branch 'kinka-webpack',,Merge branch 'kinka-webpack',
14408,support arguments input for CLI --plugin,"using the parseQuery function of loader-utils, and get arguments for the plugin in the option --plugin. for example: webpack --plugin DefinePlugin?{a:1,b:2}",support arguments input for CLI --plugin,"using the parseQuery function of loader-utils, and get arguments for the plugin in the option --plugin. for example: webpack --plugin DefinePlugin?{a:1,b:2}"
14409,Fix the absolute path used in NodeStuffPlugin,,Fix the absolute path used in NodeStuffPlugin,
14410,Merge pull request #1270 from bhamodi/master,Use secure links.,Merge pull request #1270 from bhamodi/master,Use secure links.
14411,microtime is not needed,,microtime is not needed,
14412,Merge branch 'master' into webpack-2,Conflicts:     test/statsCases/chunks/expected.txtT,Merge branch 'master' into webpack-2,Conflicts:     test/statsCases/chunks/expected.txtT
14413,Merge pull request #1334 from SimenB/travis,Test on multiple io.js's,Merge pull request #1334 from SimenB/travis,Test on multiple io.js's
14414,Test on multiple io.js's,,Test on multiple io.js's,
14415,1.11.0,,1.11.0,
14416,fixed a bug with incorrect ordering of index and index2,this caused incorrect order of rules in extracted css expose index and index2 to the stats,fixed a bug with incorrect ordering of index and index2,this caused incorrect order of rules in extracted css expose index and index2 to the stats
14417,Merge pull request #1323 from MrFusion42/master,Support logging (stats) presets,Merge pull request #1323 from MrFusion42/master,Support logging (stats) presets
14418,use the beautify-lint on travis too,,use the beautify-lint on travis too,
14419,Appveyor timed out again,,Appveyor timed out again,
14420,Fix test for Windows (backward slash did not match forward slash),,Fix test for Windows (backward slash did not match forward slash),
14421,Trim trailing whitespace aided by editorconfig,,Trim trailing whitespace aided by editorconfig,
14422,Appveyor weirdness,,Appveyor weirdness,
14423,Appveyor beautify-check compliance,,Appveyor beautify-check compliance,
14424,Add stats config presets.,"stats.toJson and stats.toString now accept string/boolean values: none (or false), errors-only, minimal, normal (or true), verbose.  A new static function was added: Stats.presetToOptions(name), returns the options object from a preset name.",Add stats config presets.,"stats.toJson and stats.toString now accept string/boolean values: none (or false), errors-only, minimal, normal (or true), verbose.  A new static function was added: Stats.presetToOptions(name), returns the options object from a preset name."
14425,Merge pull request #1298 from Dashed/patch-1,Stronger check and override of comments in UglifyJsPlugin options,Merge pull request #1298 from Dashed/patch-1,Stronger check and override of comments in UglifyJsPlugin options
14426,Stronger check and override of comments in UglifyJsPlugin options,Fixes https://github.com/webpack/webpack/issues/324,Stronger check and override of comments in UglifyJsPlugin options,Fixes link
14427,fixed test and comment,,fixed test and comment,
14428,testcase+fix for CommonsChunkPlugin and entries,,testcase+fix for CommonsChunkPlugin and entries,
14429,fixed tests,,fixed tests,
14430,Merge branch 'master' into webpack-2,Conflicts:     package.json     test/statsCases/chunks/expected.txt,Merge branch 'master' into webpack-2,Conflicts:     package.json     test/statsCases/chunks/expected.txt
14431,1.10.5,,1.10.5,
14432,updated enhanced-resolve,,updated enhanced-resolve,
14433,Merge pull request #732 from Arnavion/master,Expose the compiler's input filesystem to loaders.,Merge pull request #732 from Arnavion/master,Expose the compiler's input filesystem to loaders.
14434,1.10.4,,1.10.4,
14435,Merge pull request #1283 from KamilSzot/master,Adjust to use of interpret module version 0.6,Merge pull request #1283 from KamilSzot/master,Adjust to use of interpret module version 0.6
14436,Adjust to use of interpret module version 0.6,,Adjust to use of interpret module version 0.6,
14437,Updated GitHub links.,,Updated GitHub links.,
14438,1.10.3,,1.10.3,
14439,fixed #1044 and fixed #1244,,fixed #1044 and fixed #1244,
14440,1.10.2,,1.10.2,
14441,fixed #1239,,fixed #1239,
14442,Use secure links.,,Use secure links.,
14443,updated dependencies,,updated dependencies,
14444,Merge branch 'master' into webpack-2,,Merge branch 'master' into webpack-2,
14445,added missing vars,,added missing vars,
14446,Merge branch 'master' into webpack-2,Conflicts:     hot/dev-server.js     hot/only-dev-server.js     hot/poll.js     hot/signal.js     lib/ChunkTemplate.js     lib/HotModuleReplacement.runtime.js     lib/HotModuleReplacementPlugin.js     lib/JsonpMainTemplatePlugin.js     lib/MainTemplate.js     lib/NormalModule.js     lib/Parser.js     lib/RecordIdsPlugin.js     lib/WebpackOptionsApply.js     lib/dependencies/RequireEnsureDependency.js     lib/node/OldNodeWatchFileSystem.js     lib/optimize/OccurrenceOrderPlugin.js     package.json,Merge branch 'master' into webpack-2,Conflicts:     hot/dev-server.js     hot/only-dev-server.js     hot/poll.js     hot/signal.js     lib/ChunkTemplate.js     lib/HotModuleReplacement.runtime.js     lib/HotModuleReplacementPlugin.js     lib/JsonpMainTemplatePlugin.js     lib/MainTemplate.js     lib/NormalModule.js     lib/Parser.js     lib/RecordIdsPlugin.js     lib/WebpackOptionsApply.js     lib/dependencies/RequireEnsureDependency.js     lib/node/OldNodeWatchFileSystem.js     lib/optimize/OccurrenceOrderPlugin.js     package.json
14447,fixed a few linting issues,,fixed a few linting issues,
14448,beautify stuff,,beautify stuff,
14449,added more folders to beautify,,added more folders to beautify,
14450,rebeautify without spacing after keyword,,rebeautify without spacing after keyword,
14451,better beautify scripts,,better beautify scripts,
14452,Merge pull request #1197 from solcik/patch-1,npm: fixed dependency for npm@3.0.0,Merge pull request #1197 from solcik/patch-1,npm: fixed dependency for npm@3.0.0
14453,Merge pull request #1230 from thaiat/feat-beautifier,Feat beautifier,Merge pull request #1230 from thaiat/feat-beautifier,Feat beautifier
14454,Merge pull request #1231 from thaiat/feat-readme-badge,feat(app): Add badges to REAMDE.md,Merge pull request #1231 from thaiat/feat-readme-badge,feat(app): Add badges to REAMDE.md
14455,Merge pull request #1243 from thaiat/fix-appveyor,fix(app): Update npm to fix appveyor,Merge pull request #1243 from thaiat/fix-appveyor,fix(app): Update npm to fix appveyor
14456,feat(app): Reverting back to standard version of npm,,feat(app): Reverting back to standard version of npm,
14457,feat(app): Create section for badges,,feat(app): Create section for badges,
14458,Update appveyor.yml,,Update appveyor.yml,
14459,fix(app): Update npm to fix appveyor,,fix(app): Update npm to fix appveyor,
14460,feat(app): Beautify all lib files,,feat(app): Beautify all lib files,
14461,feat(app): Remove redondant badges and use token at the end of the file,,feat(app): Remove redondant badges and use token at the end of the file,
14462,feat(app): Add more eslintrc options,,feat(app): Add more eslintrc options,
14463,feat(app): Fix merge conflict,,feat(app): Fix merge conflict,
14464,feat(app): Add a jsbeautify script command in package.json,,feat(app): Add a jsbeautify script command in package.json,
14465,feat(app): Add jsbeautify script in package.json,,feat(app): Add jsbeautify script in package.json,
14466,feat(app): Modify lint script to use local package,,feat(app): Modify lint script to use local package,
14467,Merge pull request #1224 from thaiat/feat-template-fn,feat(app): devtool(Fallback)ModuleFilenameTemplate can now also be defined as function,Merge pull request #1224 from thaiat/feat-template-fn,feat(app): devtool(Fallback)ModuleFilenameTemplate can now also be defined as function
14468,Merge pull request #1229 from thaiat/feat-gitignore,feat(app): Git ignore *.log files,Merge pull request #1229 from thaiat/feat-gitignore,feat(app): Git ignore *.log files
14469,Merge pull request #1233 from MoOx/patch-1,Add cssnext-loader to README,Merge pull request #1233 from MoOx/patch-1,Add cssnext-loader to README
14470,Add cssnext-loader to README,,Add cssnext-loader to README,
14471,feat(app): Add badges to REAMDE.md,,feat(app): Add badges to REAMDE.md,
14472,feat(app): Fix some obvious lint errors and warnings,,feat(app): Fix some obvious lint errors and warnings,
14473,feat(app): Git ignore *.log files,,feat(app): Git ignore *.log files,
14474,feat(app): Improve eslint and jsbeautify,,feat(app): Improve eslint and jsbeautify,
14475,Fix indentation,,Fix indentation,
14476,fix tab,,fix tab,
14477,Add unit test,,Add unit test,
14478,feat(app): devtool(Fallback)ModuleFilenameTemplate can now also be defined as function,The function will be passed an object with the following properties: - identifier - shortIdentifier - resource - resourcePath - absoluteResourcePath - allLoaders - query - moduleId - hash,feat(app): devtool(Fallback)ModuleFilenameTemplate can now also be defined as function,The function will be passed an object with the following properties: - identifier - shortIdentifier - resource - resourcePath - absoluteResourcePath - allLoaders - query - moduleId - hash
14479,refactoring and bug fixes,,refactoring and bug fixes,
14480,Merge pull request #1211 from gbonvehi/output-file-filename,Added --output-filename to be consistent with naming conventions,Merge pull request #1211 from gbonvehi/output-file-filename,Added --output-filename to be consistent with naming conventions
14481,1.10.1,,1.10.1,
14482,maybe fixed a little HMR issue,webpack/webpack-dev-server#206,maybe fixed a little HMR issue,webpack/webpack-dev-server#206
14483,removed linting errors,,removed linting errors,
14484,Merge branch 'master' into webpack-2,Conflicts:     lib/ChunkTemplate.js     lib/Compilation.js     lib/HotModuleReplacement.runtime.js     test/TestCases.test.js     test/statsCases/chunks/expected.txt     test/statsCases/simple-more-info/expected.txt     test/statsCases/simple/expected.txt,Merge branch 'master' into webpack-2,Conflicts:     lib/ChunkTemplate.js     lib/Compilation.js     lib/HotModuleReplacement.runtime.js     test/TestCases.test.js     test/statsCases/chunks/expected.txt     test/statsCases/simple-more-info/expected.txt     test/statsCases/simple/expected.txt
14485,added System.import API and async context,,added System.import API and async context,
14486,Added --output-filename to be consistent with naming conventions,"--output-pathinfo maps to output.pathinfo, however, output.filename is set by --output-file instead of --output-filename. Added the new argument while keeping the old one for compability.",Added --output-filename to be consistent with naming conventions,"--output-pathinfo maps to output.pathinfo, however, output.filename is set by --output-file instead of --output-filename. Added the new argument while keeping the old one for compability."
14487,1.10.0,,1.10.0,
14488,added (experimental) NamedModulesPlugin,,added (experimental) NamedModulesPlugin,
14489,1.9.13,,1.9.13,
14490,throw an error when trying to use [chunkhash],... when it's not allowed. I. e. with HMR enabled [chunkhash] for the entry chunk is not allowed. Now it throws an error. Also fixes a bug where [chunkhash] doesn't have to correct length. fixes #1192,throw an error when trying to use [chunkhash],... when it's not allowed. I. e. with HMR enabled [chunkhash] for the entry chunk is not allowed. Now it throws an error. Also fixes a bug where [chunkhash] doesn't have to correct length. fixes #1192
14491,npm: fixed dependency for npm@3.0.0,,npm: fixed dependency for npm@3.0.0,
14492,1.9.12,,1.9.12,
14493,fixed [chunkhash] and [name] issue,fixed #1181 fixed #1018,fixed [chunkhash] and [name] issue,fixed #1181 fixed #1018
14494,use multiStep HMR by default,fixed bug in runtime,use multiStep HMR by default,fixed bug in runtime
14495,Merge pull request #1170 from gaearon/patch-1,Make hotDownloadManifest return a promise,Merge pull request #1170 from gaearon/patch-1,Make hotDownloadManifest return a promise
14496,Make hotDownloadManifest return a promise,,Make hotDownloadManifest return a promise,
14497,Merge pull request #1158 from miniEggRoll/master,fix config extension interpretation for .babel.js,Merge pull request #1158 from miniEggRoll/master,fix config extension interpretation for .babel.js
14498,Merge pull request #1120 from kennyt/documentation,Add argument error handling for optimization plugins,Merge pull request #1120 from kennyt/documentation,Add argument error handling for optimization plugins
14499,Merge pull request #1132 from kennyt/fix/MinChunkSize,Fix optimize-min-chunk-size option for CLI,Merge pull request #1132 from kennyt/fix/MinChunkSize,Fix optimize-min-chunk-size option for CLI
14500,Merge pull request #1146 from realtymaps/master,Stats.js formatError supports string errors,Merge pull request #1146 from realtymaps/master,Stats.js formatError supports string errors
14501,Merge pull request #1164 from fay-jai/spelling-consistency,Add consistent casing for JavaScript,Merge pull request #1164 from fay-jai/spelling-consistency,Add consistent casing for JavaScript
14502,1.9.11,,1.9.11,
14503,drop node 0.10 support,,drop node 0.10 support,
14504,Merge branch 'master' into webpack-2,,Merge branch 'master' into webpack-2,
14505,Updated examples,,Updated examples,
14506,fixed examples for lastest updates,,fixed examples for lastest updates,
14507,only print example log at last time,,only print example log at last time,
14508,build examples multiple time to get more consistent timings,,build examples multiple time to get more consistent timings,
14509,fix benchmark script,,fix benchmark script,
14510,updated dependencies,,updated dependencies,
14511,reset module index and index2 when loading from cache,consistent entry order,reset module index and index2 when loading from cache,consistent entry order
14512,fixed smaller bundles commit,,fixed smaller bundles commit,
14513,fixed WebWorker template,,fixed WebWorker template,
14514,smaller bundles,,smaller bundles,
14515,Promise based chunk loading API,don't flag entry module with 0 id anymore use extra argument in chunk instead this allows to require entry points,Promise based chunk loading API,don't flag entry module with 0 id anymore use extra argument in chunk instead this allows to require entry points
14516,Add consistent casing for JavaScript,,Add consistent casing for JavaScript,
14517,fix config extension interpret for .babel.js,,fix config extension interpret for .babel.js,
14518,Merge pull request #1131 from kennyt/refactor/size,Refactor size method for Chunks,Merge pull request #1131 from kennyt/refactor/size,Refactor size method for Chunks
14519,Merge pull request #1149 from ide/patch-1,Error.stackTrackLimit -> stackTraceLimit,Merge pull request #1149 from ide/patch-1,Error.stackTrackLimit -> stackTraceLimit
14520,Error.stackTrackLimit -> stackTraceLimit,Fixed typo in bin/webpack.js. Should be straightforward.,Error.stackTrackLimit -> stackTraceLimit,Fixed typo in bin/webpack.js. Should be straightforward.
14521,Merge branch 'master' into webpack-2,Conflicts:     bin/convert-argv.js     lib/webpack.js,Merge branch 'master' into webpack-2,Conflicts:     bin/convert-argv.js     lib/webpack.js
14522,added specs to bump coverage,,added specs to bump coverage,
14523,Stats error reporting catches string errors. Some plugins appear to not obey the rules on error reporting. However this makes debuging a nightmare for users. Therefore the string should be allowed.,,Stats error reporting catches string errors. Some plugins appear to not obey the rules on error reporting. However this makes debuging a nightmare for users. Therefore the string should be allowed.,
14524,Fix optimize-min-chunk-size option for CLI,,Fix optimize-min-chunk-size option for CLI,
14525,Refactor size method for Chunks,,Refactor size method for Chunks,
14526,Make tests for LimitChunkCountPlugin take objects,,Make tests for LimitChunkCountPlugin take objects,
14527,Merge branch 'jRiest-fix_nesting_webpack_require',,Merge branch 'jRiest-fix_nesting_webpack_require',
14528,better criteria for modules without require fn,,better criteria for modules without require fn,
14529,Merge branch 'fix_nesting_webpack_require' of https://github.com/jRiest/webpack into jRiest-fix_nesting_webpack_require,,Merge branch 'fix_nesting_webpack_require' of link into jRiest-fix_nesting_webpack_require,
14530,Merge pull request #1060 from webpack/multi-build,Multiple build support,Merge pull request #1060 from webpack/multi-build,Multiple build support
14531,Merge pull request #1106 from Dashed/patch-1,rename atom to electron,Merge pull request #1106 from Dashed/patch-1,rename atom to electron
14532,backwards compatibility for atom,,backwards compatibility for atom,
14533,fixed script,,fixed script,
14534,coverage on codecov.io,,coverage on codecov.io,
14535,fixed bug when passing entries over cli,,fixed bug when passing entries over cli,
14536,Don't provide webpack_require argument to external modules,,Don't provide webpack_require argument to external modules,
14537,Remove undefined check for MinChunkSizePlugin,,Remove undefined check for MinChunkSizePlugin,
14538,Add argument error handling in optimization plugins,,Add argument error handling in optimization plugins,
14539,Merge pull request #1117 from kennyt/typo-fix,Fix typos,Merge pull request #1117 from kennyt/typo-fix,Fix typos
14540,Fix typos,,Fix typos,
14541,Fix typos in README.md and examples/README.md,,Fix typos in README.md and examples/README.md,
14542,1.9.10,,1.9.10,
14543,fixed index for entry points,,fixed index for entry points,
14544,1.9.9,,1.9.9,
14545,Show time when zero,,Show time when zero,
14546,Merge pull request #1102 from kennyt/typo-fix,Fix typos in convert-argv.js and CONTRIBUTING.md,Merge pull request #1102 from kennyt/typo-fix,Fix typos in convert-argv.js and CONTRIBUTING.md
14547,rename atom to electron,,rename atom to electron,
14548,Fix typo in CONTRIBUTING.md,,Fix typo in CONTRIBUTING.md,
14549,Make console warnings consistent,,Make console warnings consistent,
14550,Fix typo in convert-argv.js,,Fix typo in convert-argv.js,
14551,Merge branch 'master' into webpack-2,Conflicts:     lib/WebpackOptionsApply.js,Merge branch 'master' into webpack-2,Conflicts:     lib/WebpackOptionsApply.js
14552,1.9.8,,1.9.8,
14553,updated range for node-libs-browser,,updated range for node-libs-browser,
14554,Merge pull request #1097 from kennyt/typo-fix,Typo fixes in README and template.md,Merge pull request #1097 from kennyt/typo-fix,Typo fixes in README and template.md
14555,Merge pull request #724 from kpdecker/after-resolve-async-failure,Add test failure for after-resolve async,Merge pull request #724 from kpdecker/after-resolve-async-failure,Add test failure for after-resolve async
14556,linting,,linting,
14557,Fix typos in a couple of examples,,Fix typos in a couple of examples,
14558,Fix typos in README,,Fix typos in README,
14559,fixed #980,,fixed #980,
14560,moved changes to template.md,,moved changes to template.md,
14561,Merge pull request #1093 from kennyt/patch-4,Fix typos in multiple-entry-points example README,Merge pull request #1093 from kennyt/patch-4,Fix typos in multiple-entry-points example README
