Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Merge pull request #440 from r0fls/isinstance,0.4434262,To see the exhaustive list of pull requests included in this release see:,isinstance -> try/except,0
Merge pull request #432 from agoose77/cleanups,0.48435333,To see the exhaustive list of pull requests included in this release see: link,Bugfix & simplfication for host based routing,0
Merge pull request #453 from seemethere/add_file_example,0.49026802,To see the exhaustive list of pull requests included in this release see:,Adds file response object example,0
Merge pull request #454 from seemethere/fix_empty_request_args,0.60680413,"1476 add Request.not_grouped_args, deprecation warning Request.raw_args  deprecation idea discussion",Default request.args to RequestParameters,0
Default request.args to RequestParameters,0.5687957,2110 Fix request.args.pop removes parameters inconsistently,,0
Adds file response object example,0.47843236,2094 Add response.eof() method for closing a stream in a handler,,0
Merge pull request #451 from abuckenheimer/master,0.48132676,To see the exhaustive list of pull requests included in this release see: link,449 use stdlib json module if ujson is unavailible,0
449 use stdlib json module if ujson is unavailible,0.34513775,Add in a way to encode objects that are un-encodable in response objects,,0
Merge pull request #448 from Typhon66/patch-1,0.5095793,This pull request encompasses a lot of bug fixes among other things.,Adding sanic_crud to extensions,0
Adding sanic_crud to extensions,0.5499498,1483 Add sanic-zipkin to extensions list,,0
Merge pull request #446 from subyraman/document-error,0.3983565,2173 Remove Duplicated Dependencies and PEP 517 Support,Fix blueprint documentation re: prefixes,0
add url_for doc in blueprint,0.54943943,"Fix TypeError when use Blueprint.group() to group blueprint with default url_prefix, Use os.path.normpath to avoid invalid url_prefix like api//v1",,0
fix blueprints documentation,0.8377743,Fix doc for latest blueprint code,,1
Merge pull request #444 from lixxu/master,0.46442556,To see the exhaustive list of pull requests included in this release see:,simple motor wrapper,0
simple motor wrapper,0.2676506,Some new convenience decorators:,,0
Changed method name from create to new,0.3558559,2119 Alternatate classes on instantiation for Config and Sanic.ctx,,0
Fixed sanic_peewee error and added a simple interface to query and create,0.5403117,1470 make Sanic.create_server return an asyncio.Server,,0
updated examples,0.5808574,2052 Fix some examples and docs,,0
added sanic motor (async driver for mongodb) example,0.44423002,1470 make Sanic.create_server return an asyncio.Server,,0
isinstance -> try/except,0.46708322,sanic.exceptions.abort,,0
Merge pull request #439 from seemethere/move_sanic_to_app,0.503244,Major changes to bring sanic up to current. Please consult the changelog. There are breaking changes in this release; please continue to use 19.9.X or the previous 18.12.X LTS release which will continued to be supported until December 2021 for stability.,Moves sanic/sanic.py to sanic/app.py,0
Merge pull request #422 from r0fls/420,0.448883,To see the exhaustive list of pull requests included in this release see: ,move logging to method in ErrorHandler,0
Get rid of relative imports,0.44101882,Fix ImportError not preserved in main.py #665 (Thanks to @pyx),,0
Moves sanic/sanic.py to sanic/app.py,0.5153503,"🚨 BREAKING CHANGE: The old sanic.worker.GunicornWorker has been removed. To run Sanic with gunicorn, you should use it thru uvicorn as described in their docs.","Functionality wise this won't change much for most users, unless you were directly importing from sanic.sanic in which case I am sorry if you're affected by this. Main motivation was because jedi autocompletion didn't work with this and we were using relative imports to compensate for the fact that having a module inside of your module with the same name creates major namespace problems.",0
add coverage to tox,0.43911645,[#1986][] Update tox requirements,,0
Merge pull request #431 from subyraman/test-client-v2,0.47386205,To see the exhaustive list of pull requests included in this release see: ,Add Flask-like test_client to replace sanic_endpoint_test,0
Merge pull request #436 from lixxu/master,0.47974566,To see the exhaustive list of pull requests included in this release see:,simple pagination support,0
Merge branch 'master' into 420,0.31799066,2149 Remove Travis CI in favor of GitHub Actions,,0
simple pagination support,0.3072202,2662 Add basic file browser (HTML page) and auto-index serving,,0
Merge pull request #434 from agoose77/fix_warn_error,0.5183718,This pull request encompasses a lot of bug fixes among other things.,Fix mistake in warning,0
Fix mistake in warning,0.70587504,Resolve warning issue with error handler mismatch warning ,,1
Merge branch 'master' of link into cleanups,0.3577116,Rerelease of v21.9.2 with some cleanup,,0
Change to iterable as Python3.5 doesn't support Collection.,0.4547754,1562 Drop Python3.5 support.,We don't really need the getitem and len attributes anyway,0
remove documentation about passing in the loop,0.4979738,2414 Remove loop as required listener arg,,0
"Bugfix & simplfication for host based routing (if list of hosts passed after a previous vhost route was added, previously attempted to add set to set)",0.5529785,1776 Bug fix for host parameter issue with lists,Add comment documenting substandard behaviour,0
Merge pull request #430 from aquacash5/master,0.47477633,To see the exhaustive list of pull requests included in this release see: ,Added raw response for bag o' bytes responses,0
fix deprecation message,0.7921282,2332 Make all deprecation notices consistent,,1
rework testing,0.4739132,Improved codebase test coverage from 81% to 91%.,,0
Pep8 cleanups (#429),0.5617058,"2269, #2329, #2333 Cleanup typos and fix language",PEP8 cleanups PEP8 cleanups (server.py) PEP8 cleanups (blueprints.py) PEP8 cleanups (config.py) PEP8 cleanups (cookies.py) PEP8 cleanups (handlers.py) PEP8 cleanups (request.py) PEP8 cleanups (response.py) PEP8 cleanups (router.py) PEP8 cleanups (sanic.py) #2 PEP8 cleanups (server.py) #2 PEP8 cleanups (static.py) PEP8 cleanups (utils.py) PEP8 cleanups (views.py) Updated docstring,0
Changed docstring for raw response,0.5231314,Resolve #1730 Extra content in ASGI streaming response,,0
Added raw response for bag o' bytes responses,0.56510144,Resolve #1730 Extra content in ASGI streaming response,,0
Merge pull request #399 from lixxu/master,0.47783712,To see the exhaustive list of pull requests included in this release see:,improve url_for to support multi values and special options,0
Merge pull request #421 from Superman132/master,0.46957502,To see the exhaustive list of pull requests included in this release see: ,Fixed readme,0
Merge pull request #424 from growingdever/blueprint-support-view,0.5282892,Fix doc for latest blueprint code,support view instance for blueprint add_route method,0
Merge pull request #427 from agoose77/trigger_cleanup,0.48736936,This pull request encompasses a lot of bug fixes among other things.,Simplify trigger events (now guaranteeed to receive list of events),0
Simplify trigger events (now guaranteeed to receive list of events),0.41643143,2140 Event autoregistration with EVENT_AUTOREGISTER,Don't bother checking if list empty - this function is not called often,0
wrap over width comment,0.23902996,Fix content length mismatch in windows and other platform,,0
copy codes from Sonic.add_route,0.47155297,Adds a route.uri accessor,modify comment by r0fls,0
make blueprint add_route method support view instance,0.61937416,Blueprints now support adding HTTPMethodView as routes #424 (Thanks to @growingdever),update documentation that doesn't specify url_prefix parameter,0
move logging to method in ErrorHandler,0.62547284,Configuring fallback handlers on the ErrorHandler,,0
update test for url_for and update routing.md doc,0.5423897,- #2704 Add convenience for dynamic changes to routing,,0
Merge pull request #418 from argaen/fix_cache_example,0.46874967,This pull request encompasses a lot of bug fixes among other things.,Use decorator for cache example,0
Merge pull request #411 from r0fls/ensure-future,0.5063919,To see the exhaustive list of pull requests included in this release see:,Ensure future,0
Use decorator,0.61085266,Some new convenience decorators:,,0
fix merge conflicts,0.3848016,2173 Remove Duplicated Dependencies and PEP 517 Support,,0
Merge pull request #417 from argaen/fix_cache_example,0.46631503,This pull request encompasses a lot of bug fixes among other things.,Fixed aiocache example according to new loop policy,0
Fixed aiocache example according to new loop policy,0.36715472,2414 Remove loop as required listener arg,,0
Merge pull request #408 from agoose77/master,0.4796864,To see the exhaustive list of pull requests included in this release see: link,Use app decorator instead of run arguments for before_start,0
Merge pull request #416 from subyraman/more-view-tests,0.5017569,This pull request encompasses a lot of bug fixes among other things.,"Add CompositionView tests, simplify checks for invalid/duplicate methods",0
reverse router changes,0.5234566,2133 Implement new version of AST router,,0
remove repr stuff,0.53115976,1487 Remove deleted repo from extensions list,,0
Merge pull request #413 from r0fls/loop-signal-handlers,0.49986422,2042 #2060 #2061 Introduce Signals API,use try/except when adding loop sig handlers,0
use try/except when adding loop sig handlers,0.49225348,Fix loop exception handling in app.py,,0
Merge pull request #412 from seemethere/improving_performance,0.55123454,To see the exhaustive list of pull requests included in this release see:,Header performance gains,0
ensure_future -> add_task,0.63775194,Ensure future added as a way to ensure execution of functions after an app starts #411 (Thanks to @r0fls),,0
Update deprecation message,0.7654061,2332 Make all deprecation notices consistent,Fix bug with single callbacks,1
Merge pull request #406 from agoose77/master_pre_patches_1,0.47465938,To see the exhaustive list of pull requests included in this release see: link,Cleanup middleware decorator,0
Remove unused import,0.4226075,Fix ImportError not preserved in main.py #665 (Thanks to @pyx),,0
Performance was down so this brings it back up,0.36783934,2074 Performance adjustments in handle_request_,Changes from #378 introduced about a 10k request/sec slowdown. This tries to rememdy it while keeping the same functionality but it's still not as fast as 0.3.1,0
Add deprecation and old API,0.6047169,2332 Make all deprecation notices consistent,,0
add ensure_future method,0.69617045,Ensure future added as a way to ensure execution of functions after an app starts #411 (Thanks to @r0fls),,0
Merge pull request #409 from r0fls/loop-attribute,0.43886292,This pull request encompasses a lot of bug fixes among other things.,add loop property,0
Merge pull request #410 from r0fls/extensions,0.48083395,To see the exhaustive list of pull requests included in this release see: ,add extension to docs,0
add loop property,0.34310922,Add fall back for Windows even loop fetching by @ahopkins in link,,0
add extension to docs,0.42310852,"2308 Auto extend application with Sanic Extensions if it is installed, and provide first class support for accessing the extensions",,0
Remove todo,0.4324109,Remove the things we said we were going to remove #681 #686 (Thanks to @38elements),,0
fix test,0.54092944,Fix unittests on windows,,0
Use app decorator instead of run arguments for before_start,0.60937375,"Event listeners (like `before_start, after_start etc.) are now handled through decorators #408 (Thanks to @agoose77)",Mirror listener of blueprints,0
Cleanup middleware decorator,0.63265187,Middleware decorators now take explicit args #406 (Thanks to @agoose77),,0
Merge pull request #402 from agoose77/patch-1,0.52017,This pull request encompasses a lot of bug fixes among other things.,Don't ask for uvloop on windows,0
Don't ask for uvloop on windows,0.7825135,uvloop is now a soft dependency for Windows users #402 (Thanks to @agoose77),"This is a tricky issue, but essentially uvloop is unavailable on windows. This means for windows users, we have to install Sanic with no requirements, and then manually specify all requirements apart from uvloop. However, Sanic will work with standard asyncio event loop. So, I propose we remove the uvloop requirement on windows. This patch doesn't touch any demo imports.",1
Merge pull request #400 from aquacash5/master,0.4675284,To see the exhaustive list of pull requests included in this release see:,added build folder to .gitignore,0
added build folder to .gitignore,0.30872926,2013 Add codeql to CI pipeline,,0
fix bug: netloc always in url if SERVER_NAME defined in config even _external not true,0.40371257,Changed strict_slashes to be True by default #900 (Thanks to @yunstanford),,0
"improve url_for to support multi values for one arg, add _anchor/_external/_scheme options",0.58823895,387 Added url_for method (Thanks to @subyraman),,0
Merge pull request #398 from seemethere/fix_errors_from_content_range,0.59448457,This pull request encompasses a lot of bug fixes among other things.,Fixes errors related to #378,0
Fixes errors related to #378,0.67637515,Bugfixes and issues resolved,,0
Merge pull request #378 from aquacash5/master,0.47688943,To see the exhaustive list of pull requests included in this release see: ,"Added the tests, code formatting changes, and the Range Request feature.",0
Merge pull request #397 from seemethere/increment_031,0.48899138,To see the exhaustive list of pull requests included in this release see:,Increment to v0.3.1,0
Increment to v0.3.1,0.465204,[#1967][] Update aiofile version requirements,,0
Merge pull request #379 from youknowone/exception,0.497474,To see the exhaustive list of pull requests included in this release see: ,Let exception handler handle inherited exceptions,0
Merge pull request #387 from subyraman/url-for-v3,0.522442,2137 Add version_prefix to URL builders,"Add url_for method for simple routes, blueprints, HTTPMethodView",0
Merge pull request #389 from chenfengyuan/fix_run_async_demo,0.5246806,2383 Clear deprecation warning in asyncio.wait,fix run_async demo,0
Merge pull request #386 from youknowone/sanic_endpoint_test,0.5535834,Major changes to bring sanic up to current. Please consult the changelog. There are breaking changes in this release; please continue to use 19.9.X or the previous 18.12.X LTS release which will continued to be supported until December 2021 for stability.,Fix sanic_endpoint_test working with redirects,0
Merge pull request #394 from brian-bates/tox-cleanup,0.4778921,This pull request encompasses a lot of bug fixes among other things.,Add missing dependency to tox.ini,0
Let exception handler handle inherited exceptions,0.6407643,Configuring fallback handlers on the ErrorHandler,Original sanic exception handler only could handle exact matching exceptions. New lookup method will provide ability to looking up their ancestors without additional cost of performance.,0
reject unnamed handlers,0.5667804,2236 Allow Falsey (but not-None) responses from route handlers,,0
fix always warning loop is passed issue,0.6288966,Resolve warning issue with error handler mismatch warning ,,0
Merge pull request #390 from chenfengyuan/pass_loop_warning,0.4446291,This pull request encompasses a lot of bug fixes among other things.,fix always warning loop is passed issue,0
Add missing dependency,0.6819978,Dependencies,Added missing aiofiles to tox.ini and cleaned up requirements files.,0
Fix sanic_endpoint_test working with redirects,0.56878,SanicTestClient now gets its own port #1008 (Thanks to @youknowone),"Before fix, it raises error like: ``` tests/test_utils.py F ================================= FAILURES ================================= __ test_redirect _____ app = , method = 'get', uri = '/1', gather_request = True, debug = False server_kwargs = {}, request_args = (), request_kwargs = {} _collect_request = ._collect_request at 0x1045ec950> _collect_response = ._collect_response at 0x1045ec7b8> def sanic_endpoint_test(app, method='get', uri='/', gather_request=True,                         debug=False, server_kwargs={},                         request_args, *request_kwargs):     results = []     exceptions = [] module E               ValueError: too many values to unpack (expected 2) sanic/utils.py:47: ValueError During handling of the above exception, another exception occurred: utils_app =  def test_redirect(utils_app):     """"""Test sanic_endpoint_test is working for redirection"""""" request, response = sanic_endpoint_test(utils_app, uri='/1') tests/test_utils.py:33: app = , method = 'get', uri = '/1', gather_request = True, debug = False server_kwargs = {}, request_args = (), request_kwargs = {} _collect_request = ._collect_request at 0x1045ec950> _collect_response = ._collect_response at 0x1045ec7b8> def sanic_endpoint_test(app, method='get', uri='/', gather_request=True,                         debug=False, server_kwargs={},                         request_args, *request_kwargs):     results = []     exceptions = [] module E               ValueError: Request and response object expected, got ([{}, {}, {},  E              E               ]) sanic/utils.py:52: ValueError ```",0
fix run_async demo,0.5132911,1510 fix typo in Asyncio example,,0
punctuation,0.3452487,python,,0
all works,0.28263658,Resolves #2477 and #2478 ,,0
Merge pull request #213 from sfstpala/master,0.48855177,To see the exhaustive list of pull requests included in this release see: link,Make it possible to disable the logo by subclassing Config,0
Merge pull request #384 from seemethere/update_static_tests,0.525014,To see the exhaustive list of pull requests included in this release see:,Updates static tests to test for issue #374,0
Updates static tests to test for issue #374,0.48570123,Improved codebase test coverage from 81% to 91%.,Adds a test to test for serving a static directory at the root uri '/' to address concerns found in #374. Also rewrites the tests so that they are parametrized and do more with less.,0
Merge pull request #383 from r0fls/derp,0.4835103,To see the exhaustive list of pull requests included in this release see: ,typo: async_run -> run_async,0
typo: async_run -> run_async,0.5959327,1510 fix typo in Asyncio example,,0
Merge pull request #380 from channelcat/openapi-extension,0.45637527,To see the exhaustive list of pull requests included in this release see: ,Added sanic-openapi to extensions,0
"Revert ""fix async run, add tests""",0.51999587,2383 Clear deprecation warning in asyncio.wait,This reverts commit 41da793b5ac91e0118f359c08ad88beea0da756d.,0
Added sanic-openapi to extensions,0.6125775,1483 Add sanic-zipkin to extensions list,,0
Merge pull request #369 from r0fls/fix-async-run,0.51280904,2383 Clear deprecation warning in asyncio.wait,"fix async run, add tests",0
Merge pull request #377 from r0fls/373,0.47546765,To see the exhaustive list of pull requests included in this release see: ,update route method docs,0
"Added the tests, code formatting changes, and the Range Request feature.",0.5315709,This pull request encompasses a lot of bug fixes among other things.,,0
update route method docs,0.6671791,Route naming changed to be more consistent,,0
Merge pull request #363 from r0fls/run-helper,0.4479692,This pull request encompasses a lot of bug fixes among other things.,Run helper,0
Merge pull request #372 from JordanP/fix_docs_config,0.4962787,Fix doc for latest blueprint code,Fix docs/config.md: the MYAPP_SETTINGS is not exported,0
Updated password,0.31258526,"Resolve forgotten slot, see #1743 ",,0
Fix docs/config.md: the MYAPP_SETTINGS is not exported,0.51945907,Add missed documentation for config section.,"If we don""t export the variable, it's not available in subcommand: MYAPP_SETTINGS=/path/to/config_file; python3 -c ""import os; os.environ['MYAPP_SETTINGS']"" Traceback (most recent call last):   File """", line 1, in    File ""/usr/lib/python3.5/os.py"", line 725, in getitem     raise KeyError(key) from None KeyError: 'MYAPP_SETTINGS' The ';' is the culprit here.",0
"fix async run, add tests",0.48392245,Fix unittests on windows,,0
Merge pull request #371 from channelcat/blueprint-shorthand,0.5189701,Fix doc for latest blueprint code,Blueprint route shorthand,0
.,0.27516365,- Cookies,,0
Added route shorthands to blueprints,0.6279375,[#1954][] Fix static routes registration on a blueprint,,0
Merge pull request #368 from channelcat/blueprint-clarity,0.48233652,Fix doc for latest blueprint code,Restructured blueprint class for clarity,0
Restructured blueprint class,0.6176657,2184 Introduce implementation for copying a Blueprint,"Blueprints currently queue functions to be called, which are simple, yet hard to inspect.  These changes allow tools to be built that analyze blueprints more easily.",0
Merge pull request #367 from channelcat/fix-rtd-build,0.48064274,This pull request encompasses a lot of bug fixes among other things.,Fix readthedocs includes,0
Fix readthedocs includes,0.44209737,1477 Fix grammar in README.md,,0
Merge pull request #365 from channelcat/fix-rtd-build,0.4830125,To see the exhaustive list of pull requests included in this release see: link,Adding readthedocs file,0
Adding readthedocs file,0.37691754,Add missed documentation for config section.,,0
Merge pull request #364 from channelcat/fix-rtd-build,0.48255426,This pull request encompasses a lot of bug fixes among other things.,Fix readthedocs build,0
fix conflict part 2,0.4019407,Resolves #2477 and #2478 ,,0
fix conflict,0.40415877,Resolve warning issue with error handler mismatch warning ,,0
Fix readthedocs build,0.53851795,1477 Fix grammar in README.md,,0
review updates,0.3954904,Release Notes,,0
"Revert ""testing""",0.5616386,2363 Revert code coverage back to Codecov,This reverts commit 3fd6ecaedbd60fa7369ba814f2394073b43ff410.,0
testing,0.40983656,Improved codebase test coverage from 81% to 91%.,,0
Fix RTD build,0.36280385,1865 Fixing rst format issue that was hiding documentation,,0
combine logic from create_server() and run(),0.51809,@app.after_server_start,,0
Merge pull request #360 from seemethere/fix_route_overloading_for_dynamic_routes,0.63511586,"Route overloading! Multiple functions for different methods of routes! (#311, thanks to @youknowone)",Fixes route overloading for dynamic routes,0
Merge pull request #362 from channelcat/read-the-docs,0.44985384,To see the exhaustive list of pull requests included in this release see:,Added basic readthedocs support,0
Merge branch 'master' into read-the-docs,0.32451677,Moving our documentation to Sphinx and publishing to readthedocs as highlighted in #229 ,,0
Merge pull request #199 from Tim-Erwin/improved_config,0.52757126,2354 Add config.update support for all config values,added methods to load config from a file,0
Add logic to make dynamic route merging work,0.68493694,- #2704 Add convenience for dynamic changes to routing,This is by no means the final solution but it's a start in the right direction. Eventually what needs to happen is we need to reduce the complexity of the routing. CompsitionView can probably be removed later on in favor of better Route objects. Also in the next version of sanic we need to move merge_route and add_parameter out of the add_route logic and just have them as standalone methods. The tests should cover everything that we need so that if any changes are made we can identify regression.,0
updated project name in docs build,0.40202743,2461 Update example to match current application naming standards,,0
Added basic readthedocs support,0.4721946,Moving our documentation to Sphinx and publishing to readthedocs as highlighted in #229 ,,0
fix async run,0.54759204,AsyncioServer.init,,0
Add a pesky newline,0.2939193,1594 Fix strict slashes behavior.,,0
Switch them to verifying headers instead,0.49453032,Resolve #1653 ASGI headers in body,,0
Force method to lower,0.2808159,2286 Change codeclimate complexity threshold from 5 to 10,,0
Update for HTTPMethodView compatibility,0.7119402,2170 Additional methods for attaching HTTPMethodView,,1
Merge pull request #359 from r0fls/fix-warnings,0.53599346,This pull request encompasses a lot of bug fixes among other things.,fix deprecation warnings,0
Fixes route overloading for dynamic routes,0.77173865,360 Fixed dynamic route overloading,"Addresses #353, now dynamic routes work alongside our newly minted overloaded routes! Also fixed an unintended side effect where methods were still being passed in as None for Sanic.add_route.",1
fix deprecation warnings,0.8305125,2332 Make all deprecation notices consistent,,1
Merge pull request #358 from seemethere/incrment_version_030,0.4835942,This pull request encompasses a lot of bug fixes among other things.,Increment version to 0.3.0,0
Increment version to 0.3.0,0.50996476,2137 Add version_prefix to URL builders,,0
"Move serve_multiple, fix tests (#357)",0.45374924,2287 Update host test function names so they are not overwritten,"Move serve_multiple, remove stop_events, fix tests Moves serve_multiple out of the app, removes stop_event (adds a deprecation warning, but it also wasn't doing anything) fixes multiprocessing tests so that they don't freeze pytest's runner. Other notes: Also moves around some imports so that they are better optimized as well. Re-add in stop_event, maybe it wasn't so bad! Get rid of unused warnings import",0
Merge pull request #335 from r0fls/remove-loop,0.44907883,2306 Removal of deprecated items,remove loop as argument and update examples,0
Merge pull request #354 from JordanP/use_isinstance,0.39479905,This pull request encompasses a lot of bug fixes among other things.,Use isinstance( instead of issubclass(type(,0
Use isinstance( instead of issubclass(type(,0.35263747,"2279, #2317, #2322 Add/correct missing type annotations",When we already have an instance it's less typing and faster to use isinstance.,0
add semaphore concurrency limit example,0.45363182,- #2725 Worker sync state tolerance on race condition,,0
remove loop as argument and update examples,0.5045471,Removed loop as an argument for the app (#335),,0
Merge pull request #349 from kdelwat/compositionview-docs,0.57810915,2170 CompositionView deprecated and marked for removal in 21.12,Add documentation for the CompositionView class,0
Merge pull request #350 from r0fls/deprecate-loop,0.47808176,[#1981][] Cleanup and remove deprecated code,add deprecate loop message,0
Merge pull request #351 from r0fls/revert-log-changes,0.47854805,To see the exhaustive list of pull requests included in this release see: link,use string formatting in start message,0
use string formatting in start message,0.3898635,2216 Add default messages to SanicExceptions,,0
add deprecate loop message,0.60805845,2332 Make all deprecation notices consistent,,0
Add documentation for the CompositionView class,0.67112994,2170 CompositionView deprecated and marked for removal in 21.12,,0
Merge pull request #348 from r0fls/275,0.48829746,To see the exhaustive list of pull requests included in this release see:,add async run,0
review changes,0.42765823,Full Changelog: link,,0
add async run,0.5455483,AsyncioServer.init,,0
Merge pull request #342 from channelcat/fix-slow-upload,0.4771445,Add support for streaming large static files #734 ,Fix slow upload,0
Merge pull request #343 from channelcat/cookie-usability,0.54887474,- #2706 Add convenience methods for cookie creation and deletion,Cookie deletion and default path,0
Only use request.body,0.5809715,2103 Request body not automatically loading,,0
Fixed default path in documentation,0.5295137,Fix absolute path bug for static files #647 ,,0
Merge branch 'master' into cookie-usability,0.41069916,- #2706 Add convenience methods for cookie creation and deletion,,0
Merge pull request #347 from r0fls/345,0.47624335,To see the exhaustive list of pull requests included in this release see:,false cookie attributes should not be set,0
false cookie attributes should not be set,0.56871223,- Lazy Cookie Setting (slight speed improvement when not setting cookies),,0
Merge pull request #346 from r0fls/event-docstring,0.45522478,This pull request encompasses a lot of bug fixes among other things.,fix before/after event docstrings,0
fix before/after event docstrings,0.52784497,- after_start and before_stop now pass sanic as their first argument.  Current event listeners will need to be updated to accept the new argument,,0
Merge pull request #344 from atbentley/docs,0.49496317,To see the exhaustive list of pull requests included in this release see:,Update blueprints docs with correct listener example,0
Update blueprints docs with correct listener example,0.6948297,- Blueprint listeners and ordering,,0
Added del cookie and default path,0.5825628,- #2706 Add convenience methods for cookie creation and deletion,,0
Fix slow upload,0.44344175,- Fix: Incomplete file reads on medium+ sized post requests,,0
Merge branch 'master' into improved_config,0.38990924,Add missed documentation for config section.,,0
Merge pull request #341 from r0fls/340,0.46074933,To see the exhaustive list of pull requests included in this release see: ,set error handler debug from run debug arg,0
set error handler debug from run debug arg,0.5761838,Configuring fallback handlers on the ErrorHandler,,0
Merge pull request #339 from lixxu/master,0.47135133,To see the exhaustive list of pull requests included in this release see: ,add sanic-jinja2 extension,0
add sanic-jinja2 extension,0.63255405,1483 Add sanic-zipkin to extensions list,,0
Caching example (#334),0.5140142,"2447, #2486 Improved API to support setting cache control headers",Caching example using aiocache Caching example using aiocache Added aiocache to requirements Fixed example with newest aiocache Fixed bug in cache example,0
Merge pull request #253 from dutradda/add_register_sys_signals_flag,0.5477898,2042 #2060 #2061 Introduce Signals API,add a flag to skip SIGINT and SIGTERM signals registration,0
Merge pull request #331 from ctlaltdefeat/json-response-args,0.53363365,"1476 add Request.not_grouped_args, deprecation warning Request.raw_args  deprecation idea discussion",allowed passing arguments to json response encoder,0
fixed line length to satisfy travis,0.36763847,1515 fix linter issue causing travis build failures (fix #1514),,0
allowed passing arguments to json response encoder,0.64623475,Add in a way to encode objects that are un-encodable in response objects,,0
Merge branch 'master' into add_register_sys_signals_flag,0.47632405,Fix signals being shared amongst multiple Sanic apps #652 (Thanks to @38elements),,0
Merge pull request #327 from awiddersheim/logging-override,0.51456714,Fix document for logging,Make it easier to override logging,0
Make it easier to override logging,0.6578475,Fix document for logging,Take influence from how Werkzeug configures logging by only configuring a handler if no root handlers were previously configured by the end user.,0
Merge pull request #328 from awiddersheim/remove-multidict,0.5868348,[#1969][] Update multidict version requirements,Remove multidict requirement,0
Remove multidict requirement,0.6764946,2396 Allow for multidict v0.6,This is no longer necessary after #302.,0
Merge pull request #325 from seemethere/add_key_error,0.50880384,This pull request encompasses a lot of bug fixes among other things.,Simplify RequestParameters,0
Merge pull request #326 from seemethere/fix_exception_monitoring_documentation,0.6021088,This pull request encompasses a lot of bug fixes among other things.,Fix exception_monitoring example to actually work,0
Merge pull request #320 from r0fls/method-decorators,0.51163167,"Function decorators now have `['GET'] as the default method (#316, thanks to @youknowone)",add method shorthands,0
Fix exception_monitoring example to actually work,0.60315883,2262 Noisy exceptions - force logging of all exceptions,"Closes #324 Super was used incorrectly in the example, also fixed some formatting here and there.",0
Simplify RequestParameters,0.56443405,Adding a way to pass in a custom request class #622 (Thanks to @aryeh),"Simplifies request parameters, it defined a bit more than it had too, added some docstrings and made the code simpler as well. Should now raise a KeyError on getitem as @amsb had noted on commit 9dd954b",0
separate tests,0.38681364,Fix unittests on windows,,0
add method shorthands,0.4044876,2466 Better type annotation for Extend,,0
Merge pull request #314 from seemethere/make_closed_transport_handling_more_robust,0.53398585,This pull request encompasses a lot of bug fixes among other things.,Add exception handling for closed transports,0
Merge pull request #316 from youknowone/route-get,0.5522015,"Route overloading! Multiple functions for different methods of routes! (#311, thanks to @youknowone)","For function decorators, ['GET'] is the default methods",0
Merge pull request #319 from seemethere/fix_docs_links,0.5290869,This pull request encompasses a lot of bug fixes among other things.,Fixes doc link extensions from .html to .md,0
Oops on 2 of the non-relative links,0.50642264,Fix absolute path bug for static files #647 ,,0
Fixes doc link extensions from .html to .md,0.43674874,Fix build of latex documentation relating to markdown lists,Whoops! Totally missed that all the links pointed to .html files instead of .md files,0
"Clarify, reformat, and add to documentation guides (#318)",0.72589004,Improved Documentation,"Reorder and clarify the 'Request Data' guide, adding a section on RequestParameters Clarify routing guide, adding introduction and HTTP types sections Clarify the use-cases of middleware Clean up formatting in the exceptions guide and add some common exceptions. Fix formatting of blueprints and add use-case example. Clarify the class-based views guide Clarify and fix formatting of cookies guide Clarify static files guide Clarify the custom protocols guide. Add more information to the deploying guide Fix broken list in the community extensions list. Add introduction and improve warning to contributing guide Expand getting started guide Reorder guides and add links between them Standardise heading capitalisation",1
Merge pull request #229 from kdelwat/sphinx-docs,0.71738124,"Greatly improved documentation along with sphinx compatibility (#229, thanks to @kdelwat)",Use Sphinx for documentation,1
Move transport close to finally statment,0.3561454,Fix error where transport.get_extra_info returned None #717 ,,0
Update documentation generation instructions.,0.6873823,Improved Documentation,,0
Merge branch 'master' into sphinx-docs,0.5509694,"Greatly improved documentation along with sphinx compatibility (#229, thanks to @kdelwat)",,0
Merge pull request #228 from seanpar203/issue_41,0.48606512,This pull request encompasses a lot of bug fixes among other things.,Adding more docstrings,0
Merge pull request #296 from mdaue/ssl,0.47205198,To see the exhaustive list of pull requests included in this release see: ,Add SSL context to server,0
Merge branch 'master' into ssl,0.33459738,2270 Vhost support using multiple TLS certificates,,0
"For function decorators, ['GET'] is the default methods",0.93926144,"Function decorators now have `['GET'] as the default method (#316, thanks to @youknowone)",,1
Merge pull request #315 from h4ck3rm1k3/patch-1,0.53387475,This pull request encompasses a lot of bug fixes among other things.,untie,0
untie,0.2958531,Remove the things we said we were going to remove #681 #686 (Thanks to @38elements),,0
Merge pull request #306 from zkanda/always-log-error-exception,0.4413979,This pull request encompasses a lot of bug fixes among other things.,Always log if there's an exception occurred.,0
Always log of there's an exception occured.,0.6111876,2262 Noisy exceptions - force logging of all exceptions,,0
Merge pull request #313 from r0fls/logging-var,0.4873428,2453 Move verbosity filtering to logger,remove logger from run,0
