Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Merge pull request #1584 from Tpbrown/fix-compress-doc,0.42484465,Bump github.com/hashicorp/hcp-sdk-go from 0.33.0 to 0.34.0 ,website: Update example to match parameter.,0
always use an inventory file,0.3769884,     checksum file. This should prevent Packer from trying to install versions,"Using ""127.0.0.1,"" as the argument to ansible-playbook -i uses an undocumented feature of Ansible. Michael DeHaan has indicated that support for it may be pulled in the future (https://groups.google.com/forum/#!topic/ansible-project/G_9JRGp5jGE).",0
Merge pull request #1585 from Tpbrown/ansible-color-and-unbuffered,0.575829,ansible@v1.0.3 - CHANGELOG,"provisioner/ansible: Colorize Ansible output, and don't buffer output.",0
Merge pull request #1587 from joshfng/master,0.39282882,"    to version 1.9.1 or above. Starting with 1.9.1, you may specify a project ID to push",provisioner/shell: single quote env var values.,0
Move quoting to else block only for valid vars. Add test case.,0.4102715,     passing the -no-warn-undeclared-var flag to the validate command.,,0
Single quote env var values.,0.48153338,"    is an alternative to using environment_vars for setting environment variables, ",,0
"Colorize Ansible output, and don't buffer output.",0.5311463,ansible@v1.0.3 - CHANGELOG,"Setting environment variables for the ansible-playbook invocation. ANSIBLE_FORCE_COLOR will ensure output is colorized.  PYTHONUNBUFFERED will stream output as Ansible runs, vs getting a big dump of output at the end.",0
Update example to match parameter.,0.35639602,cmd/hcl2_upgrade: Generate variable block for all referenced user input,"The example showed ""path"" instead of ""output"".",0
fix: Ignore transient network errors when fetching AWS state.,0.33662307,    timed out if it has not posted an update after a certain number of minutes. For HCP,"Given that state fetching is an idempotent operation, a transient network error should not cause the entire build to fail. Instead, retry when such errors are encountered.",0
Merge pull request #1573 from rozha/master,0.36636007,yandex@v1.1.1 - CHANGELOG,fix a minor typo in platforms.html,0
fix a minor typo in platforms.html,0.39230084,"     version = "">=1.0.8""",,0
Merge pull request #1563 from mpage/fix-gce-metadata,0.48139405,     additional build metadata.GH-12132,fix: Respect metadata supplied for GCE builders.,0
Merge pull request #1537 from nifr/patch-1,0.41876328,"core: Bump Go version to 1.18.9 to address vulnerability GO-2022-1144, which",Fixed dead links in doc section environment-variables.,0
figure out VirtualBox version on FreeBSD,0.53500956,virtualbox@v1.0.3 - CHANGELOG,,0
Merge pull request #1564 from mitchellh/sethvargo/middleman-hashicorp,0.50807834,    at hashicorp/packer now lives in the root of this repo. The README that,Use middleman-hashicorp,0
Tell Rack to cache /assets,0.30667117,    automatically load for builds using JSON templates.,,0
Upgrade to middleman-hashicorp,0.5116376,    at hashicorp/packer now lives in the root of this repo. The README that,,0
Move assets to assets/,0.23850083,     that have a GitHub tag but no actual assets.,,0
fix: Respect metadata supplied for GCE builders.,0.50162274,     additional build metadata.GH-12132,"Previously, any per instance metadata supplied via the GCE builder was ignored. Test plan:  make test Manual testing via: -- Created a packer config that contained a GCE builder with custom    metadata set. -- Ran packer build. -- Verified the instance had the correct metadata in the GCE console.",0
"Reverting previous change, including M on memory line to be explicit about what we are requesting",0.30350024,vmware@v1.0.7 - CHANGELOG,,0
ec2:ModifyImageAttribute already included in the sample policy,0.40703094,     image iteration will now trigger a runtime build error due to the ,"ec2:ModifyImageAttribute is already included in the sample policy JSON (line 67 in the source file), so the comment about optionally adding it only adds confusion.",0
add ability to set cache mode for disk,0.24343802,    which has the added ability to read from Packer datasources. GH-11569,Signed-off-by: Vasiliy Tolstov v.tolstov@selfip.ru,0
post-processor/vagrant/parallels: Removed unnecessary filling the Vagrantfile,0.57466716,vagrant@v1.0.2 - CHANGELOG,,0
Merge pull request #1548 from legal90/create_disk,0.38426933,     supporting the creation of ISO files.GH-12081,builder/parallels: Create VM without hdd and then add it later,0
Merge pull request #1502 from JessThrysoee/remove_step_remove_devices,0.39115414,Bump github.com/hashicorp/hcp-sdk-go from 0.33.0 to 0.34.0 ,builder/parallels: Rely on Cleanup functions to detach devices,0
builder/parallels: Disable default cdrom0 device and then enable it on cleanup,0.3396827,parallels@v1.0.2 - CHANGELOG,"This is needed to make 'cdrom0' device unavailable during the ISO installation process. It is required for some guest OS types, such as FreeBSD and OmniOS.",0
builder/parallels: Added setting the boot order,0.49158388,parallels@v1.0.2 - CHANGELOG,CD/DVD drive with installation ISO should be exactly the 2nd device in the VM boot order. This ensures that VM will boot from this ISO at the first boot time only.,0
builder/parallels: Attach ISO images to the separate cdrom device,0.49211487,     supporting the creation of ISO files.GH-12081,For each ISO image the individual cdrom device will be added to the VM. During the cleanup these devices will be deleted. It makes attach steps more clear - there is no doubt what is the name of the device. Related to: [mitchellh/packer#1502],0
builder/parallels: Added driver method 'DeviceAddCdRom',0.53529775,parallels@v1.0.2 - CHANGELOG,,0
builder/parallels: Rely on Cleanup functions to detach devices,0.44332987,parallels@v1.0.2 - CHANGELOG,Remove the redundant StepRemoveDevices and rely on the cleanup to be handled by: * StepAttachParallelsTools.Cleanup * StepAttachFloppy.Cleanup * stepAttachISO.Cleanup,0
Merge pull request #1554 from mitchellh/sethvargo/update_middleman,0.46781248,Bump github.com/hashicorp/hcp-sdk-go from 0.33.0 to 0.34.0 ,Update website to use latest middleman,0
Merge pull request #1501 from JessThrysoee/current_fdd0_does_not_exist,0.3813768,digitalocean@v1.0.3 - CHANGELOG,builder/parallels: Ignore 'The fdd0 device does not exist',0
Update website to use latest middleman,0.38001373,     to the plugin will continue to work but users are advised to update the,,0
Remove unnecessary counter file (as per @pearkes),0.38560238,     updated to display the proper filename and line number where the unknown,,0
Replaced struct call with nil per @jsonberanek.  Ran go fmt.,0.44833514,core: Bump golang.org/x/text to v0.3.8.,,0
"-redir is deprecated and missing on some versions of QEMU, using -netdev instead which is recommended. Removing M letter from Memory flag as QEMU now assumes this value is always in MB and errors out if you pass the M as a part of the command",0.5621913,qemu@v1.0.8 - CHANGELOG,,0
Changing machinetype default to PC instead of PC-1.0 which seems to be a saner default that works on more platforms. RedHat in particular doesnt have PC-1.0,0.29366678," the environment variable is now optional, and can be used for disabling the",,0
Fix for panic when ssh min and max port is the same for qemu builder. Taken directly from a previous patch by mitchellh 8f50d2dd9a5b943881f0827fc07fbfb389e1407c,0.56516117,qemu@v1.0.8 - CHANGELOG,,0
remove debug output,0.42405376,    the --debug argument has been passed.,Signed-off-by: Vasiliy Tolstov v.tolstov@selfip.ru,0
Merge branch 'digitalocean' of github.com:vtolstov/packer into digitalocean,0.5208439,     at https://github.com/digitalocean/packer-plugin-digitalocean.,,0
fix copy/paste error,0.27422306,"     *.pkr.hcl), the outputted error message will now include an example of",Signed-off-by: Vasiliy Tolstov v.tolstov@selfip.ru,0
builder/parallels: Init VM without hdd and attach it later,0.3280234,    automatically load for builds using HCL2 templates without a,Avoid the disk resize because it is unsupported for some guests (OS X) http://kb.parallels.com/en/113653,0
salt provisioner: tidy up and refactor into functions,0.54157823,salt@v1.0.0 - CHANGELOG,,0
salt provisioner: require local_state_tree,0.51343834,salt@v1.0.0 - CHANGELOG,,0
Merge pull request #1499 from JessThrysoee/python_prltype,0.3708136,Bump github.com/hashicorp/packer-plugin-sdk to address legacy SSH key,builder/parallels: Bundle python version of prltype,0
Fixed dead links in doc section environment-variables.,0.39232907,     documentation and binary downloads will be redirected to,Due to a missing / the links pointed to i.e. docs/other/docs/other/core-configuration.html producing a 404 / Page not found.,0
Update amazon.html.markdown,0.5453015,amazon@v1.1.2 - CHANGELOG,Technical correction,0
Update chef-solo.html.markdown,0.631275,chef@v1.0.2 - CHANGELOG,,0
adding default nodename,0.42548695,"     name, if it was set, would be displayed. Now for named builders",,0
Ditch ` around content words,0.2150595,},,0
make docker-push work with docker-tag artifacts,0.5308685,docker@v1.0.5 - CHANGELOG,,0
GH 1508 - Ensure Packer VMX is updated and saved,0.4635108,    Packer enabled builds a status update will now be sent every 2 minutes to,"We need to ensure the VMWare process has exited before attempting to run VMX file cleanup steps, otherwise VMWare may overwrite our changes. While Packer does its best to ensure VMWare has exited, there's still a race condition on some OSs between VMWare flushing the VMX and Packer updating it. The workaround is to artifically wait 5 seconds. When using the VMX builder its possible for the source machine to have a floppy and/or CD-ROM mounted which gets cloned to the new VM Packer spins up, but have no Packer configuration for those devices. With this change we always attempt to remove the mounted devices regardless of the Packer configuration.",0
Update vagrant supported builder list,0.65416557,vagrant@v1.0.2 - CHANGELOG,Update the list of supported builders in the vagrant post-processor docs to include QEMU.,0
Add support for vagrant with qemu,0.5659065,vagrant@v1.0.3 - CHANGELOG,"Once we have produced a qemu VM, we now have the option of using the vagrant post-processor to create a .box file that can be used with the vagrant-libvirt plugin. This uses the new State method of the Artifact API to get necessary information from the builder.",0
Expand Artifact API to expose build state,0.4441497,    enabled builds using the hcp_packer_image and hcp_packer_iteration data,In order that something consuming an artifact can have access to extra builder specific data add the State method which allows the caller to ask for arbitary values by name.,0
Configure MessagePack to be a bit more like gob,0.483236,core: Bump golang.org/x/text to v0.3.8.,By default codec's MessagePack encode/decode will convert a string into a []byte.  Tweak the settings so that string -> string and []byte -> []byte.,0
Ran go fmt,0.32397652,core: Bump golang.org/x/text to v0.3.8.,,0
Added struct to be passed to the Process function to render the vagrant file path.  Resolves Issue #1125.,0.6148914,vagrant@v1.0.2 - CHANGELOG,,0
builder/parallels: Bundle python version of prltype,0.42452735,parallels@v1.0.2 - CHANGELOG,Uses the Python API from Parallels Virtualization SDK to write boot commands. This eliminates a 3rd party requirement and makes it easier for people not using homebrew to get started with packer.,0
builder/parallels: Ignore 'The fdd0 device does not exist',0.47866726,parallels@v1.0.2 - CHANGELOG,"A current floppy disk probably doesn't exist, so the build shouldn't fail when we try to delete it.",0
Fix detecting guest additions URL,0.2821759,virtualbox@v1.0.3 - CHANGELOG,"When system property exists with empty value, packer treats that empty value as a URL. The issue has been spotted on Arch with Virtualbox 4.3.16.",0
Merge pull request #1505 from jasonberanek/issue-1480,0.3816593,"    to version 1.9.1 or above. Starting with 1.9.1, you may specify a project ID to push",builder/vmware-esx: Ignore localhost for VNC lookup and document VNC requirements [GH-1480],0
website: document vmware-esxi VNC requirements,0.4375645,vmware@v1.0.5 - CHANGELOG,,0
builder/vmware-esxi: Ignore localhost for VNC lookup [GH-1480],0.3235327,     Builders with no defined name will continue to publish build,"Adds logic to ESXi driver VNC Address function to ignore listen   addresses that bind to localhost (127.0.0.1), this allows certain   default ports to be available on ESXi for VNC connections",0
Clean VMX step should always remove floppy.,0.28561592,vmware@v1.0.7 - CHANGELOG,"When using the VMX builder its possible for the source machine to have a floppy configured which gets cloned to the new VM Packer spins up. When the new VM's Packer config doesn't have a floppy_files config entry, the Packer clean VMX step fails to remove the floppy disk from the new VM. This can cause build failures, for example with the vsphere post processor; generating errors like:  Post-processor failed: Failed: exit status 1 Error: File (/home/teamcity/tmp/buildTmp/packer941120499) could not be found.  Opening the cloned VM's VMX file you can clearly see it has a floppy entry from the source machine's VMX file (exact same path) even though the Packer config contains no floppy_files entry.",0
Merge pull request #1497 from routelastresort/vmx-step-order,0.47607523,vmware@v1.0.7 - CHANGELOG,fixed vmware-vmx step order,0
Update digitalocean.html.markdown,0.45903113,digitalocean@v1.0.3 - CHANGELOG,fix mistake,0
fixed vmware-vmx step order,0.5183822,vmware@v1.0.7 - CHANGELOG,,0
Update document about qemu builder for [GH-1407].,0.7189423,qemu@v1.0.4 - CHANGELOG,https://github.com/mitchellh/packer/pull/1407,1
Update for amazon-instance builder docs [GH-1491],0.6936203,amazon@v1.1.0 - CHANGELOG,Updating --url parameter to --region in the builder documentation for the bundle upload command.,0
Merge pull request #1486 from roidrage/master,0.39317667,"    to version 1.9.1 or above. Starting with 1.9.1, you may specify a project ID to push",Run two builds in parallel with go get,0
website: re-add packer prefix,0.5798628,Version 1.4.3 of Packer,,0
scripts: ignore errors on gox for now,0.4173128,     passing the -no-warn-undeclared-var flag to the validate command.,,0
scripts: reintroduce dist,0.3415128,core: Packer's linux package service configs and pre/post install scripts are,,0
scripts: build should do everything now,0.5083385,    automatically load for builds using JSON templates.,,0
Run two builds in parallel with go get.,0.5053971,"go build -o ""$BIN_PATH""  --ldflags=$LD_FLAGS","By default, go get determines parallelism based on the number of cores available. Those show up as 32 in the Travis CI environment but a virtual machine is limited both by the amount of cores it has allocated and the amount of memory available to it. 32 parallel build processes are likely to exhaust the memory resources, leading to killed processes. This change reduces the number of builds running concurrently to 2, which should reduce the likelihood of memory exhaustion greatly. The number could probably be dialed up a little bit, but this should give a good default reflecting the environment's resources.",0
website: remove packer_ prefix from files for now,0.564347,Breaking Change: Community-maintained plugins bundled with the Packer binary have been removed.,,0
scripts: add openbsd/freebsd to builds,0.4501167,    automatically load for builds using JSON templates.,,0
v0.7.1,0.8609017,Version 1.5.6,,1
Merge pull request #1485 from cspicer/gh-975-ansible-docs,0.5921385,ansible@v1.0.3 - CHANGELOG,website: Add group_vars and host_vars to Ansible provisioner docs,0
Add group_vars and host_vars to Ansible provisioner docs to reflect current code,0.6055138,ansible@v1.0.2 - CHANGELOG,,0
communicator/ssh: upload proper source [GH-1484],0.54836494,    communicator. GH-11909,,0
common: don't wait SSH on first try,0.47656468,There's been a change in the way the ssh_timeout and the,,0
Add support for VMware Fusion 7 Pro [GH-1478],0.51917136,vmware@v1.0.7 - CHANGELOG,,0
make sure executable is named packer.exe in Windows build [GH-1483],0.60728496,     available or has a missing checksum file. This should prevent Packer from,,0
builder/vmware-esxi: Add configuration options for remote cache path,0.3945059,core: Add a env argument to provisioner blocks that allow for setting a,"Add configuration option to explicitly control where Packer uploads   ISO and floppy files to on ESXi hosts. The remote_cache_datastore   defaults to the remote_datastore value. The 'remote_cache_directory'   defaults to 'packer_cache', similar to the local caching capabilities. Addresses issues with [GH-1218] and [GH-1221] where paths for uploaded   ISO and floppy files are not written to a valid location in the   datastore.",0
Up version for dev,0.5539686,release 1.6.3,,0
Fix some scripts,0.3203689,"The preinst and postrm user scripts, including the service configuration",,0
v0.7.0,0.8426043,Version 1.5.4,,1
packer: check for latest version,0.71059984,Version 1.4.4 of Packer,,1
Better logging for checkpoint,0.3261811,profitbricks@v1.0.2 - CHANGELOG,,0
Mechanisms to disable checkpoint,0.30284902,core/hcl2: Fixes an issue preventing builds from pausing between provisioners when,,0
Move checkpoint into its own file to make it easy,0.27661383,     https://github.com/hashicorp/packer-plugin-profitbricks. This plugin is is,,0
Checkpoint,0.31143805,Triton,(configs to disable will come next),0
Merge pull request #1470 from mitchellh/configdir,0.41879714,     additional build metadata.GH-12132,Config Dir and plugin discovery there,0
website: update website to point to proper directory,0.39641473,     documentation and binary downloads will be redirected to,,0
ConfigDir,0.36460352,HCP Packer environment variables: The behaviour of some HCP Packer-specific,,0
Merge branch 'rasa-1064-fix-upload-file-permissions',0.30486575,"    to version 1.9.1 or above. Starting with 1.9.1, you may specify a project ID to push",,0
Merge branch '1064-fix-upload-file-permissions' of github.com:rasa/packer into rasa-1064-fix-upload-file-permissions,0.49367076,core: Bump github.com/hashicorp/packer-plugin-sdk to 0.4.0 to address,Conflicts:     builder/parallels/common/step_upload_parallels_tools.go     builder/vmware/common/step_upload_tools.go     provisioner/chef-client/provisioner.go     provisioner/chef-solo/provisioner.go,0
website: compress,0.40722764,packer-plugin-outscale:  The Outscale Packer plugin managed by the Outscale,,0
website: document compress post-processor,0.43306088,     documentation portal. The main Packer site (https://www.packer.io) will,,0
post-processor/compress: style,0.28863952,core/hcl2: Packer will no longer warn on excluded post-processors when using,,0
Merge pull request #1081 from johnbellone/compress-post-processor,0.3805807,Bump github.com/hashicorp/hcp-sdk-go from 0.33.0 to 0.34.0 ,post-processor/compress Add support for artifact compression.,0
builder/amazon-ebs: don't clean up AMI if doesn't exist [GH-1469],0.36723053,core/hcl2: Packer will now report an error when executing a build with no,,0
Merge pull request #1468 from rickard-von-essen/issue_1466,0.3974871,    issues. Please see their respective changelogs for details on plugin,parallels-iso: allow absolute output directory.,0
parallels-iso: allow absolute output directory.,0.46195668,parallels@v1.0.3 - CHANGELOG,Fixes [GH-1466],0
scripts: copy packer- prefixed bins properly [GH-1467],0.460393,"    removed some compilation flags, leading to the final binaries not being stripped.",,0
builder/amazon: support auto spot price discovery [GH-1465],0.46269196,amazon@v1.1.0 - CHANGELOG,,0
builder/amazon/ebs: clean up AMI in error [GH-1186],0.38919336,amazon@v1.1.2 - CHANGELOG,,0
Merge pull request #1186 from henrysher/ami-cleanup,0.43989652,Bump github.com/hashicorp/hcp-sdk-go from 0.33.0 to 0.34.0 ,Add the cleanup when the process of EBS AMI interrupted,0
builder/amazon: clean up UI output for spot instances a bit,0.39916557,     variable block that can be added to the build template to remedy the issue.,,0
builder/amazon: fix {{uuid}} default not being replaced,0.44232285,amazon@v1.1.2 - CHANGELOG,,0
Merge branch 'henrysher-add-spot-instance-support',0.42389163,bump github.com/hashicorp/hcp-sdk-go from 0.28.0 to 0.29.0,,0
Merge branch 'add-spot-instance-support' of github.com:henrysher/packer into henrysher-add-spot-instance-support,0.61814845,core: Bump github.com/hashicorp/packer-plugin-sdk to 0.4.0 to address,Conflicts:     builder/amazon/common/run_config.go     builder/amazon/ebs/builder.go     builder/amazon/instance/builder.go,0
Merge branch 'njones-template-timefmt',0.34587634,     build with the upgraded template you are encouraged to run packer validate,,0
Merge branch 'template-timefmt' of github.com:njones/packer into njones-template-timefmt,0.4951484,core: Bump github.com/hashicorp/packer-plugin-sdk to 0.4.0 to address,Conflicts:     packer/config_template.go     website/source/docs/templates/configuration-templates.html.markdown,0
website: doc upper and lower,0.4068836,     Documentation for more,,0
Merge pull request #1124 from njones/template-uplow,0.51606274,     build with the upgraded template you are encouraged to run packer validate,"common: Fixes #1114, Adds upper and lower as filters for the template engine.",0
Merge branch 'cfortier2-add-chef-environment',0.5719647,chef@v1.0.2 - CHANGELOG,,0
Merge branch 'add-chef-environment' of github.com:cfortier2/packer into cfortier2-add-chef-environment,0.6567236,     using packer init or with the Packer plugins sub-command packer plugins install github.com/hashicorp/chef.,Conflicts:     provisioner/chef-client/provisioner.go,0
builder/amazon-chroot: add description with time created snapshot,0.4377703,     metadate using the builder type as the build name (e.g happycloud).,[GH-1388],0
command/build: -color [GH-1433],0.5705426,    build. GH-11574,,0
website: update with latest,0.45250976,"     next available version for a plugin, if the most recent version is not",,0
builder/docker: support volumes,0.4985727,    describes how to build the docker targets defined in the Dockerfile are,,0
builder/docker: can login to pull,0.3889548,core: The dockerfile that is used to build the packer docker image available,,0
builder/docker: lock around Login,0.41766584,core/hcl2: Fixes an issue preventing builds from pausing between provisioners when,,0
website: update docker-push,0.58745396,docker@v1.0.7 - CHANGELOG,,0
post-processor/docker-push: can login [GH-1243],0.4535215,docker@v1.0.7 - CHANGELOG,,0
builder/docker: driver supports login/logout,0.41717046,docker@v1.0.5 - CHANGELOG,,0
builder/amazon: string fields on device mappings can use variables,0.39208773,"     (""name"":""mybuilder"") the builder's type and name will be displayed (i.e",,0
website: update vmware-vmx,0.5848471,vmware@v1.0.7 - CHANGELOG,,0
builder/vmware: add VNC to vmx,0.35042363,vmware@v1.0.7 - CHANGELOG,,0
builder/vmware: style,0.48304194,    builder's source image.,,0
builder/vmware-vmx: support http files,0.35821816,vsphere@v1.0.4 - CHANGELOG,,0
builder/virtualbox: support http server for ovf [GH-1169],0.43719426,virtualbox@v1.0.4 - CHANGELOG,,0
Merge branch 'rasa-1082-add-boot-commands-to-vmx-and-ovf-builders',0.3539303,vmware@v1.0.7 - CHANGELOG,,0
Merge branch '1082-add-boot-commands-to-vmx-and-ovf-builders' of github.com:rasa/packer into rasa-1082-add-boot-commands-to-vmx-and-ovf-builders,0.4771536,"LD_FLAGS=""-X github.com/hashicorp/packer/version.Version=1.8.7 -X github.com/hashicorp/packer/version.VersionPrerelease=""",Conflicts:     builder/virtualbox/ovf/config.go     builder/vmware/vmx/config.go,0
builder/vmware: better error if clone not supported [GH-787],0.4168069,vmware@v1.0.7 - CHANGELOG,,0
builder/vmware: better error output from vmrun,0.4944468,vmware@v1.0.7 - CHANGELOG,,0
builder/docker: error if DOCKER_HOST is set,0.48080975,core: Docker images have been updated to include the xorriso package for,,0
Merge pull request #1426 from jasonberanek/vnc-fixes,0.39274448,    open issues pertaining to the legacy SSH key algorithm fix made to the,vmware-iso/esxi: fix multiple issues with VNC address discovery,0
builder/vmware: no error if stopping already stopped [GH-1300],0.43943867,core/hcl2: Fixes an issue preventing builds from pausing between provisioners when,,0
builder/virtualbox-ovf: import_flags [GH-1383],0.48494518,virtualbox@v1.0.3 - CHANGELOG,,0
builder/virtualbox: comment,0.5639011,virtualbox@v1.0.4 - CHANGELOG,,0
builder/virtualbox: detect vboxmanage errors with zero code [GH-1119],0.5453957,virtualbox@v1.0.3 - CHANGELOG,,0
Merge pull request #1464 from mitchellh/f-new-gce,0.39366096,"core: Bump Go version to 1.18.9 to address vulnerability GO-2022-1144, which",builder/googlecompute: uses new auth style,0
website: document GCE auth scheme,0.34960803,    implements client authentication support for signature algorithms based on,,0
builder/googlecompute: use new auth scheme,0.33612713,googlecompute@v1.0.14 - CHANGELOG,,0
website: update website with correct amazon defaults,0.5385872,amazon@v1.1.0 - CHANGELOG,,0
builder/amazon-instance: --no-filter by default [GH-1137],0.48480892,     -only/exlude filters for running select builds.,,0
Merge pull request #1461 from rickard-von-essen/issue_1404,0.39735866,    issues. Please see their respective changelogs for details on plugin,parallels-pvm: Optionally assign new MAC addresses to imported VMs,0
add v2 api support,0.40981352,vsphere@v1.0.4 - CHANGELOG,Signed-off-by: Vasiliy Tolstov v.tolstov@selfip.ru,0
parallels-pvm: Optionally assign new MAC addresses to imported VMs [GH-1404],0.41637412,parallels@v1.0.2 - CHANGELOG,"New config option: reassign_mac (boolean) - If this is ""false"" the MAC address of the first NIC will reused when imported else a new MAC address will be generated by Parallels. Defaults to ""false"".",0
builder/amazon: ssh_private_ip [GH-1229],0.4246051,    and ssh_handshake_attempts configuration arguments in the SSH,,0
website: document the new docker post-processors,0.6737936,docker@v1.0.5 - CHANGELOG,,0
website: document some of the new Docker stuff,0.7029746,docker@v1.0.5 - CHANGELOG,,1
builder/amazon/common: token [GH-1236],0.49457115,amazon@v1.1.2 - CHANGELOG,,0
website: Vagrantfile doesn't need node stuff,0.5845518,vagrant@v1.0.2 - CHANGELOG,,0
Merge pull request #1460 from msabramo/openstack_builder_doc_region_only_required_for_rackspace,0.5488823,openstack@v1.0.1 - CHANGELOG,doc openstack builder: region req'd only for rackspace,0
doc openstack builder: region req'd only for rackspace,0.47560167,OpenStack,Modify openstack builder doc to say that specifying a region is only required for public rackspace and is NOT required for a private openstack cloud.,0
builder/amazon/common: wait for instance ready before tagging [GH-1367],0.4079567,amazon@v1.1.2 - CHANGELOG,,0
website: add Vagrantfile,0.6132615,vagrant@v1.0.2 - CHANGELOG,,0
website: update private open stack example,0.34728235,openstack@v1.0.1 - CHANGELOG,,0
Merge pull request #1459 from msabramo/add_private_openstack_example,0.6140352,openstack@v1.0.1 - CHANGELOG,Update openstack builder doc to include private openstack example,0
Update openstack builder doc to include private openstack example,0.62094325,openstack@v1.0.1 - CHANGELOG,"This illustates how to use the OpenStack builder with a private OpenStack cloud, as opposed to a public cloud such as Rackspace public cloud.",0
"builder/*: fix flaky tests, get tests passing",0.379228,core/hcl2: Fixes an issue preventing builds from pausing between provisioners when,,0
"builder/docker: change commit to the opt-in, special case build steps",0.49023044,    support specifying an exact build image when multiple images exist in the,"/cc @andytson - Wanted to CC you in here so you could see some changes I made. First, I changed commit to opt-in, so you set ""commit"": true to get commit behavior. This simplifies the logic a bit. Then, I removed the skipping for StepExport and StepCommit and put that into the Builder itself. This simplifies those steps (limits abstraction leakage). Otherwise, everything looks great!",0
Merge branch 'andytson-feature/docker-image',0.53462714,docker@v1.0.5 - CHANGELOG,,0
Merge branch 'feature/docker-image' of github.com:andytson/packer into andytson-feature/docker-image,0.5320007,core: The dockerfile that is used to build the packer docker image available,Conflicts:     config.go,0
builder/docker: wait for tail to end when running remote command,0.45588794,Add pause_after configuration argument to Powershell provisioner.,,0
builder/docker: style,0.52927244,    describes how to build the docker targets defined in the Dockerfile are,,0
buidler/docker: remove container [GH-1206] [GH-1095],0.47171137,docker@v1.0.7 - CHANGELOG,,0
Vagrantfile should use a much newer Ubuntu,0.67694074,vagrant@v1.0.3 - CHANGELOG,,0
scripts: able to set XC_ARCH/OS manually,0.34680498,core: Add a env argument to provisioner blocks that allow for setting a,,0
Add Vagrantfile for cross cmpiling,0.5656024,vagrant@v1.0.2 - CHANGELOG,,0
website: fix docs [GH-1222],0.51267755,     information. GH-11983,,0
communicator/ssh: make TCP keep-alive period shorter [GH-1232],0.55512416,There's been a change in the way the ssh_timeout and the,,0
packer: fuzzy search broken pipe too [GH-1314],0.499289,     made it difficult to identify the broken build block. Packer has been,,0
builder/amazon: tests,0.4275955,amazon@v1.1.0 - CHANGELOG,,0
packer/rpc: don't panic on cache errors [GH-1328],0.511301,core/hcl2: Packer will now report an error when executing a build with no,,0
packer/plugin: clean up log output by only using the base,0.42173162,packer-plugin-outscale:  The Outscale Packer plugin managed by the Outscale,,0
builder/virtualbox: search VBOX_MSI_INSTALL_PATH [GH-1337],0.50092727,virtualbox@v1.0.3 - CHANGELOG,,0
website: update supported builders,0.46106446,     to the plugin will continue to work but users are advised to update the,,0
builder/virtualbox/iso: append timestamp to name [GH-1365],0.5276046,     metadate using the builder type as the build name (e.g happycloud).,,0
website: document needing knife [GH-1429],0.48418224,     information. GH-11983,,0
Don't notify IRC,0.3523626,Warning,,0
builder/virtualbox: fix typo,0.49044192,virtualbox@v1.0.3 - CHANGELOG,,0
builder/virtualbox: error if guest additions URL can't be read [GH-1439],0.483854,virtualbox@v1.0.3 - CHANGELOG,,0
common/ssh: error if encrypted key is used,0.5444676,    open issues pertaining to the legacy SSH key algorithm fix made to the,,0
builder/*: extract key path to ssh.Signer,0.4974461,Bump github.com/hashicorp/packer-plugin-sdk to address legacy SSH key,,0
website: fix escaped underscores [GH-1458],0.33986306,"     HashiCorp. This fix is implemented for any future releases, but will not be",,0
Automatically discover plugins,0.5291815,PLUGINS,,0
Update travis,0.3724457,1.6.2 patch release,,0
Update scripts to latest HashiCorp style,0.51707435,    at hashicorp/packer now lives in the root of this repo. The README that,,0
Merge pull request #1456 from mitchellh/f-yamux,0.4232325,yandex@v1.1.2 - CHANGELOG,packer/rpc: Replace MuxConn with Yamux,0
packer/plugin: increase version for Yamux,0.5364374,core: Bump github.com/hashicorp/packer-plugin-sdk from 0.3.1 to 0.3.2.,,0
packer/rpc: no more muxconn,0.49731708,Version 1.4.3 of Packer,,0
packer/rpc: MuxBroker,0.53338575,Version 1.4.4 of Packer,,0
builder/qemu: use 512M for -m [GH-1444],0.49396095,qemu@v1.0.4 - CHANGELOG,,0
builder/digitalocean: region supports vars [GH-1452],0.4173829,        digitalocean = {,,0
Next version will be 0.7.0 (update changelog),0.6965481,"1.8.0 (March 4, 2022)",,0
Merge pull request #1167 from rasa/1057-add-floppy-files-to-vmware-vmx-v2,0.4413177,vmware@v1.0.7 - CHANGELOG,builder/vmware-vmx: add floppy_files support,0
Merge pull request #1168 from rasa/972-add-clone-support-for-vmware-player-6-v2,0.52549493,vmware@v1.0.7 - CHANGELOG,builder/vmware: add VMWare Player 6 support,0
Merge pull request #1200 from zigg/feature/virtualbox-iso-sata,0.53715205,virtualbox@v1.0.3 - CHANGELOG,builder/virtualbox: implement iso_interface setting,0
builder/amazon: fix broken build,0.558293,     made it difficult to identify the broken build block. Packer has been,,0
Merge pull request #1239 from StefanScherer/fix_skip_floppy_in_vmx_data_post_step,0.44518325,vmware@v1.0.5 - CHANGELOG,builde/vmware: skip adding floppy again in vmx_data_post step,0
Merge pull request #1260 from lflux/website-openstack-rackspace-default,0.54256225,openstack@v1.0.1 - CHANGELOG,website: add required value for openstack_provider for rackspace example,0
