Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
2150,chore(deps): update dependency ts-loader to v7.0.5,0.98110795,chore(deps): update dependency ts-loader to v7.0.4 (9670370),,1
2151,chore(deps): update typescript-eslint monorepo to v5.10.0,0.9877834,chore(deps): update typescript-eslint monorepo to v5.14.0 (559bec98),chore(deps): update dependency @types/node to v11.13.2,1
2152,update publish name and github remote,0.59026897,chore(): migrate to github issues forms (953a8801),,0
2153,fix(): fix plugins path resolve issue,0.7183459,fix(types) - update plugins configuration interface (1ca85ad2),chore(deps): change unmantained vulnerable cli table2 to cli table 3,1
2154,chore(deps): update dependency eslint to v8.14.0,0.9825239,chore(deps): update dependency eslint to v8.24.0 (d1834116),,1
2155,fix(): fix invalid double quotes stripping logic,0.9291978,fix(): fix invalid double quotes stripping logic (5ca90a13),chore(deps): update dependency @types/node to v11.13.1,1
2156,chore(deps): update typescript-eslint monorepo to v5.3.1,0.98095363,chore(deps): update typescript-eslint monorepo to v5.3.0 (668e5125),chore(deps): update dependency jest to v24.7.1,1
2157,Merge branch 'ohjeyong-tsc-options',0.6372279,Merge branch 'johnbiundo-biundo/add-lib-chooser' (552ffc8),chore(deps): update dependency tslint to v5.15.0,0
2158,feat(cli) Add preserveWatchOutput option on start command,0.607867,feat(cli) add generateOptions to configuration (45957c9),fix(deps): update dependency commander to v2.20.0,0
2159,set logger in handler to be used in debug mode in the different application component,0.47424406,feat(watch mode): toggle webpack development mode on watch (d8915847),fix(deps): update dependency os-name to v3.1.0,0
2160,chore(deps): update dependency @types/node to v16.11.18,0.99116343,chore(deps): update dependency @types/node to v18.11.19 (feadd167),,1
2161,develop logger and add it to asset generators,0.42109582,feat(): add resource schematic (b5f9ec1c),fix(deps): update angularcli monorepo,0
2162,decalre middleware processor in generate command handler,0.50917554,refactor: add process.cwd() (ad3e66ab),fix(deps): update dependency typescript to v3.4.2,0
2163,chore(deps): update dependency node-fetch to 3.2.10 [security],0.976692,chore(deps): update dependency node-fetch to 3.2.10 [security] (a317e68e),chore(deps): update dependency ts-jest to v24.0.2,1
2164,test: fix broken nest collection unit tests,0.8974445,test(): fix unit tests for nest collection (24fe5d0),feature(): add a flag and check to skip git repository initialization.,1
2165,chore(deps): update dependency @types/shelljs to v0.8.8,0.98112667,chore(deps): update dependency @types/shelljs to v0.8.9 (3ea4339e),,1
2166,Merge branch 'master' of github.com:stanimirovv/nest-cli,0.9779787,Merge branch 'master' of github.com:stanimirovv/nest-cli (a9730c8d),,1
2167,chore: update package-lock,0.89742315,chore: update package-lock (6560db4f),,1
2168,"Revert ""fix(deps): update dependency @nestjs/schematics to v7.3.1""",0.9685485,"Revert ""fix(deps): update dependency @nestjs/schematics to v7.3.1"" (9c26c14c)",,1
2169,Merge pull request #1562 from nestjs/renovate/angular-cli-monorepo,0.9796014,Merge pull request #1562 from nestjs/renovate/angular-cli-monorepo (9f0dea25),,1
2170,issue-8 develop clean script to be cross platform,0.5079159,* chore(deps): update typescript-eslint monorepo to v5.42.0 (22e7d803),,0
2171,chore(deps): update typescript-eslint monorepo to v5.7.0,0.9828595,chore(deps): update typescript-eslint monorepo to v5.5.0 (095ab127),,1
2172,Merge branch 'bugfix/process' of https://github.com/HongjiangHuang/nest-cli into HongjiangHuang-bugfix/process,0.9887492,Merge branch 'bugfix/process' of https://github.com/HongjiangHuang/nest-cli into HongjiangHuang-bugfix/process (80f27f4a),,1
2173,chore(deps): update dependency eslint-plugin-import to v2.25.2,0.9867789,chore(deps): update dependency eslint-plugin-import to v2.23.1 (06ece66f),,1
2174,Merge pull request #1590 from nestjs/renovate/npm-minimist-vulnerability,0.9790861,Merge pull request #1590 from nestjs/renovate/npm-minimist-vulnerability (b8b5129f),,1
2175,chore(deps): update typescript-eslint monorepo to v5,0.97339696,chore(deps): update typescript-eslint monorepo to v5.5.0 (095ab127),fix(deps): update angularcli monorepo,1
2176,prepare project for npm publish,0.4795152,* ci: use sudo to global install npm@latest (6062917a),,0
2177,chore(deps): update typescript-eslint monorepo to v5.5.0,0.9839088,chore(deps): update typescript-eslint monorepo to v5.5.0 (095ab127),chore(deps): update dependency @types/node to v11.12.2,1
2178,chore(deps): update node.js to v19.5,0.97723675,chore(deps): update node.js to v19.9 (a4983983),fix(deps): update dependency typescript to v3.4.1,1
2179,chore(deps): update dependency release-it to v14.0.3,0.9830483,chore(deps): update dependency release-it to v14.4.0 (09a7eb33),chore(deps): update dependency ts-jest to v24.0.1,1
2180,feat(info): read version from package itself,0.87039375,feat(info): read version from package itself (3bae6bb7),,1
2181,deps(): update @nestjs/schematics package,0.8439108,fix(deps): update dependency @nestjs/schematics to v7.3.1 (a3221d31),,1
2182,chore(): publish 6.13.0 release,0.9511273,chore(): publish 6.13.0 release (a7167e3),,1
2183,Maintain consistency across all imports,0.501891,test(): removed the imports not used (38b151e3),,0
2184,chore(deps): update dependency eslint to v7.27.0,0.98286235,chore(deps): update dependency eslint to v7.23.0 (0f0449aa),,1
2185,chore() publish 6.8.3 release,0.92136884,chore(): publish 6.13.0 release (a7167e3),,1
2186,develop class name builder,0.48596573,fix(doc): rename Developement to Development (eeb32157),,0
2187,develop configuration functionality,0.5832271,feat(config): allow for flat generate option configuration (6b31f51e),,0
2188,refactor: apply review feedback,0.88714314,refactor: apply review feedback (ef62c538),,1
2189,chore(deps): update dependency @types/node to v16.11.27,0.98907703,chore(deps): update dependency @types/node to v16.11.7 (a0e14355),,1
2190,chore(deps): update dependency @types/inquirer to v6.0.2,0.96664065,chore(deps): update dependency @types/inquirer to v8.2.6 (f7e6083f),,1
2191,Merge pull request #361 from nestjs/dependabot/npm_and_yarn/mixin-deep-1.3.2,0.93638504,Merge pull request #1109 from nestjs/dependabot/npm_and_yarn/y18n-3.2.2 (a9d173a6),,1
2192,chore(deps): update dependency @types/node to v16.18.2,0.98864627,chore(deps): update dependency @types/node to v18.16.2 (a1728be8),,1
2193,Merge pull request #1242 from nestjs/renovate/angularcli-monorepo,0.9837051,Merge pull request #1242 from nestjs/renovate/angularcli-monorepo (877f0836),,1
2194,chore(deps): update dependency eslint to v8.35.0,0.9783035,chore(deps): update dependency eslint to v8.35.0 (09f8adb5),,1
2195,chore(deps): update dependency eslint-plugin-import to v2.22.1,0.9854132,chore(deps): update dependency eslint-plugin-import to v2.23.1 (06ece66f),,1
2196,Update dependency @types/node to v12.7.12,0.8749346,chore(deps): update dependency @types/node to v14.17.12 (16e60290),fix: run npm build before run npm link,1
2197,chore(deps): update dependency @types/node to v14.17.14,0.98822916,chore(deps): update dependency @types/node to v14.17.2 (eafe2417),chore(deps): update dependency @types/node to v11.11.6,1
2198,release() : bump package.json minor version,0.653624,chore(): update package json (29e0c8a9),chore(deps): update dependency @types/inquirer to v6,0
2199,fix webpack in docker can't watch,0.6300522,fix(webpack): enable transpile only when plugins are disabled (445db99),,0
2200,chore(deps): update dependency release-it to v14.11.6,0.98602784,chore(deps): update dependency release-it to v15.10.0 (07111244),,1
2201,chore: resolve conflicts,0.83459,chore(): resolve conflicts (e1759a54),chore(deps): update dependency @types/node to v11.11.4,1
2202,chore(deps): update dependency eslint-plugin-import to v2.23.4,0.98662454,chore(deps): update dependency eslint-plugin-import to v2.23.1 (06ece66f),fix(deps): update dependency typescript to v3.3.4000,1
2203,Merge pull request #377 from nestjs/renovate/ora-4.x,0.955919,Merge pull request #798 from nestjs/renovate/ora-4.x (14cfc529),,1
2204,chore(deps): bump js-yaml from 3.12.2 to 3.13.1 in /e2e,0.8546389,chore(deps): bump y18n from 3.2.1 to 3.2.2 (e91f0eef),,1
2205,package-manager : remove jest,0.51553357,refactor: remove dead code on new action packages installation (11d551b7),,0
2206,chore(deps): update dependency prettier to v2.8.6,0.98437846,chore(deps): update dependency prettier to v2.8.2 (2016446a),,1
2207,start to update module finder find method,0.5022243,test(lib): add unit tests for PackageManagerFactory.prototype.find (f37bde89),chore(deps): pin dependency @types/ora to 1.3.4,0
2208,Remove duplicated type,0.80323887,Remove duplicated type (15ae0527),,1
2209,Merge pull request #368 from nestjs/renovate/angularcli-monorepo,0.96538186,Merge pull request #611 from nestjs/renovate/angularcli-monorepo (a994705),,1
2210,Merge pull request #1787 from nestjs/renovate/cli-table3-0.x,0.9774225,Merge pull request #1478 from nestjs/renovate/cli-table3-0.x (6ee2ab34),fix(deps): update dependency jest to v24,1
2211,chore: update npm description,0.84547913,chore(): update npmignore (45067bd1),,1
2212,chore(deps): update dependency prettier to v2.0.1,0.9776696,chore(deps): update dependency prettier to v2.0.4 (02374c7),,1
2213,chore(deps): update dependency eslint-config-prettier to v8.8.0,0.98178595,chore(deps): update dependency eslint-config-prettier to v8.8.0 (e1113578),fix(deps): update dependency ts-jest to v24,1
2214,Merge pull request #775 from nestjs/renovate/angularcli-monorepo,0.97933865,Merge pull request #775 from nestjs/renovate/angularcli-monorepo (f2308f7c),,1
2215,chore(deps): update dependency @types/node to v14.17.30,0.9890513,chore(deps): update dependency @types/node to v14.17.2 (eafe2417),,1
2216,chore(): upgrade deps,0.91500187,chore(): upgrade deps (c8111b52),,1
2217,Merge branch 'issue-1',0.7554605,Merge branch 'getspooky-my-branch' (e186d776),,1
2218,fix link to special part of docs,0.7352984,docs: remove missing link from contributing.md (4ae8b715),chore(deps): update dependency @types/inquirer to v0.0.44,1
2219,chore(deps): update dependency @types/node to v18.14.4,0.98498905,chore(deps): update dependency @types/node to v18.14.5 (d041e80e),fix(deps): update angularcli monorepo,1
2220,fix(deps): update dependency @nestjs/schematics to v6.2.0,0.95754826,fix(deps): update dependency @nestjs/schematics to v9.0.4 (38ca435e),fix(deps): update dependency typescript to v3.3.3333,1
2221,Merge pull request #602 from nestjs/renovate/fork-ts-checker-webpack-plugin-4.x,0.9779052,Merge pull request #545 from nestjs/renovate/fork-ts-checker-webpack-plugin-4.x (618fdbc),,1
2222,refactor() adjust lint style,0.5684434,style(): minor formatting changes (111e39f4),,0
2223,chore(deps): update dependency @types/node-emoji to v1.8.2,0.978156,chore(deps): update dependency @types/node-emoji to v1.8.2 (7fbe6800),,1
2224,chore(deps): update dependency ts-jest to v27.0.4,0.98595446,chore(deps): update dependency ts-jest to v27.0.4 (dec7619e),fix(deps): pin dependencies,1
2225,chore(deps): update dependency release-it to v13.5.7,0.98271745,chore(deps): update dependency release-it to v13.5.5 (dd06913),,1
2226,Merge pull request #1803 from micalevisk/fix-support-package-manager-selection,0.97345376,Merge pull request #1803 from micalevisk/fix-support-package-manager-selection (bd7a59f7),next(): update to 6.0.0 release,1
2227,Merge pull request #794 from nestjs/dependabot/npm_and_yarn/lodash-4.17.19,0.9937782,Merge pull request #794 from nestjs/dependabot/npm_and_yarn/lodash-4.17.19 (0a416ef9),Configure Renovate,1
2228,chore(deps): update dependency ts-jest to v27.1.4,0.9859811,chore(deps): update dependency ts-jest to v27.0.4 (dec7619e),,1
2229,fix(deps): update dependency inquirer to v6.5.0,0.97032154,fix(deps): update dependency inquirer to v7.0.3 (053523d),,1
2230,Merge pull request #552 from krzysztof-grzybek/fix-genereate-dry-run-alias,0.9751839,Merge pull request #552 from krzysztof-grzybek/fix-genereate-dry-run-alias (bcd0e40),,1
2231,fix(deps): update angular-cli monorepo to v13.2.6,0.97958606,fix(deps): update angular-cli monorepo to v13.3.6 (a975628d),,1
2232,refactor(): move berry pnp condition under binary check,0.9736974,refactor(): move berry pnp condition under binary check (7b82dec),,1
2233,fix(deps): update dependency typescript to v3.4.1,0.9719459,fix(deps): update dependency typescript to v4.8.3 (b2741913),,1
2234,fix(deps): update dependency source-map-support to v0.5.20,0.97572863,fix(deps): update dependency source-map-support to v0.5.20 (51419b4c),,1
2235,task(tests) : remove unused code in e2e tests,0.5669687,test(): removed the imports not used (38b151e3),,0
2236,refactoring : fix script after class move,0.5190043,"Revert ""fix(): copy all assets on build"" (bb8f35d1)",,0
2237,Merge pull request #273 from nestjs/renovate/ts-node-8.x,0.9612721,Merge pull request #1553 from nestjs/renovate/ts-node-10.x (73ba6289),,1
2238,Merge pull request #1848 from fossamagna/use-nodejs-18-on-ci,0.9844874,Merge pull request #1848 from fossamagna/use-nodejs-18-on-ci (043724b0),,1
2239,to close #37 error generating module with es6 spread,0.5281,fix(): resolve conflicts (0ae3673),,0
2240,feature(emojis) : group messages in ui module and use emojis,0.42546156,chore(deps): update dependency @types/node-emoji to v1.8.2 (7fbe6800),,0
2241,Merge pull request #518 from nestjs/renovate/commander-4.x,0.9849887,Merge pull request #518 from nestjs/renovate/commander-4.x (a452f8a),,1
2242,feat(cli) add generateOptions to configuration,0.9225565,feat(cli) add generateOptions to configuration (45957c9),release: 5.7.0 minor release,1
2243,Merge pull request #256 from nestjs/renovate/node-11.x,0.94812346,Merge pull request #503 from nestjs/renovate/node-12.x (3a96841),,1
2244,chore(deps): update dependency ts-node to v8.6.0,0.97993654,chore(deps): update dependency ts-node to v10.8.1 (11913531),feat(): add list of available schematics for nest g help,1
2245,package-manager : update README.md to redirect to NestJS documentation for instructions and usages,0.5794966,Merge pull request #539 from nestjs/renovate/fork-ts-checker-webpack-plugin-4.x (394e13a),,0
2246,chore() publsih 6.10.4 release,0.861343,chore(): publish 6.13.0 release (a7167e3),,1
2247,integrate gateway processor int generate command handler,0.48730308,chore(): update alias for interface and interceptor (b7d26e4d),,0
2248,chore(deps): update typescript-eslint monorepo to v4.29.0,0.9881179,chore(deps): update typescript-eslint monorepo to v4.30.0 (56915933),,1
2249,chore(deps): update dependency release-it to v14.11.4,0.9857215,chore(deps): update dependency release-it to v14.4.0 (09a7eb33),,1
2250,chore(deps): update dependency eslint to v8.38.0,0.97438955,chore(deps): update dependency eslint to v8.18.0 (5881cdd5),,1
2251,Update dependency @types/node to v12.11.7,0.8794795,chore(deps): update dependency @types/node to v14.17.2 (eafe2417),,1
2252,fix(deps): update dependency typescript to v4.3.5,0.97217923,fix(deps): update dependency typescript to v4.8.3 (b2741913),,1
2253,remove node_modules from .npmignore,0.6492704,chore(npmignore): remove file tslint.json (c13b1f9f),,0
2254,chore(deps): update dependency ts-jest to v28.0.5,0.9827051,chore(deps): update dependency ts-jest to v28.0.6 (7e14ff44),,1
2255,Adds --config option to build and start commands,0.61934817,feat: add options entryFile and sourceRoot to start command (f82725b0),,0
2256,fix(deps): Typescript 4.1  breaking changes,0.9295289,fix(deps): Typescript 4.1  breaking changes (e15f8003),,1
2257,refactor: variable name is synced with the function returning it,0.90655714,refactor: variable name is synced with the function returning it (774910b2),chore: publish 5.6.0 release,1
2258,Merge pull request #1407 from nestjs/renovate/tsconfig-paths-webpack-plugin-3.x,0.993749,Merge pull request #1407 from nestjs/renovate/tsconfig-paths-webpack-plugin-3.x (4fe19326),,1
2259,chore(): release v8.2.1,0.8282193,chore(): publish 6.13.0 release (a7167e3),,1
2260,chore(deps): update dependency @types/webpack-node-externals to v1.7.1,0.9852587,chore(deps): update dependency @types/webpack-node-externals to v2.5.2 (7041619e),,1
2261,fix(deps): update dependency webpack to v5.79.0,0.989455,fix(deps): update dependency webpack to v5.65.0 (59a11521),,1
2262,Merge pull request #1640 from nestjs/renovate/node-16.x,0.9842415,Merge pull request #1640 from nestjs/renovate/node-16.x (010eb2e8),,1
2263,chore(deps): update dependency ts-jest to v28.0.3,0.981603,chore(deps): update dependency ts-jest to v28.0.6 (7e14ff44),,1
2264,fix(deps): update dependency inquirer to v6.5.1,0.9744594,fix(deps): update dependency inquirer to v7.0.3 (053523d),bugfix: show selected package manager after install,1
2265,Merge pull request #1880 from nestjs/renovate/angular-cli-monorepo,0.9851149,Merge pull request #1880 from nestjs/renovate/angular-cli-monorepo (07aa155a),,1
2266,chore(deps): update dependency eslint-plugin-import to v2.23.0,0.9849614,chore(deps): update dependency eslint-plugin-import to v2.23.1 (06ece66f),,1
2267,chore(): resolve conflicts,0.913822,chore(): resolve conflicts (e1759a54),"The SchematicRunner class now gets the correct location of the schematic binary if it's installed locally in the project, allowing it to be used in package.json scripts easily.",1
2268,Merge pull request #1712 from nestjs/dependabot/npm_and_yarn/parse-url-6.0.2,0.9919288,Merge pull request #1712 from nestjs/dependabot/npm_and_yarn/parse-url-6.0.2 (4a948c93),,1
2269,task(tests) : initialize e2e test project,0.5386732,test(lib): add unit tests for PackageManagerFactory.prototype.find (f37bde89),build: fix docker run command typo,0
2270,chore(): release v8.1.4,0.8040546,chore(): publish 6.13.0 release (a7167e3),Missing - in the --rm option,1
2271,Merge pull request #951 from nestjs/renovate/webpack-5.x,0.98434484,Merge pull request #955 from nestjs/renovate/webpack-5.x (13ce2561),feature: add sourceRoot option,1
2272,fix(deps): update dependency chokidar to v3.4.0,0.9823516,fix(deps): update dependency chokidar to v3.4.0 (08e7731),,1
2273,Merge pull request #819 from nestjs/renovate/angularcli-monorepo,0.98333,Merge pull request #819 from nestjs/renovate/angularcli-monorepo (a9d2b51d),,1
2274,chore(deps): update dependency release-it to v14.13.1,0.9855361,chore(deps): update dependency release-it to v15.10.0 (07111244),,1
2275,fix(@nestjs/cli): convert --language shortcode to lowercase,0.96023154,fix(@nestjs/cli): convert --language shortcode to lowercase (22132034),,1
2276,Merge pull request #1306 from nestjs/renovate/tsconfig-paths-3.x,0.9844935,Merge pull request #1306 from nestjs/renovate/tsconfig-paths-3.x (7e8ec257),release(patch): 5.4.1 bugfixes & opencollective statements,1
2277,update to node v8,0.6900559,* chore(deps): update node.js to v19 (4cbe638b),bugfix: add if condition to check nil (error) + fix local CLI (update),0
2278,Merge pull request #1118 from nestjs/renovate/typescript-4.x,0.9819694,Merge pull request #1118 from nestjs/renovate/typescript-4.x (2572992b),,1
2279,Merge pull request #1262 from nestjs/renovate/fork-ts-checker-webpack-plugin-6.x,0.991457,Merge pull request #1262 from nestjs/renovate/fork-ts-checker-webpack-plugin-6.x (7c799723),,1
2280,dept(cli-framework) : start to refactor CLI with commander cli framework,0.6077883,* fix(deps): update dependency cli-table3 to v0.6.3 (6c8f52be),,0
2281,Merge pull request #643 from nestjs/revert-607-add-new-debug-flag,0.9912876,Merge pull request #643 from nestjs/revert-607-add-new-debug-flag (de92393),chore(github): add issue template,1
2282,dept(typescript) : create typescript files for commands and actions,0.5846922,build: speed up the TypeScript transpilation (5c18f47),,0
2283,Merge pull request #1907 from recepkefelii/refactor-collection-factory,0.9876774,Merge pull request #1907 from recepkefelii/refactor-collection-factory (1c2319a0),,1
2284,make module updater generic to reduce duplicate code,0.5645708,fix(): reverse module paths (typescript loader) (16ace26),sprint() : merge sprint 3 developments,0
2285,feat(plugin): support after declarations,0.8984957,feat(plugin): support after declarations (9f5f1079),,1
2286,fix(deps): update dependency webpack to v5.66.0,0.9859563,fix(deps): update dependency webpack to v5.65.0 (59a11521),,1
2287,Merge pull request #284 from jougene/patch-1,0.79379475,Merge pull request #2028 from nestjs/dependabot/npm_and_yarn/vm2-3.9.16 (db777e86),,1
2288,chore(deps): update dependency prettier to v2.3.2,0.97234124,chore(deps): update dependency prettier to v2.0.4 (02374c7),,1
2289,chore(deps): update dependency jest to v25.2.4,0.97402334,chore(deps): update dependency jest to v25.2.3 (26908ed),,1
2290,chore(deps): update node.js to v19.7,0.97413415,chore(deps): update node.js to v19.9 (a4983983),,1
2291,chore(deps): update dependency ts-jest to v25.2.1,0.9818519,chore(deps): update dependency ts-jest to v25.1.0 (b371827),,1
2292,chore(deps): update dependency ts-jest to v25,0.9763477,chore(deps): update dependency ts-jest to v25 (785b211),,1
2293,ci(): regenerate lock file,0.92758393,ci(): regenerate lock file (a8255a7),,1
2294,chore(deps): update typescript-eslint monorepo to v4.23.0,0.9809507,chore(deps): update typescript-eslint monorepo to v4.30.0 (56915933),,1
2295,chore(): release v8.0.2,0.798311,chore(): publish 6.13.0 release (a7167e3),,1
2296,chore(deps): update dependency ts-loader to v7.0.4,0.9827179,chore(deps): update dependency ts-loader to v7.0.4 (9670370),,1
2297,create stat FileSystemUtils method,0.5610057,change fileExists to be synchronous (097d53f2),,0
2298,dockerize : fix wrong TRAVIS_COMMIT references,0.5962019,docs: remove missing link from contributing.md (4ae8b715),,0
2299,fix(deps): update dependency fork-ts-checker-webpack-plugin to v4.0.5,0.9883479,fix(deps): update dependency fork-ts-checker-webpack-plugin to v4.1.4 (78f5223),,1
2300,dept(tests) : install mocha sinon chai test suite libs,0.6614237,test(lib): add unit tests for PackageManagerFactory.prototype.find (f37bde89),,0
2301,refactor(banner) : copy banner into lib folder,0.530589,"Revert ""fix(): copy all assets on build"" (bb8f35d1)",,0
2302,chore(deps): update dependency release-it to v14.12.5,0.98588175,chore(deps): update dependency release-it to v15.10.0 (07111244),"import chalk from 'chalk'; import { readFile } from 'fs'; import * as ora from 'ora'; import { join } from 'path'; import { AbstractRunner } from '../runners/abstract.runner'; import { messages } from '../ui'; import { PackageManagerCommands } from './package-manager-commands'; import { ProjectDependency } from './project.dependency'; export abstract class AbstractPackageManager {   constructor(protected runner: AbstractRunner) {} public async install(directory: string) {     const spinner = ora({       spinner: {         interval: 120,         frames: [           '▹▹▹▹▹',           '▸▹▹▹▹',           '▹▸▹▹▹',           '▹▹▸▹▹',           '▹▹▹▸▹',           '▹▹▹▹▸',         ],       },       text: messages.PACKAGE_MANAGER_INSTALLATION_IN_PROGRESS,     });     spinner.start();     try {       const commandArguments = ${this.cli.install} --silent;       const collect = true;       const dasherizedDirectory: string = dasherize(directory);       await this.runner.run(commandArguments, collect, join(process.cwd(), dasherizedDirectory));       spinner.succeed();       console.info();       console.info(messages.PACKAGE_MANAGER_INSTALLATION_SUCCEED(directory));       console.info(messages.GET_STARTED_INFORMATION);       console.info();       console.info(chalk.gray(messages.CHANGE_DIR_COMMAND(directory)));       console.info(chalk.gray(messages.START_COMMAND));       console.info();     } catch {       spinner.fail();       console.error(chalk.red(messages.PACKAGE_MANAGER_INSTALLATION_FAILED));     }   } public async version(): Promise {     const commandArguments = '--version';     const collect = true;     return this.runner.run(commandArguments, collect) as Promise;   } public async addProduction(dependencies: string[], tag: string) {     const command: string = [this.cli.add, this.cli.saveFlag].filter((i) => i).join(' ');     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } public async addDevelopment(dependencies: string[], tag: string) {     const command: string = ${ this.cli.add } ${ this.cli.saveDevFlag };     const args: string = dependencies.map((dependency) => ${ dependency }@${ tag }).join(' ');     await this.add(${ command } ${ args });   } private async add(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async getProduction(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDependencies: { [key: string]: string } = packageJsonContent.dependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDependencies)) {   dependencies.push({ name, version }); }  return dependencies;  } public async getDevelopement(): Promise {     const packageJsonContent = await this.readPackageJson();     const packageJsonDevDependencies: { [key: string]: string } = packageJsonContent.devDependencies;     const dependencies = []; for (const [name, version] of Object.entries(packageJsonDevDependencies)) {   dependencies.push({ name, version }); }  return dependencies;  } private async readPackageJson(): Promise {     return new Promise((resolve, reject) => {       readFile(join(process.cwd(), 'package.json'), (error: NodeJS.ErrnoException, buffer: Buffer) => {         if (error !== undefined && error !== null) {           reject(error);         } else {           resolve(JSON.parse(buffer.toString()));         }       });     });   } public async updateProduction(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } public async updateDevelopement(dependencies: string[]) {     const commandArguments: string = ${this.cli.update} ${ dependencies.join(' ')};     await this.update(commandArguments);   } private async update(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public async upgradeProduction(dependencies: string[], tag: string) {     await this.deleteProduction(dependencies);     await this.addProduction(dependencies, tag);   } public async upgradeDevelopement(dependencies: string[], tag: string) {     await this.deleteDevelopment(dependencies);     await this.addDevelopment(dependencies, tag);   } public async deleteProduction(dependencies: string[]) {     const command: string = [ this.cli.remove, this.cli.saveFlag ].filter((i) => i).join(' ');     const args: string = dependencies.join(' ');     await this.delete(${ command } ${ args });   } public async deleteDevelopment(dependencies: string[]) {     const commandArguments: string = ${this.cli.remove} ${this.cli.saveDevFlag} ${ dependencies.join(' ') };     await this.delete(commandArguments);   } public async delete(commandArguments: string) {     const collect = true;     await this.runner.run(commandArguments, collect);   } public abstract get name(): string; public abstract get cli(): PackageManagerCommands; }",1
