Index,Message,Description,Message Abstract,Description Abstract
649,fix(deps): update dependency tsconfig-paths to v3.14.0,,fix(deps): update dependency tsconfig-paths to v3.14.0,
650,fix: fail on nest add results in non 0 exit code,,fix: fail on nest add results in non 0 exit code,
651,chore(deps): update dependency eslint to v8.11.0,,chore(deps): update dependency eslint to v8.11.0,
652,chore(deps): update dependency ts-loader to v9.2.8,,chore(deps): update dependency ts-loader to v9.2.8,
653,fix(deps): update angular-cli monorepo to v13.2.6,,fix(deps): update angular-cli monorepo to v13.2.6,
654,chore(): update webpack,,chore(): update webpack,
655,Merge branch 'stanimirovv-feat/add-no-flat-option',,Merge branch 'stanimirovv-feat/add-no-flat-option',
656,chore(): run format script,,chore(): run format script,
657,Merge branch 'feat/add-no-flat-option' of https://github.com/stanimirovv/nest-cli into stanimirovv-feat/add-no-flat-option,,Merge branch 'feat/add-no-flat-option' of link into stanimirovv-feat/add-no-flat-option,
658,Merge pull request #1551 from stanimirovv/master,fix(options): allow underscore in names,Merge pull request #1551 from stanimirovv/master,fix(options): allow underscore in names
659,Merge pull request #1556 from nestjs/renovate/tsconfig-paths-3.x,fix(deps): update dependency tsconfig-paths to v3.13.0,Merge pull request #1556 from nestjs/renovate/tsconfig-paths-3.x,fix(deps): update dependency tsconfig-paths to v3.13.0
660,refactor: apply review feedback,,refactor: apply review feedback,
661,fix: improve --no-flat description,,fix: improve --no-flat description,
662,feat: allow no-flat configuration via args,,feat: allow no-flat configuration via args,
663,chore(deps): update typescript-eslint monorepo to v5.14.0,,chore(deps): update typescript-eslint monorepo to v5.14.0,
664,chore(deps): update dependency ts-node to v10.7.0,,chore(deps): update dependency ts-node to v10.7.0,
665,fix(deps): update dependency tsconfig-paths to v3.13.0,,fix(deps): update dependency tsconfig-paths to v3.13.0,
666,refactor: variable name is synced with the function returning it,,refactor: variable name is synced with the function returning it,
667,chore: remove whitespace,Co-authored-by: Micael Levi L. Cavalcante mllc@icomp.ufam.edu.br,chore: remove whitespace,Co-authored-by: Micael Levi L. Cavalcante mllc@icomp.ufam.edu.br
668,refactor: rename dasherize to normalizeToKebabOrSnakeCase,,refactor: rename dasherize to normalizeToKebabOrSnakeCase,
669,chore(): release v8.2.2,,chore(): release v8.2.2,
670,Merge pull request #1554 from pkerschbaum/fix/replace-aliased-imports-of-tsx-files,fix: replace aliased imports for tsx and jsx files,Merge pull request #1554 from pkerschbaum/fix/replace-aliased-imports-of-tsx-files,fix: replace aliased imports for tsx and jsx files
671,chore(deps): update dependency eslint-config-prettier to v8.5.0,,chore(deps): update dependency eslint-config-prettier to v8.5.0,
672,fix: replace path aliases of imports of .tsx and .jsx files,,fix: replace path aliases of imports of .tsx and .jsx files,
673,test: add test case for replacement of path aliases,,test: add test case for replacement of path aliases,
674,Merge branch 'master' of github.com:stanimirovv/nest-cli,,Merge branch 'master' of github.com:stanimirovv/nest-cli,
675,refactor: replace angular/dasherize with custom implementation,,refactor: replace angular/dasherize with custom implementation,
676,refactor(options): extract dasherize in util,,refactor(options): extract dasherize in util,
677,fix: cleanup dasherize regexp,Co-authored-by: Micael Levi L. Cavalcante mllc@icomp.ufam.edu.br,fix: cleanup dasherize regexp,Co-authored-by: Micael Levi L. Cavalcante mllc@icomp.ufam.edu.br
678,Merge pull request #1553 from nestjs/renovate/ts-node-10.x,chore(deps): update dependency ts-node to v10.6.0,Merge pull request #1553 from nestjs/renovate/ts-node-10.x,chore(deps): update dependency ts-node to v10.6.0
679,chore(deps): update dependency ts-node to v10.6.0,,chore(deps): update dependency ts-node to v10.6.0,
680,chore(deps): update dependency ts-loader to v9.2.7,,chore(deps): update dependency ts-loader to v9.2.7,
681,Merge pull request #1534 from nestjs/renovate/angular-cli-monorepo,fix(deps): update angular-cli monorepo to v13.2.5,Merge pull request #1534 from nestjs/renovate/angular-cli-monorepo,fix(deps): update angular-cli monorepo to v13.2.5
682,Merge pull request #1550 from nestjs/renovate/typescript-4.x,fix(deps): update dependency typescript to v4.6.2,Merge pull request #1550 from nestjs/renovate/typescript-4.x,fix(deps): update dependency typescript to v4.6.2
683,fix(options): allow underscore in names,,fix(options): allow underscore in names,
684,fix(deps): update dependency typescript to v4.6.2,,fix(deps): update dependency typescript to v4.6.2,
685,chore(deps): update typescript-eslint monorepo to v5.13.0,,chore(deps): update typescript-eslint monorepo to v5.13.0,
686,chore(deps): update dependency eslint to v8.10.0,,chore(deps): update dependency eslint to v8.10.0,
687,chore(deps): update dependency @types/node to v16.11.26,,chore(deps): update dependency @types/node to v16.11.26,
688,fix(deps): update angular-cli monorepo to v13.2.5,,fix(deps): update angular-cli monorepo to v13.2.5,
689,chore(deps): update dependency @types/jest to v27.4.1,,chore(deps): update dependency @types/jest to v27.4.1,
690,chore(deps): update dependency release-it to v14.12.5,,chore(deps): update dependency release-it to v14.12.5,
691,chore(deps): update typescript-eslint monorepo to v5.12.1,,chore(deps): update typescript-eslint monorepo to v5.12.1,
692,chore(deps): update dependency eslint-config-prettier to v8.4.0,,chore(deps): update dependency eslint-config-prettier to v8.4.0,
693,chore(): update npmignore,,chore(): update npmignore,
694,Merge pull request #1532 from nestjs/renovate/fork-ts-checker-webpack-plugin-7.x,fix(deps): update dependency fork-ts-checker-webpack-plugin to v7,Merge pull request #1532 from nestjs/renovate/fork-ts-checker-webpack-plugin-7.x,fix(deps): update dependency fork-ts-checker-webpack-plugin to v7
695,chore(deps): update typescript-eslint monorepo to v5.12.0,,chore(deps): update typescript-eslint monorepo to v5.12.0,
696,fix(deps): update dependency fork-ts-checker-webpack-plugin to v7,,fix(deps): update dependency fork-ts-checker-webpack-plugin to v7,
697,chore(deps): update dependency ts-node to v10.5.0,,chore(deps): update dependency ts-node to v10.5.0,
698,chore(deps): update dependency @types/node to v16.11.25,,chore(deps): update dependency @types/node to v16.11.25,
699,chore(deps): update dependency jest to v27.5.1,,chore(deps): update dependency jest to v27.5.1,
700,chore(deps): update dependency eslint to v8.9.0,,chore(deps): update dependency eslint to v8.9.0,
701,chore(deps): update commitlint monorepo to v16.2.1,,chore(deps): update commitlint monorepo to v16.2.1,
702,chore(): release v8.2.1,,chore(): release v8.2.1,
703,Merge pull request #1489 from nestjs/renovate/npm-copy-props-vulnerability,chore(deps): update dependency copy-props to 2.0.5 [security],Merge pull request #1489 from nestjs/renovate/npm-copy-props-vulnerability,chore(deps): update dependency copy-props to 2.0.5 [security]
704,Merge pull request #1490 from nestjs/renovate/angular-cli-monorepo,fix(deps): update angular-cli monorepo to v13.2.3,Merge pull request #1490 from nestjs/renovate/angular-cli-monorepo,fix(deps): update angular-cli monorepo to v13.2.3
705,Merge pull request #1498 from nestjs/renovate/chokidar-3.x,fix(deps): update dependency chokidar to v3.5.3,Merge pull request #1498 from nestjs/renovate/chokidar-3.x,fix(deps): update dependency chokidar to v3.5.3
706,Merge pull request #1503 from nestjs/renovate/typescript-4.x,fix(deps): update dependency typescript to v4.5.5,Merge pull request #1503 from nestjs/renovate/typescript-4.x,fix(deps): update dependency typescript to v4.5.5
707,Merge pull request #1504 from micalevisk/issue-1499,feat: better instructions on package manager installation failure,Merge pull request #1504 from micalevisk/issue-1499,feat: better instructions on package manager installation failure
708,Merge pull request #1521 from nestjs/dependabot/npm_and_yarn/copy-props-2.0.5,chore(deps): bump copy-props from 2.0.4 to 2.0.5,Merge pull request #1521 from nestjs/dependabot/npm_and_yarn/copy-props-2.0.5,chore(deps): bump copy-props from 2.0.4 to 2.0.5
709,Merge pull request #1522 from nestjs/renovate/node-16.x,chore(deps): update dependency @types/node to v16.11.24,Merge pull request #1522 from nestjs/renovate/node-16.x,chore(deps): update dependency @types/node to v16.11.24
710,chore(deps): update dependency @types/node to v16.11.24,,chore(deps): update dependency @types/node to v16.11.24,
711,chore(deps): bump copy-props from 2.0.4 to 2.0.5,Bumps copy-props from 2.0.4 to 2.0.5. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: copy-props   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump copy-props from 2.0.4 to 2.0.5,Bumps copy-props from 2.0.4 to 2.0.5. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: copy-props   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com
712,Merge pull request #1507 from nestjs/dependabot/npm_and_yarn/yargs-parser-5.0.1,chore(deps): bump yargs-parser from 5.0.0 to 5.0.1,Merge pull request #1507 from nestjs/dependabot/npm_and_yarn/yargs-parser-5.0.1,chore(deps): bump yargs-parser from 5.0.0 to 5.0.1
713,Merge pull request #1508 from nestjs/renovate/npm-kind-of-vulnerability,chore(deps): update dependency kind-of to 6.0.3 [security],Merge pull request #1508 from nestjs/renovate/npm-kind-of-vulnerability,chore(deps): update dependency kind-of to 6.0.3 [security]
714,Merge pull request #1509 from nestjs/renovate/npm-minimist-vulnerability,chore(deps): update dependency minimist [security],Merge pull request #1509 from nestjs/renovate/npm-minimist-vulnerability,chore(deps): update dependency minimist [security]
715,Merge pull request #1510 from nestjs/renovate/npm-tar-vulnerability,chore(deps): update dependency tar to 4.4.18 [security],Merge pull request #1510 from nestjs/renovate/npm-tar-vulnerability,chore(deps): update dependency tar to 4.4.18 [security]
716,Merge pull request #1511 from nestjs/renovate/npm-yargs-parser-vulnerability,chore(deps): update dependency yargs-parser to 5.0.1 [security],Merge pull request #1511 from nestjs/renovate/npm-yargs-parser-vulnerability,chore(deps): update dependency yargs-parser to 5.0.1 [security]
717,feat: better instructions on package manager installation failure,,feat: better instructions on package manager installation failure,
718,fix(deps): update angular-cli monorepo to v13.2.3,,fix(deps): update angular-cli monorepo to v13.2.3,
719,Merge pull request #1512 from RubenFricke/nest-collection-tests-resource,test(): include resource schematic in Nest collection tests,Merge pull request #1512 from RubenFricke/nest-collection-tests-resource,test(): include resource schematic in Nest collection tests
720,Update nest.collection.spec.ts,,Update nest.collection.spec.ts,
721,"test(): include 'configuration', 'resolver', 'interface' schematic in Nest collection tests",,"test(): include 'configuration', 'resolver', 'interface' schematic in Nest collection tests",
722,test(): include resource schematic in Nest collection tests,,test(): include resource schematic in Nest collection tests,
723,chore(deps): update dependency yargs-parser to 5.0.1 [security],,chore(deps): update dependency yargs-parser to 5.0.1 [security],
724,chore(deps): update dependency tar to 4.4.18 [security],,chore(deps): update dependency tar to 4.4.18 [security],
725,chore(deps): update dependency minimist [security],,chore(deps): update dependency minimist [security],
726,chore(deps): update dependency kind-of to 6.0.3 [security],,chore(deps): update dependency kind-of to 6.0.3 [security],
727,chore(deps): bump yargs-parser from 5.0.0 to 5.0.1,Bumps yargs-parser from 5.0.0 to 5.0.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: yargs-parser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump yargs-parser from 5.0.0 to 5.0.1,Bumps yargs-parser from 5.0.0 to 5.0.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: yargs-parser   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com
728,chore(deps): update dependency release-it to v14.12.4,,chore(deps): update dependency release-it to v14.12.4,
729,fix(deps): update dependency typescript to v4.5.5,,fix(deps): update dependency typescript to v4.5.5,
730,chore(deps): update dependency @commitlint/cli to v16.1.0,,chore(deps): update dependency @commitlint/cli to v16.1.0,
731,chore(deps): update dependency @commitlint/cli to v16.0.3,,chore(deps): update dependency @commitlint/cli to v16.0.3,
