Index,Message,Description
10850,A few misc fixes found by go vet,
10851,Merge pull request #4821 from hashicorp/release/1.4-staging,1.4 Release
10852,New ACLs (#4791),"This PR is almost a complete rewrite of the ACL system within Consul. It brings the features more in line with other HashiCorp products. Obviously there is quite a bit left to do here but most of it is related docs, testing and finishing the last few commands in the CLI. I will update the PR description and check off the todos as I finish them over the next few days/week. Description At a high level this PR is mainly to split ACL tokens from Policies and to split the concepts of Authorization from Identities. A lot of this PR is mostly just to support CRUD operations on ACLTokens and ACLPolicies. These in and of themselves are not particularly interesting. The bigger conceptual changes are in how tokens get resolved, how backwards compatibility is handled and the separation of policy from identity which could lead the way to allowing for alternative identity providers. On the surface and with a new cluster the ACL system will look very similar to that of Nomads. Both have tokens and policies. Both have local tokens. The ACL management APIs for both are very similar. I even ripped off Nomad's ACL bootstrap resetting procedure. There are a few key differences though. Nomad requires token and policy replication where Consul only requires policy replication with token replication being opt-in. In Consul local tokens only work with token replication being enabled though. All policies in Nomad are globally applicable. In Consul all policies are stored and replicated globally but can be scoped to a subset of the datacenters. This allows for more granular access management. Unlike Nomad, Consul has legacy baggage in the form of the original ACL system. The ramifications of this are:     A server running the new system must still support other clients using the legacy system.     A client running the new system must be able to use the legacy RPCs when the servers in its datacenter are running the legacy system.     The primary ACL DC's servers running in legacy mode needs to be a gate that keeps everything else in the entire multi-DC cluster running in legacy mode.  So not only does this PR implement the new ACL system but has a legacy mode built in for when the cluster isn't ready for new ACLs. Also detecting that new ACLs can be used is automatic and requires no configuration on the part of administrators. This process is detailed more in the ""Transitioning from Legacy to New ACL Mode"" section below."
10853,website: minor notes about 1.4.0 (#4820),
10854,Update docs to include multiple tag support (#4797),"  Update docs to include multiple tag support   Sort tags before using them in metrics   This addresses the potential proliferation of metrics if a query of ""?tag=foo&tag=bar"" is treated differently than ""?tag=bar&tag=foo"". Now, tags are always sorted before being recorded, making these two emit the same metric.  Add caveat about multiple tags returned by the metrics endpoint"
10855,UI: New ACLs (#4789),UI to accompany the new ACLs APIs
10856,Update CHANGELOG.md,
10857,Update CHANGELOG.md,
10858,website: update sprockets and ffi to dodge CVEs (#4781), Update sprockets to dodge CVE-2018-3760 and CVE-2014-7819 update ffi to dodge CVE-2018-1000201
10859,dns: implements prefix lookups for DNS TTL (#4605),This will fix https://github.com/hashicorp/consul/issues/4509 and allow forinstance lb-* to match services lb-001 or lb-service-007.
10860,website: add service weights documentation in API doc (#4776),Adds weights documentation to the following API routes : * Agent: List Services * Agent Register Service * Health: List Nodes for Service
10861,website: note Envoy support in Nomad guide (#4787),
10862,New command: consul debug (#4754),"  agent/debug: add package for debugging, host info   api: add v1/agent/host endpoint   agent: add v1/agent/host endpoint   command/debug: implementation of static capture   command/debug: tests and only configured targets   agent/debug: add basic test for host metrics   command/debug: add methods for dynamic data capture   api: add debug/pprof endpoints   command/debug: add pprof   command/debug: timing, wg, logs to disk   vendor: add gopsutil/disk   command/debug: add a usage section   website: add docs for consul debug   agent/host: require operator:read   api/host: improve docs and no retry timing   command/debug: fail on extra arguments   command/debug: fixup file permissions to 0644   command/debug: remove server flags   command/debug: improve clarity of usage section   api/debug: add Trace for profiling, fix profile   command/debug: capture profile and trace at the same time   command/debug: add index document   command/debug: use ""clusters"" in place of members   command/debug: remove address in output   command/debug: improve comment on metrics sleep   command/debug: clarify usage   agent: always register pprof handlers and protect   This will allow us to avoid a restart of a target agent for profiling by always registering the pprof handlers. Given this is a potentially sensitive path, it is protected with an operator:read ACL and enable debug being set to true on the target agent. enable_debug still requires a restart. If ACLs are disabled, enable_debug is sufficient.  command/debug: use trace.out instead of .prof  More in line with golang docs.   agent: fix comment wording   agent: wrap table driven tests in t.run() "
10863,re-add Connect multi-dc config changes,This reverts commit 8bcfbaffb6588b024cd1a3cf0952e6bfa7d9e900.
10864,ui: Fix freetext searching within the nodes page (#4819),"Essentially this was missing a call to super. The error unfortuantely didn't arise in the tests as it only errors when the node list has 4 items are more (the 4 columns), and the acceptence tests by change were only filling the page with 3 nodes for test purposes. I've bumped the amount of nodes up to 4 in the tests, which then causes the tests to fail, made the fix by adding the super call, and the tests now pass. I also tested the UI/text searching on a 10,000 node system, and everything now works as expected."
10865,Merge pull request #4812 from hashicorp/docs/helm-16,Add additional formatting detail to the Helm join command docs
10866,Add additional formatting detail to the Helm join command,In response to consul-helm issue 16.
10867,fix some test hangs (#4785),"The default http.Client uses infinite timeouts, so if TestHTTPAPI_MethodNotAllowed_OSS experienced anything going wrong about setup it could hang forever. Switching to hard coding various http.Client timeouts to non-infinite values at least bounds the failure time."
10868,Putting source back into Dev Mode,
10869,website: bump website for 1.3.0,
10870,Release v1.3.0,
10871,typo: s/checks/services (#4783),
10872,"Revert ""Connect multi-dc config"" (#4784)",
10873,Update CHANGELOG.md,
10874,Update creating-certificates.html.md (#4780),"In case verify_server_hostname is set in the configuration, Consul checks the certificate against  server.<datacenter>.<domain>. The name suggested by the guide generates errors like the following: 2018/10/10 12:42:20 [ERR] consul: Failed to confirm peer status for consul-3: rpc error getting client: failed to get conn: x509: certificate is valid for server.node.consul.labs, localhost, not server.consul.labs. Retrying in 16s... Removing the node part from the certificate permits them to work also when that option is set."
10875,[Security] Add finer control over script checks (#4715), Add -enable-local-script-checks options  These options allow for a finer control over when script checks are enabled by giving the option to only allow them when they are declared from the local file system.   Add documentation for the new option   Nitpick doc wording 
10876,Quick fix for cache age flakiness in CI,
10877,Update CHANGELOG.md,
10878,Support multiple tags for health and catalog http api endpoints (#4717)," Support multiple tags for health and catalog api endpoints  Fixes #1781. Adds a ServiceTags field to the ServiceSpecificRequest to support multiple tags, updates the filter logic in the catalog store, and propagates these change through to the health and catalog endpoints. Note: Leaves ServiceTag in the struct, since it is being used as part of the DNS lookup, which in turn uses the health check.  Update the api package to support multiple tags  Includes additional tests.   Update new tests to use the require library   Update HealthConnect check after a bad merge "
10879,[Performance On Large clusters] Reduce updates on large services (#4720)," [Performance On Large clusters] Checks do update services/nodes only when really modified to avoid too many updates on very large clusters  In a large cluster, when having a few thousands of nodes, the anti-entropy mechanism performs lots of changes (several per seconds) while there is no real change. This patch wants to improve this in order to increase Consul scalability when using many blocking requests on health for instance.   [Performance for large clusters] Only updates index of service if service is really modified   [Performance for large clusters] Only updates index of nodes if node is really modified   Added comments / ensure IsSame() has clear semantics   Avoid having modified boolean, return nil directly if stutures are Same   Fixed unstable unit tests TestLeader_ChangeServerID   Rewrite TestNode_IsSame() for better readability as suggested by @banks   Rename ServiceNode.IsSame() into IsSameService() + added unit tests   Do not duplicate TestStructs_ServiceNode_Conversions() and increase test coverage of IsSameService   Clearer documentation in IsSameService   Take into account ServiceProxy into ServiceNode.IsSameService()   Fixed IsSameService() with all new structures "
10880,Bump Go version for CI and build to 1.11.1 (#4782),
10881,Be more explicit about rolling upgrade process,
10882,Move 1.0.6 upgrade docs that were added in the wrong place,
10883,f-envoy branch CHANGELOG entries,
10884,[WIP] Initial draft of Sidecar Service and Managed Proxy deprecation docs (#4752),  Initial draft of Sidecar Service and Managed Proxy deprecation docs   Service definition deprecation notices and sidecar service   gRPC and sidecar service config options; Deprecate managed proxy options   Envoy Docs: Basic envoy command; envoy getting started/intro   Remove change that snuck in   Envoy custom config example   Add agent/service API docs; deprecate proxy config endpoint   Misc grep cleanup for managed proxies; capitalize Envoy   Updates to getting started guide   Add missing link   Refactor Envoy guide into a separate guide and add bootstrap reference notes.   Add limitations to Envoy docs; Highlight no fixes for known managed proxy issues on deprecation page; clarify snake cae stuff; Sidecar Service lifecycle 
10885,Update CHANGELOG.md,
10886,ui: Improve layout of node cards on large and small screens (#4761),"  The grid based unhealthy cards are now clamped to only four wide maximum. This means that on larger screen the cards are much wider meaning you can view more information. Grid gutters are also clamped at a certain ideal width screen, remaining responsive for anything below this.   The healthy node columns are finally responsive following the same column rules as unhealthy nodes "
10887,ui: Add truncation to the .Address (#4760),
10888,ui: Cope with service names that contain slashes (#4756),
10889,ui: Reduce the breakpoint at which the smaller footer kicks in (#4723),
10890,Update CHANGELOG.md,
10891,Added SOA configuration for DNS settings. (#4714),"This will allow to fine TUNE SOA settings sent by Consul in DNS responses, for instance to be able to control negative ttl. Will fix: https://github.com/hashicorp/consul/issues/4713 Example Override all settings:  min_ttl: 0 => 60s retry: 600 (10m) => 300s (5 minutes), expire: 86400 (24h) => 43200 (12h) refresh: 3600 (1h) => 1800 (30 minutes)  consul agent -dev -hcl 'dns_config={soa={min_ttl=60,retry=300,expire=43200,refresh=1800}}' Result: ``` dig +multiline @localhost -p 8600 service.consul ; <<>> DiG 9.12.1 <<>> +multiline @localhost -p 8600 service.consul ; (2 servers found) ;; global options: +cmd ;; Got answer: ;; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 36557 ;; flags: qr aa rd; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 1 ;; WARNING: recursion requested but not available ;; OPT PSEUDOSECTION: ; EDNS: version: 0, flags:; udp: 4096 ;; QUESTION SECTION: ;service.consul.        IN A ;; AUTHORITY SECTION: consul.         0 IN SOA ns.consul. hostmaster.consul. (                 1537959133 ; serial                 1800       ; refresh (30 minutes)                 300        ; retry (5 minutes)                 43200      ; expire (12 hours)                 60         ; minimum (1 minute)                 ) ;; Query time: 4 msec ;; SERVER: 127.0.0.1#8600(127.0.0.1) ;; WHEN: Wed Sep 26 12:52:13 CEST 2018 ;; MSG SIZE  rcvd: 93 ```"
10892,Merge pull request #4687 from hashicorp/connect-multidc-config,Connect multi-dc config
10893,connect/ca: more OSS split for multi-dc,
10894,connect/ca: split CA initialization logic between oss/enterprise,
10895,agent: add primary_datacenter and connect replication config options,
10896,connect: add ExternalTrustDomain to CARoot fields,
10897,docs: deprecate acl_datacenter and replace it with primary_datacenter,
10898,merge feedback: fix typos; actually use deliverLatest added previously but not plumbed in,
10899,cli: envoy command default gRPC port (#4768),  Default gRPC port; Start on some basic tests for argument and ENV handling; Make Exec test less platform-dependent.   Allow hot-restarts   Remove debug 
10900,cli: avoid passing envoy bootstrap configuration as arguments (#4747),"Play a trick with CLOEXEC to pass the envoy bootstrap configuration as an open file descriptor to the exec'd envoy process. The file only briefly touches disk before being unlinked. We convince envoy to read from this open file descriptor by using the /dev/fd/$FDNUMBER mechanism to read the open file descriptor as a file. Because the filename no longer has an extension envoy's sniffing logic falls back on JSON instead of YAML, so the bootstrap configuration must be generated as JSON instead."
10901,Fix up tests broken by master merge; add proxy tests to services command (and fix it!); actually run the proxycfg.Manager,
10902,Fix bug in leaf-cert cache type where multiple client tokens collide (#4736),  Fix bug in leaf-cert cache type where multiple clients with different tokens would share certs and block incorrectly   Use hash for issued certs key to avoid ambiguity concatenating 
10903,Connect Envoy Command (#4735),  Plumb xDS server and proxyxfg into the agent startup   Add consul connect envoy command to allow running Envoy as a connect sidecar.   Add test for help tabs; typos and style fixups from review 
10904,xDS Server Implementation (#4731),  Vendor updates for gRPC and xDS server   xDS server implementation for serving Envoy as a Connect proxy   Address initial review comments   consistent envoy package aliases; typos fixed; override TLS and authz for custom listeners   Moar Typos   Moar typos 
10905,XDS Server Config (#4730),  Config for the coming XDS server   Default gRPC to 8502 for -dev mode; Re-merge the command Info output that shows gRPC. 
10906,Proxy Config Manager (#4729)," Proxy Config Manager  This component watches for local state changes on the agent and ensures that each service registered locally with Kind == connect-proxy has it's state being actively populated in the cache. This serves two purposes:  1. For the built-in proxy, it ensures that the state needed to accept connections is available in RAM shortly after registration and likely before the proxy actually starts accepting traffic.  2. For (future - next PR) xDS server and other possible future proxies that require push based config discovery, this provides a mechanism to subscribe and be notified about updates to a proxy instance's config including upstream service discovery results.   Address review comments   Better comments; Better delivery of latest snapshot for slow watchers; Embed Config   Comment typos   Add upstream Stringer for funsies "
10907,Add cache.Notify to abstract watching for cache updates for types that support blocking semantics. (#4695),
10908,Add -sidecar-for and new /agent/service/:service_id endpoint (#4691)," A new endpoint /v1/agent/service/:service_id which is a generic way to look up the service for a single instance. The primary value here is that it: supports hash-based blocking and so; replaces /agent/connect/proxy/:proxy_id as the mechanism the built-in proxy uses to read its config. It's not proxy specific and so works for any service. It has a temporary shim to call through to the existing endpoint to preserve current managed proxy config defaulting behaviour until that is removed entirely (tested). The built-in proxy now uses the new endpoint exclusively for it's config The built-in proxy now has a -sidecar-for flag that allows the service ID of the target service to be specified, on the condition that there is exactly one ""sidecar"" proxy (that is one that has Proxy.DestinationServiceID set) for the service registered. Several fixes for edge cases for SidecarService A fix for Alias checks - when running locally they didn't update their state until some external thing updated the target. If the target service has no checks registered as below, then the alias never made it past critical."
10909,Add SidecarService Syntax sugar to Service Definition (#4686),  Added new Config for SidecarService in ServiceDefinitions.   WIP: all the code needed for SidecarService is written... none of it is tested other than config :). Need API updates too.   Test coverage for the new sidecarServiceFromNodeService method.   Test API registratrion with SidecarService   Recursive Key Translation :facepalm:   Add tests for nested sidecar defintion arrays to ensure they are translated correctly   Use dedicated internal state rather than Service Meta for tracking sidecars for deregistration.   Add tests for deregistration.   API struct for agent register. No other endpoint should be affected yet.   Additional test cases to cover updates to API registrations 
10910,Add Proxy Upstreams to Service Definition (#4639)," Refactor Service Definition ProxyDestination.  This includes:  - Refactoring all internal structs used  - Updated tests for both deprecated and new input for:    - Agent Services endpoint response    - Agent Service endpoint response    - Agent Register endpoint      - Unmanaged deprecated field      - Unmanaged new fields      - Managed deprecated upstreams      - Managed new    - Catalog Register      - Unmanaged deprecated field      - Unmanaged new fields      - Managed deprecated upstreams      - Managed new    - Catalog Services endpoint response    - Catalog Node endpoint response    - Catalog Service endpoint response  - Updated API tests for all of the above too (both deprecated and new forms of register) TODO:  - config package changes for on-disk service definitions  - proxy config endpoint  - built-in proxy support for new fields   Agent proxy config endpoint updated with upstreams   Config file changes for upstreams.   Add upstream opaque config and update all tests to ensure it works everywhere.   Built in proxy working with new Upstreams config   Command fixes and deprecations   Fix key translation, upstream type defaults and a spate of other subtele bugs found with ned to end test scripts...   TODO: tests still failing on one case that needs a fix. I think it's key translation for upstreams nested in Managed proxy struct.   Fix translated keys in API registration. ≈   Fixes from docs  omit some empty undocumented fields in API  Bring back ServiceProxyDestination in Catalog responses to not break backwards compat - this was removed assuming it was only used internally.   Documentation updates for Upstreams in service definition   Fixes for tests broken by many refactors.   Enable travis on f-connect branch in this branch too.   Add consistent Deprecation comments to ProxyDestination uses   Update version number on deprecation notices, and correct upstream datacenter field with explanation in docs "
10911,Rename proxy package (re-run of #4550) (#4638)," Rename agent/proxy package to reflect that it is limited to managed proxy processes  Rationale: we have several other components of the agent that relate to Connect proxies for example the ProxyConfigManager component needed for Envoy work. Those things are pretty separate from the focus of this package so far which is only concerned with managing external proxy processes so it's nota good fit to put code for that in here, yet there is a naming clash if we have other packages related to proxy functionality that are not in the agent/proxy package. Happy to bikeshed the name. I started by calling it managedproxy but managedproxy.Manager is especially unpleasant. proxyprocess seems good in that it's more specific about purpose but less clearly connected with the concept of ""managed proxies"". The names in use are cleaner though e.g. proxyprocess.Manager. This rename was completed automatically using golang.org/x/tools/cmd/gomvpkg. Depends on #4541  Fix missed windows tagged files"
10912,Support Agent Caching for Service Discovery Results (#4541),"  Add cache types for catalog/services and health/services and basic test that caching works   Support non-blocking cache types with Cache-Control semantics.   Update API docs to include caching info for every endpoint.   Comment updates per PR feedback.   Add note on caching to the 10,000 foot view on the architecture page to make the new data path more clear.   Document prepared query staleness quirk and force all background requests to AllowStale so we can spread service discovery load across servers. "
10913,Merge pull request #4766 from hashicorp/f-connect-inject,website: add docs for the Connect injection
10914,website: fix typo in connect example (#4774),
10915,website: address PR feedback,
10916,Clarify enable_tag_override explanation,"In designing a potential UI for a configuration of enable_tag_override, I found the documentation confusing and lengthy. Here, I've made an attempt at re-writing this section to be more concise and clear. I also made a few small changes to the organization of this file to map explanations to the order of the properties listing at the top. I find it easier to scan docs when explanations appear in the same order they are listed at the top. For explanations that span multiple paragraphs, I provided a subheading, which also helps in linking from other pages. Finally, I removed a duplicated paragraph from the documentation."
10917,Update CHANGELOG.md,
10918,watch: don't set TLSConfig.Address explicitly (#4727),Don't set the value of TLSConfig.Address explicitly. This will make sure env vars like CONSUL_TLS_SERVER_NAME are taken into account for the connection. Fixes #4718.
10919,website: note that env vars are set,
10920,ui: Move the text encoding polyfill to a a proper detecting polyfill (#4767),
10921,website: address some PR feedback,
10922,website: add docs for the Connect injection,
10923,Fix retry_join config documentation (#4757),"'retry_join': source data must be an array or slice, got string"
10924,Update the snapshot agent documentation(#4758),Detail the S3 permissions required in addition to a gotcha regarding having part of the key within the S3 bucket name configuration.
10925,typo: missing space,
10926,Contribution guide (#4704),  Add a contribution guide and link to it from readme   Add first pass at testing section for contribution guide   Format as in README.md   Add responding to community questions as way to contribute 
10927,Update semaphore guide (#4661), Fill in gaps in semaphore guide Update to match that values come back b64 encoded Add that the value needs to be decoded Remove outdated reference to session1 Fix some typos Clarify what is mean by a session having an active key Clarify requirements for lock holders in semaphore guide
10928,Update options.html.md (#4753),
10929,docs: correct link to top level agent package (#4750),Fixes #4749
10930,Add a Close method to cache that stops background goroutines. (#4746),"In a real agent the cache instance is alive until the agent shuts down so this is not a real leak in production, however in out test suite, every testAgent that is started and stops leaks goroutines that never get cleaned up which accumulate consuming CPU and memory through subsequent test in the agent package which doesn't help our test flakiness. This adds a Close method that doesn't invalidate or clean up the cache, and still allows concurrent blocking queries to run (for up to 10 mins which might still affect tests). But at least it doesn't maintain them forever with background refresh and an expiry watcher routine. It would be nice to cancel any outstanding blocking requests as well when we close but that requires much more invasive surgery right into our RPC protocol since we don't have a way to cancel requests currently. Unscientifically this seems to make tests pass a bit quicker and more reliably locally but I can't really be sure of that!"
10931,Enable compilation with Go 1.11 on Travis to avoid unstable tests (#4496), Enable compilation with Go 1.10 on Travis  There a minor compilation differences between Go 1.10 and 1.x which is currently Go 1.11 beta.x such as new compilation warnings. It will show more obviously the errors in Travus when error is linked for instance to a new compilation warning   Compile only for Go 1.10 as requested by @pearkes   Switch to golang 1.11 as requested by @pearkes 
10932,Fix prometheus error message (#4745),
10933,Add Deployment Guide and update links (#4487)," Adds Deployment Guide and update links Fixes releases link Re-organisation of content Cuts down ""deployment"" doc (which should focus on Reference Architecture) by moving raft and performance tuning to the Server Performance page which already covers some of this. Moves backups from ""deployment"" doc (which should focus on Reference Architecture) to ""deployment-guide"" Cleans up some notes and add single DC diagram Removes old link to deployment guide from nav Corrects minor styling, formatting, and grammar"
10934,UI: Package upgrades (#4740),"Upgrade all patch and minor upgradeable packages, also uses only in ember-cli-build to reduce the included helpers from certain helper packages. Make some major version upgrades for some dev tools  husky lint-staged ember-cli-yadda ember-cli-sass (also moved from node-sass to dart-sass)  Minor tweak: spotted css file (instead of scss file), rename The move to dart-sass: dart-sass has been the primary implementation of sass for ~6 months and will receive updates earlier than libsass (ruby-sass itself is now deprecated) Other benefits include not having to recompile (via npm rebuild or similar) when switching platforms and an 'almost' javascript based solution. This update also alters some media queries that, whilst wouldn't compile anymore with either an updated libsass or dart-sass, where probably a little over complicated anyway, I've therefore made them similar to other breakpoints that made sense."
10935,Update CHANGELOG.md,
10936,cli: forward SIGTERM to child process of 'lock' and 'watch' subcommands (#4737),cli: forward SIGTERM to child process of 'lock' and 'watch' subcommands on unix This also removes the signal handler for SIGKILL as it's impossible to receive these signals.
10937,command/services: just add additional output feedback on success,
10938,update CHANGELOG,
10939,Merge pull request #4732 from hashicorp/f-service-cli,cli: add services register and  deregister
10940,command/services: add test to ensure that dev mode introduces no,services
10941,Merge pull request #4733 from hashicorp/b-kube-docs,website: clarify that downward API works in any pod spec
10942,website: clarify that downward API works in any pod spec,
10943,website: docs for services CLI,
10944,command: register new commands,
10945,command/services/register: flag-based registration,
10946,command/services/deregister: tests for flag validation,
10947,command/services/deregister: -id flag for deletion,
10948,command/services/deregister: basics working from file,
10949,command/services: move the config helpers to parent package,
10950,command/services/register: registration from files work,
10951,UI: Reduce in-development deprecations (also use toLocaleString) (#4677),"Various ember addons produced deprecation messages, some in the browser console and some in terminal. Upgrading and replacing some of these has reduced this. Upgrades:  ember-collection ember-computed-style  Replacements:  ember-pluralize replaced with ember-inflector ember-cli-format-number replaced with custom helper using standard toLocaleString  Removing ember-cli-format-number also meant some further changes related to decimal places in the tomography graph, done using toFixed The ExternalSources background-images have also now been escaped correctly preventing in-development console warnings. The only deprecation warnings are now from ember-block-slots, only in terminal, making for a better development experience overall, especially now we have an empty browser console Also adds a callIfType 'helper util' which is a util specifically for helpers (it conforms to a helper argument signature) to be expanded upon later."
10952,command/services/register: config mapping tests,
10953,vendor: update mapstructure to v1.1.0,We require this change to support struct to struct decoding.
10954,command/services,
10955,Documentation for catalog sync w/ K8S (#4710),  website: docs for catalog sync   website: document consul-k8s   website: document helm options   Add new helm fields   website: fix the description of the sync page   website: address feedback   website: clarify coredns requirement   website: clarify that the server cluster can run anywhere   (NOTE: This was squashed to make cherry-picking to stable-website easier)
10956,website: clarify that the server cluster can run anywhere,
10957,website: clarify coredns requirement,
10958,website: address feedback,
10959,website: fix the description of the sync page,
10960,Add new helm fields,
10961,website: document helm options,
10962,website: document consul-k8s,
10963,website: docs for catalog sync,
10964,ui: Layout fix. Small padding additions to tables (#4701), The 'Services' header need to be knocked ot the right slightly to line up properly with the service name when there are no external source icons. Add a single space between ServiceName and ServiceID on the Node > [Services] tab table.
10965,UI: Tooltips and feedback-dialogs are the same thing - merge (#4678),
10966,UI: CSS Additions (mainly %frames) (#4623)," Move almost everything to use %frames Fix pill styles of ACL types Remove horizontal scrollbars from dom recycling scroller component Make text areas look ok in Firefox Remove ember-bulma-css New form elements, break out %toggle %button design tweaks %form-element design tweaks Better hashicorp logo Small screen CSS improvements (#4624) Reduce header size when there are no breadcrumbs Make the filters toggleable, closed by default Reduce the size of the footer on small screens Hide all non-primary columns for forms Slightly change the layout of various items, mainly buttons within forms Make some confirmation dialogs work vertically on small screens. Guessing we might be better just using native confirmations on small screens"
10967,Update CHANGELOG.md,
10968,Merge pull request #4699 from hashicorp/b-non-voter-bootstrap,Do not bootstrap with non voters
10969,ui: Turn off the code editor whilst making an edit during testing (#4668),"Having the code editor on removes the text area from the DOM, making it more difficult to enter text in the text editor during testing. This turns the code editor off whilst making edits during testing. No changes to UI code"
10970,do not bootstrap with non voters,
10971,Improve resilience of api pkg tests (#4676),  Add function to wait for serfHealth in api tests   Disable connect when creating semaphore test clients   Wait for serfHealth when creating sessions in their tests   Add helper functions to create lock/semaphore sessions without checks   Log passing tests to prevent timeout in Travis due to lack of output 
10972,Merge pull request #4672 from hashicorp/ca-refactor-2,connect/ca: add methods for generating and signing intermediate CSRs
10973,fix typo on connect/index (#4681),wtihin -> within
10974,website: quick typo fix (#4683),
10975,connect/ca: tighten up the intermediate signing verification,
10976,update ffi to dodge CVE-2018-1000201 (#4670),
10977,website: correct chart casing,
10978,connect/ca: add intermediate functions to Vault ca provider,
10979,connect/ca: add intermediate functions to Consul CA provider,
10980,Merge pull request #4644 from hashicorp/ca-refactor,connect/ca: rework initialization/root generation in providers
10981,Putting source back into Dev Mode,
10982,Update CHANGELOG.md,
10983,Update CHANGELOG.md,
10984,Update CHANGELOG.md,
10985,Release v1.2.3,
10986,Bump the website version,
10987,Update CHANGELOG.md,
10988,Fix CA pruning when CA config uses string durations. (#4669)," Fix CA pruning when CA config uses string durations.  The tl;dr here is:  Configuring LeafCertTTL with a string like ""72h"" is how we do it by default and should be supported Most of our tests managed to escape this by defining them as time.Duration directly Out actual default value is a string Since this is stored in a map[string]interface{} config, when it is written to Raft it goes through a msgpack encode/decode cycle (even though it's written from server not over RPC). msgpack decode leaves the string as a []uint8 Some of our parsers required string and failed So after 1 hour, a default configured server would throw an error about pruning old CAs If a new CA was configured that set LeafCertTTL as a time.Duration, things might be OK after that, but if a new CA was just configured from config file, intialization would cause same issue but always fail still so would never prune the old CA. Mostly this is just a janky error that got passed tests due to many levels of complicated encoding/decoding.  tl;dr of the tl;dr: Yay for type safety. Map[string]interface{} combined with msgpack always goes wrong but we somehow get bitten every time in a new way :D We already fixed this once! The main CA config had the same problem so @kyhavlov already wrote the mapstructure DecodeHook that fixes it. It wasn't used in several places it needed to be and one of those is notw in structs which caused a dependency cycle so I've moved them. This adds a whole new test thta explicitly tests the case that broke here. It also adds tests that would have failed in other places before (Consul and Vaul provider parsing functions). I'm not sure if they would ever be affected as it is now as we've not seen things broken with them but it seems better to explicitly test that and support it to not be bitten a third time!   Typo fix   Fix bad Uint8 usage "
10989,website: document k8s go-discover (#4666),This adds documentation for the k8s go-discover provider that will be part of 1.2.3.
10990,Update CHANGELOG.md,
10991,Allow disabling the HTTP API again. (#4655),If you provide an invalid HTTP configuration consul will still start again instead of failing. But if you do so the build-in proxy won't be able to start which you might need for connect.
10992,Update CHANGELOG.md,
10993,ui: Test bugfix. Specifically set deny for intention creation (#4663),Make sure we speficially set and test for deny on testing intention creation
10994,ui: Tests Bugfix. Reflect extra json property ExternalSources in mocks (#4662),The mocks where using randomly generated ExternalSources this change makes sure they are fixed so we can reliably test the values. No change to actual UI code
10995,UI: Set the CODE view as the default view for editing KV's (#4651),"Sets the code toggle on the KV edit/create page to be on by default, we figured most people probably prefer this view. Also, previously we forced the KV toggle back to a default setting for every time you visited a KV form page. We've now changed this so that the KV code toggle button acts as a 'global' toggle. So whatever you set it as will be the same for every KV for the lifetime of your 'ember session' If we are to keep this, then consider saving this into localStorage settings or similar, added some thoughts in comments re: this as it's very likely to happen."
10996,Merge pull request #4665 from hashicorp/docs/gh-4616,Update required golang version in Readme
10997,Update required golang version in Readme,Fixes #4616.
10998,connect/ca: hash the consul provider ID and include isRoot,
10999,ui: [BUGFIX] Intentions were showing the wrong notification on creation (#4658),"The error notification was being shown on creation of an intention. This was as a result of #4572 and/or #4572 and has not been included in a release. This includes a fix, plus tests to try to prevent any further regression."
11000,ui: Adds a default view helper for providing a default value (#4650),If the first value passed to the helper is an empty string or undefined then return the second value
11001,UI: External Source markers (#4640)," Addition of external source icons for services marked as such. New %with-tooltip css component (wip) New 'no healthcheck' icon as external sources might not have healthchecks, also minus icon on node cards in the service detail view If a service doesn't have healthchecks, we use the [Services] tabs as the default instead of the [Health Checks] tab in the Service detail page.  css-var helper. The idea here is that it will eventually be replaced with pure css custom properties instead of having to use JS. It would be nice to be able to build the css variables into the JS at build time (you'd probably still want to specify in config which variables you wanted available in JS), but that's possible future work.  Lastly there is probably a tiny bit more testing edits here than usual, I noticed that there was an area where the dynamic mocking wasn't happening, it was just using the mocks from consul-api-double, the mocks I was 'dynamically' setting happened to be the same as the ones in consul-api-double. I've fixed this here also but it wasn't effecting anything until actually made certain values dynamic."
11002,UI: Bugfix. Remove split view code editor (#4615),"When adding an auto resizing (heightwise) code editor, the ivy-codemirror plugin seems to do this using more nested divs. This div had a horizontal scroller but couldn't be seen on some platforms (with hidden scrollbars). This commit makes the code editor slightly more usable and more visually correct by removing the scroll bar in this div to stop producing the 'split view look', yet keeping the horizontal scroller at the bottom of the code editor for when you enter code that is wider than the area. A max-width has also been added here to prevent the text area from growing off the side of the page. Another improvement to the code editor here is the addition of a nicer color for hightlighting text selection so its at least visible. Lastly, there was a way you could get the bottom horizontal scrollbar to overlay the code in the editor. This makes sure there is always some space at the bottom of the editor to make sure the code won't be obscured"
11003,UI: Bugfix. Move to a different TextEncoder/Decoder (#4613), The previously used TextEncoder/Decoder (used as a polyfill for browsers that don't have a native version) didn't expose an encoder via CommonJS. Use a different polyfill that exposes both a decoder and an encoder. The feature detection itself was flawed. This does a less error prone detection that ensures native encoding/decoding where available and polyfilled encoding/decoding where not available.
11004,Update CHANGELOG.md,
11005,Exit with error code 1 when failing to list DCs (#4583),Fixes #4582.
