Index,Message,Description,Message Abstract,Description Abstract
37,Merge pull request #11589 from nestjs/dependabot/npm_and_yarn/amqp-connection-manager-4.1.13,chore(deps-dev): bump amqp-connection-manager from 4.1.12 to 4.1.13,Merge pull request #11589 from nestjs/dependabot/npm_and_yarn/amqp-connection-manager-4.1.13,chore(deps-dev): bump amqp-connection-manager from 4.1.12 to 4.1.13
38,Merge pull request #11592 from nestjs/dependabot/npm_and_yarn/grpc/proto-loader-0.7.7,chore(deps-dev): bump @grpc/proto-loader from 0.7.6 to 0.7.7,Merge pull request #11592 from nestjs/dependabot/npm_and_yarn/grpc/proto-loader-0.7.7,chore(deps-dev): bump @grpc/proto-loader from 0.7.6 to 0.7.7
39,Merge pull request #11593 from nestjs/dependabot/npm_and_yarn/engine.io-6.4.2,chore(deps): bump engine.io from 6.4.1 to 6.4.2,Merge pull request #11593 from nestjs/dependabot/npm_and_yarn/engine.io-6.4.2,chore(deps): bump engine.io from 6.4.1 to 6.4.2
40,Merge pull request #11594 from nestjs/dependabot/npm_and_yarn/sample/02-gateways/engine.io-6.4.2,chore(deps): bump engine.io from 6.4.1 to 6.4.2 in /sample/02-gateways,Merge pull request #11594 from nestjs/dependabot/npm_and_yarn/sample/02-gateways/engine.io-6.4.2,chore(deps): bump engine.io from 6.4.1 to 6.4.2 in /sample/02-gateways
41,Merge pull request #11612 from nestjs/dependabot/npm_and_yarn/mongoose-7.1.1,chore(deps-dev): bump mongoose from 7.0.5 to 7.1.1,Merge pull request #11612 from nestjs/dependabot/npm_and_yarn/mongoose-7.1.1,chore(deps-dev): bump mongoose from 7.0.5 to 7.1.1
42,Merge pull request #11617 from nestjs/dependabot/npm_and_yarn/types/node-20.1.4,chore(deps-dev): bump @types/node from 18.16.1 to 20.1.4,Merge pull request #11617 from nestjs/dependabot/npm_and_yarn/types/node-20.1.4,chore(deps-dev): bump @types/node from 18.16.1 to 20.1.4
43,chore(deps): bump fastify from 4.16.0 to 4.17.0,Bumps fastify from 4.16.0 to 4.17.0. - Release notes - Commits  updated-dependencies: - dependency-name: fastify   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump fastify from 4.16.0 to 4.17.0,Bumps fastify from 4.16.0 to 4.17.0. - Release notes - Commits updated-dependencies: - dependency-name: fastify   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com
44,Merge pull request #11580 from mik0byte/chore/remove-caret-sign,chore(deps): remove caret sign from @fastify/cors,Merge pull request #11580 from mik0byte/chore/remove-caret-sign,chore(deps): remove caret sign from @fastify/cors
45,Merge pull request #11587 from fityannugroho/master,sample/13: change readme title,Merge pull request #11587 from fityannugroho/master,sample/13: change readme title
46,Merge pull request #11604 from micalevisk/fix/issue-11602,refactor(common): import from decorators module instead of common's barrel file,Merge pull request #11604 from micalevisk/fix/issue-11602,refactor(common): import from decorators module instead of common's barrel file
47,Merge pull request #11619 from micalevisk/patch-1,docs: update zh readme headers,Merge pull request #11619 from micalevisk/patch-1,docs: update zh readme headers
48,docs: update zh readme headers,,docs: update zh readme headers,
49,chore(deps-dev): bump @types/node from 18.16.1 to 20.1.4,"Bumps @types/node from 18.16.1 to 20.1.4. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @types/node from 18.16.1 to 20.1.4,"Bumps @types/node from 18.16.1 to 20.1.4. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-major ... Signed-off-by: dependabot[bot] support@github.com"
50,chore(deps-dev): bump mongoose from 7.0.5 to 7.1.1,Bumps mongoose from 7.0.5 to 7.1.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump mongoose from 7.0.5 to 7.1.1,Bumps mongoose from 7.0.5 to 7.1.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com
51,refactor(common): import from decorators module instead of common barrel,,refactor(common): import from decorators module instead of common barrel,
52,fix(core): Only update module distance if greater,,fix(core): Only update module distance if greater,
53,chore(deps): bump engine.io from 6.4.1 to 6.4.2 in /sample/02-gateways,Bumps engine.io from 6.4.1 to 6.4.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: engine.io   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump engine.io from 6.4.1 to 6.4.2 in /sample/02-gateways,Bumps engine.io from 6.4.1 to 6.4.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: engine.io   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com
54,chore(deps): bump engine.io from 6.4.1 to 6.4.2,Bumps engine.io from 6.4.1 to 6.4.2. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: engine.io   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump engine.io from 6.4.1 to 6.4.2,Bumps engine.io from 6.4.1 to 6.4.2. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: engine.io   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com
55,chore(deps-dev): bump @grpc/proto-loader from 0.7.6 to 0.7.7,"Bumps @grpc/proto-loader from 0.7.6 to 0.7.7. - Release notes - Commits  updated-dependencies: - dependency-name: ""@grpc/proto-loader""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @grpc/proto-loader from 0.7.6 to 0.7.7,"Bumps @grpc/proto-loader from 0.7.6 to 0.7.7. - Release notes - Commits updated-dependencies: - dependency-name: ""@grpc/proto-loader""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
56,chore(deps-dev): bump amqp-connection-manager from 4.1.12 to 4.1.13,Bumps amqp-connection-manager from 4.1.12 to 4.1.13. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: amqp-connection-manager   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump amqp-connection-manager from 4.1.12 to 4.1.13,Bumps amqp-connection-manager from 4.1.12 to 4.1.13. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: amqp-connection-manager   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
57,chore(deps-dev): bump @apollo/server from 4.7.0 to 4.7.1,"Bumps @apollo/server from 4.7.0 to 4.7.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@apollo/server""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @apollo/server from 4.7.0 to 4.7.1,"Bumps @apollo/server from 4.7.0 to 4.7.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@apollo/server""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
58,sample/13: change readme title,this sample doesn't use mongoose,sample/13: change readme title,this sample doesn't use mongoose
59,chore(deps-dev): bump @types/chai from 4.3.4 to 4.3.5,"Bumps @types/chai from 4.3.4 to 4.3.5. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/chai""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @types/chai from 4.3.4 to 4.3.5,"Bumps @types/chai from 4.3.4 to 4.3.5. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/chai""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
60,chore(deps): remove caret sign from @fastify/cors,,chore(deps): remove caret sign from @fastify/cors,
61,feat: determine context and stack if passing 2 parameters,,feat: determine context and stack if passing 2 parameters,
62,test: add test,,test: add test,
63,chore(deps-dev): bump redis from 4.6.5 to 4.6.6,Bumps redis from 4.6.5 to 4.6.6. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: redis   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump redis from 4.6.5 to 4.6.6,Bumps redis from 4.6.5 to 4.6.6. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: redis   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
64,fix: log stacktrace if 2 args is passed,,fix: log stacktrace if 2 args is passed,
65,Merge pull request #11566 from cesarkohl/patch-1,Replace HTTP with HTTPS on README.md,Merge pull request #11566 from cesarkohl/patch-1,Replace HTTP with HTTPS on README.md
66,chore(deps): bump rxjs from 7.8.0 to 7.8.1,Bumps rxjs from 7.8.0 to 7.8.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: rxjs   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump rxjs from 7.8.0 to 7.8.1,Bumps rxjs from 7.8.0 to 7.8.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: rxjs   dependency-type: direct:production   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
67,chore(deps-dev): bump lint-staged from 13.2.1 to 13.2.2,Bumps lint-staged from 13.2.1 to 13.2.2. - Release notes - Commits  updated-dependencies: - dependency-name: lint-staged   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump lint-staged from 13.2.1 to 13.2.2,Bumps lint-staged from 13.2.1 to 13.2.2. - Release notes - Commits updated-dependencies: - dependency-name: lint-staged   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
68,Replace HTTP with HTTPS on README.md,,Replace HTTP with HTTPS on README.md,
69,Merge pull request #11564 from nestjs/dependabot/npm_and_yarn/types/node-18.16.1,chore(deps-dev): bump @types/node from 18.16.0 to 18.16.1,Merge pull request #11564 from nestjs/dependabot/npm_and_yarn/types/node-18.16.1,chore(deps-dev): bump @types/node from 18.16.0 to 18.16.1
70,Merge pull request #11563 from nestjs/dependabot/npm_and_yarn/mysql2-3.2.4,chore(deps-dev): bump mysql2 from 3.2.3 to 3.2.4,Merge pull request #11563 from nestjs/dependabot/npm_and_yarn/mysql2-3.2.4,chore(deps-dev): bump mysql2 from 3.2.3 to 3.2.4
71,Merge pull request #11565 from nestjs/dependabot/npm_and_yarn/fastify-4.16.0,chore(deps): bump fastify from 4.15.0 to 4.16.0,Merge pull request #11565 from nestjs/dependabot/npm_and_yarn/fastify-4.16.0,chore(deps): bump fastify from 4.15.0 to 4.16.0
72,chore(deps): bump fastify from 4.15.0 to 4.16.0,Bumps fastify from 4.15.0 to 4.16.0. - Release notes - Commits  updated-dependencies: - dependency-name: fastify   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump fastify from 4.15.0 to 4.16.0,Bumps fastify from 4.15.0 to 4.16.0. - Release notes - Commits updated-dependencies: - dependency-name: fastify   dependency-type: direct:production   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com
73,chore(deps-dev): bump @types/node from 18.16.0 to 18.16.1,"Bumps @types/node from 18.16.0 to 18.16.1. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @types/node from 18.16.0 to 18.16.1,"Bumps @types/node from 18.16.0 to 18.16.1. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
74,chore(deps-dev): bump mysql2 from 3.2.3 to 3.2.4,Bumps mysql2 from 3.2.3 to 3.2.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: mysql2   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump mysql2 from 3.2.3 to 3.2.4,Bumps mysql2 from 3.2.3 to 3.2.4. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: mysql2   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
75,Merge pull request #11558 from nestjs/dependabot/npm_and_yarn/yaml-2.2.2,chore(deps): bump yaml from 2.2.1 to 2.2.2,Merge pull request #11558 from nestjs/dependabot/npm_and_yarn/yaml-2.2.2,chore(deps): bump yaml from 2.2.1 to 2.2.2
76,chore(deps): bump yaml from 2.2.1 to 2.2.2,Bumps yaml from 2.2.1 to 2.2.2. - Release notes - Commits  updated-dependencies: - dependency-name: yaml   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com,chore(deps): bump yaml from 2.2.1 to 2.2.2,Bumps yaml from 2.2.1 to 2.2.2. - Release notes - Commits updated-dependencies: - dependency-name: yaml   dependency-type: indirect ... Signed-off-by: dependabot[bot] support@github.com
77,Merge pull request #11557 from nestjs/dependabot/npm_and_yarn/mongoose-7.0.5,chore(deps-dev): bump mongoose from 7.0.4 to 7.0.5,Merge pull request #11557 from nestjs/dependabot/npm_and_yarn/mongoose-7.0.5,chore(deps-dev): bump mongoose from 7.0.4 to 7.0.5
78,chore(deps-dev): bump mongoose from 7.0.4 to 7.0.5,Bumps mongoose from 7.0.4 to 7.0.5. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump mongoose from 7.0.4 to 7.0.5,Bumps mongoose from 7.0.4 to 7.0.5. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
79,feat(microservices): Updated the ClientsModule options types,,feat(microservices): Updated the ClientsModule options types,
80,Merge pull request #11552 from nestjs/dependabot/npm_and_yarn/prettier-2.8.8,chore(deps-dev): bump prettier from 2.8.7 to 2.8.8,Merge pull request #11552 from nestjs/dependabot/npm_and_yarn/prettier-2.8.8,chore(deps-dev): bump prettier from 2.8.7 to 2.8.8
81,Merge pull request #11553 from nestjs/dependabot/npm_and_yarn/types/node-18.16.0,chore(deps-dev): bump @types/node from 18.15.12 to 18.16.0,Merge pull request #11553 from nestjs/dependabot/npm_and_yarn/types/node-18.16.0,chore(deps-dev): bump @types/node from 18.15.12 to 18.16.0
82,Merge pull request #11551 from nestjs/dependabot/npm_and_yarn/cache-manager-5.2.1,chore(deps-dev): bump cache-manager from 5.2.0 to 5.2.1,Merge pull request #11551 from nestjs/dependabot/npm_and_yarn/cache-manager-5.2.1,chore(deps-dev): bump cache-manager from 5.2.0 to 5.2.1
83,chore(deps-dev): bump @types/node from 18.15.12 to 18.16.0,"Bumps @types/node from 18.15.12 to 18.16.0. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @types/node from 18.15.12 to 18.16.0,"Bumps @types/node from 18.15.12 to 18.16.0. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com"
84,chore(deps-dev): bump prettier from 2.8.7 to 2.8.8,Bumps prettier from 2.8.7 to 2.8.8. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: prettier   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump prettier from 2.8.7 to 2.8.8,Bumps prettier from 2.8.7 to 2.8.8. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: prettier   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
85,chore(deps-dev): bump cache-manager from 5.2.0 to 5.2.1,Bumps cache-manager from 5.2.0 to 5.2.1. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: cache-manager   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump cache-manager from 5.2.0 to 5.2.1,Bumps cache-manager from 5.2.0 to 5.2.1. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: cache-manager   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
86,Update max-file-size.validator.ts,,Update max-file-size.validator.ts,
87,Update max-file-size.validator.ts,,Update max-file-size.validator.ts,
88,chore: remove function to prevent breaking change,,chore: remove function to prevent breaking change,
89,Update max-file-size.validator.ts,,Update max-file-size.validator.ts,
90,chore: add ability to pass custom message in file size validator,,chore: add ability to pass custom message in file size validator,
91,feat(microservices): Add isGlobal option to the ClientsModule,,feat(microservices): Add isGlobal option to the ClientsModule,
92,Merge pull request #11535 from CemYil03/update-package-json-files,chore: update repo references in package.json files,Merge pull request #11535 from CemYil03/update-package-json-files,chore: update repo references in package.json files
93,Merge pull request #11538 from nestjs/dependabot/npm_and_yarn/apollo/server-4.7.0,chore(deps-dev): bump @apollo/server from 4.6.0 to 4.7.0,Merge pull request #11538 from nestjs/dependabot/npm_and_yarn/apollo/server-4.7.0,chore(deps-dev): bump @apollo/server from 4.6.0 to 4.7.0
94,Merge pull request #11539 from nestjs/dependabot/npm_and_yarn/sinon-15.0.4,chore(deps-dev): bump sinon from 15.0.3 to 15.0.4,Merge pull request #11539 from nestjs/dependabot/npm_and_yarn/sinon-15.0.4,chore(deps-dev): bump sinon from 15.0.3 to 15.0.4
95,chore(deps-dev): bump sinon from 15.0.3 to 15.0.4,Bumps sinon from 15.0.3 to 15.0.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: sinon   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump sinon from 15.0.3 to 15.0.4,Bumps sinon from 15.0.3 to 15.0.4. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: sinon   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
96,chore(deps-dev): bump @apollo/server from 4.6.0 to 4.7.0,"Bumps @apollo/server from 4.6.0 to 4.7.0. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: ""@apollo/server""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @apollo/server from 4.6.0 to 4.7.0,"Bumps @apollo/server from 4.6.0 to 4.7.0. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: ""@apollo/server""   dependency-type: direct:development   update-type: version-update:semver-minor ... Signed-off-by: dependabot[bot] support@github.com"
97,chore: update repo references in package.json files,,chore: update repo references in package.json files,
98,Merge pull request #11533 from nestjs/dependabot/npm_and_yarn/types/node-18.15.12,chore(deps-dev): bump @types/node from 18.15.11 to 18.15.12,Merge pull request #11533 from nestjs/dependabot/npm_and_yarn/types/node-18.15.12,chore(deps-dev): bump @types/node from 18.15.11 to 18.15.12
99,chore(deps-dev): bump @types/node from 18.15.11 to 18.15.12,"Bumps @types/node from 18.15.11 to 18.15.12. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @types/node from 18.15.11 to 18.15.12,"Bumps @types/node from 18.15.11 to 18.15.12. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/node""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
100,Merge pull request #11527 from nestjs/renovate/mongoose-6.x,fix(deps): update dependency mongoose to v6.10.5,Merge pull request #11527 from nestjs/renovate/mongoose-6.x,fix(deps): update dependency mongoose to v6.10.5
101,Merge pull request #11528 from nestjs/dependabot/npm_and_yarn/mongoose-7.0.4,chore(deps-dev): bump mongoose from 7.0.3 to 7.0.4,Merge pull request #11528 from nestjs/dependabot/npm_and_yarn/mongoose-7.0.4,chore(deps-dev): bump mongoose from 7.0.3 to 7.0.4
102,Merge pull request #11529 from nestjs/dependabot/npm_and_yarn/types/sinon-10.0.14,chore(deps-dev): bump @types/sinon from 10.0.13 to 10.0.14,Merge pull request #11529 from nestjs/dependabot/npm_and_yarn/types/sinon-10.0.14,chore(deps-dev): bump @types/sinon from 10.0.13 to 10.0.14
103,Merge pull request #11523 from nestjs/renovate/nestjs-graphql-10.x,fix(deps): update dependency @nestjs/graphql to v10.2.1,Merge pull request #11523 from nestjs/renovate/nestjs-graphql-10.x,fix(deps): update dependency @nestjs/graphql to v10.2.1
104,Merge pull request #11521 from nestjs/renovate/fastify-static-6.x,fix(deps): update dependency @fastify/static to v6.10.1,Merge pull request #11521 from nestjs/renovate/fastify-static-6.x,fix(deps): update dependency @fastify/static to v6.10.1
105,Merge pull request #11522 from nestjs/renovate/grpc-grpc-js-1.x,fix(deps): update dependency @grpc/grpc-js to v1.8.14,Merge pull request #11522 from nestjs/renovate/grpc-grpc-js-1.x,fix(deps): update dependency @grpc/grpc-js to v1.8.14
106,Merge pull request #11525 from nestjs/renovate/nestjs-schedule-2.x,fix(deps): update dependency @nestjs/schedule to v2.2.1,Merge pull request #11525 from nestjs/renovate/nestjs-schedule-2.x,fix(deps): update dependency @nestjs/schedule to v2.2.1
107,Merge pull request #11526 from nestjs/renovate/nestjs-swagger-6.x,fix(deps): update dependency @nestjs/swagger to v6.3.0,Merge pull request #11526 from nestjs/renovate/nestjs-swagger-6.x,fix(deps): update dependency @nestjs/swagger to v6.3.0
108,Merge pull request #11518 from nestjs/renovate/tsconfig-paths-4.x,chore(deps): update dependency tsconfig-paths to v4.2.0,Merge pull request #11518 from nestjs/renovate/tsconfig-paths-4.x,chore(deps): update dependency tsconfig-paths to v4.2.0
109,chore(deps-dev): bump @types/sinon from 10.0.13 to 10.0.14,"Bumps @types/sinon from 10.0.13 to 10.0.14. - Release notes - Commits  updated-dependencies: - dependency-name: ""@types/sinon""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com",chore(deps-dev): bump @types/sinon from 10.0.13 to 10.0.14,"Bumps @types/sinon from 10.0.13 to 10.0.14. - Release notes - Commits updated-dependencies: - dependency-name: ""@types/sinon""   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com"
110,chore(deps-dev): bump mongoose from 7.0.3 to 7.0.4,Bumps mongoose from 7.0.3 to 7.0.4. - Release notes - Changelog - Commits  updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com,chore(deps-dev): bump mongoose from 7.0.3 to 7.0.4,Bumps mongoose from 7.0.3 to 7.0.4. - Release notes - Changelog - Commits updated-dependencies: - dependency-name: mongoose   dependency-type: direct:development   update-type: version-update:semver-patch ... Signed-off-by: dependabot[bot] support@github.com
111,fix(deps): update dependency mongoose to v6.10.5,,fix(deps): update dependency mongoose to v6.10.5,
112,fix(deps): update dependency @grpc/grpc-js to v1.8.14,,fix(deps): update dependency @grpc/grpc-js to v1.8.14,
113,chore(deps): update dependency tsconfig-paths to v4.2.0,,chore(deps): update dependency tsconfig-paths to v4.2.0,
114,fix(deps): update dependency @nestjs/swagger to v6.3.0,,fix(deps): update dependency @nestjs/swagger to v6.3.0,
115,fix(deps): update dependency @nestjs/schedule to v2.2.1,,fix(deps): update dependency @nestjs/schedule to v2.2.1,
116,fix(deps): update dependency @nestjs/graphql to v10.2.1,,fix(deps): update dependency @nestjs/graphql to v10.2.1,
117,fix(deps): update dependency @fastify/static to v6.10.1,,fix(deps): update dependency @fastify/static to v6.10.1,
118,Merge pull request #11515 from nestjs/renovate/nestjs-cli-9.x,chore(deps): update dependency @nestjs/cli to v9.4.0,Merge pull request #11515 from nestjs/renovate/nestjs-cli-9.x,chore(deps): update dependency @nestjs/cli to v9.4.0
119,chore: resolve conflicts,,chore: resolve conflicts,
120,chore(deps): update dependency @nestjs/cli to v9.4.0,,chore(deps): update dependency @nestjs/cli to v9.4.0,
121,Merge pull request #11508 from nestjs/dependabot/npm_and_yarn/sample/05-sql-typeorm/webpack-and-nestjs/cli-5.79.0,chore(deps): bump webpack and @nestjs/cli in /sample/05-sql-typeorm,Merge pull request #11508 from nestjs/dependabot/npm_and_yarn/sample/05-sql-typeorm/webpack-and-nestjs/cli-5.79.0,chore(deps): bump webpack and @nestjs/cli in /sample/05-sql-typeorm
122,Merge pull request #11509 from nestjs/dependabot/npm_and_yarn/sample/06-mongoose/webpack-and-nestjs/cli-5.79.0,chore(deps): bump webpack and @nestjs/cli in /sample/06-mongoose,Merge pull request #11509 from nestjs/dependabot/npm_and_yarn/sample/06-mongoose/webpack-and-nestjs/cli-5.79.0,chore(deps): bump webpack and @nestjs/cli in /sample/06-mongoose
123,Merge pull request #11510 from nestjs/dependabot/npm_and_yarn/sample/07-sequelize/webpack-and-nestjs/cli-5.79.0,chore(deps): bump webpack and @nestjs/cli in /sample/07-sequelize,Merge pull request #11510 from nestjs/dependabot/npm_and_yarn/sample/07-sequelize/webpack-and-nestjs/cli-5.79.0,chore(deps): bump webpack and @nestjs/cli in /sample/07-sequelize
124,Merge pull request #11511 from nestjs/dependabot/npm_and_yarn/sample/04-grpc/webpack-and-nestjs/cli-5.79.0,chore(deps): bump webpack and @nestjs/cli in /sample/04-grpc,Merge pull request #11511 from nestjs/dependabot/npm_and_yarn/sample/04-grpc/webpack-and-nestjs/cli-5.79.0,chore(deps): bump webpack and @nestjs/cli in /sample/04-grpc
125,Merge pull request #11512 from nestjs/dependabot/npm_and_yarn/sample/02-gateways/webpack-and-nestjs/cli-5.79.0,chore(deps): bump webpack and @nestjs/cli in /sample/02-gateways,Merge pull request #11512 from nestjs/dependabot/npm_and_yarn/sample/02-gateways/webpack-and-nestjs/cli-5.79.0,chore(deps): bump webpack and @nestjs/cli in /sample/02-gateways
126,Merge pull request #11513 from nestjs/dependabot/npm_and_yarn/sample/03-microservices/webpack-and-nestjs/cli-5.79.0,chore(deps): bump webpack and @nestjs/cli in /sample/03-microservices,Merge pull request #11513 from nestjs/dependabot/npm_and_yarn/sample/03-microservices/webpack-and-nestjs/cli-5.79.0,chore(deps): bump webpack and @nestjs/cli in /sample/03-microservices
127,Merge pull request #11514 from nestjs/dependabot/npm_and_yarn/sample/01-cats-app/webpack-and-nestjs/cli-5.79.0,chore(deps): bump webpack and @nestjs/cli in /sample/01-cats-app,Merge pull request #11514 from nestjs/dependabot/npm_and_yarn/sample/01-cats-app/webpack-and-nestjs/cli-5.79.0,chore(deps): bump webpack and @nestjs/cli in /sample/01-cats-app
