Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
2443,Merge pull request #227 from jenkinsci/feature/UX-297,0.5393328,Merge Release/1.20 into master (#2034) @kshultzCB,,0
2444,remove jdl dep from core-js (#670),0.62628365,Remove unused jquery-detached js dependency (#2111) @fqueiruga,,0
2445,JENKINS-49297# Capture missing input steps from post declarative block (#1694),0.60606724,JENKINS-59706 - PipelineRunImpl.getCommitUrl must not loop over historical builds (#2029) @jglick,JENKINS-36286# LinkResolver to resolve link of a jenkins model object…,0
2446,Story/jenkins 42791 scm source additions (#1276),0.6478387,[JENKINS-62666] Adding a /jwt-auth/jwks endpoint that follows the RFC7517 #2077 @Lucas-C @lenaing ,,0
2447,JENKINS-35783# JWT support (#392),0.72015065,[JENKINS-62666] Adding a /jwt-auth/jwks endpoint that follows the RFC7517 #2077 @Lucas-C @lenaing ,,1
2448,Fix time sensitive failing tests (#696),0.5532449,Fix PCT failures when running against Jenkins 2.249+ (#2094) @dwnusbaum ,,0
2449,Fixed spelling of multibranch,0.4899061,Spelling (#2048) @jsoref,JENKINS-36506# Favorite API improvement: inlined favorite items.,0
2450,[JENKINS-41499_Regression_show_complete_log_button_has_shifted_to_the_left] fix background bug on loading long log steps and center full log button (#770),0.5079247,Increase height of result item label desc in logConsole (#2060) @amritb,,0
2451,Merge pull request #346 from jenkinsci/bug/JENKINS-36675-multibranch-launching,0.56094044,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
2452,[hotfix/JENKINS-35820-paths] Fix issue with unmount and getting the steps,0.7301086,HOTFIX - Reverted the fix for JENKINS-38339 which was causing double parallel steps to fail to render JENKINS-56383,,1
2453,UX-96# minor refactor,0.52451825,Bump wiremock-jre8-standalone from 2.26.3 to 2.28.0 (#2171) @dependabot,,0
2454,Empty state gradient change,0.3722149,* Bump moment from 2.19.3 to 2.29.2 in /blueocean-dashboard (#2271) @dependabot,,0
2455,spelling: parameterize,0.44893748,Spelling (#2048) @jsoref,,0
2456,[JENKINS-52825] - Add blueocean-executor-info-plugin to the blueocean meta package as a dependancy (#1925),0.9683371,[JENKINS-52825] - Add blueocean-executor-info-plugin to the blueocean meta package as a dependancy (#1925) @halkeye,feature/JENKINS-35831 - favorites fix,1
2457,[FIX JENKINS-41611] Update node designs (#32),0.7095952,Upgraded to node 10 (Tried to fix Unable to build blueocean-plugin\jenkins-design-language on Windows) JENKINS-56316 ,,1
2458,[JENKINS-36169] remove legacy code,0.58719015,Removing instance-identity dependency (#2317) @jglick,,0
2459,[feature/JENKINS-36211] better handling of eventlistener,0.5925802,JENKINS-46193 - Add support for filtering out non regressed failures. (#1938) @halkeye,,0
2460,"first draft of ""favorite"" component with toggle capability, callback function and dark theme; wip as still needs to handle resizing",0.5096205,Bump handlebars from 3.0.6 to 3.0.8 in /jenkins-design-language (#2246) @dependabot,,0
2461,UX-31 - merge in some WIP on polish to re-focus on exporting react components,0.4196946,Merge Release/1.20 into master (#2034) @kshultzCB,,0
2462,Merge pull request #197 from cloudbees/feature/UX-499,0.58840984,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 (#2196) @dependabot,,0
2463,feature/UX-74-fix-pg-export,0.50479954,* Upgrade plugin parent POM from 4.53 to 4.57 (#2418) @basil,,0
2464,FIX JENKINS-38248 Log should only be linkable from its line number (#550),0.6372778,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
2465,Adds a commitId to a run if if git was used.,0.47676498,Move aggregator ('blueocean') docs into git repository (#2040) @MarkEWaite,,0
2466,Merge pull request #54 from kzantow/expand-in-modal,0.5594881,Merge Release/1.20 into master (#2034) @kshultzCB,,0
2467,JENKINS-42163# SCM save API for github (#841),0.67881167,Minor code cleanup in GitHub Pipeline (#2130) @StefanSpieker,JENKINS-36376# Annotate model classes with @Capability,0
2468,Add nested extension example,0.39592183,use already built image (#2283) @olamy,,0
2469,update instructions to refer to dashboard rather than admin,0.45650095,📝 Documentation updates,,0
2470,"[JENKINS-35837] add ""fullName"" as a tooltip for the job name",0.44455612,[JENKINS-62666] Adding a /jwt-auth/jwks endpoint that follows the RFC7517 #2077 @Lucas-C @lenaing ,,0
2471,remove all the version requirements from blueocean-executor since its defined in the parent pom,0.617727,JENKINS-58732 - Remove docker-workflow dep from blueocean-pipeline-editor - update minimum jenkins core version 2.222.4 (#2132) @jglick,,0
2472,[maven-release-plugin] prepare release blueocean-parent-1.0-alpha-9,0.70914274,https://github.com/jenkinsci/blueocean-plugin/compare/blueocean-parent-1.22.0...blueocean-parent-1.23.0,,1
2473,Bump release-drafter/release-drafter from 5.17.5 to 5.17.6 (#2234),0.95363605,Bump release-drafter/release-drafter from 5.15.0 to 5.17.5 (#2230) @dependabot,,1
2474,Update pom.xml (#1123),0.61501336,* Upgrade plugin parent POM from 4.53 to 4.57 (#2418) @basil,,0
2475,Leave TODO comment,0.5386449,Make a comment more inclusive (#2278) @Ladyprowess,,0
2476,"alpha version string, and some scm details (#282)",0.47858536,Upgrade UA Parser Library (#2123) @rahulsom,,0
2477,JENKINS-38036# Regression fix with anonymous read permission on loading BO UI (#485),0.518608,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
2478,[JENKINS-36582] fix possible divide by 0 and put spinner to indeterminate if supplied timing is invalid,0.48253593,JENKINS-70808 - Fix isRestartable by only checking against the curren… (#2416) (#2417) @olamy,,0
2479,"Revert ""JENKINS-44258 Replayed runs have same changeset as original""",0.57295275,https://issues.jenkins-ci.org/browse/JENKINS-57200 - Exit out early if replay's run isn't available so we dont infinite loop (#1957) @halkeye,"Supported Jenkins models, Job, ItemGroup, FlowNode (stage, prallel, step)",0
2480,[JENKINS-36618] actually fix the bug by using the self.href as the unique key,0.52040374,JENKINS-55497 - Add ChangeSet information to its own unique container (#1948) @halkeye,[JENKINS-36513] Use TreeResponse for return of stop(),0
2481,Task/jenkins 37245 Developer can jump to the run history for a specific branch and pull request (#899),0.54056585,JENKINS-59706 - PipelineRunImpl.getCommitUrl must not loop over historical builds (#2029) @jglick,,0
2482,Merge pull request #84 from jenkinsci/feature/JENKINS-36582-favorites-realtime,0.5414886,fix some ATH  by @olamy in https://github.com/jenkinsci/blueocean-plugin/pull/2412,,0
2483,[ux-412] last minute formating changes,0.41809726,✍ Other changes,,0
2484,cleanup and adding in some runtime deps for debugging,0.5199805,Minor code cleanup in GitHub Pipeline (#2130) @StefanSpieker,Need to pull the item from the queue so that we can then wait for the job to finish. Messy but no choice,0
2485,Hotfix/GitHub editor ath deflake 2 (#1550),0.6036785,Hacktoberfest - Project URL updated to use Github instead of Wiki (#2028) @ocristian,,0
2486,Removing instance-identity dependency,0.8262912,Removing instance-identity dependency (#2317) @jglick,,1
2487,[feature/UX-110] remove unused dep,0.5966951,🚨 Removed,,0
2488,Add retry support for tests via @Retry(n) (#1251),0.55234796,fix missing dependency for ATH tests and simplify using -ntp option (#2335) @olamy,feature/jenkins 35828 - pipeline card,0
2489,[JENKINS-35840] wire up favoriting of pipeline in Pipeline Detail header,0.67882,JENKINS-55497 - PipelineRunSummary should include a change set (#1919) @stuartrowe,,0
2490,[hotfix/ux-140_ux-127] git stash pop does not remember git mv :(,0.57444394,JENKINS-61822 - Fix github-api 1.107+ incompatibilities (#2064) @bitwiseman,,0
2491,avoid js error in case a run request returns a 404 (#1802),0.4818569,JENKINS-51716 Prevent non numeric run id from throwing exception when a run is actually found (#1932) @halkeye,feature/JENKINS-35828 - favorite tweaks,0
2492,JENKINS-36376# Adding missing capabilities (#407),0.727152,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,1
2493,experiment/UX-38-Flow * Undo a small edit that I shouldn't have made,0.49014875,minor improvment/warning fixes (#2214) @olamy,,0
2494,Shouldn't require Java8 to build,0.49214244,use setup-java cache (#2233) @olamy,,0
2495,Merge branch 'master' into feature/JENKINS-35840-35781-more-favoriting,0.60238236,Merge Release/1.20 into master (#2034) @kshultzCB,,0
2496,[FIXED JENKINS-42636] Fix duration and start time logic (#947),0.6403861,JENKINS-58085 - Fix issue where stages are shown as waiting to start when they are running/completed (#2017) @dwnusbaum,,0
2497,JENKINS-47114# Remove jetty incompatibility workaround for wiremock (#1497),0.69610626,JENKINS-62063 - Fix failure when using pipeline-multibranch-defaults (#2076) @bitwiseman,,0
2498,recording the commit ID that needs to be used to build,0.42236343,use already built image (#2283) @olamy,,0
2499,Merge pull request #29 from jenkinsci/feature/UX-295,0.54990864,Merge Release/1.20 into master (#2034) @kshultzCB,,0
2500,[feature/UX-290] generalise class name,0.4673425,adapt to master terminology change (#2218) @car-roll,,0
2501,Redo readme comments about crumb,0.39162576,"Revert ""Make a comment more inclusive"" (#2285) @olamy",,0
2502,[JENKINS-35993] Fix Blue Ocean button for when no context root - retweaked to use jquery for getting rooturl - yawn !!!,0.6173929,* Bump ua-parser-js from 0.7.19 to 0.7.33 in /blueocean-web (#2389) @dependabot,,0
2503,Update to pipeline-input-step 2.8,0.6863718,Bump pipeline-milestone-step from 1.3.1 to 1.3.2 (#2175) @dependabot,,0
2504,Merge pull request #24 from cloudbees/feature/build-badge,0.60845745,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 (#2196) @dependabot,,0
2505,Merge remote-tracking branch 'github-bees/master' into feature/UX-74-PipelineGraph-integration,0.4788178,Move aggregator ('blueocean') docs into git repository (#2040) @MarkEWaite,,0
2506,Better to let Stapler do 404,0.4368543,Enable release-drafter support (#1953) @halkeye,[JENKINS-35843] Support PR's from origin,0
2507,JENKINS-42865: white-space:nowrap log line numbers (#1096),0.6163758,JENKINS-47929 - Extensible run details tabs (#2345) @stuartrowe,,0
2508,added a note on how to use gulp for js editing,0.4704557,Make executor plugin optional (#2117) @timja,,0
2509,feature/JENKINS-41833-run-changes (#1231),0.70651793,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,1
2510,"[UX-297] ""time duration"" component that wraps moment-duration-format yet provides a precise value as a HTML title ""tooltip""",0.43742168,* Bump moment from 2.19.3 to 2.29.2 in /jenkins-design-language (#2269) @dependabot,,0
2511,Merge remote-tracking branch 'origin/master' into feature/UX-32,0.45754892,Merge Release/1.20 into master (#2034) @kshultzCB,,0
2512,fixed pipeline name,0.6254483,JENKINS-55497 - PipelineRunSummary should include a change set (#1919) @stuartrowe,This feature allows a run to be replayed (or re-run) with the same commit id.,0
2513,JENKINS-36004# ChangeSet order fixed. (#267),0.71384907,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,1
2514,Elevated the ability to augment the URL space of BlueOcean root into,0.5464124,Bump blueocean-display-url from 2.2.0 to 2.4.1 (#2142) @dependabot,,0
2515,Bug/jenkins 46316 skip last stage wonky (#1342),0.6214105,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,"  [FIX JENKINS-36055] Update branches list when new branch jobs are created   [FIX JENKINS-36055] Move latestRuns data module to ""data/runs""   [FIX JENKINS-36055] A few unit tests for actions.updateBranchList ",0
2516,Merge branch 'story/JENKINS-35783' of github.com:jenkinsci/blueocean-plugin into story/JENKINS-35783,0.65518814,Full Changelog: https://github.com/jenkinsci/blueocean-plugin/compare/blueocean-parent-1.27.1...blueocean-parent-1.27.2,,0
2517,[FIX JENKINS-41874] loading worm issues (#811),0.6257614,JENKINS-47929 - revert (#2330) as this is causing build failure @olamy,Fix flow 2016-07-04,0
2518,GH avatar sizes (#736),0.4045513,use already built image (#2283) @olamy,,0
2519,"UX-262: adjust layout so empty state green container doesn't grow to max width, remains centered",0.3742345,reduce network usages (#2107) @ugatenio,,0
2520,Prepare for next development version (#2022),0.62721425,Prepare for next release (#2012) @halkeye,  [FIX JENKINS-36175] Run non multi-branch pipelines   Pipeline/Branch api test cleanups   RunPileine: Rename this.branch to this.pipeline   Proptypes fix on Activity   Remove empty state button styles and use inverse primary   Added link to JENKINS-36388 ,0
2521,[JENKINS-49050] Add support for sequential parallel stages (#1784),0.68372697,Display separate stages in scripted parallel pipelines (#2024) @countableSet,,0
2522,Parameter databinding from payload to JSON object,0.61779,Fix response json data of API get SCM repositories in an organization (#1955) @soulseen,,0
2523,JENKINS-36100 - fall back for DevelopmentFooter version string (#297),0.6822636,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
2524,UX-203 / UX-204,0.55024666,Bump handy-uri-templates from 2.1.6 to 2.1.8 (#2091) @dependabot,,0
2525,[FIX JENKINS-39625] Page preloading with pipeline state - Runs (#613),0.6823907,BlueOcean pipeline UI fails to render stages past the first parallel stage after I upgraded the plugins JENKINS-56383 ,,0
2526,"Added stores, refactored things a lot",0.5032213,What’s Changed,,0
2527,[JENKINS-49779] Verify sequential parent stage post steps end up in child stage (#1785),0.47029966,Sequential parallel branches appear incorrectly while build in-progress (#1961) @sophistifunk,Well there's yer problem,0
2528,"[JENKINS-52494] Upgrade selenium container to pick up newer chrome, selenium (#1772)",0.507317,JENKINS-59291 - upgrade to sse-gateway 1.21 (#2053) @olamy,,0
2529,JENKINS-47847# Upgrade bitbucket-branch-source to 2.2.5 (#1533),0.6479484,JENKINS-61822 - Fix github-api 1.107+ incompatibilities (#2064) @bitwiseman,Fix flow errors,0
2530,JENKINS-36884# Analytics-tools plugin to integrated rollbar (#374),0.56947863,JENKINS-51057 - Use see-gateway plugin 1.18 (#1987) @olamy,,0
2531,[JENKINS-35837] delint,0.5560068,Jenkins 56392 (#2042) @bpedersen2,,0
2532,[JENKINS-36582] fix a bug where the URL for a queued job was not correct and would not update favorite cards correctly,0.5305216,JENKINS-70808 - Fix isRestartable by only checking against the curren… (#2416) (#2417) @olamy,,0
2533,[feature/UX-199] implement feature,0.59580845,🚀 New features and improvements,,0
2534,JENKINS-38335# Slow search API response fix (#566),0.6059413,HOTFIX - Reverted the fix for JENKINS-38339 which was causing double parallel steps to fail to render JENKINS-56383,Feature/jenkins 35828 status colors,0
2535,[JENKINS-36586] rename the extension point for the main pipeline list action to align w/ rename in un-merged personalization branches,0.60139203,JENKINS-55497 - PipelineRunSummary should include a change set (#1919) @stuartrowe,,0
2536,Task/update extensions v 20170426 (#1008),0.5392964,Bump release-drafter/release-drafter from v5.12.1 to v5.13.0 (#2124) @dependabot,bug/fix-octicons,0
2537,Increase timeout on ATH (#1243),0.5600802,* Bump actions/stale from 7 to 8 (#2422) @dependabot,,0
2538,No more name conflict,0.4281447,Spelling (#2048) @jsoref,,0
2539,UX-200: fix lint; fix a bug where empty hash was returning invalid React component,0.5027932,🐛 Bug Fixes,,0
2540,adds junit test output to mocha (#78),0.5980638,Bump junit from 4.13 to 4.13.1 in /acceptance-tests (#2110) @dependabot,,0
2541,Merge pull request #326 from jenkinsci/bug/JENKINS-36488,0.62134933,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
2542,[feature/UX-32] First working version of admin-app based on store,0.3733043,"Show ""Run build steps in a container"" from Kubernetes plugin (#2009) @edimarlnx",,0
2543,Merge pull request #176 from cloudbees/feature/UX-192,0.5851138,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 (#2196) @dependabot,"  [JENKINS-35828] add some generic classes for setting fill, background-color or color of an element in either normal or light theme color, based off result/status name   [JENKINS-35828] comments typo   [JENKINS-35828] fix class name ",0
2544,Merge branch 'master' of https://github.com/jenkinsci/jenkins-design-language,0.63969374,Jenkins Design Language: Use GitHub as a source of plugin docs + Remove the confusing link to the JDL2 website (#2055) @oleg-nenashev,Bug/jenkins 36208,0
2545,[JENKINS-35690] integrate component to display progress of builds on activity screen,0.55610955,UI for downstream jobs launched with 'build' step JENKINS-38339 ,,0
2546,[feature/UX-71] Fix jdl react versions,0.65243524,* Bump ua-parser-js from 0.7.31 to 0.7.33 in /jenkins-design-language (#2395) @dependabot,,0
2547,Merge pull request #178 from cloudbees/feature/UX-241,0.58013827,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 (#2196) @dependabot,,0
2548,UX-74 Pipeline graph (visual component),0.5967022,Bump pipeline-milestone-step from 1.3.1 to 1.3.2 (#2175) @dependabot,,0
2549,bug/UX-268 * de-silence gulp tasks,0.502926,🐛 Bug fixes,,0
2550,A little doc to try poke the PR builder,0.35816446,Trying to make mock tests pass against Spring Security (#2106) @jglick,,0
2551,[JENKINS-47929] revert (#2330),0.6705785,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
2552,"bug/JENKINS-50406-link-to-downstream-in-folder * Fix the issue with downstream build URL generation, and add some snarky FIXMEs which I will address in a seperate PR (#1699)",0.7438685,JENKINS-60995 - Fix downstream build link (#2187) @Vlatombe,,1
2553,New parent plugin pom (SNAPSHOT),0.71843415,* Upgrade plugin parent POM from 4.53 to 4.57 (#2418) @basil,,1
2554,0.0.127,0.6017138,* Bump jsoup from 1.14.2 to 1.15.3 (#2334) @dependabot,,0
2555,Top links extension point (#764),0.47931942,JENKINS-56672 - Add a link to display artifact in new window (#1951) @rodrigc,,0
2556,Fix alignment of empty state button label,0.41870266,Bump handlebars from 3.0.6 to 3.0.8 in /jenkins-design-language (#2246) @dependabot,,0
2557,Fix getProperties to always return a list,0.51696134,RunSearch.collectRunsParallel returned nondeterministic order (#2386) @jglick,,0
2558,Bug/jenkins 37702 unbuilt pipeline unknown status (#465),0.6974567,JENKINS-62063 - Fix failure when using pipeline-multibranch-defaults (#2076) @bitwiseman,JENKINS-36368# Added wiki url,0
2559,JENKINS-48035: Fix to register webhook after creating and saving pipeline (#2008),0.9330646,JENKINS-48035 - : Fix to register webhook after creating and saving pipeline (#2008) @vivek,,1
2560,[hotfix/adminEslint] add lint:watch gulp task to constantly see lint log,0.45584324,JENKINS-54250 - Disable restarting stages in Jenkinsfile optionally (#2332) @pavlovic-ivan,,0
2561,"Add agent/build condition names, switch to multiple endpoints",0.44238177,JENKINS-55497 - Add ChangeSet information to its own unique container (#1948) @halkeye,,0
2562,fastsearch - don't steal focus from other input tags and only steal focus when no modal window is active (#1661),0.44082427,JENKINS-47929 Allow extensible run details tabs (#2268) @stuartrowe  ,,0
2563,Properies object not being passed when track() sent (#1524),0.5904824,JENKINS-59706 - PipelineRunImpl.getCommitUrl must not loop over historical builds (#2029) @jglick,,0
2564,[UX-311] [UX-450] [UX-539] JDL tick to resolve bugs with log console,0.57480705,[JENKINS-70559] Fix class not found exception in ssh Pipeline editor by @MarkEWaite in https://github.com/jenkinsci/blueocean-plugin/pull/2397,feature/jenkins 36060 - personalization plugin,0
2565,UX-261: remove 'beta' tag from JDL version before merge to master,0.55866563,* Bump ua-parser-js from 0.7.31 to 0.7.33 in /jenkins-design-language (#2395) @dependabot,,0
2566,[JENKINS-35828] de-lint,0.5560796,JENKINS-58684 Revert sse-gateway to 1.17., JENKINS-36273# pipeline search api organization support  Also adds support to exclude jenkins item from flattening.   Fixed regression in UI due to flattening of all pipelines   Removed type/duplicate   reverting to correct url   candidate fix for multibranch JENKINS-36338   you need to have _class ,0
2567,Merge pull request #116 from cloudbees/feature/UX-264,0.58776057,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 (#2196) @dependabot,,0
2568,task/update-docs-prettier - add setup instructions to README (#1679),0.48980018,Update README.md (#2145) @jtnord,JENKINS-36278# Fixed Link generation of Multibranch project,0
2569,JENKINS-39658# Include failed step's error to it's log (#682),0.617715,JENKINS-58085 - Fix issue where stages are shown as waiting to start when they are running/completed (#2017) @dwnusbaum,,0
2570,Configure Keen impl via extension and add extension to enhance props (#1207),0.48048037,use already built image (#2283) @olamy,,0
2571,Hide the underline in the authors summary,0.41907045,README: remove reference to the Blue Ocean roadmap (#2062) @oleg-nenashev,,0
2572,Remove the cheeky The Castle reference. Confused a user :( (#766),0.49451753,get rid of commons-codec usage (#2152) @olamy,,0
2573,storybook-styling * Style storybook,0.3566779,Typo in the README.md (#2023) @v1v,,0
2574,remove unsued accept header (#1800),0.53043175,Remove unused jquery-detached js dependency (#2111) @fqueiruga,,0
2575,Merge branch 'JENKINS-38585-step-editor' of git@github.com:kzantow/blueocean-pipeline-editor.git into JENKINS-38585-step-editor,0.6780882,Move aggregator ('blueocean') docs into git repository (#2040) @MarkEWaite,,0
2576,Merge pull request #80 from jenkinsci/JENKINS-35719,0.56801105,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
2577,Supporting the tree parameter during the state transfer of an object.,0.3681109,Sequential parallel branches appear incorrectly while build in-progress (#1961) @sophistifunk,,0
2578,[maven-release-plugin] prepare release blueocean-parent-1.3.0-beta-3,0.74094856,https://github.com/jenkinsci/blueocean-plugin/compare/blueocean-parent-1.22.0...blueocean-parent-1.23.0,Conflicts: blueocean-dashboard/src/main/js/components/PipelineRowItem.jsx,1
2579,Merge pull request #230 from jenkinsci/feature/UX-527,0.5268848,Fix incorrect bundling (#2146) @jtnord,,0
2580,Add a small pulsing dot to the running indicators (#55),0.5121689,Bump actions/stale from 5 to 6 (#2339) @dependabot,Feature/jenkins 35866 handle folders,0
2581,"UX-33 * Some small improvements in js-extensions, and bump version number in anticipation of re-publish",0.6680777,* Bump ua-parser-js from 0.7.31 to 0.7.33 in /jenkins-design-language (#2395) @dependabot,Conflicts: pom.xml,0
2582,Updated web module to load react components into jelly generated page in Jenkins,0.5097572,Jenkins Design Language: Use GitHub as a source of plugin docs + Remove the confusing link to the JDL2 website (#2055) @oleg-nenashev,,0
2583,[JENKINS-35828] let the browser load the SVG's directly rather than embedding in stylesheet,0.45055705,Jenkins Design Language: Use GitHub as a source of plugin docs + Remove the confusing link to the JDL2 website (#2055) @oleg-nenashev,Conflicts: blueocean-dashboard/src/main/js/redux/actions.js blueocean-dashboard/src/test/js/UrlUtils-spec.js,0
2584,Merge branch 'master' into feature/UX-205,0.58749163,Merge Release/1.20 into master (#2034) @kshultzCB,,0
2585,[JENKINS-35690] version 0.0.46,0.645769,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk, [JENKINS-36218] Pubsub event enrichment @ExtensionPoint,0
2586,Add waits for favs test instead of depending on sleeps,0.37308717,validate 'run.causes' is set before checking length (#2020) @kevinushey,,0
2587,Modified button style ... it was  abit skanky,0.4713604,Bump handlebars from 3.0.6 to 3.0.8 in /jenkins-design-language (#2246) @dependabot,,0
2588,[UX-407] allow dismissDelay=0 to show Toast forever (mostly useful for testing),0.4894946,Ceasing to test against non-block-scoped stage (#2385) @jglick,,0
2589,Bug/icon invalid icon prop (#1402),0.5170419,Fix incorrect bundling (#2146) @jtnord,Feature/jenkins 36211,0
2590,RunSearch.collectRunsParallel returned nondeterministic order (#2386),0.9509882,RunSearch.collectRunsParallel returned nondeterministic order (#2386) @jglick,,1
2591,[maven-release-plugin] prepare release blueocean-parent-1.0.0-b01,0.7694588,https://github.com/jenkinsci/blueocean-plugin/compare/blueocean-parent-1.22.0...blueocean-parent-1.23.0,,1
2592,Merge pull request #43 from cloudbees/hotfix/UX-107,0.55311286,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 (#2196) @dependabot,,0
2593,Updated dependencies,0.71898794,📦 Dependency updates,,1
2594,Task/jenkins 46866 jira integration module (#1391),0.59970737,JENKINS-50885 - Make JIRA Integration for Blue Ocean plugin (blueocean-jira) optional (#2125) @dwnusbaum,,0
2595,"Publish JDL + Core JS, update deps (#1344)",0.57942426,Update README.md (#2145) @jtnord,,0
2596,Merge pull request #56 from kzantow/master,0.65481615,Merge Release/1.20 into master (#2034) @kshultzCB," Redux skeleton code for testResults Render the test suites on the test tab JENKINS-35990 - Refactoring JS extensions API Refactor ExtensionStore and related to ES6 classes, add tests and docs Bump js-extensions versions",0
2597,UX-200: apply class names to Activity table to allow for styling,0.37803593,adapt to master terminology change (#2218) @car-roll,,0
2598,[feature/UX-290] Fix test by adding dummy context,0.5655581,🐛 Bug fixes,Fixes: - Link generation of multi branch project nested inside a folder - BlueMultiBranchPipeline is a BluePipelineFolder now - branches are reachable via /pipelines/:id/branches/:id or /pipelines/:id/pipelines/:id.   This makes it consistent with generic folder as multibranch project is really a folder.,0
2599,[FIX JENKINS-35845] Internationalisation for Blue Ocean and JDL (#107),0.6979795,Minor refactoring in blueocean-commons (#2128) @StefanSpieker,,0
2600,[JENKINS-36903] test for things that we later use and if not present would throw an exception (#375),0.5815071,Update parent & use recommended jenkins-test-harness (#2108) @jglick,,0
2601,[UX-445] fix lint errors,0.54884374,🐛 Bug fixes,,0
2602,Merge pull request #98 from cloudbees/bug/UX-236,0.58181095,Bump cloudbees-bitbucket-branch-source from 2.4.4 to 2.9.11 (#2196) @dependabot,,0
2603,new stapler wants to throw ServletException,0.4670153,Fix incorrect bundling (#2146) @jtnord,,0
2604,[JENKINS-36169] let padding problem occur later,0.5424112,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
2605,Merge remote-tracking branch 'origin/master' into hotfix/JENKINS-35820,0.5044015,JENKINS-50328 - JENKINS-51066 - Fix bug where pipeline editor ignores custom Jenkinsfile script path. (#2049) @sutrosoftware,,0
2606,[JENKINS-53320] Job fails because JiraSCMListener times out on too many changes (#1816),0.6169132,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
2607,[JENKINS-36513] Use TreeResponse for return of stop(),0.52410805,RunSearch.collectRunsParallel returned nondeterministic order (#2386) @jglick,,0
2608,React versions were out of sync with jdl (#323),0.6176753,* Bump ua-parser-js from 0.7.31 to 0.7.33 in /jenkins-design-language (#2395) @dependabot,,0
2609,"[feature/UX-32] WIP Implement basic infrastructure, now implement fetch the data and use the store for organisationPipeline",0.47917932,use setup-java cache (#2233) @olamy,,0
2610,UX-97# Pipeline Run's node log API,0.6097854,JENKINS-59706 - PipelineRunImpl.getCommitUrl must not loop over historical builds (#2029) @jglick,,0
2611,[UX-539] de-jitter the animation when modal / log console slides in by rendering the DOM in chunks. React should be good at doing this fast because of its fancy DOM diff'ing,0.5218846,* Bump ua-parser-js from 0.7.31 to 0.7.33 in /jenkins-design-language (#2395) @dependabot,,0
2612,wait till frontend says they are finished building too,0.35835096,JENKINS-60995 Fix downstream build link (#2188) @Vlatombe @olamy ,,0
2613,Replace OsUtils.isUnix with Functions.isWindows (#2216),0.95524156,Replace OsUtils.isUnix with Functions.isWindows (#2216) @Vlatombe,,1
2614,Update es6-promise to 3.3.1 (#541),0.57326853,Upgrade sse-gateway plugin to 1.24 (#2118) @olamy,JENKINS-36154# Link related fixes,0
2615,Change core-js exports to use named exports. And make exports ts friendly (#1717),0.42336464,JENKINS-55497 - Add ChangeSet information to its own unique container (#1948) @halkeye,,0
2616,Move jacoco HTML archiving so it runs all the time in CI (#1700),0.50538844,Remove dependencies to joda-time (#2041) @veita,,0
2617,Refactor core-js,0.53345156,Remove unused jquery-detached js dependency (#2111) @fqueiruga,,0
2618,[UX-407] initial impl of Toast component with basic properties and styling,0.4171888,🚀 New features and improvements,,0
2619,Bump maven-javadoc-plugin from 3.1.0 to 3.2.0 (#2105),0.97996527,Bump maven-javadoc-plugin from 3.1.0 to 3.2.0 (#2105) @dependabot,,1
2620,Bug/jenkins 43217 run details modal madness (#935),0.6319164,JENKINS-47929 - Extensible run details tabs (#2345) @stuartrowe,,0
2621,Merge branch 'master' into task/JENKINS-39563-basic-form-comps,0.5635493,Merge Release/1.20 into master (#2034) @kshultzCB,,0
2622,Merge pull request #358 from jenkinsci/bug/JENKINS-36728,0.6072125,Fix for JENKINS-56383 without rolling back fix for JENKINS-38339 (#1933) @sophistifunk,,0
2623,Task/libify time harmonizer (#962),0.4539615,Remove dependencies to joda-time (#2041) @veita,,0
