Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
4209,Merge pull request #134 from zwily/patch-1,0.5162269,fix: Handle fetcher 404s as normal boundary errors (#9015),,0
4210,Make  behave more like browsers on revert,0.6097708,"Use pagehide instead of beforeunload for . This has better cross-browser support, specifically on Mobile Safari. (#9945)",Docs: fix broken Server Rendering page link,0
4211,Merge pull request #825 from codegoat/master,0.5453058,fix: Handle fetcher 404s as normal boundary errors (#9015),"quit wrapping history, make it the official API",0
4212,reserve className param,0.5912267,Optional Params Examples,"The history passed in to a router becomes the   API to transition around the app inside of a   component or outside History exposes the router’s history as a member   of the component, replacing Navigation and   IsActive mixins. swapped argument order in redirectTo to keep   the api predictable renamed redirectTo to replaceState because   that’s what it is",0
4213,Use a hashHistory on the intro,0.70429665,- Added singleton browserHistory and hashHistory,,1
4214,Who in their right mind spells HTML Html?,0.43338907,"  // In this example, we assume most folks land on the homepage so we include that",,0
4215,Fix handling of Link location descriptors,0.71868634,Fix NavLink location variable (#4403 by @inuscript),,1
4216,Update query-params example,0.6851685,"useSearchParams now returns [searchParams, setSearchParams] (similar to useState). setSearchParams is a wrapper for navigate that updates the query string on the current URL. See the updated guide on working with the query string.",,0
4217,examples(notes): Update StackBlitz link (#9596),0.57668793,Simple demo on stackblitz,,0
4218,fix: update createHref to be history-aware (#9409),0.7118342,af7eb55 [added] History.onBeforeChange,,1
4219,Remove basename from  locations,1.0000002,Remove basename from  locations,,1
4220,docs: remove pre on tutorial,0.53071964,Remove the entire website application from the npm package (@timdorr in a5e05f7),,0
4221,Clarify contextTypes docs,0.75747657,  contextTypes: {,server rendering flux/redux and friends who want to dispatch   route changes through their own stuff integrating with existing/legacy routers,1
4222,Fix rename import (#7170),0.67487097,c3406eb9: fix: Rename  to  (#9095),"This reverts commit 446c30c28f4710f06106c52caf7e00e992afef13. last minute change to API, don't want to block anybody",0
4223,Fix up generatePath when optional params are present (#9764),0.98905456,Fix generatePath when optional params are present (#9764),server rendering flux/redux and friends who want to dispatch   route changes through their own stuff integrating with existing/legacy routers,1
4224,Remove node_modules from .gitignore,0.6249513,The package root modules were removed. Please import modules from the,,0
4225,add some clicking around tests :D,0.51549375,Use use a _resetModuleScope singleton for our tests,,0
4226,added failing basename test,0.66980267,Fix basename regression #2822,fixes #1788,0
4227,Keep UMD build in umd directory,0.546972,Add UMD build for @remix-run/router (#9446),,0
4228,Make computeMatch module-level method,0.70978934,module;,,1
4229,[fixes] nested dynamic segments,0.7178346,Fix issue with deeply nested optional segments (#9727),,1
4230,Found the missing Link,0.71268874,link,,1
4231,Pass route state to onUpdate callback,0.7152138,Feature: Add support for onChange hook on routes (#3108),,1
4232,Switch react-router-config to rollup,0.7064384,Made sure that react router conforms to react ,,1
4233,guides: add missing hash link,0.75949895,8459755 [fixed] Include the hash prop on Links,,1
4234,Make deprecated properties non-enumerable,0.5125731,Remove Deferrable/ResolvedDeferrable in favor of raw Promise's and Awaited,,0
4235,Keep all console spies in before/afterEach blocks,0.48455933,Fix useBlocker to return IDLE_BLOCKER during SSR (#10046),,0
4236,Merge pull request #2563 from taion/fix-super,0.518492,Fix issues building with webpack + React 17 (#8938),Fixes #1864,0
4237,s/docs/website/,0.7304973,Examples and Docs Site,,1
4238,remove flash from authenticated route,0.5562223,ed0cf62 [removed] Router.PathState (use Router.CurrentPath instead),Fix broken links in docs,0
4239,[changed] Public interface for Location objects,0.89540166,d57f830 [changed] Public interface for Location objects,,1
4240,Use boolean strings for cache keys (#4448),0.9241333,Use boolean strings for cache keys (#4448 by @pshrmn),,1
4241,Fixes #436,0.6154629,🐛 Bug fixes,closes #1865,0
4242,Merge branch 'feature/redirect-with-params' of link into dlindenkreuz-feature/redirect-with-params,0.5419955,"Add useParams, useLocation, useHistory, and useRouteMatch hooks (d6224d6a)",closes #1766,0
4243,"revert: ""chore: update LICENSE.md""",0.5871141,Updates,,0
4244,docs: add deferred docs (#9061),0.6418544,Several docs improvements - #6410 (thanks @justsml),closes #1759,0
4245,Add Backwards Compatibility info to v5 Migration Doc (#8835),0.5600162,"Routes and useRoutes now allow you to override the location, which may be useful when building some modal interfaces and route transition animations. We are working hard to update our docs to include examples for advanced patterns where this might be useful, but in the mean time this also brings Routes closer to feature parity with v5's Switch via the location prop. (#7117)",,0
4246,Fix inadvertent support for partial dynamic parameters (#9506),0.6053841,Fix generatePath incorrectly applying parameters in some cases (#10078),,0
4247,Add hook for cancelling transitions,0.66860074,Pass transition hook's arguments correctly (#4123 by @arkist),,0
4248,Merge pull request #2289 from brendannee/patch-1,0.53967375,react-router-dom-v5-compat - Fix SSR useLayoutEffect console.error when using CompatRouter (#9820),closes #1574,0
4249,Style tweaks to make things clearer,0.59028995,"     for clarity, and it also now supports using",fix failing tests - RE: Map(),0
4250,More sound logic,0.4777557,  // no arguments,,0
4251,Better word,0.4589371,);,"fix isActive, makes the root URL active only if it is a parent route",0
4252,Switch back to issue forms.,0.58996534,"fix: don't default to a REPLACE navigation on form submissions if the action redirected. The redirect takes care of avoiding the back-button-resubmit scenario, so by using a PUSH we allow the back button to go back to the pre-submission form page (#8979)",,0
4253,publish v1.0.0-beta3,0.690652,Released! No code changes from 4.0.0-beta.8,,0
4254,demo updates,0.6266496,Updates,,0
4255,fix website select,0.5825802,Updated website,Export RoutingContext,0
4256,add version drop down to docs website,0.602023,Use this link for the docs site from now on: link/ We'll keep it updated.,,0
4257,Remove unused variable,0.5972313,- Removed,,0
4258,Finish up API reference,0.6120317,Fix usage of Component API within descendant  (#10434),Fix typos in docs,0
4259,[removed] browserify.transforms from package.json,0.9421661,0a7298c [removed] browserify.transforms from package.json,,1
4260,Merge pull request #125 from rackt/async-state,0.620697,Async hooks could be removed during simultaneous server requests (#4941 by @s-yadav),,0
4261,Consistently wrap all tests in act(),0.47542974,Use use a _resetModuleScope singleton for our tests,,0
4262,Rename match.pathname => match.url,0.7801738,"Changed matchPath signature to matchPath(pathname, options)",,1
4263,"[removed] location=""disabled""",0.8348366,"6526e70 [removed] location=""disabled""",,1
4264,Merge pull request #1431 from werme/patch-1,0.54886097,fix: Handle fetcher 404s as normal boundary errors (#9015),,0
4265,Keep utils in main modules folder,0.5495569,  will be available on module instead of,,0
4266,Add tests for router.makePath,0.71131605,0a49665 [added] Router.makeHref,,1
4267,Fix typo in comment (#6615),0.5417926,Fix  form submission overriddes (#9664),,0
4268,Update history peer dep to ^1.12.0,0.7415414,Pinned peer dependency on History to 1.13.x to avoid console warnings.,,1
4269,Add changeset,0.6762351,Add  and ,,0
4270,fix: Add default location for static router,0.7319677,Render your router with ,,1
4271,remove validation for 0.12 compatibility,0.5755938,Backwards Compatibility and Deprecation Warnings,,0
4272,Link to the full examples in README,0.5646336,Examples and Docs Site,,0
4273,Fix more broken docs links,0.6053258,7536d96 [fixed] warning on links w/o params,,0
4274,Rename scripts with .sh extension,0.46465373,Rename PropTypes.router to PropTypes.routerContext (@mjackson in c8510da),,0
4275,README: replace link > link,0.6613221,link,,0
4276,replace jsx with js to correctly highlight code,0.6611793,    // and use the new jsx syntax,,0
4277,Improve the type of useParams (#8352),0.6469178,Add support for functional updates in useSearchParams (similar to the useState callback signature) (#8955),Add test verifying multiple URL encoded characters are decoded successfully,0
4278,Fix prop name,0.5765343,c3406eb9: fix: Rename  to  (#9095),Export createRoutes instead of createRoutesFromReactChildren,0
4279,Merge pull request #2883 from taion/client-match-async,0.5998671,Async hooks could be removed during simultaneous server requests (#4941 by @s-yadav),correct router -> history in comment,0
4280,Use attachEvent(onpopstate) in old IE,0.62502164,f3dc513 [added] onClick handler to ,Clarify relative redirects,0
4281,[added] React 0.12 compatibility,0.82388055,70b442a [added] React 0.12 compatibility,fix import PropTypes got undefined bug,1
4282,Add tests that fail due to router processing stale transitions,0.7282963,Properly handle lazy() errors during router initialization (#10201),Link: listen to history for active state changes,1
4283,Clean up histories guide a bit,0.6053617,Rebuilt with history correctly included.,,0
4284,Simplify isActive comparison,0.5719626,isActive is now an instance method.,,0
4285,Fixed missing import for Link,0.7874016,69a9240 [fixed] Added missing IndexLink to exports,,1
4286,remove state from MatchProvider,0.5255843,Preserve state from initialEntries (#9288),,0
4287,chore: Update version for release (#10414),0.61619246,Released! No code changes from 4.0.0-beta.8,,0
4288,Merge pull request #2666 from jeffbski/patch-1,0.5014262,Fix requests sent to revalidating loaders so they reflect a GET request (#9660),,0
4289,Fix match.params typo. (#4466),0.6548907,Fix non-exact match of pattern with trailing slash (@aaugustin in #3923),,0
4290,added sponsors,0.5404911,🤝 New Contributors,,0
4291,Version 6.0.0-beta.5,0.7664534,Released! No code changes from 4.0.0-beta.8,,1
4292,Version 2.0.0-rc6,0.7441006,Don't worry about it. See v2.0.0-rc2 instead!,,1
4293,Yarn it!,0.5338131,Enjoy!,,0
4294,[added] static history singleton getter for HashHistory and BrowserHistory,0.95950305,587e54f [added] static history singleton getter for HashHistory and BrowserHistory,,1
4295,Re-enable closure compiler,0.47628528,"A codemod is much like Babel, but instead of converting your ES2015 code to ES5 compatible syntax, it does a limited set of transformations on function names, arguments, common patterns and more. One way to think of jscodeshift (the underlying tool) is ""jQuery for code"". These codemods aren't bulletproof, so be sure to test your code after you run them. But they can help with upgrading a large codebase to remove deprecation warnings you're now triggering.",,0
4296,null should be returned otherwise (#10117),0.7057371,Fix issue with useParams reading from null object (#6940),,1
4297,doc cleanup,0.6331397,Docs,,0
4298,Fix matching issue with nested splat routes,0.72483677,Splats in route paths () match only after a / in the URL. This means that  will always match as if it were . The router will issue a warning if your route path ends with * but not /,,1
4299,massage the changelog,0.67550874,Full Changelog,,0
4300,feat: export NavigationType enum as value. (#8529),0.61288255,  export function Component() {,"This makes building abstractions like AsyncProps simpler and less error- prone because it knows exactly where to find the elements it needs to clone or wrap or whatever. Having them on props makes it impossible to know if the component there is a component from a route or somewhere else. This was the original API, but we moved them off of children because it seemed a little to weird, but lately passing a function to children has been accepted, so why not objects?",0
4301,fix camo's size in README.md,0.53203034,Reduced install size and bundle size by switching to mini-create-react-context (992af48),"This makes building abstractions like AsyncProps simpler and less error- prone because it knows exactly where to find the elements it needs to clone or wrap or whatever. Having them on props makes it impossible to know if the component there is a component from a route or somewhere else. This was the original API, but we moved them off of children because it seemed a little to weird, but lately passing a function to children has been accepted, so why not objects?",0
4302,added Location docs,0.6221508,- Deprecated context.location,,0
4303,Rename _componentProps => staticProps,0.6259003,// Create a static handler,,0
4304,Fix v2 example for Navigating in Route Components,0.74671745,var Navigation = Router.Navigation;,,1
4305,Make  a functional component,0.5585371,module;,,0
4306,Satisfy data-fetching use case,0.7074287,// data or a Fetch Response,,1
4307,Add isActive test with a custom parse/stringify function,0.5522703,Use use a _resetModuleScope singleton for our tests,,0
4308,docs: grammar fix (#8281),0.5839436,Docs,,0
4309,use ActiveState in sidebar example,0.64611363,ActiveState mixin isActive,,0
4310,Add babel-polyfill to the website,0.54194945,  includes components wrapped using withRouter,,0
4311,doc: forgot this wasn’t my  component,0.54677963,Docs,,0
4312,chore: update LICENSE.md,0.60263336,This release adds missing LICENSE files to the published build.,,0
4313,fix website script src,0.60233843,Fix SSR of absolute  urls (#10112),,0
4314,refactor: remove ParamParseSegment and use PathParam,0.6806046,Fix bug with search params removal via useSearchParams (#9969),,0
4315,Merge pull request #801 from landonwilkins/patch-1,0.54659927,fix: Handle fetcher 404s as normal boundary errors (#9015),,0
4316,updated README,0.6419959,Updates,,0
4317,Merge branch 'release-6.4.0-pre.15' into dev,0.6378422,Development for v6 has switched from dev to the main branch.,,0
4318,switch to react-broadcast,0.57126784,"Removed usage of React's experimental useTransition hook. We will publish our own ""experimental"" channel very soon with this hook added back in, but it won't be added back to the ""next"" channel (or stable) until it goes stable in React core.",,0
4319,Fix nested absolute path matching,0.8009485,Path Matching,,1
4320,fix: update matchPath to avoid false positives on dash-separated segments (#9300),0.6739164,Bugfix: Do not ignore extraneous slashes in matching (#3285),,0
4321,[fixed] Allow repetition in child paths,0.8907095,07b4972 [fixed] Allow repetition in child paths,,1
4322,chore(deps): bump mcansh/release-comment-action from 0.2.0 to 0.3.1 (#10279),0.6059291,// 0.3.x,,0
4323,Changed the static method to a static getter for a cleaner usage syntax,0.68002653,// Create a static handler,,0
4324,Merge pull request #2527 from solugebefola/patch-1,0.54272676,fix: Handle fetcher 404s as normal boundary errors (#9015),,0
4325,Add basename support to match,0.8963882,Add back basename support in match (#3054),,1
4326,Add example to doc comment,0.65682447,Examples and Docs Site,,0
4327,Fix failing test in Firefox,0.49552637,Streamline jsdom bug workaround in tests (#9824),,0
4328,Remove react-router-native moduleNameMapper in root,0.6281425,The package root modules were removed. Please import modules from the,,0
4329,Fix typo in docs for location API (#6916),0.65184546,Fix NavLink location variable (#4403 by @inuscript),,0
4330,Fix index route link,0.7364694,Fix index routes inside async pathless routes (#4147 by @taurose),,1
4331,Merge pull request #4592 from ReactTraining/nintendo-switch-dock-mount,0.5685221,react-router-dom-v5-compat - Fix SSR useLayoutEffect console.error when using CompatRouter (#9820),,0
4332,Add overflow in docs to tell Firefox to constrain to parent's size,0.4217392,Limit size of matcher cache (@alisd23 in #4004),[added] RoutingContext component [added] RouteContext mixin [added] Lifecycle mixin,0
4333,i really have no idea what I’m doing,0.2179667,'to' maybe undefined (#4216 by @panzj),,0
4334,Run all tests in ,0.52412033,Use use a _resetModuleScope singleton for our tests,,0
4335,Changed the docs to reflect the singleton usage,0.6374911,"Several docs improvements (see #6410, thanks @justsml)",,0
4336,Merge pull request #2633 from allanhortle/patch-1,0.5480942,react-router-dom-v5-compat - Fix SSR useLayoutEffect console.error when using CompatRouter (#9820),,0
4337,Link to upgrade guides.,0.83121973,Read the Full Upgrade Guide,,1
4338,Update babel and fix the build,0.6621454,5768506 [fixed] Build generation,,0
4339,fix: Fix navigate bug from nested index routes (#8965),0.7447204,Fix index routes inside async pathless routes (#4147 by @taurose),,1
4340,fix: re-exported relevant history types,0.73974097,2389c61 [changed] Export history classes,,1
4341,release v0.11.3,0.72708434,This should be the final release candidate before 2.0.0 final. Please test this version!,,1
4342,Pass ref to current handler instance to willTransitionAway,0.7156713,"    willTransitionFrom (component, transition, params, query, callback) { }",,1
4343,more docsmithing,0.76795393,Docs,,1
4344,clean up package.json,0.64010745,0a7298c [removed] browserify.transforms from package.json,,0
4345,Merge pull request #2671 from krawaller/patch-1,0.50958574,Fix react-router-native StackRouter (#5071 by @kafein),,0
4346,Update RouteConfiguration.md,0.6957397,cd2087d [added] default handler to routes,,0
4347,Remove leftover debugger,0.6485637,"- Breaking: Remove all deprecated functionality as of v2.3.0 (#3340, #3435)",,0
4348,ci(release): sync with remix (#9813),0.6049632,Update to latest @remix-run/web-fetch@4.3.3 (#10216),,0
4349,docs(start/tutorial): fix EditContact loaded data (#10151),0.62838304,f5d4f36 [fixed] Docs Update,,0
4350,Add example config for nginx with browserHistory,0.5818401,let history = createBrowserHistory(),,0
4351,merge conflicts,0.47663122,"  mixins: [ History ],",,0
4352,Merge pull request #2155 from johnnyreilly/patch-2,0.49879938,fix: Handle fetcher 404s as normal boundary errors (#9015),,0
4353,moved react to peer deps,0.7899667,Use peer deps for react-native,Fixes #1577,1
4354,added NavLink,0.7313602,Add sensitive prop on NavLink (#7251 by @caseywebdev),,1
4355,took out the typecasting to dry up the code since the parameterr passed must be a booelan,0.5110382,Migrated the core codebase to TypeScript and added TypeScript declarations,,0
4356,add website deploy action,0.5447554,"Also, we added a new doc about adding React Router to your web project whether you're using create-react-app, Webpack, Parcel, or just plain 'ol ",,0
4357,Merge pull request #712 from tgriesser/skip-null-children,0.58687246,Only nullify empty children array (#4475 by @pshrmn),,0
4358,s/const/var/,0.5043615,});,,0
4359,Rename useMatch => useRouteMatch,0.6529237,"Add useParams, useLocation, useHistory, and useRouteMatch hooks (d6224d6a)",,0
4360,Merge branch 'main' into release-6.4.2-pre.1,0.6091579,Development for v6 has switched from dev to the main branch.,,0
4361,Added NotFoundRoute to CommonJS Guide code snippet,0.6171863,"Using a tool called jscodeshift, we have made available some codemods for upgrading your code to the new APIs automatically: link",,0
4362,Remove remaining @jsx pragmas,0.5891927,Remove useRenderDataRouter() in favor of /,,0
4363,Prettify README code block,0.5410601,Add preventScrollReset prop to  (#9886),,0
4364,updating examples,0.7251339,Updates,,1
4365,Minor typo fix (#4780),0.63783,A few error message improvements (#8202),,0
4366,or this,0.64283955,// looks more like this:,,0
4367,added failing isActive tests for links with params,0.65958804,7536d96 [fixed] warning on links w/o params,,0
4368,[changed] Bump qs dependency version,0.9220379,2f19e63 [changed] Bump qs dependency version,,1
4369,Fix isActive-test,0.6773039,      isActive,master detail throws an error on line 18,0
4370,Provide named component children as props.,0.7038184,4e48b6b [changed] Pass named children as props,,1
4371,chore: example improvements (#8089),0.5404103,"We've added lots of goodies to our docs and examples, and there's a lot more yet to come. Take a look and see if you find something that makes your work a little easier! We think the lazy loading and custom query parsing examples are particularly cool! 🤓 ",,0
4372,added % in params test,0.6168618,    this.props.params // contains params,"Also, fixed path matching.",0
4373,chore: deps,0.71747017,};,,1
4374,fix README example,0.54330766,🐛 Bug fixes,,0
4375,Fix react-router dependency versions,0.79630995,44bce3c6: Fix react-router-dom peer dependency version,,1
4376,change an example to ,0.56440663,Add invariant for using  inside  to help people make the change (#8238),,0
4377,Update Histories.md,0.74628794,Upgraded to history 4.9.0,Fix typos in the readme example,1
4378,updated data flow example,0.5782654,{data},Update 0 Overview.md,0
4379,Merge remote-tracking branch 'rewrite/master' into v4,0.53107685,createMemoryRouter/createBrowserRouter/createHashRouter used to live in @remix-run/router to prevent devs from needing to create their own history. These are now moved to react-router/react-router-dom and handle the RouteObject -> AgnosticRouteObject conversion.,,0
4380,update lifecycle doc,0.6203013,Updates,,0
4381,Remove tour ad,0.4770166,- Removed,,0
4382,Bump react-router-native version,0.73808694,react-router@6.4.0-pre.5,,1
4383,Merge pull request #2320 from mik01aj/patch-1,0.548785,Missing generatePath in react-router-dom package.,,0
4384,Version 1.0.0-beta4,0.79516155,Released! No code changes from 4.0.0-beta.8,Update Histories,1
4385,Merge pull request #3405 from reactjs/docs-extra-props-middleware,0.5289603,import BrowserRouter from 'react-router-dom/BrowserRouter';,,0
4386,Keep docs out of npm package,0.616925,Remove the entire website application from the npm package (@timdorr in a5e05f7),update to warning@^2.0.0,0
4387,s/defaultChildRoute/indexRoute,0.6141572,"If an index route has children, it will result in a runtime error. We have strengthened our RouteObject/RouteProps types to surface the error in TypeScript. (#9366)",Fix typo,0
4388,fix:  takes parent into account,0.6048504,Bugfix: Call transition hooks on child routes of parents whose params,,0
4389,Add passing custom histories to match.,0.8530774,Add passing custom histories to match #2813,,1
4390,Upgrade deps. Handle new error boundary messages.,0.6661385,A few error message improvements (#8202),Tiny typo fix,0
4391,Merge pull request #2325 from benvinegar/queryparams-docs,0.56274503,// Perform a full-document query for the incoming Fetch Request.  This will,,0
4392,add ServerRouter,0.64790356,Create your router with createBrowserRouter/createHashRouter,"It's, its', its.",0
4393,Guard against unmounted s,0.5591352,Nested s,,0
4394,removed out-dated comment,0.63178813,- Removed,,0
4395,better link to the upgrade guide,0.8594123,Read the Full Upgrade Guide,,1
4396,Move clarifying comment to the line it refers to,0.5142346,        } />,,0
4397,update auth-with-shared-root to use react 0.14,0.568352,44bce3c6: Fix react-router-dom peer dependency version,Docs: link for huge apps,0
4398,Fix broken links. Add Newsletter signup. Fix missing keys (#4217),0.54997754,ca96f86 [fixed] typo in Link,[fixed] correctly updates the window scroll position,0
4399,Fix links in API documentation (#5197),0.6904045,Add  API (#5437),,0
4400,Merge pull request #64 from bobeagan/patch-1,0.53014046,ebf54ab [removed] Dependency on react/lib/merge,,0
4401,Remove remaining deprecations,0.72637105,- Removed,,1
4402,added Renderer,0.7630911,Rendering,,1
4403,Merge pull request #9090 from tyankatsu0105/feat/imp-generatePath-type,0.59262145,Missing generatePath in react-router-dom package.,,0
4404,Merge pull request #1792 from rackt/export-create-routes,0.68043834,import { Route } from 'react-router-dom';,,0
4405,migration notes,0.50591063,Importing,,0
4406,Merge pull request #2813 from rackt/match-history,0.5532667,Add passing custom histories to match #2813,,0
4407,Move tests with special imports into a separate file,0.6100239,Importing,,0
4408,update test workflow,0.7102489,Improved testing infrastructure to improve developer workflow,,1
4409,Fix RouteProps type (#8473),0.7925656,Handle errors with Route errorElement,,1
4410,Markup JSX in docs (#5839),0.6569608,jsx ,,0
4411,Changes for 3.0.1,0.69209206,Full Changelog: v6.6.2...v6.7.0,,0
4412,[changed] #259 support dots in named params,0.9511284,c1493b5 [changed] #259 support dots in named params,History singletons,1
4413,fix: Handle fetcher 404s as normal boundary erorrs (#9015),0.956648,fix: Handle fetcher 404s as normal boundary errors (#9015),,1
4414,migrate some of the existing docs,0.6300672,Several docs improvements - #6410 (thanks @justsml),,0
4415,Prevent replace prop from being passed to  (#4011),0.6798816,Add preventScrollReset prop to  (#9886),Fix typo,0
4416,useRoutes: add support for location override (#7989),0.6654811,"Routes and useRoutes now allow you to override the location, which may be useful when building some modal interfaces and route transition animations. We are working hard to update our docs to include examples for advanced patterns where this might be useful, but in the mean time this also brings Routes closer to feature parity with v5's Switch via the location prop. (#7117)",,0
4417,Test relative link,0.5911081,Relative routes and links,,0
4418,update  docs,0.796072,Updates,,1
4419,Merge pull request #356 from simonista/patch-2,0.52335274,react-router-dom-v5-compat - Fix SSR useLayoutEffect console.error when using CompatRouter (#9820),,0
4420,Update matchPath return type,0.73931646,"Changed matchPath signature to matchPath(pathname, options)",,1
4421,Remove workaround for npm bug with history (#3302),0.7348994,npm install --save history@1.17.0,,1
4422,release v0.4.1,0.7121642,This should be the final release candidate before 2.0.0 final. Please test this version!,,1
4423,Only pass non-null components to this.props.createElement,0.6188619,  return React.createClass({,this is an implementation for what @ryanflorence said on #1339 and @mjackson on #1426.,0
4424,Update React.render to render for 1.0,0.69529486,"React won't let us change the state in an ancestor component on the initial render w/out warning, so we had to remove the  component, as well as the ability to do a navigate() on the initial render. You can still render a , but it won't actually update the page until the next render.",,0
4425,Merge branch 'main' into dev,0.645138,Development for v6 has switched from dev to the main branch.,Removed reference to indexComponent in README.md,0
4426,[fixed] Double-encoding of URLs,0.8930081,db2607d [fixed] Double-encoding of URLs,,1
4427,Merge pull request #2854 from taion/update-glossary-api,0.49430063,0a7298c [removed] browserify.transforms from package.json,moved the history declaration outside of the render function.,0
4428,[removed] Remove deprecated handler prop on Route,0.864026,c68f9f1 [removed] Remove deprecated handler prop on Route,declaring the history outside of the render function,1
4429,Add .yarnrc so yarn workspaces work on Travis,0.52824914,yarn add react-router-dom@next,new BrowserHistory() shouldn't be inside the props decleration but outside the render method.,0
4430,chore: formatting,0.5167867,Rendering,Removed parentheses after new Hashhistory,0
4431,Always use main branch for examples,0.44807267,"While the focus of this project is shifting towards the component-based v4, this branch will be maintained indefinitely!",,0
4432,Merge pull request #1346 from jepezi/hashhistory-instance,0.55986667,4e96256 [fixed] Preserve original query with HashLocation,,0
4433,[changed] activeRoute can render with props and children.,0.86858284,73570ed [changed] activeRoute can render with props and children.,,1
4434,Use event-emitter,0.48353142,useFetcher().formMethod is UPPERCASE,now loads all async props in parallel instead of the waterfall from before,0
4435,[changed] Split  component from ,0.75363004,5af49d4 [changed] Split  component from ,,1
4436,[fixed] isActive on ,0.7696816,      isActive,,1
4437,use React.cloneElement,0.7555721,"{React.cloneElement(this.props.children, {someExtraProp: something})}",Update 0 Overview.md,1
4438,markdown formatting,0.5327202,Improve memoization for context providers to avoid unnecessary re-renders (#9983),Fix Router.handleAbort call misspell,0
4439,fix(examples): there is an error in example (#8619),0.72414494,5bd62b5 [fixed] errors in examples,Fix errors in examples,1
4440,Refactor routes store,0.7467317,Refactor: Refactor creating routeParams objects (#3544),Fixed typo,1
4441,Merge pull request #1219 from KevinTCoughlin/fixes-1218-monospace-misspelling-docs,0.5010734,031d5d1f: Fix missing dist files,,0
4442,update release script order,0.58287144,Updates,,0
4443,Remove accidentally added .DS_Store,0.5546969,- Removed,,0
4444,correct a copy/paste mistake,0.42990845,940a0d0 [changed] use Object.assign instead of copyProperties,Branching on state instead of props.,0
4445,Use ES6 notation for Route static methods,0.68258184,// Create a static route handler,,0
4446,s/element/component/,0.73847115,"    element: ,",[fixed] Link module adds an extra space to className,1
4447,Fix scroll restoration when redirecting in an action (#9886),0.9010048,Fix scroll reset if a submission redirects (#9886),Fixes #1025,1
4448,build: add sourcemaps (#6823),0.6210975,5768506 [fixed] Build generation,,0
4449,added context.router,0.77929115,Revert to using context.router for everything since Relay uses context.route,,1
4450,"fix data example, need the name",0.61877006,{data},,0
4451,Remove scripts from .npmignore,0.7085616,Remove the entire website application from the npm package (@timdorr in a5e05f7),See link,1
4452,feature: add location prop to Routes component (#7937),0.76755303,- Feature: Add router to props for route components (#3486),,1
4453,basic pushState support,0.52990854,Add support for functional updates in useSearchParams (similar to the useState callback signature) (#8955),Add failing test for  on HashHistory,0
4454,updated readme for flux action creator workarounds,0.5856248,"// Also, if you're using a flux-style app, you can trigger a ""transition""",,0
4455,docs: tutorial updates,0.71650934,Several docs improvements - #6410 (thanks @justsml),,1
4456,Re-enable publishing from Travis,0.42628983,// via the useDeferredData hook,,0
4457,"updated transitions example, fixed hash bug",0.72120446,4af3c18 [fixed] HashLocation triggers 'replace' state on transition.redirect(),,1
4458,fix: submissions should ignore pathless layout routes (#9455),0.8572666,Ignore pathless layout routes when looking for proper submission action function (#9455),Fixed incomplete edits,1
4459,Remove unnecessary import,0.7295156,Importing,Quick fix to Passing Props to Children example,1
4460,chore: Update version for release (pre) (#9934),0.6007135,Released! No code changes from 4.0.0-beta.8,fix docs history={HashHistory},0
4461,[v6] Add  for standalone history objects (#7586),0.6836508,Use history.createLocation where possible (#2910),Use detachEvent in old IE,0
4462,Add renderComponent method for insertion into DOM,0.7272502,render((,Some doc changes for server side rendering in 1.0.0-beta2,1
4463,Merge pull request #2660 from taion/isActive-test,0.5728282,Remove instanceof check from isRouteErrorResponse to avoid bundling issues on the server (#9930),Pass instance of HashHistory to Router,0
4464,Fix 404 bug with same-origin absolute redirects (#9913),1.0,Fix 404 bug with same-origin absolute redirects (#9913),Docs: Add Link import to first example,1
4465,Add tests for query and state props on Links.,0.55535066,NavLink tests (#4421 by @pshrmn),,0
4466,add router context to render callback of StaticRouter,0.7815875,// Create a static route handler,,1
4467,Merge pull request #2753 from silentcloud/fix-lifecycle-doc,0.5219697,ActiveState lifecycle method updateActiveState removed,,0
4468,Stabilize useNavigate/useSubmit/fetcher.submit for data routers (#10336),0.7724004,Fix usage of  in strict mode when using a data router (#10435),,1
4469,changelog note,0.8323884,Full Changelog,,1
4470,Do not give route a default path,0.6934676,// with this route config,history={HashHistory} should be history = {new HashHistory()},0
4471,Fix React SRR useLayoutEffect console.error when using CompatRouter (#9820),0.8468258,react-router-dom-v5-compat - Fix SSR useLayoutEffect console.error when using CompatRouter (#9820),,1
4472,Add location prop to Route and Switch,0.7194352,"Routes and useRoutes now allow you to override the location, which may be useful when building some modal interfaces and route transition animations. We are working hard to update our docs to include examples for advanced patterns where this might be useful, but in the mean time this also brings Routes closer to feature parity with v5's Switch via the location prop. (#7117)",,1
4473,updated animations example to 0.5.x API,0.6188341,b8018b1 [added] animation example,,0
4474,chore: mark router APIs as @internal (#9231),0.8082161,    // API in the router for navigating,,1
4475,Move website into repo root,0.5112261,bb7b666 [removed] .js files from repo root,,0
4476,fixes fake browser manual url entry,0.6838907,"Fix URL creation in Cloudflare Pages or other non-browser-environments (#9682, #9689)",Fixes #1203,0
4477,Merge pull request #3503 from ThibWeb/patch-1,0.54112864,Missing generatePath in react-router-dom package.,Fixes #1321,0
4478,[added] Component-level transition API,0.7149562,Modified APIs,,1
