Index,Message,Description
15666,Merge pull request #3282 from hashicorp/f-acl-job-deployments,Add ACL for job deployments endpoint
15667,add acl for dispatch job,
15668,fix up comment,
15669,fixups from code review,
15670,fixups from code review,
15671,fixups from code review,
15672,qemu: Add bound checks for memory assignment,Signed-off-by: Simarpreet Singh simar@linux.com
15673,Align the spacer between right-hand nav items,Firefox doesn't assume vertical centering in this case like chrome and safari do.
15674,Use an absolute positioning for narrow chart,"translateY(-50%) doesn't work on svg elements in firefox, apparently?"
15675,Rerender the distribution chart when the window resizes,
15676,Scroll to the top of the page on transition. Like a normal website.,
15677,Merge pull request #3256 from dalegaard/master,Enable rkt driver to use address_mode = 'driver'
15678,Merge pull request #3284 from hashicorp/f-lint,Enable more linters
15679,Enable more linters,
15680,Ignore rkt network failure if container died early,"If the container dies before the network can be read, we now ignore the error coming out of the network information polling loop. Nomad will restart the task regardless, so we might be masking the actual error. The polling loop for the rkt network information, inside the Start method, was getting a bit unwieldy. It's been refactored out so it's not a seperate function."
15681,Make rkt port mapping test not exit immediately,"The rkt port mapping test currently starts redis with --version, which obviously makes redis exit again almost immediately. This means that the container exists before the network status can be queried, and so the test fails."
15682,add acl to lastest job api,
15683,add acl for job deployments endpoint,
15684,Add rkt default network to Travis,"The current Travis setup scripts copy in rkt, but do not set up a default container network. Here we copy the container network setup over from the vagrant setup scripts."
15685,add acl for Job Evaluations endpoint,
15686,Improve rkt driver network status poll loop,"The network status poll loop will now report any networks it ignored, as well as a no-networks situations."
15687,Refactor rkt network status loop,"The network status poll loop for the rkt drivers Start method was a bit messy, and could not display the last encountered error. Here we clean it up."
15688,Merge pull request #3275 from AlmZ/patch-1,Fix typo in Prometheus Configuration url
15689,Merge pull request #3274 from hsmade/patch-2,Update metrics.html.md
15690,Fix the links in table rows bug,Click events were greedily redirecting to the resource pages instead of first yielding to the anchor tag clicked if an anchor tag was in fact clicked.
15691,Migrate tests over to native helpers as much as possible,
15692,Switch to native dom helpers,
15693,Demonstrate link in action table row bug,
15694,Merge pull request #3277 from hashicorp/b-fix-grace-keyword,grace_period -> grace
15695,add acl to job allocations endpoint,
15696,better test assertions,
15697,add ACL for GetJob endpoint,
15698,Small logging fix in rkt/driver,
15699,grace_period -> grace,
15700,Bump minimum rkt version to 1.27.0.,"The changes introduces in #3256 require at least rkt 1.27.0 because of a bug in the JSON output of rkt status in previous versions. Here we upgrade all references to rkt's minimum version, and also make travis and vagrant use this version when running tests. Finally we add a CHANGELOG notice."
15701,Namespace Quotas -> Resource Quotas,
15702,add read job permissions to evaluate endpoint,
15703,Fix typo in Prometheus Configuration url,
15704,Update metrics.html.md,Fix typo
15705,Update CHANGELOG.md,
15706,Turn rkt network status failure into Start failure,"If the rkt driver cannot get the network status, for a task with a configured port mapping, it will now fail the Start() call and kill the task instead of simply logging. This matches the Docker behavior. If no port map is specified, the warnings will be logged but the task will be allowed to start."
15707,Test for rkt driver setting DriverNetwork,"To test that the rkt driver correctly sets a DriverNetwork, at least when a port mapping is requested, we amend the TestRktDriver_PortsMapping test with a small check."
15708,Discard errors from rkt status and cat-manifest,"Since we don't actually show these errors anywhere, just discard them right away."
15709,Merge pull request #3270 from hashicorp/f-acl-job-revert,Add ACL for job revert endpoint
15710,add ACL endpoint for Job Stable,
15711,Document enterprise upgrade path,
15712,Merge pull request #3264 from hashicorp/f-acl-token-update,Update ACL token
15713,add acl documentation,
15714,Add ACL for Revert Job endpoint,
15715,Update bolt,
15716,Merge pull request #3268 from hashicorp/f-upgrade,Document need to specify network_interface on 0.6
15717,Document need to specify network_interface on 0.6,This PR enhances the upgrade documentation from 0.5.x to 0.6.x Fixes https://github.com/hashicorp/nomad/issues/3236
15718,fixups from code review,
15719,Merge pull request #3265 from hashicorp/f-refactor-emit-client-metrics,Move setGaugeForAllocationStats  to emitClientMetrics
15720,Merge pull request #3266 from hashicorp/f-acl-job-validate,Add ACL for job validate endpoint
15721,Merge pull request #3267 from hashicorp/b-deployment-gc,Run deployment garbage collector on an interval
15722,Run deployment garbage collector on an interval,Fixes https://github.com/hashicorp/nomad/issues/3244
15723,Merge pull request #3260 from hsmade/patch-1,Update network.html.md
15724,fix type,
15725,add acl for job validate endpoint,
15726,Merge pull request #3263 from anubhavmishra/patch-1,update consul version to 0.9.3
15727,Move setGaugeForAllocationStats  to emitClientMetrics,
15728,update acl token,
15729,update consul version to 0.9.3,
15730,Update network.html.md,Fixing #3259
15731,Merge pull request #3258 from DavidCalvert/patch-1,Minor typo on consul.html.md
15732,Minor typo on consul.html.md,
15733,Expose rkt DriverNetwork,"Currently the rkt driver does not expose a DriverNetwork instance after starting the container, which means that address_mode = 'driver' does not work. To get the container network information, we can call rkt status on the UUID of the container and grab the container IP from there. For the port map, we need to grab the pod manifest as it will tell us which ports the container exposes. We then cross-reference the configured port name with the container port names, and use that to create a correct port mapping. To avoid doing a (bad) reimplementation of the appc schema(which rkt uses for its manifest) and rkt apis, we pull those in as vendored dependencies. The versions used are the same ones that rkt use in their glide dependency configuration for version 1.28.0."
15734,Use rkt prepare + run-prepared instead of run.,"The rkt driver currently executes run and asks that the pod UUID is written to a file that is then polled for changes for up to five seconds. Many container fetches will take longer than this, so this method will often not be able to track the pod UUID reliably. To avoid this problem, rkt allows pods to be first prepared, which will return their UUID, and then run as a second invocation. Here we convert the rkt driver's Start method to use this method instead. This way, the UUID will always be tracked correctly."
15735,Merge pull request #3253 from hashicorp/b-make-shellcheck-happy,Fix shellcheck's complaints about find loop
15736,Fix shellcheck's complaints about find loop,
15737,Release v0.7.0-beta1,
15738,generated code,
15739,bump version,
15740,changelog,
15741,fix metalinter checking ui dir,
15742,Merge pull request #3250 from hashicorp/b-logs,Fix gzip encoding
15743,vendor gzip,
15744,always gzip,
15745,handle errors when streaming logs,
15746,Merge pull request #3249 from hashicorp/b-07-upgrade,Upgrade path fixes
15747,fix test,
15748,Fix upgrading from 0.6.x to 0.7.0,
15749,Merge pull request #3248 from hashicorp/f-sync,Sync
15750,sync,
15751,Merge pull request #3232 from hashicorp/d-ui-api-doc,Document each route in the UI for the API docs
15752,Merge pull request #3233 from hashicorp/d-ui-guide,New UI Guide for learning the Nomad UI
15753,Add a beta warning to the ui intro guide.,
15754,Add screenshots to the getting started UI page,
15755,Update the clustering next steps to go to the UI page.,
15756,Add a new step to the intro for inspecting a job via the UI.,
15757,Merge pull request #3105 from hashicorp/f-876-restart-unhealthy,Restart unhealthy tasks
15758,New UI Guide for learning the Nomad UI,
15759,Document each route in the UI for the API docs,
15760,Merge pull request #3240 from hashicorp/d-metrics-guide-fix,Metrics guide fix
15761,add circonus as a metric tool,
15762,enumerate data tools nomad supports,
15763,update links for github,
15764,Merge pull request #3226 from hashicorp/f-acl-cli-info,Add ACL token info
15765,update documentation,
15766,add documentation for token info,
15767,add command to cli,add extra verification test
15768,add acl token info,
15769,Merge pull request #3235 from hashicorp/f-acl_policy_info,ACL policy info
15770,add missing command,
15771,add policy with rules for documentation,
15772,small fixups,
15773,documentation; add to existing commands,
15774,acl policy info,
15775,Changelog,
15776,Merge pull request #3229 from epipho/fix-stats,Fix incorrect docker stats
15777,Merge pull request #3237 from hashicorp/d-metrics-documentation,WIP: Guide to nomad metrics integrations
15778,Merge pull request #3234 from hashicorp/acl_policy_delete,Add ACL policy delete command
15779,guide to nomad metrics with integrations,
15780,fixups,
15781,add acl policy delete command,
15782,Fix incorrect docker stats,
15783,Merge pull request #3224 from hashicorp/f-acl-cli-token-delete,ACL CLI token delete
15784,update documentation,
15785,fix up test data,
15786,fixup helptext for acl cli delete,
15787,add delete command to comamands list,
15788,adds ACL token delete,
15789,Merge pull request #3221 from hashicorp/f-acl-cli,ACL CLI
15790,update comment to use from other commands,
15791,fixups from code review,
15792,add acl token as meta flag,add API test for job ACL
15793,Merge pull request #3219 from hashicorp/f-acl-job-list,Add job list ACL
15794,fix access for health check,
15795,@dadgar is better at words than me,
15796,Fix comments: task -> check,
15797,Minor corrections to check_restart docs,
15798,Test CheckRestart.Validate,
15799,Test converting CheckRestart from api->structs,
15800,Name const after what it represents,
15801,Merge pull request #3222 from hashicorp/f-acl-node,Node ACL enforcement
15802,Cleanup and test restart failure code,
15803,Add comments,
15804,Filter Node.GetAllocs results by readable namespaces,
15805,add documentation for job list acl,
15806,add job list acl,
15807,Merge pull request #3225 from hashicorp/f-acl-cli-comp,ACL CLI for token/policy create
15808,remove unneeded hidden command,
15809,embed acl subcommands,
15810,Merge pull request #3194 from hashicorp/f-grafana-metrics,Grafana metrics
15811,filter acl subcommands,
15812,add link to configuration,
15813,update readme for steps to create,
15814,add a sample grafana dashboard and readme,
15815,Merge pull request #3186 from hashicorp/f-prometheus-dashboard,Prometheus dashboard
15816,reworded prometheus readme,
15817,fix up comments,
15818,fixups from code review,
15819,Check for permission denied errors,
15820,fixups from code review,
15821,website: document token create,
15822,Node.List ACL enforcement,
15823,command: document CLI flags,
15824,command: Adding acl token create,
15825,Node.GetAllocs ACL enforcement,
15826,Fix comments for Node ACL tests,
15827,website: document acl policy apply,
15828,command: Adding intermediate command for help text,
15829,command: Adding acl policy apply test,
15830,Node.GetNode ACL enforcement,
15831,Node.Evaluate ACL enforcement,
15832,Node.UpdateDrain ACL enforcement,
15833,Add NodePolicy test helper,
15834,Merge pull request #3220 from hashicorp/f-allocs-acl,"Alloc.{GetAlloc,List} ACL enforcement"
15835,Alloc.GetAlloc ACL enforcement,
15836,Alloc.List ACL enforcement,
15837,Move check_restart to its own section.,
15838,Add check_restart to jobspec tests,
15839,Fold SetFailure into SetRestartTriggered,
15840,Test check watch updates,
15841,Rename unhealthy var and fix test indeterminism,
15842,DRY up restart handling a bit.,"All 3 error/failure cases share restart logic, but 2 of them have special cased conditions."
15843,Watched -> TriggersRestart,Watched was a silly name
15844,Handle multiple failing checks on a single task,"Before this commit if a task had 2 checks cause restarts at the same time, both would trigger restarts of the task! This change removes all checks for a task whenever one of them is restarted."
15845,RestartDelay isn't needed as checks are re-added on restarts,@dadgar made the excellent observation in #3105 that TaskRunner removes and re-registers checks on restarts. This means checkWatcher doesn't need to do any internal restart tracking. Individual checks can just remove themselves and be re-added when the task restarts.
15846,Simplify from 2 select loops to one,
15847,Wrap check watch updates in a struct,Reusing checkRestart for both adds/removes and the main check restarting logic was confusing.
15848,Canonicalize and Merge CheckRestart in api,
15849,Fix whitespace,
15850,Remove unused lastStart field,
15851,Removed partially implemented allocLock,
15852,Improve check watcher logging and add tests,Also expose a mock Consul Agent to allow testing ServiceClient and checkWatcher from TaskRunner without actually talking to a real Consul.
15853,Add changelog entry for #3105,
15854,Document new check_restart stanza,
15855,Default grace period to 1s,
15856,Add comments and move delay calc to TaskRunner,
15857,on_warning=false -> ignore_warnings=false,Treat warnings as unhealthy by default
15858,Use existing restart policy infrastructure,
15859,Add check watcher for restarting unhealthy tasks,
15860,Nest restart fields in CheckRestart,
15861,Add restart fields,
15862,Merge pull request #3213 from hashicorp/f-acl-job-summary,Add job endpoint ACL
15863,Merge pull request #3217 from hashicorp/b-batch-filter,Fix batch handling of complete allocs/node drains
15864,changelog,
15865,Fix batch handling of complete allocs/node drains,This PR fixes: * An issue in which a node-drain that contains a complete batch alloc would cause a replacement * An issue in which allocations with the same name during a scale down/stop event wouldn't be properly stopped. * An issue in which batch allocations from previous job versions may not have been stopped properly. Fixes https://github.com/hashicorp/nomad/issues/3210
15866,Changelog,
15867,Update CHANGELOG.md,
15868,Merge pull request #3206 from hashicorp/b-eval-index,Worker waits til max ModifyIndex across EvalsByJob
15869,Changelog,
15870,Address feedback,
15871,Worker waits til max ModifyIndex across EvalsByJob,This PR fixes a scheduling race condition in which the plan results from one invocation of the scheduler were not being considered by the next since the Worker was not waiting for the correct index. Fixes https://github.com/hashicorp/nomad/issues/3198
15872,Merge pull request #3214 from hashicorp/f-agent-servers,Sort /v1/agent/servers output
15873,changelog,
15874,use assert,
15875,Sort /v1/agent/servers output,This PR sorts the output of the endpoint since its results are used as part of Consul checks to avoid the value changing unnecessarily. Fixes https://github.com/hashicorp/nomad/issues/3211
15876,Merge pull request #3195 from hashicorp/b-node-locking,Non-locked accessors to common Node fields
15877,changelog and feedback,
15878,Non-locked accessors to common Node fields,"This PR removes locking around commonly accessed node attributes that do not need to be locked. The locking could cause nodes to TTL as the heartbeat code path was acquiring a lock that could be held for an excessively long time. An example of this is when Vault is inaccessible, since the fingerprint is run with a lock held but the Vault fingerprinter makes the API calls with a large timeout. Fixes https://github.com/hashicorp/nomad/issues/2689"
15879,fixups from code review,
15880,use separate response object,
15881,update to use ACL test helpers,
15882,add job endpoint ACL,
15883,update metrics path,
15884,Merge pull request #3209 from dezmodue/patch-1,Adding missing <
15885,changelog,
15886,filter nomad services for only http,
15887,update consul information,
15888,Readme instructions,
15889,add prometheus metrics for configuration with consul and nomad,
15890,Merge pull request #3205 from hashicorp/f-deployment-acl,Deployment.GetDeployment ACL enforcement
15891,review feeback,
15892,fix multierror merge,
15893,changelog,
15894,Merge pull request #3203 from hashicorp/b-search-hyphens,Fix UUID search with hyphens
15895,Merge pull request #3171 from hashicorp/f-prometheus-metrics,Prometheus metrics
15896,vendor go-metrics,
15897,vendor gzip libarary,
15898,fix bug to return prometheus sink,
15899,fixups from code review,
15900,updated documentation,
15901,refactoring prometheus endpoint,
15902,vendor necessary libraries for prometheus metrics,
15903,add documentation for prometheus config option,
15904,enabling prometheus metrics should be a config option,
15905,add endpoint for prometheus,
15906,Merge pull request #3192 from hashicorp/f-acl-cli,Add ACL Bootstrap CLI
15907,Deployment.GetDeployment ACL enforcement,
15908,vendor go-plugin file,
15909,changelog,
15910,Merge pull request #3201 from hashicorp/b-periodic-restore,Fix restoration of stopped periodic jobs
15911,Merge pull request #3204 from hashicorp/f-sync-acl,sync acls
15912,sync acls,
15913,remove f-acl,
15914,Fix UUID search with hyphens,This PR fixes: * UUID lookup with hyphens and odd length. The math was wrong. There is now a test that ranges over all possible values. * Fixes an unreported issue that could be hit when a job has more than 4 hyphens in it as UUID lookup doesn't allow that. Fixes https://github.com/hashicorp/nomad/issues/3141
15915,bump version,
15916,Adding missing <,Missing < for the TaskGroup
15917,Fix restoration of stopped periodic jobs,This PR fixes an issue in which we would add a stopped periodic job to the periodic launcher.
15918,Moved '.' into paragraph,
15919,Merge pull request #3199 from hashicorp/d-acls-guide-description,Update the ACL guide description
15920,Update the ACL guide description,Now it's about ACLs instead of outage recovery.
15921,Merge pull request #3196 from hashicorp/b-fix-vagrant-perms,Fix permissions of $GOPATH in Vagrantfile
15922,Merge pull request #3193 from hashicorp/b-blake2b-386-arch,Vendor blake2b to allow for building on x386 architecture
15923,Fix permissions of $GOPATH in Vagrantfile,"Technically just the true->false is needed. The chown -R was a first attempt that didn't fix the bug, but it's a nice simplification."
15924,bump getting started vagrant,
15925,changelog,
15926,pass in uid to codecgen,
15927,Merge pull request #3191 from hashicorp/b-tagged-metrics-panic,Fix panic in emitting tagged allocation metrics
15928,vendor blake2b to allow for building on 386 architecture,
15929,website: update the bootstrap reset guide,
15930,website: document bootstrap CLI and update ACL guide,
15931,command: Add ACL bootstrap command,
15932,Merge pull request #3185 from hashicorp/f-acl-reset,Add ability to reset ACL bootstrap process
15933,Address @dadgar feedback,
15934,Merge pull request #3177 from hashicorp/f-cli-hidden,Hide non-user commands from autocomplete output
15935,changelog,
15936,Merge pull request #3187 from hashicorp/b-windows-docker,Fix MemorySwappiness on Windows Docker
15937,Merge pull request #3184 from hashicorp/b-docker-logging,Fix docker user specified syslogging
15938,Merge pull request #3190 from jrasell/els_replicator,Add elsevier-core-engineering/replicator to community page.
15939,fix panic in emitting tagged metrics,
15940,Add elsevier-core-engineering/replicator to community page.,
15941,Fix MemorySwappiness on Windows Docker,Fixes https://github.com/hashicorp/nomad/issues/3181
15942,website: document ACL bootstrap reset process,
15943,nomad: support ACL bootstrap reset,
15944,Merge pull request #3167 from hashicorp/b-windows-stats,Fix invalid CPU stats on Windows
15945,Fix invalid CPU stats on Windows,This PR fixes an issue introduced in Nomad 0.6.0 due to https://github.com/shirou/gopsutil/issues/420. The issue arised from the fact that the Windows stats from gopsutil reports CPUs in percentages where we expected ticks.
15946,Fix docker user specified syslogging,
15947,Merge pull request #3175 from jen20/multi-vagrant,build: Rework Vagrant for multiple operating systems; add FreeBSD support
15948,Merge pull request #3174 from hashicorp/doc-tls-upgrade,Expand TLS upgrade guide
15949,"build: Lint shell scripts, and make all shell scripts lint cleanly",
15950,build: Install Go in Vagrant from official release,
15951,build: Fix Travis following Vagrant changes,
15952,build: Rework Vagrant to support multiple OS boxes,"This commit reworks the Vagrantfile for Nomad in order to support straightforward testing on more than one operating system, whilst retaining the ability to stand up a test cluster running Ubuntu. The following changes are made:   Scripts have been extracted from the Vagrantfile into their own shell   script files, in order that editors lint them.   All scripts have been edited to lint with no warnings or errors for   their respective shells.   Scripts are named according to the operating system and privilege   level which they run. We prefer to run a whole shell script as root   versus prefixing (essentially) every command with sudo or an   equivalent.   The Linux development box has been separated from the test cluster,   removing some of the more gnarly (and less portable) logic. The Linux   development box is still primary and autostarts.   A FreeBSD target has been added. The base box works for both   Virtualbox and VMWare Fusion.   A target is added to the GNUmakefile to stand up a test cluster, using   the default provider, or overriding the provider by setting the PROVIDER   variable in make:  make testcluster make testcluster PROVIDER=vmware_fusion    Machines in the test cluster have Avahi configured for zeroconf   discovery. Each machine can ping each other machine at hostname.local  for example nomad-server02.local, nomad-client03.local."
15953,Add links and improve verify_https_client callout,The old wording made it sound like verify_https_client=true broke all https health checks.
15954,Fix typos and reword future direction,Current plan for the future still requires two server restarts.
15955,build: Add build targets for FreeBSD/amd64,
15956,Merge pull request #3179 from jen20/nan-floats,"client: Guard against ""NaN"" values from floats"
15957,"client: Guard against ""NaN"" values from floats",This commit protects against finding 0.NaN tokens in JSON streams because of infinity representation on serialization.
15958,Merge pull request #3178 from jen20/update-x-sys-unix,"deps: Update golang.org/x/sys/{unix,windows}"
15959,"deps: Update golang.org/x/sys/{unix,windows}",
15960,Hide non-user commands from autocomplete output,This PR hides non-user CLI commands from the list of autocomplete suggestions.
15961,Merge pull request #3173 from hashicorp/f-namespace-sync,Sync namespace changes
15962,Expand tls upgrade guide, Non-trivial clusters risk rescheduling many if not all of their jobs   if they don't adjust their heartbeat configs. Still needs links
15963,vendor filter iterator,
15964,Fix search contexts,
15965,Sync namespace changes,
15966,Merge pull request #3162 from hashicorp/f-tagged-metrics-api,Tagged metrics API
15967,match table names to logged values,docs fixup
15968,Merge pull request #3169 from hashicorp/v-cli,Vendor cli to get exit code 127 on unknown command
15969,Merge pull request #3168 from hashicorp/t-job-deployment,Add testing around nomad job deployments command
15970,Merge pull request #3150 from hashicorp/f-watchctx,WatchCtx propogates context error
15971,update telemetry client metrics for new values,
15972,WatchCtx propogates context error,
15973,changelog,
15974,Vendor cli to get exit code 127 on unknown command,
15975,Add testing around nomad job deployments command,
15976,Merge pull request #3166 from pkrolikowski/fix-panic-deployment-latest,[cli] Fix panic while running latest deployment command witch -latest flag
15977,improve documentation,move metrics to telemetry; copy to client config
15978,Fix panic while running latest deployment command,
15979,tagged metrics config options should be on telemetry config,"better api example, add telemetry documentation"
15980,add documentation for new HTTP metrics endpoint,
15981,add http endpoint for in memory metrics,prevent against flaky test due to timing/initialization issues
15982,Fix Windows AMD64 build architecture,
15983,changelog,
15984,Merge pull request #3148 from clinta/purge-stopped,Always purge stopped containers
15985,Merge pull request #3165 from hashicorp/b-docker-auth,Fix repo name passed to docker credential helpers
15986,Merge pull request #3164 from hashicorp/v-go-getter,Update go-getter
15987,Vendor consul-template (#3153), Vendor consul-template  Fixes https://github.com/hashicorp/nomad/issues/3133  changelog
15988,Fix repo name passed to docker credential helpers,This PR fixes the server url passed to docker credential helpers and fixes stderr capture. Fixes https://github.com/hashicorp/nomad/issues/2957
15989,Update go-getter,Fixes https://github.com/hashicorp/nomad/issues/3154
15990,Merge pull request #3140 from hashicorp/f-round-trip-test,Integration test for round tripping a job.
15991,update test to use assert,
15992,changelog,
15993,Parse Docker mounts correctly (#3163), Parse Docker mounts correctly  This PR fixes the parsing of Docker mounts and adds testing to ensure no regressions. Fixes https://github.com/hashicorp/nomad/issues/3156  Review feedback
15994,Merge pull request #3147 from hashicorp/b-tagged-metrics,Add support for tagged metrics
15995,add changelog,
15996,final code review fixups,
15997,fix up travis test failure via race condition,
15998,fixups from code review,
15999,labels depend on full setup of client beforehand,
16000,update comments,
16001,remove prints during test,
16002,parse config for metrics fields,
16003,refactor to use baseLabels,
16004,pass in commonly used values,
16005,create base labels to be used in every metric,
16006,"emit metrics using labels, add option for backwards compatibility",
16007,add metrics options to client config,
16008,vendor latest version of go-metrics and datadog-go/statsd,
16009,Merge pull request #3160 from hashicorp/f-acl,Initial ACL enforcement framework
16010,Remove generated structs,
16011,nomad: fixing test,
16012,api: Fixing double region merge conflict,
16013,nomad: use hashes for efficient token/policy diffing,
16014,nomad: compute hash for ACL policies and tokens,
16015,api: full CRUD for ACL token API,
16016,api: support token listing,
16017,api: support querying policies,
16018,api: support policy delete,
16019,api: Adding support for ACL tokens,
16020,testutil: Allow enabling ACLs,
16021,Address @dadgar feedback,
16022,nomad: avoid replication consistency issues by setting MinQueryIndex,
16023,ACL RPCs allow stale reads for scalability,
16024,website: add missing space,
16025,agent: fix routing for token-specific request,
16026,website: complete ACL guide,
16027,website: filling in ACL guide,
16028,website: pointing to ACL guide,
16029,website: Document ACL APIs and configuration,
16030,vendoring blake2b,
16031,Adding a comment to address @dadgar,
16032,agent: thread ACLs for Job Register,
16033,nomad: enforce ACLs on job submit,
16034,"nomad: allow getting policies which are subset of token, fixes client resolution",
16035,nomad: adding policy subset check,
16036,client: fixing policy resolution after ACL endpoint enforcement,
16037,nomad: forward DeleteToken requests for global tokens,
16038,nomad: forward UpsertToken requests for global tokens,
16039,agent: thread through token for ACL endpoint tests,
16040,Passthrough replication token for token/policy replication,
16041,nomad: ACL endpoints enforce permissions,
16042,"Add ErrPermissionDenied, rename TokenNotFound",
16043,agent: Adding X-Nomad-Token header parsing,
16044,nomad: Add SecretID to QueryOptions and WriteMeta,
16045,nomad: ACL endpoints check support enabled and redirect to authority,
16046,nomad: adding ACL bootstrapping endpoint,
16047,nomad: adding ACL bootstrap endpoints,
16048,nomad: adding bootstrapping checks,
16049,nomad: adding bootstrap state store method,
16050,Address @dadgar feedback,
16051,nomad: Switch from SHA1 to Blake2 @chelseakomlo,
16052,structs: sort policies to avoid order dependence for caching,
16053,client: adding token resolution logic,
16054,nomad: switch policy/token replication to use batch endpoints,
16055,noamd: Adding batch fetch endpoints for ACL tokens and policies,
16056,nomad: Adding token resolution endpoint,
16057,client: adding token cache for ACL resolution,
16058,nomad: refactor to use CompileACLObject and handle anonymous token,
16059,structs: Adding ACL compilation helper,
16060,structs: cache key helper for policy list,
16061,client: create ACL and Policy cache,
16062,agent: thread ACL config to client,
16063,Address @chelseakomlo comments,
16064,Moving shared ACL objects,
16065,nomad: adding ACL token resolution logic,
16066,acl: Adding IsManagement check,
16067,Address @dadgar feedback,
16068,Fixing intent,
16069,nomad: adding global token replication,
16070,nomad: Adding ability to filter list of tokens to global only,
16071,nomad: adding policy replication support,
16072,agent: thread through ACL config to Server,
16073,agent: Adding ACL block configuration,
16074,Address @dadgar feedback,
16075,"agent: fixing ACL endpoint, return updated tokens",
16076,nomad: generate accessor/secret ID server side,
16077,agent: Adding HTTP endpoints for ACL tokens,
16078,nomad: renambe PublicID to AccessorID for consistency,
16079,nomad: implement ACL token endpoints,
16080,nomad: Add ACL Token snapshot/restore to FSM,
16081,nomad: CRUD methods for ACLTokens,
16082,nomad: adding ACLToken table,
16083,nomad: adding ACLToken struct,
16084,nomad: fixing state store tests due to signature mismatch,
16085,nomad: Adding Validate for ACLPolicy,
16086,nomad: adding validation of policy name and rules,
16087,agent: Adding ACL Policy endpoints,
16088,Addressing @dadgar feedback,
16089,nomad: adding upsert policy endpoint,
16090,nomad: implement policy delete endpoint,
16091,nomad: adding Get/List endpoints for ACL policies,
16092,nomad: update method signature for tests,
16093,Addressing @dadgar review feedback,
16094,nomad: Upsert and Delete ACL policies can take a list,
16095,nomad: adding FSM snapshot/restore of ACL policies,
16096,nomad: Adding CRUD to state store for ACL Policies,
16097,nomad: adding policy table to state store,
16098,acl: adding validation to the namespace name,
16099,acl: Adding compiled ACL object,
16100,acl: Adding policy parsing with tests,
16101,Update Vagrantfile,
16102,Merge pull request #3095 from hashicorp/f-update-go,Update to Go 1.9
16103,Include google compare library,
16104,Update to Go 1.9,
16105,re-ignore generated files,
16106,fix checking of context error,
16107,fix blocking query due to ctx change,
16108,vendor go-memdb,
16109,Always purge stopped containers,
16110,Merge pull request #3142 from hashicorp/f-deployment-watcher,Deployment watcher takes state store
16111,Remove panic from testing,
16112,Merge pull request #3146 from jolexa/patch-1,Update peers.info message for operators
16113,Update peers.info message for operators,
16114,Deployment watcher takes state store,
16115,Integration test for round tripping a job.,This PR adds a test that does: 1) nomad init 2) nomad run example.nomad 3) nomad inspect example 4) Equivalent of `curl -XPUT -d @job.json nomad/v1/job/example
16116,changelog,
16117,Merge pull request #3135 from clinta/docker-log-retry,fix logging re-init
16118,Merge pull request #3137 from hashicorp/b-deployment-ordering,Sort task groups when displaying a deployment
16119,Merge branch 'master' into b-deployment-ordering,
16120,Merge pull request #3139 from hashicorp/b-copied-update,Don't merge empty update from job into task groups
16121,Merge pull request #3138 from hashicorp/b-status-length,Search handles prefix longer than allowed UUIDs
16122,Merge pull request #3136 from hashicorp/b-distinct-host,Allow distinct_host to have L/RTarget set
16123,changelog,
16124,Don't merge empty update from job into task groups,This PR fixes an issue in which we would merge an update stanza from the job into the task groups even if it was empty. This broke round tripping a job (reading from the api and resubmitting as JSON) Fixes https://github.com/hashicorp/nomad/issues/3132
16125,changelog,
16126,Search handles prefix longer than allowed UUIDs,This PR fixes an issue in which the Search endpoint would error if the prefix was longer than the allowed 36 characters of a UUID. Fixes https://github.com/hashicorp/nomad/issues/3134
16127,changelog,
16128,Sort task groups when displaying a deployment,Fixes https://github.com/hashicorp/nomad/issues/3131
16129,changelog,
16130,Allow distinct_host to have L/RTarget set,This PR removes validation that could break job backwards compatibility. The targets are ignored so there is no side effects. Fixes https://github.com/hashicorp/nomad/issues/3130
16131,fix logging re-init,
16132,vendor template,
16133,Merge pull request #3129 from hashicorp/b-zsh-complete,Fix path completions on zsh
16134,changelog,
16135,Fix path completions on zsh,This PR fixes autocompletion of paths that include folders on zsh.
16136,Merge pull request #3124 from hashicorp/b-windows-binary-missing-extension,Add .exe file extensions for windows builds
16137,Merge pull request #3128 from hashicorp/d-all-at-once,Clarify all_at_once parameter
16138,Clarify all_at_once parameter,Fixes https://github.com/hashicorp/nomad/issues/3125
16139,changelog,
16140,Merge pull request #3127 from hashicorp/b-tls-api,Fix TLSServerName for Node API Client
16141,Merge branch 'b-tls-api' of github.com:hashicorp/nomad into b-tls-api,
16142,Address feedback,
16143,Update README.md,
16144,Add readmes,
16145,tls cluster,
16146,Check for errors initializing client for autocomplete,
16147,Node Client doesn't share HTTP client,
16148,add .exe file extensions for windows builds,
16149,Fix TLSServerName for Node API Client,This PR fixes the construction of the TLSServerName when connecting to a node that has TLS enabled and adds tests for all possible permutations. Fixes https://github.com/hashicorp/nomad/issues/3013
16150,Merge pull request #3119 from jippi/patch-3,"Error message for search API does not include the ""all"" option"
16151,changelog,
16152,Merge pull request #3120 from hashicorp/b-multi-match,Fix exact job match when prefix of other job
16153,bump down version,
16154,Merge pull request #3122 from hashicorp/b-even-uuids,status commands handle uuid prefixes with hyphens
16155,add prefix tests,
16156,use helper,
16157,respond to comments,
16158,status commands handle uuid prefixes with hyphens,
16159,Fix even length uuid post hyphen,
