Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
1153,Add plotting 7/n (#1593),0.5539114,SpectralAngleMapper (#885),added iamge-gradients (PL^4763) fixed tests code format made recommended fixes removed explicit device flags tried to fix doctest failure pep8 and doctest fixes added to docs/metrics updated CHANGELOG added the noqa flag added suggested modification to changelog Co-authored-by: Nicki Skafte skaftenicki@gmail.com recommended update to docstring Co-authored-by: Nicki Skafte skaftenicki@gmail.com removed device from docstring Co-authored-by: Nicki Skafte skaftenicki@gmail.com made recommended fixes Update CHANGELOG.md Apply suggestions from code review added 1-line docstrings Co-authored-by: Nicki Skafte skaftenicki@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Roger Shieh sh.rog@protonmail.ch (cherry picked from commit b520321c9f89aaca67f63862089dded1de300c81),0
1154,update chlog after 0.7.3,0.5596893,Changed minimum Pytorch version to be 1.8 (#1263),fix docs typos Apply suggestions from code review Co-authored-by: Wansoo Kim rladhkstn8@gmail.com flake8 Co-authored-by: Wansoo Kim rladhkstn8@gmail.com (cherry picked from commit a047323cc796dcf5d4709399083bfc4b3b411de9),0
1155,CI: push release,0.4484089,[0.3.0] - 2021-04-20,drop duplicated metric helper . fix tests Co-authored-by: Nicki Skafte skaftenicki@gmail.com (cherry picked from commit 220dfaf7dcd12ad230ea2938d8d67a119a22e143),0
1156,update shape info + links on Detection docs (#1431),0.5863406,Renamed detection MAP to MeanAveragePrecision metric (#754),"There was a typo in Documentation of Code of the compute() function of Recall metric at line 210. It said ""Computes accuracy over state."" which should have been ""Computes recall over state."" (cherry picked from commit d568533b6ba0768ac7a6d028b3a25c5970a65e80) (cherry picked from commit d2b7faf452890225dd4b7b62634bcbd8d0fdff96)",0
1157,fixing docs (PL^2227),0.61515963,"Cleaning remaining inconsistency and fix PL develop integration (#191, #192, #193, #194)",Fix metric state reset Fix test Improve formatting Co-authored-by: Ananya Harsh Jha ananya@pytorchlightning.ai (cherry picked from commit 26488794e1af6e2fbe05bf21de52cf999252cbe7) (cherry picked from commit c55f02a770b5fb5f6d59c48154256ef50f8fa6f1),0
1158,Docstrings for some functions in classification metrics (#428),0.63428724,Allowed MetricCollection pass metrics as arguments (#176),drop deprecated fbeta metrics flake8 imports chlog (cherry picked from commit 89cc91060057d78a51682c9d6aebc580b194a44d),0
1159,Add dim to pytorch_lightning.metrics.PSNR (PL^5957),0.62443113,Renamed image PSNR metrics (#732),add r2metric change init add test add docs add math Apply suggestions from code review Co-authored-by: Teddy Koker teddy.koker@gmail.com Co-authored-by: Rohit Gupta rohitgr1998@gmail.com changelog adjusted parameter add more test pep8 Apply suggestions from code review Co-authored-by: Rohit Gupta rohitgr1998@gmail.com add warnings for adjusted score Co-authored-by: Teddy Koker teddy.koker@gmail.com Co-authored-by: Rohit Gupta rohitgr1998@gmail.com (cherry picked from commit 4d44437074051a24366973e1ead758ff2f44c3b2),0
1160,docs: prune defaults,0.5657041,Prune remaining deprecated (#92),"Add stuff Change metrics documentation layout Add stuff Add stat scores Change testing utils Replace len(.shape) with .ndim More descriptive error message for input formatting Replace movedim with permute PEP 8 compliance WIP Add reduce_scores function Temporarily add back legacy class_reduce Division with float PEP 8 compliance Remove precision recall Replace movedim with permute Add back tests Add empty newlines Add empty line Fix permute Fix some issues with old versions of PyTorch Style changes in error messages More error message style improvements Fix typo in docs Add more descriptive variable names in utils Change internal var names Break down error checking for inputs into separate functions Remove the (N, ..., C) option in MD-MC Simplify select_topk Remove detach for inputs Fix typos Update pytorch_lightning/metrics/classification/utils.py Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Update docs/source/metrics.rst Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Minor error message changes Update pytorch_lightning/metrics/utils.py Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Reuse case from validation in formatting Refactor code in _input_format_classification Small improvements PEP 8 Update pytorch_lightning/metrics/classification/utils.py Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Update pytorch_lightning/metrics/classification/utils.py Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Update docs/source/metrics.rst Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Update pytorch_lightning/metrics/classification/utils.py Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Apply suggestions from code review Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Alphabetical reordering of regression metrics Change default value of top_k and add error checking Extract basic validation into separate function Update to new top_k default Update desciption of parameters in input formatting Apply suggestions from code review Co-authored-by: Nicki Skafte skaftenicki@gmail.com Check that probabilities in preds sum to 1 (for MC) Fix coverage Split accuracy and hamming loss Remove old redundant accuracy Minor changes Fix imports Improve docstring descriptions Fix imports Fix edge case and simplify testing Fix docs PEP8 Reorder imports Add top_k parameter Update changelog Update docstring Update docstring Reverse formatting changes for tests Change parameter order Remove formatting changes 2/2 Remove formatting 3/3 . Improve description of top_k parameter Apply suggestions from code review Apply suggestions from code review Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Remove unneeded assert Update pytorch_lightning/metrics/functional/accuracy.py Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Remove unneeded assert Explicit checking of parameter values Apply suggestions from code review Co-authored-by: Nicki Skafte skaftenicki@gmail.com Apply suggestions from code review Fix top_k checking PEP8 Don't check dist_sync in test add back check_dist_sync_on_step Make sure half-precision inputs are transformed (#5013) Fix typo Rename hamming loss to hamming distance Fix tests for half precision Fix docs underline length Fix doc undeline length Replace mdmc_accuracy parameter with subset_accuracy Update changelog Fix unwanted accuracy change Enable top_k for ML prob inputs Test that default threshold is 0.5 Fix typo Update top_k description in helpers updates Update styling and add back tests Remove excess spaces fix torch.where for old versions fix linting Update docstring Fix docstring Apply suggestions from code review (mostly docs) Default threshold to None, accept only (0,1) Change wrong threshold message Improve documentation and add tests Add back ddp tests Change stat reduce method and default Remove DDP tests and fix doctests Fix doctest Update changelog Refactoring Fix typo Refactor Increase coverage Fix linting Consistent use of backticks Fix too long line in docs Apply suggestions from code review Fix deprecation test Fix deprecation test Default threshold back to 0.5 Minor documentation fixes Add types to tests Co-authored-by: Teddy Koker teddy.koker@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: chaton thomas@grid.ai Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com Co-authored-by: Justus Schock 12886177+justusschock@users.noreply.github.com (cherry picked from commit 71556b5ddd91df86ab4135aab33c2d86eee5f286)",0
1161,Deprecate/compute on step (#792),0.785424,Deprecated argument compute_on_step (#792),"Implement partial auroc metric Add pycodestyle changes Added tests for max_fpr changelog version for tests fix imports fix tests fix tests Added more thresholds in (0,1] to test max_fpr Removed deprecated 'reorder' param from auroc changelog Apply suggestions from code review Co-authored-by: Rohit Gupta rohitgr1998@gmail.com remove old structure Apply suggestions from code review Co-authored-by: Jirka Borovec Borda@users.noreply.github.com fix test error Co-authored-by: Nicki Skafte nugginea@gmail.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Rohit Gupta rohitgr1998@gmail.com (cherry picked from commit 36ea27be9d02ed4a702f0d5711808fb51bf13976)",1
1162,Fix hanging metrics tests (PL^5134),0.59050506,Binned metrics,"Add stuff Change metrics documentation layout Add stuff Change testing utils Replace len(.shape) with .ndim More descriptive error message for input formatting Replace movedim with permute PEP 8 compliance Division with float Style changes in error messages More error message style improvements Fix typo in docs Add more descriptive variable names in utils Change internal var names Break down error checking for inputs into separate functions Remove the (N, ..., C) option in MD-MC Simplify select_topk Remove detach for inputs Fix typos Update pytorch_lightning/metrics/classification/utils.py Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Update docs/source/metrics.rst Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Minor error message changes Update pytorch_lightning/metrics/utils.py Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Reuse case from validation in formatting Refactor code in _input_format_classification Small improvements PEP 8 Update pytorch_lightning/metrics/classification/utils.py Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Update pytorch_lightning/metrics/classification/utils.py Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Update docs/source/metrics.rst Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Update pytorch_lightning/metrics/classification/utils.py Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Apply suggestions from code review Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Alphabetical reordering of regression metrics Change default value of top_k and add error checking Extract basic validation into separate function Update to new top_k default Update desciption of parameters in input formatting Apply suggestions from code review Co-authored-by: Nicki Skafte skaftenicki@gmail.com Check that probabilities in preds sum to 1 (for MC) Fix coverage Split accuracy and hamming loss Remove old redundant accuracy Minor changes Fix imports Improve docstring descriptions Fix edge case and simplify testing Fix docs PEP8 Reorder imports Update changelog Update docstring Update docstring Reverse formatting changes for tests Change parameter order Remove formatting changes 2/2 Remove formatting 3/3 . Improve description of top_k parameter Apply suggestions from code review Apply suggestions from code review Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Remove unneeded assert Update pytorch_lightning/metrics/functional/accuracy.py Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Remove unneeded assert Explicit checking of parameter values Apply suggestions from code review Co-authored-by: Nicki Skafte skaftenicki@gmail.com Apply suggestions from code review Fix top_k checking PEP8 Don't check dist_sync in test add back check_dist_sync_on_step Make sure half-precision inputs are transformed (#5013) Fix typo Rename hamming loss to hamming distance Fix tests for half precision Fix docs underline length Fix doc undeline length Replace mdmc_accuracy parameter with subset_accuracy Update changelog Apply suggestions from code review Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Suggestions from code review Fix number in docs Update pytorch_lightning/metrics/classification/accuracy.py Replace topk by argsort in select_topk Fix changelog Add test for wrong params Add Google Colab badges (#5111) Add colab badges to notebook Add colab badges to notebook to notebooks 4 & 5 Add colab badges Co-authored-by: chaton thomas@grid.ai Fix hanging metrics tests (#5134) Use torch.topk again as ddp hanging tests fixed in #5134 Fix unwanted notebooks change Fix too long line in hamming_distance Apply suggestions from code review Apply suggestions from code review protect Update CHANGELOG.md Co-authored-by: Teddy Koker teddy.koker@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: chaton thomas@grid.ai Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com Co-authored-by: Justus Schock 12886177+justusschock@users.noreply.github.com Co-authored-by: Roger Shieh sh.rog@protonmail.ch Co-authored-by: Shachar Mirkin shacharmirkin@gmail.com (cherry picked from commit 01365eb7b22ed4fc53bd95c77e44c643e0808484)",0
1163,"[bugfix] MetricCollection should return metrics with prefix on items(), keys() (#209)",0.92276293,"MetricCollection should return metrics with prefix on items(), keys() (#209)",refactor - check F401 missed fix (cherry picked from commit 8003acbf68160c2f3357ed966464604a2d1510e9),1
1164,unify si_ssim & ssim,0.8031456,SSIM and functional.ssim,(cherry picked from commit 143714bd280aae92253609df77b5eac077debbe2),1
1165,"Fix bugs in MAP related to iou_type=""segm"" (#1763)",0.5110996,"Fix empty predictions in MAP metric (#594, #610, #624)",(cherry picked from commit 94d5b043ff701bd1bc88e36691ea1667ed894ea6),0
1166,torchmetrics.classification: explicitly reexport classes (#1256),0.60147005,Deprecated torchmetrics.functional.mean_relative_error (#248),annotate all unused vars rank_zero_warn Apply suggestions from code review Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com f1 fixed Co-authored-by: Carlos Mocholí carlossmocholi@gmail.com (cherry picked from commit dfbad656c493bd392c59e7d563125006b95d225c),0
1167,Add concordance correlation coefficient (#1201),0.8023662,Renamed correlation coefficient classes: (#710),,1
1168,typing: info retrieval (#332),0.67436886,Information Retrieval,remove beta from F1 remove from functional Co-authored-by: Teddy Koker teddy.koker@gmail.com,0
1169,Docs: general update (#10),0.48206943,[0.3.0] - 2021-04-20,fix functional f1 fbeta formatting Update f_beta.py remove line breaks Update f_beta.py add line breaks and pad pad linea breaks with 2 spaces instead of tab,0
1170,"build(deps): update scikit-image requirement from <=0.19.3,>0.17.1 to >0.17.1,<=0.20.0 in /requirements (#1597)",0.5250162,Changed minimum Pytorch version to be 1.8 (#1263),add back compatibility for deprecated metrics fix imports imports,0
1171,Add plotting 9/n (#1609,0.5378204,"Fix empty predictions in MAP metric (#594, #610, #624)",add back compatibility for metrics tests Add deprecated metric utility functions back to functional (#5062) add back deprecated metric utility functions to functional pep pep suggestions move Co-authored-by: Jirka Borovec jirka.borovec@seznam.cz more fix import docs tests fix Co-authored-by: Teddy Koker teddy.koker@gmail.com,0
1172,Classification metrics overhaul: accuracy metrics (2/n) (PL^4838),0.75689244,Why the classification metrics need to change,drop duplicate metrics keep fix,1
1173,rouge_score: Fix lookup for punkt sources being downloaded (#1782),0.63120204,Removed rouge-score as dependency for text package (#443),drop deprecated reorder from AUC chlog fix fix simple fix fix fix Co-authored-by: Roger Shieh sh.rog@protonmail.ch,0
1174,build(deps): bump pypa/gh-action-pypi-publish from 1.6.4 to 1.8.4 (#1679),0.6184326,Changed minimum Pytorch version to be 1.8 (#1263),"Add stuff Change metrics documentation layout Change testing utils Replace len(.shape) with .ndim More descriptive error message for input formatting Replace movedim with permute Style changes in error messages More error message style improvements Fix typo in docs Add more descriptive variable names in utils Change internal var names Break down error checking for inputs into separate functions Remove the (N, ..., C) option in MD-MC Simplify select_topk Remove detach for inputs Fix typos Update pytorch_lightning/metrics/classification/utils.py Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Update docs/source/metrics.rst Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Minor error message changes Update pytorch_lightning/metrics/utils.py Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Reuse case from validation in formatting Refactor code in _input_format_classification Small improvements PEP 8 Update pytorch_lightning/metrics/classification/utils.py Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Update pytorch_lightning/metrics/classification/utils.py Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Update docs/source/metrics.rst Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Update pytorch_lightning/metrics/classification/utils.py Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Apply suggestions from code review Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Alphabetical reordering of regression metrics Change default value of top_k and add error checking Extract basic validation into separate function Update desciption of parameters in input formatting Apply suggestions from code review Co-authored-by: Nicki Skafte skaftenicki@gmail.com Check that probabilities in preds sum to 1 (for MC) Fix coverage Minor changes Fix edge case and simplify testing Co-authored-by: Teddy Koker teddy.koker@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: chaton thomas@grid.ai Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com",0
1175,Fix Metric.state_dict (PL^5614),0.6930218,"half, double, float will no longer change the dtype of the metric states. Use metric.set_dtype instead (#493)",convert memory format changelog formatting suggestions retrigger tests Co-authored-by: Nicki Skafte nugginea@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: chaton thomas@grid.ai,0
1176,update paper language (#819),0.5367524,TranslationEditRate (#646),initial changes remove old init files add average precision add precision_recall_curve add roc cleaning docs pep8 docs pep8 changelog examples prune duplicate roc format imports fix format flake8 duplicate fix flake8 docs docs Co-authored-by: Teddy Koker teddy.koker@gmail.com Co-authored-by: Nicki Skafte nugginea@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Jirka Borovec jirka.borovec@seznam.cz,0
1177,metric tracker (#238),0.730751,MAE metric (#1210),precision precision recall f beta confusion matrix mse mae msle expalained variance psnr ssim text fp fn tp accuracy wiki -> sklearn for confusion metrix link confusion matrix logging note Co-authored-by: Roger Shieh sh.rog@protonmail.ch,1
1178,Updated docstring links  (#518),0.5437541,ExtendedEditDistance (#668),update test docstring Co-authored-by: Ananya Harsh Jha ananya@pytorchlightning.ai,0
1179,prepare 0.6 RC,0.5472612,R2Score,implementation init files more stable reduction add tests docs remove old implementation pep8 changelog Apply suggestions from code review Co-authored-by: Adrian Wälchli aedu.waelchli@gmail.com Co-authored-by: Nicki Skafte nugginea@gmail.com Co-authored-by: Teddy Koker teddy.koker@gmail.com Co-authored-by: Adrian Wälchli aedu.waelchli@gmail.com,0
1180,rename hinge to hinge_loss (#734),0.5377934,SQuAD (#623),[metrics] Update SSIM [metrics] Update SSIM [metrics] Update SSIM [metrics] Update SSIM [metrics] update ssim dist_sync_on_step True [metrics] update ssim Update tests/metrics/regression/test_ssim.py Co-authored-by: chaton thomas@grid.ai Update pytorch_lightning/metrics/functional/ssim.py Co-authored-by: Jirka Borovec Borda@users.noreply.github.com ddp=True Update test_ssim.py Co-authored-by: chaton thomas@grid.ai Co-authored-by: Sean Naren sean.narenthiran@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com,0
1181,v0.4 & chlog,0.57546943,CHRFScore (#641),fix state dict Update docs/source/metrics.rst Co-authored-by: Rohit Gupta rohitgr1998@gmail.com changelog Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Co-authored-by: chaton thomas@grid.ai,0
1182,update readme (#412),0.49038696,[0.3.0] - 2021-04-20,changes fix spelling small note trying to fix ddp test fix ddp fix for test suggestion CHANGELOG Update pytorch_lightning/metrics/metric.py Co-authored-by: chaton thomas@grid.ai Co-authored-by: Sean Naren sean.narenthiran@gmail.com Co-authored-by: Sean Naren sean@grid.ai,0
1183,missing chlogs,0.44650033,CHRFScore (#641),Fixed early stopping for Horovod Refactored to sync_dist_if_available Bump min Horovod version to support hvd.is_initialized Changelog Added back change for Horovod Removed redundant checks for initialization Implement metrics gathering for Horovod Added test for EvalResult Renamed ddp_sync_on_step -> dist_sync_on_step Added metric test for Horovod Added option pass callable allgather function to metric base class Added dist_sync_fn Fixed calls to private _sync_dist Fixed Horovod test Added sync_tensor to the distributed backend Skip Windows Insert test path Removed redundant import Updated drone Unset HOROVOD_GPU_ALLREDUCE Unset No cache dir No uninstall Unset variables Uninstall Horovod during initialization Replaced more references to ddp_sync_on_step Fixed imports Fixed attribute Added back default Lint Added back docstring Made gather_all_tensors default Added whitespace Update tests/models/test_horovod.py Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Update pytorch_lightning/metrics/metric.py Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Update CHANGELOG.md Co-authored-by: Teddy Koker teddy.koker@gmail.com Co-authored-by: Sean Naren sean.narenthiran@gmail.com Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,0
1184,Fix checking for nltk.punkt if a machine not online (#1456),0.44957227,"Fix SSIM propagate device if gaussian_kernel is False, add test (#1149)",Update metric.py add test Update CHANGELOG.md Update test_metric_lightning.py Update test_metric_lightning.py Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,0
1185,moves configure ddp to each backend (PL^3924),0.43765178,"half, double, float will no longer change the dtype of the metric states. Use metric.set_dtype instead (#493)",detach on buffer doc update remove file changelog suggestions Update docs/source/metrics.rst Co-authored-by: Teddy Koker teddy.koker@gmail.com fix for 4266 Update docs/source/metrics.rst Co-authored-by: Adrian Wälchli aedu.waelchli@gmail.com Update CHANGELOG.md Co-authored-by: Teddy Koker teddy.koker@gmail.com Co-authored-by: chaton thomas@grid.ai Co-authored-by: Adrian Wälchli aedu.waelchli@gmail.com Co-authored-by: Ananya Harsh Jha ananya@pytorchlightning.ai Co-authored-by: Roger Shieh sh.rog@protonmail.ch Co-authored-by: Sean Naren sean.narenthiran@gmail.com Co-authored-by: Rohit Gupta rohitgr1998@gmail.com,0
1186,update install & tests & requirements,0.537583,Improved testing speed (#820),Add functional multiclass AUROC metric Add multiclass_auroc tests fixup! Add functional multiclass AUROC metric fixup! fixup! Add functional multiclass AUROC metric Add multiclass_auroc doc reference Update CHANGELOG formatting Shorter error message regex match in tests Set num classes as pytest parameter formatting Update CHANGELOG Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Nicki Skafte skaftenicki@gmail.com,0
1187,fix audio requirements (#1031),0.6561294,Audio,"prepare for 1.7 support [ci skip] tpu [ci skip] test run 1.7 all 1.7, needs to fix tests couple with torchvision windows try remove windows 1.7 is here on purpose fail [ci skip] return [ci skip] 1.7 docker back to normal [ci skip] change to some_val [ci skip] add seed [ci skip] 4 places [ci skip] fail on purpose [ci skip] verbose=True [ci skip] use filename to track use filename to track monitor epoch + changelog Update tests/checkpointing/test_model_checkpoint.py Co-authored-by: Rohit Gupta rohitgr1998@gmail.com Co-authored-by: Sean Naren sean.narenthiran@gmail.com Co-authored-by: Rohit Gupta rohitgr1998@gmail.com",0
1188,update GH templates,0.4228356,"TorchMetrics v0.10 is now out, significantly changing the whole classification package. This blog post will go over the reasons why the classification package needs to be refactored, what it means for our end users, and finally, what benefits it gives. A guide on how to upgrade your code to the recent changes can be found near the bottom.",docs + precision + recall + f_beta + refactor Co-authored-by: Teddy Koker teddy.koker@gmail.com rebase Co-authored-by: Teddy Koker teddy.koker@gmail.com fixes Co-authored-by: Teddy Koker teddy.koker@gmail.com added missing file docs docs extra import add confusion matrix add to docs add test pep8 + isort update tests move util function unify functional and class add to init remove old implementation update tests pep8 add duplicate fix doctest Update pytorch_lightning/metrics/classification/confusion_matrix.py Co-authored-by: Justus Schock 12886177+justusschock@users.noreply.github.com changelog bullet point args bullet docs bullet docs Co-authored-by: ananyahjha93 ananya@pytorchlightning.ai Co-authored-by: Teddy Koker teddy.koker@gmail.com Co-authored-by: Justus Schock 12886177+justusschock@users.noreply.github.com Co-authored-by: chaton thomas@grid.ai Co-authored-by: Roger Shieh 55400948+s-rog@users.noreply.github.com Co-authored-by: Rohit Gupta rohitgr1998@gmail.com,0
1189,Metric docs fix (PL^2209),0.6337757,MAE metric (#1210),=Add deprecation warning for auc reorder =Add test for deprecation warning for auc reorder Update CHANGELOG Add reorder deprecation warning to auc docstring Fix pep8 f-string error remove duplicate import Co-authored-by: Nicki Skafte skaftenicki@gmail.com,0
1190,Refactor: Imports (#1681),0.64991295,Metrics having third party dependencies removed from global import (#463),"moved to utility add files unify add desc update end of line Apply suggestions from code review Co-authored-by: Justus Schock 12886177+justusschock@users.noreply.github.com Apply suggestions from code review Co-authored-by: Justus Schock 12886177+justusschock@users.noreply.github.com add back functional test in new interface pep8 doctest fix test name fix unify psnr + add class psnr, TODO: psnr test refactor ala mean squared error unify psnr rm unused code pep8 docs unify ssim lower tolerance for ssim fix import pep8 docs flake8 test smaller images trying to fix test no ddp test for ssim pep8 Co-authored-by: Jirka Borovec Borda@users.noreply.github.com Co-authored-by: Justus Schock 12886177+justusschock@users.noreply.github.com Co-authored-by: Teddy Koker teddy.koker@gmail.com",0
1191,added plot() to accuracy.py (#1481),0.60230833,Migrate MAP metrics from pycocotools to PyTorch (#632),=Add iou input checks =Add test for iou input checks =Update docstring for iou pred and target,0
1192,fix check for available modules (#772),0.58549684,module,Add empty lines in docstring for proper docs Remove Returns: Remove unnecessary Returns: Update pytorch_lightning/accelerators/ddp2_accelerator.py Co-authored-by: Rohit Gupta rohitgr1998@gmail.com fix returns Co-authored-by: William Falcon waf2107@columbia.edu Co-authored-by: Rohit Gupta rohitgr1998@gmail.com,0
1193,CI: drop codecov annot.,0.5055114,"Removed deprecated BinnedAveragePrecision, BinnedPrecisionRecallCurve, RecallAtFixedPrecision (#1251)",,0
1194,Remove unnecessary comprehension (#282),0.61984015,"Removed deprecated functions, and warnings in Text (#773)",Update f_beta.py Added METRIC_EPS in the denominator to avoid nan values in f_beta score. Update f_beta.py Made changes flake8 compliant Update f_beta.py Makes use of class_reduce for macro f_beta computation to avoid nans Update f_beta.py Made flake8 compliant Corrected F beta computation Removed offset to make the computation precise,0
1195,"build(deps): update pytorch-lightning requirement from <2.0.0,>=1.5 to >=1.5,<3.0.0 in /requirements (#1636)",0.65447986,Changed minimum Pytorch version to be 1.8 (#1263),,0
1196,Rename of manhatten to manhattan (#738),0.39973408,Changed,add persistant flag to add_state in metrics wrap register_buffer with try catch pep8 use loose version test pep8,0
1197,Move Blue Score the respective  folders (#360),0.58405566,BLUE score (#360),"Use Optional for variables set to None by default Use Optional instead of Union[None, ...] for consistency",0
1198,"build(deps): update jiwer requirement from <=3.0.0,>=2.3.0 to >=2.3.0,<=3.0.1 in /requirements (#1666)",0.49708456,Removed jiwer as dependency for text package (#446),namme inputs sk rename imports,0
1199,using lru_cache (#980),0.46326375,Forward cache is reset when reset method is called (#260),speedup something working update the rest more desc recurse tests/metrics again pep8 Co-authored-by: Teddy Koker teddy.koker@gmail.com,0
1200,update docs after transfer (#118),0.5848651,Changed update in FID metric to be done in an online fashion to save memory (#1199),,0
1201,RC1,0.63385093,R2Score,,0
1202,Remove get_num_classes in jaccard_index (#914),0.7490183,"Made num_classes in jaccard_index a required argument (#853, #914)",docs + precision + recall + f_beta + refactor Co-authored-by: Teddy Koker teddy.koker@gmail.com rebase Co-authored-by: Teddy Koker teddy.koker@gmail.com fixes Co-authored-by: Teddy Koker teddy.koker@gmail.com added missing file docs docs extra import Co-authored-by: Teddy Koker teddy.koker@gmail.com,1
1203,Add KLDivergence Metric (#247),0.6941633,* Addition of KLDivergence metric to the classification package. Useful for measuring the distance between probability distributions like the ones outputted in variational auto-encoders.,update metrics pep8 Update pytorch_lightning/metrics/regression/explained_variance.py Co-authored-by: Jirka Borovec Borda@users.noreply.github.com add typing for testing utils change from assert to raise exception add test for raised shape error Co-authored-by: Jirka Borovec Borda@users.noreply.github.com,0
1204,Metric retrieval recall at precision (#951),0.7454461,Improved performance of retrieval metrics (#1242),"metric fix, explained variance one more test pep8 remove comment fix add_state condition Co-authored-by: ananyahjha93 ananya@pytorchlightning.ai",1
1205,"Make LPIPS code example use the interval [-1, 1] (#1296)",0.53864217,Renamed Fidelity & LPIPS image metric: (#752),lightning module metric tests whitespace pep8,0
1206,adding audio SDR (#565),0.78771514,Renamed audio SDR metrics: (#711),update metric docs doc fix add assert desc update based on suggestion,1
1207,adjust test_check_full_state_update_fn,0.502354,Moved check for number of samples in R2 score to support single sample updating (#426),metrics integration into self.log Co-authored-by: Teddy Koker teddy.koker@gmail.com ddp and regualr test for self.log + metrics Co-authored-by: Teddy Koker teddy.koker@gmail.com pep8 fix log tests Co-authored-by: Teddy Koker teddy.koker@gmail.com docs Co-authored-by: Teddy Koker teddy.koker@gmail.com Co-authored-by: Teddy Koker teddy.koker@gmail.com,0
1208,Remove invalid kldivergence and r2score from all (#631),0.6871023,Removed deprecated KLDivergence and AUC (#1251),latest restore latest restore,0
1209,docs: line 120,0.49604937,ExtendedEditDistance (#668),Minor formatting & grammar fixes in docs Few more tentative doc fixes,0
1210,move psnr & ssim (#317),0.7432088,Moved psnr and ssim from functional.regression. to functional.image. (#382),restore functional metrics clean fix,1
1211,update org Lightning-AI,0.67374986,Removed support for versions of Lightning lower than v1.5 (#788),moves configure ddp to each backend Co-authored-by: ananyahjha93 ananya@pytorchlightning.ai,0
1212,Removed the sample_weights argument from average_precision (#1104),0.5587307,Renamed reduction argument to average in Jaccard score and added additional options (#874),Co-authored-by: Teddy Koker teddy.koker@gmail.com Co-authored-by: Teddy Koker teddy.koker@gmail.com,0
