Index,Message,Description
6235,Fix api link in region backend service (#1505),
6236,Update CHANGELOG.md,
6237,Add liens resource. (#1484),
6238,Drop the resources we can't support.,"IAP has no reasonable support policy, because PATCH is broken, and IAP must be configured with an OAuth2 client ID and secret that belongs to the project the app is associated with. There's no programmatic way to create Clients. But we create the project and the app at the same time, and we can't update because PATCH is broken. So this just drops IAP. It also forces all our updates to ForceNew, because we can't update. Also, adds more test coverage and docs, and fixes import by not relying on the config for setting app engine info in state."
6239,document custom machine type for GKE cluster node config (#1497),
6240,Allow bigquery regional location (#1496),  Allow bigquery regional location   remove stale comment about location 
6241,Fix order of getting project for storage notification topic (#1490),  fix getting project for storage notification topic   add more documentation for storage notification topic 
6242,Update CHANGELOG.md,
6243,Compare region_backend_service.backend[].group as a relative path (#1487),
6244,Check current status during apply-time diff. (#1474),
6245,Don't override blindly ResourceRef description (#1483),
6246,Update CHANGELOG.md,
6247,Update CHANGELOG.md,
6248,Fixed typo (#1488),google_project_iam_policy_binding and google_project_iam_policy_member should read google_project_iam_binding and google_project_iam_policy_member
6249,Improve testing for forwarding rule (#1482),
6250,Release generated SSLPolicy (#1478),
6251,Add basic test and fix bugs.,"Add a test case that exercises the obvious path, and fix the some of the bugs it exposed."
6252,Fix indentation in property documentation (#1481),
6253,Re-release generated vpn_gateway (#1479),
6254,Codegen update: allow all properties to be used in Updates. (#1443),
6255,fix: replica_configuration.password  to be sensitive (#1468),
6256,Beginnings of App Engine app support.,"This should have all the code, but who really knows if it works or not, tbh."
6257,add oslogin to the project services tests (#1471),
6258,fix dns import tests (#1470),
6259,use google_project_service for tests that enable the compute api (#1464),
6260,fix ipallocationpolicy test (#1465),
6261,Add support for ssl_policy to google_target_https_proxy (#1466),
6262,"Allow use of provider region, with big caveats in docs. (#1463)",
6263,Update CHANGELOG.md,
6264,add ability to retry cloud functions on failure (#1452),
6265,Change in firewall rule handling so that only one service account (for source / target) is permitted. (#1462),
6266,mark google_compute_instance_template's nat_ip as ForceNew (#1444),
6267,use correct region for guest accelerator import test (#1461),
6268,Can't move from region to region without a recreate. (#1456),
6269,Roll forward beta scaffolding PR (#1453)," Revert ""Merge pull request #1434 from terraform-providers/paddy_revert_beta""  This reverts commit 118cd71201a55c0115fac19eba8823da3482d03c, reversing changes made to d59fcbbc59114368db43530045ee22a9d470831a.  add ConvertSelfLinkToV1 calls to places where beta links are stored"
6270,"When a disk shrinks, require ForceNew. (#1460)",
6271,Check provider level zone as well when parsing zonal values. (#1455),
6272,Modify resourcemanager API to be more consistent with compute API. (#1454),
6273,Update CHANGELOG.md,
6274,843: Add policy support to storage buckets (#1190),
6275,Get region from provider in case of import (or in case of not-set-in-resource) (#1447),
6276,ValidateFunc accepts blank value for cluster_ipv4_cidr (#1446),  ValidateFunc accepts blank value for cluster_ipv4_cidr in google_container_cluster   Simplify tests 
6277,Remove stale comments and checks for beta API in address (#1442),  Remove stale comments and check around beta API   Add the check for empty addresstype 
6278,Update CHANGELOG.md,
6279,Add support for regional cluster in datasource (#1441),
6280,Update CHANGELOG.md,
6281,Add new google_cloudbuild_trigger resource (#1357),
6282,Cleanup after v1.12.0 release,
6283,v1.12.0,
6284,Merge pull request #1434 from terraform-providers/paddy_revert_beta,Revert beta removal
6285,"Revert ""remove dead api version code and move things around""",This reverts commit 7e291ce8392dc2766a158dd8d70007dcf791aa44.
6286,"Revert ""remove switch statements between api versions for container""",This reverts commit 9c85e57b8c7e84de385995df7ca04dd93e843f5b.
6287,"Revert ""remove switch statements between api versions for compute""",This reverts commit bf1b3a24e8c1cac832e74d9d0e145c7010a4c2f1.
6288,Remove switch statements between api versions for container; clean up dead version code (#1427),  remove switch statements between api versions for container   remove dead api version code and move things around 
6289,Disable autogeneration for google_compute_vpn_gateway (#1432),  Disable autogeneration for google_compute_vpn_gateway   Revert unrelated change to backend bucket 
6290,Store region name only for vpn gateway (#1431),
6291,Update CHANGELOG.md,
6292,Merge pull request #1387 from terraform-providers/paddy_spanner_instance_iam,Add support for IAM on Spanner Instances.
6293,Update CHANGELOG.md,
6294,Always parse fixed64 string to int64 (#1429),
6295,Remove switch statements between api versions for compute (#1422),
6296,Allow setting folder_id to empty string on google_project (#1425),  Allow setting folder_id to empty string on google_project   Simplify logic   Update Changelog 
6297,Update CHANGELOG.md,
6298,Merge pull request #1385 from terraform-providers/paddy_flow_logs,Support subnetwork flow logs.
6299,Add docs for enabling flow logs.,
6300,Merge branch 'master' into paddy_flow_logs,
6301,Don't reimplement policy translation.,"We already have this in spaner_database_iam, no need to reimplement it here."
6302,Merge branch 'master' into paddy_spanner_instance_iam,
6303,Update CHANGELOG.md,
6304,Merge pull request #1386 from terraform-providers/paddy_spanner_database_iam,Add IAM resources for Spanner databases.
6305,Ansible: Backend Bucket fixes (#1418),
6306,Add warning about IAM policy.,
6307,Fix sidebar highlighting.,
6308,Add Spanner database IAM docs,
6309,Merge branch 'master' into paddy_spanner_database_iam,
6310,Merge branch 'master' into paddy_spanner_instance_iam,
6311,Add docs for spanner IAM.,
6312,Generate google_target_tcp_proxy using Magic Modules (#1415),
6313,"Fix page render of \"" for DNS Record docs, also reword a bit (#1414)",
6314,Generate google_target_tcp_proxy using Magic Module (#1406),
6315,Update CHANGELOG.md,
6316,Generate google_vpn_gateway using Magic Module (#1409),
6317,Add more test cases to TestReplaceVars (#1413),
6318,Delete dead code (#1411),
6319,StateFunc for GetResourceNameFromSelfLink (#1412),
6320,Cleanup after v1.11.0 release,
6321,v1.11.0,
6322,Update CHANGELOG.md,
6323,Merge pull request #1408 from terraform-providers/paddy_list_policy_nil,Check that org listpolicy isn't nil.
6324,Merge pull request #1407 from terraform-providers/paddy_sql_err,Check error in SQL user test.
6325,Don't silently fail when d.Set fails at read time (#1403),
6326,Check that org listpolicy isn't nil.,"Fix a panic in our test that is caused by a ListPolicy being nil. I assume, but cannot verify, that this is an API change in that it may now send back a nil listpolicy if a default is used."
6327,Check error in SQL user test.,This fixes a panic in our tests.
6328,Generate resource entries in ResourcesMap in provider.go for generated resources. (#1397),
6329,Fix generated documentation to avoid breaking layout (#1405),
6330,Autogenerate provider-compute-gen.go file (#1402),
6331,Merge pull request #1398 from terraform-providers/f-make-website,make: Add website + website-test targets
6332,make: Add website + website-test targets,
6333,Add issue_client_certificate to cluster (#1396),
6334,Simplify the custom update calls by only sending the required fields (#1395),
6335,Release generated GlobalAddress (#1379),
6336,Magic Modules changes. (#1392),
6337,Generate google_target_http_proxy using MagicModule (#1391),
6338,Allow compute/app engine default service account ids in regex (#1390),
6339,Add support for IAM on Spanner Instances.,Support managing IAM policies on Spanner instances.
6340,Add IAM resources for Spanner databases.,"Add new policy, binding, and member IAM resources for Spanner databases. Fixes #1178."
6341,Support subnetwork flow logs.,"Add the enable_flow_logs field to our subnetwork resource, so we can specify whether flow logs should be enabled in Terraform configs. Note that this behavior isn't explicitly documented yet, but it has made it into the beta API client."
6342,Use v1 API for google_compute_address (#1384),
6343,Fix failing compute tests which use AccessConfigs (#1383),
6344,Bump timeouts - users are still experiencing failures. (#1381),
6345,1300 Supporting regional clusters for node pools (#1320),"This PR also switched us to using the beta API in all cases, and that had a side effect which is worth noting, note included here for posterity. ===== The problem is, we add a GPU, and as per the docs, GKE adds a taint to the node pool saying ""don't schedule here unless you tolerate GPUs"", which is pretty sensible. Terraform doesn't know about that, because it didn't ask for the taint to be added. So after apply, on refresh, it sees the state of the world (1 taint) and the state of the config (0 taints) and wants to set the world equal to the config. This introduces a diff, which makes the test fail - tests fail if there's a diff after they run. Taints are a beta feature, though. :) And since the config doesn't contain any taints, terraform didn't see any beta features in that node pool ... so it used to send the request to the v1 API. And since the v1 API didn't return anything about taints (since they're a beta feature), terraform happily checked the state of the world (0 taints I know about) vs the config (0 taints), and all was well. This PR makes every node pool refresh request hit the beta API. So now terraform finds out about the taints (which were always there) and the test fails (which it always should have done). The solution is probably to write a little bit of code which suppresses the report of the diff of any taint with value 'nvidia.com/gpu', but only if GPUs are enabled. I think that's something that can be done."
6346,Remove redundant &schema.Schema in schema map (#1377),
6347,Update ssl_policy to use v1 API (#1368),  Update compute/v1 to latest   Update ssl_policy resource and test to v1 API 
6348,Release autogenerated google_compute_target_ssl_proxy resource (#1373),
6349,ResourceRef fields accept name-only or partial/full self_link (#1366),
6350,Fix for networkPolicyEnabled test - must explicitly add default network policy. (#1363),
6351,Update CHANGELOG.md,
6352,Add DNS PTR record to Compute Instance (#1349),
6353,Cleanup after v1.10.0 release,
6354,v1.10.0,
6355,Magic Modules changes. (#1362),
6356,Merge pull request #1360 from terraform-providers/paddy_fix_gke_version,Bump GKE version.
6357,Bump GKE version.,"Tests were failing with an invalid version error, so bumping the version like this should fix the tests."
6358,Fix IAM tests (#1337),
6359,Regional cluster update support for additional zones (#1359),
6360,Update CHANGELOG.md,
6361,Add max_connections and max_connections_per_instance to backend service (#1353),
6362,Move method prior to autogenerating ssl proxy resource (#1358),
6363,Update CHANGELOG.md,
6364,Add default cluster version to data source. (#1355),
6365,Make sure that additional zones are added-then-removed instead of all at once. (#1354),
6366,Ensure that a terraform plan works if the resource does not exist (but is currently in the tfstate). (#1340),
6367,Switch from protoc_output to protoc_output_base64. (#1290),
6368,Merge pull request #1343 from terraform-providers/paddy_clarify_iam_policy,Clarify IAM policy deprecation.
6369,Wait for the billing account to be set up correctly. (#1345),
6370,MergeBindings ignores empty bindings. (#1344),
6371,Clarify IAM policy deprecation.,Make it a bit clearer what the IAM policy deprecation means.
6372,Update CHANGELOG.md,
6373,Fix auto-delete default network in google_project. (#1336),  Use projectId and enable required compute API   Delete firewall rules before deleting default network 
6374,Typo in the documentation (#1330),Fixed a small but pretty critical typo on the terraform docs for GCP
6375,Update CHANGELOG.md,
6376,Use standard user-agent header (#1332),"This PR does a few things to the User-Agent header:   It puts Terraform/(version) first, since that's the way the RFC expects it   It removes the goos and goarch data, although I could be convinced to put it back in, I don't see what value it's providing   Moves directly to consuming the version package (which is the comment above the function previously being called) "
6377,Update CHANGELOG.md,
6378,Notice changes (#1329),
6379,un-deprecate name_prefix for instance templates (#1328),
6380,make all ImportStates have a matching ImportStateVerify (#1327),
6381,Fix the example GCloud command line for listing the enabled APIs. (#1325),
6382,iam import ids same as create (#1322),
6383,Add missing markdown rulers (#1319),  Update compute_region_instance_group_manager.html.markdown   Update compute_instance_group_manager.html.markdown 
6384,Extend description for Http(s)HealthCheck resources. (#1304),
6385,Update CHANGELOG.md,
6386,Delete the default network created by the project. (#1316),
6387,Add timeouts for SQL database resource (#1318),"This simply adds the specification for operation timeouts, and sets sane defaults. In testing against specific regions, creation of SQL databases would fluctuate between 7-14 minutes against us-east1. As such, a 15m creation threshold is recommended for this. Update and Delete operations will adhere to 10m timeouts. This follows a similar format as #1309."
6388,Update CHANGELOG.md,
6389,Update resource_compute_snapshot.go to add timeouts. (#1309),
6390,Update CHANGELOG.md,
6391,Use correct project id regex in instanceGroupManagerURL (#1311),
6392,Google managed zone dns_name argument requires a fully qualified domain name.,
6393,Add additional example usages to google_dns_record_set documentation (#1308),
6394,Update CHANGELOG.md,
6395,"Escape the display name in active folder data source (in case of spaces, etc) (#1261)","  escape the folder name (in case of spaces, etc)   add test case for folder with space   add missing args   make separate tests for each folder test, get folder name length under API limits   further abstract out the resource name to prevent test collisions   workaround multiple results returning for a given query by looping over return   split test cases into separate funcs "
6396,Update CHANGELOG.md,
6397,fix error introduced when attached disks are deleted out of band (#1301),  fix error introduced when attached disks are deleted out of band   add comment about nil check 
6398,Update CHANGELOG.md,
6399,add subnetwork iam resources (#1305),
6400,Update CHANGELOG.md,
6401,google folder data source (#1280),"  adding google folder data source with get by id, search by fields and lookup organization functionality   removing search functionality   creating folders for each test and updating documentation with default values "
6402,Merge pull request #1299 from terraform-providers/paddy_fix_1_9_0_links,Fix broken link.
6403,Fix broken link.,
6404,Cleanup after v1.9.0 release,
6405,v1.9.0,
6406,Update CHANGELOG.md,
6407,Add support for regional GKE clusters in google_container_cluster (#1181),  Add support for regional GKE clusters in google_container_cluster:   implement operation wait for v1beta1 api  implement container clusters get for regional clusters implement container clusters delete for regional cluster implement container clusters update for regional cluster simplify logic by using generic 'location' instead of 'zone' and 'region' implement a method to generate the update function and refactor  rebase and fix   reorder container_operation fns   cleanup   add import support and docs   additional locations cleanup 
6408,Fix failing project_services import test and merge it (#1297),  Fix failing project_services import test and merge it   Use the original list of services 
6409,Update CHANGELOG.md,
6410,Add disable_on_destroy flag to project_services (#1293),
6411,Update CHANGELOG.md,
6412,Updates container_cluster to set enable_legacy_abac to false by default (#1281),  Updates the default GKE legacy ABAC setting to false   Updates docs for container_cluster   Update test comments   Format fix   Adds ImportState test step to default legacy ABAC test 
6413,Update google_service_account_key.html.markdown (#1284),
6414,Update CHANGELOG.md,
6415,Update CHANGELOG.md,
6416,Update CHANGELOG.md,
6417,Update CHANGELOG.md,
6418,add timeouts support for sql database instance (#1288),  add timeouts support for sql database instance   rm a tag 
6419,Add project to container cluster import name. (#1282),  allow import of container cluster by project as well   update docs for importing container cluster with project   combine tests 
6420,fix: include object versions when deleting all objects in GCS bucket (#1285),  fix: include object versions when deleting all objects in GCS bucket   test: acceptance test for force destroy with versioning 
6421,Retrieve current OAuth access token from google_client_config data source (#1277),  Added access_token field to google_client_config data source   Refined documentation of google_client_config 
6422,Set isn't a valid key for a TypeMap (#1259),This line wasn't doing anything so we might as well get rid of it.  :)
6423,Update CHANGELOG.md,
6424,Deprecate name_prefix (#1035),  deprecate name_prefix   make name_prefix computed and add migration instructions 
6425,fix bug in np version code (#1276),
6426,Update CHANGELOG.md,
6427,Add time partitioning field to google_bigquery_table resource (#1240),  Add time partitioning field to google_bigquery_table resource   Fix flatten time partitioning field to google_bigquery_table resource   Add resource bigquery table time partitioning field test   Move resource bigquery table time partitioning field test to basic   Add step to check that all the fields match   Mark resource bigquery table time partitioning field as ForceNew   Add time partitioning field test to testAccBigQueryTable config 
6428,Update CHANGELOG.md,
6429,Adding private_cluster (#1250),  Updated google.golang.org/api/container/v1beta1   Added support for private_cluster and master_ipv4_cidr   This is to implement #1174. See https://groups.google.com/forum/#!topic/google-cloud-sdk-announce/GGW3SQSANIc   Added simple test for private_cluster and master_ipv4_cidr   Review replies   Added some documentation for private_cluster 
6430,Update CHANGELOG.md,
6431,Merge pull request #1260 from wayfair/ishashchuk_rigm_rolling,rIGM rolling update support
6432,Merge pull request #1272 from terraform-providers/paddy_org_tests_fix,Fix organization policy tests.
6433,Update CHANGELOG.md,
6434,Comment on shadowing variable.,
6435,add support for node pool versions (#1266),
6436,Fix organization policy tests.,"This updates the organization policy tests to be run sequentially, instead of in parallel, as they share a resource that they're modifying. It also updates them to use a separate organization than the one all our other tests are running in, which prevents other tests from failing because they're run in parallel to the organization policy changing under them."
6437,Update CHANGELOG.md,
6438,Read GOOGLE_CLOUD_PROJECT environment variable also (#1271),
6439,Update CHANGELOG.md,
6440,Fix IAM policy deletion/read for deleted resources  (#1262),"  add util for handling wrapped/raw google api errors   add 404 error handling to shared iam files   fix errwrap calls in iam files   fix import   remove newlines, clear ID for removed state in iam binding "
6441,Merge pull request #1264 from danawillow/is-680,Add gke node taints
6442,Update CHANGELOG.md,
6443,Add DiffSuppress for Target HTTP(S) Proxies (#1263),  Add DiffSuppress for http(s) proxies   Use compareSelfLinkRelativePaths instead 
6444,add gke taints,
6445,Update CHANGELOG.md,
6446,New resource/datasource: SSL Policy (#1247),  Add SSL Policy to provider   Add resource for SSL Policy   Add SSL Policy data source   Add tests for SSL Policy resource   Add documentation for SSL Policy resource   Add SSL Policy datasource docs   Add test for SSL Policy datasource   Update SSL Policy datasource docs   Make full update for SSL Policy resource   SSL Policy resource test multi-attrib update   Clean up SSL Policy datasource   Set-ify custom_features in SSL Policy resource   Document description ForceNew rationale   Remove refs to TLS_1_3   Update docs: plural -> singular   Remove extraneous attrs from datasource   Fix update logic for custom_features and add enabled_features   Update docs to include enabled_features   Add test for updating to/from custom_features   Add TLS 1.3 bug link   Add import between multi-step test configs   Move Profile and minTlsVersion back into sslPolicy struct 
6447,Update CHANGELOG.md,
6448,allow setting service account email for keys (#1256),
6449,Update CHANGELOG.md,
6450,google_project_organization_policy (#1226),"  support google_project_organization_policy   add documentation for google_project_organization_policy   remove ""folder"" references and cleanup docs   fix tests   un-parallelize tests   add comment about non-parralel tests   moving canonicalProjectId() to test "
6451,Fix API link in logging docs,Was a compute API link
6452,rIGM rolling update,
6453,Update CHANGELOG.md,
6454,Add update support for pod security policy (#1195),"  move setid calls back   Revert ""move setid calls back""   This reverts commit 0c7b2dbf92aff33dac8c5beb95568c2bc86dd7de.   add update support for pod security policy   update test   add comment about updates "
6455,Update endpoints example due to field name change. (#1249),
6456,Investigate and fix flaky sql user test. (#1212),
6457,Update CHANGELOG.md,
6458,add ability to delete the default node pool (#1245),
6459,Update CHANGELOG.md,
6460,protect against an instance getting deleted by an igm while the disk is being detached (#1241),
6461,Update CHANGELOG.md,
6462,add support for security policies in backend services (#1243),
6463,Add new google_compute_security_policy resource (#1242),  revendor compute/v0.beta   add new google_compute_security_policy resource   docs updates for security policy   Add link to official docs 
6464,"Set wait_for_instances when importing IGMs, make defaults match (#1235)",
6465,Update container_cluster.html.markdown (#1234),
6466,"consolidate iam docs, add a bit more for service account (#1227)",
6467,Update CHANGELOG.md,
6468,fix panic when setting empty iap block (#1232),
6469,Update CHANGELOG.md,
6470,Add wait_for_instances field to IGM and self_link option to the IG data source (#1222),  Add wait_for_instances field to IGM and self_link option to the IG data source   don't be clever with errors 
6471,Typos (#1224),  Typos   Update CHANGELOG.md 
6472,Suppress perpetual diff on logging sink filter with surrounding whitespaces (#1206),
6473,Fix variable reference in docs (#1216),data prefix was missing
6474,Update CHANGELOG.md,
6475,set force_destroy on import (#1223),
6476,Cleanup after v1.8.0 release,
6477,v1.8.0,
6478,Update CHANGELOG.md,
6479,Merge pull request #1221 from terraform-providers/paddy_backout_1217_backends,Back out the Set changes from #1217.
6480,Back out the Set changes from #1217.,"PR #1217 mistakenly updated the Set logic when flattening backends, which caused some cascading errors and wasn't strictly necessary to resolve the issue at hand. This backs out those changes, and instead makes the smallest possible change to resolve the initial error, by separating the logic for flattening regional backends from the logic for flattening global backends."
6481,Update CHANGELOG.md,
6482,Merge pull request #1217 from terraform-providers/paddy_invalid_d_sets,Fix our calls to d.Set that returned errors.
6483,Fix our calls to d.Set that returned errors.,"We had several calls to d.Set that returned errors we weren't catching, that turning on the panic flag for the tests caught. This PR addresses them, and fixes the one test that was not safe to run in parallel because it relied on a hardcoded name being unique. This is largely just removing calls to d.Set for fields that don't exist in the Schema, fixing how Sets get set, correcting typos, and converting types."
6484,Properly delete dataflow jobs in the event of terraform destroy. (#1194),
6485,Add deletion_protection wrapper for deleting instance (#1211),
6486,cdn_policy should also be computed. (#1210),
6487,Update CHANGELOG.md,
6488,Adding instance_group_urls in resource_container_node_pool (#1207),
6489,Update CHANGELOG.md,
6490,Add deletion protection to resource_compute_instance (#1205),
6491,Add debian-cloud to the list of acceptable projects for images. (#1209),"We have a set of constraints we apply to our organization as part of a test for the organization policy functionality. This can get stuck from quota issues, or it can run in parallel to other tests. The policy currently limits the projects that images can be used from to the project running the test, but a lot of our tests use images from the debian-cloud project. This just updates the policy to allow debian-cloud images to be used, too, so even if the policy doesn't properly get cleaned up or if it runs in parallel with other tests, our tests are still within the policy. The real fix for this is to set up a separate org for testing, so we're not modifying the test environment under running tests, but that'll take a bit more time, so this is the patchfix until that can happen."
6492,Update CHANGELOG.md,
6493,Add cdn_policy field to backend service (#1208),  Add CDN policy support   docs and reorderings for cdn policy   test fmt 
6494,importify gke tests (#1204),  importify gke tests   fix typo   add in missed tests after merge   remove import-specific tests   fixes based on tests that failed 
6495,Update CHANGELOG.md,
6496,Add network policy config. (#1200),
6497,Merge pull request #1201 from terraform-providers/paddy_managed_zone_tests,Fix managed zone tests.
6498,Merge branch 'master' into paddy_managed_zone_tests,
6499,Merge pull request #1202 from terraform-providers/paddy_remove_comment,Remove commented out code.
6500,Remove commented out code.,"We don't really need dead code, and this is breaking our make fmt test because it gets indented differently in go 1.10 from in go 1.9."
6501,Update CHANGELOG.md,
6502,Add support for GKE metadata concealment (#1199),  add support for gke metadata concealment   docs for metadata concealment 
6503,Fix managed zone tests.,"Managed zone tests are failing because we're attempting to use the naked domain as the managed zone, when it's already being managed by GCP. By making a subdomain the managed zone, we avoid this problem."
6504,Update CHANGELOG.md,
6505,Update CHANGELOG.md,
6506,Reduce flakiness by ensuring three successful fetches of IAM resources before returning. (#1197),
6507,Update CHANGELOG.md,
6508,Rolling update support for instance group manager (#1137),
6509,Update CHANGELOG.md,
6510,"Add the organization iam policy, with suitable warnings. (#1196)",
6511,Update CHANGELOG.md,
6512,Add support for pod security policy (#1192),"  move setid calls back   add support for pod security policy   pod security policy docs   Revert ""move setid calls back""   This reverts commit 0c7b2dbf92aff33dac8c5beb95568c2bc86dd7de.   cleanup   remove comments about disabling update "
6513,Update example and clarify image project (#1189),This updates the example to focus more on google_compute_image and provides a real example for debian.
6514,Force validation of region for cloudfunctions. (#1188),
6515,Update CHANGELOG.md,
6516,Update CHANGELOG.md,
6517,Dataproc autogen bucket changes (#1171),"  add extra wait for storage bucket object deletion   make timeout for object deletion 5 minutes, make it succeed 3 times   delete the cluster before deleting the bucket   deprecate delete_autogen_bucket   improve deprecation message "
6518,revive initial_node_count (#1176),
6519,Merge pull request #1187 from pdecat/patch-1,Fix website menu for google_dns_managed_zone datasource
6520,Fix website menu for google_dns_managed_zone datasource,
6521,Cleanup after v1.7.0 release,
6522,v1.7.0,
6523,Update CHANGELOG.md,
6524,Datasource for Backend Services (#1150),"Exposes existing google_compute_backend_service as data sources. This addresses #149 . This allows, for instance, to collect a backend service's self_link and use it from an other workspace/tfstate, sharing most of the loadbalancers definition."
6525,Update to Cloud Functions Pub/Sub trigger event (#1180),
6526,make it clear that the attribute represents the project id (#672),
6527,test fixes (#1185),
6528,Update CHANGELOG.md,
6529,Datasource for GCE service account (#1119), Data source for retrieving GCE service account Added project id for service account lookups (#15) Renaming attribute project_id -> project
6530,expect 4 labels in dataproc cluster test (#1182),
6531,Update CHANGELOG.md,
6532,"Add generated resources for http(s)_health_check, updates to backend_bucket, and import helpers (#1177)",  add import helpers for generated code   Updates to backend bucket and transport.go from MM   add generated http(s)_health_check resources   name is required; transport import style   update docs with new fields/timeouts   fixes 
6533,Update CHANGELOG.md,
6534,Support distributionPolicy when creating regional instance group managers. (#1092),"  Support distributionPolicy when creating regional instance group managers.   Better match the API structure of distributionPolicy.   Switch to ""distribution_policy_zones"".   This approach lets us more simply allow a list of zones to use, while providing a deprecation path for implementing the distribution policy field more holistically, avoiding backwards-incompatible changes.   fix typo   use slice instead of Set for flattenDP "
6535,increase timeout for dataproc test jobs completing (#1172),
6536,don't set omitted fields when converting between a map and a struct (#1165),
6537,Fix typo in pubsub iam test (#1169),
6538,"[docs] - Improve docs for google_container_{node_pool,cluster} (#1155)","  [docs] - Improve docs for google_container_{node_pool,cluster}   node pool examples formatting "
6539,Set ID for GKE resources before waiting (#1158),
6540,Add more beta scaffolding for GKE resources (#1139),  vendor container/v1beta1   revendor container/v1beta1   add beta scaffolding for gke resources   fix json unmarshal error   fix issues with trying to convert interface instead of struct   same fixes but for node pool   move setid calls back 
6541,Add IAM resources for pubsub subscriptions (#1156),  Add IAM resources for pubsub subscription   Add documentation   Refactored topic and subscription computed methods   Add project field to documentation   Addressed Dana's comments 
6542,Update CHANGELOG.md,
6543,Merge pull request #1141 from terraform-providers/paddy_863,Fix perpetual diff in #863.
6544,Highlight only one entry in the documentation side menu (#1152),
6545,Update CHANGELOG.md,
6546,Add project field to iam pubsub topic resources (#1154),  Add project field to iam pubsub topic resources   Update documentation 
6547,Update CHANGELOG.md,
6548,Let the compute zones data source accept a project parameter (#1122),
6549,Update CHANGELOG.md,
6550,Loosen regex on projectId for importSpannerInstanceId and importSpannerDatabaseId (#1151),
6551,Update CHANGELOG.md,
6552,Extra error handling for node pools that don't match instance manager pattern. (#1149),
6553,terraform fmt on examples (#1148),
6554,"Loosen regex in computeDiskUserRegexString - accept "":"" or ""."" (#1145)",
6555,allow importing a pubsub topic using its full id (#1142),
6556,Add docs for first_ip_address on sql db instance. (#1143),  Add docs for first_ip_address on sql db instance.   Clarify the usecase for this attribute. 
6557,Update CHANGELOG.md,
6558,fix typos in pyspark dataproc job resource (#1120),
6559,Update CHANGELOG.md,
6560,SQL DB Instance has attribute first_ip_address (#1050), Expose first ip address on sql db instance.  Signed-off-by: Desmond Pompa Alarcon Rawls captaingrover@gmail.com  Use the ip_address key on the first map in ip_address list.  Signed-off-by: Genevieve LEsperance glesperance@pivotal.io  Run first_ip_address test check if there is an ip address.  Signed-off-by: Desmond Pompa Alarcon Rawls captaingrover@gmail.com  Add first_ip_address to sql db instance scheme.  Signed-off-by: Genevieve LEsperance glesperance@pivotal.io
6561,Fix incorrect result on Read ignoring most authorized networks. (#1097),
6562,Make RRdatas case insensitive.,"The GCP backend apparently lowercases the values, no matter what you enter, so we consider uppercase and lowercase values to be equivalent. This fixes #862."
6563,Fix perpetual diff in #863.,"This treats record set RRdata values as equivalent if they're quoted and unquoted, as the GCP backend likes to return TXT records quoted."
6564,Update CHANGELOG.md,
6565,Data source for retrieving project information (#1111),  Project data source   Mirroring project datasource from project resource (#14) 
6566,Update CHANGELOG.md,
6567,Check set equality for service account scope changes (#1130),  add debug printfs   more logs for debugging   check set equality for service acct scope changes   revert changes to region igm   style things 
6568,Update CHANGELOG.md,
6569,Don't store disk id in state if it didn't create (#1129),
6570,Update CHANGELOG.md,
6571,Allow specifying accelerators in cluster node_config (#1115),
6572,s/TestAccGoogle/TestAcc/ (#1121),  s/TestAccGoogle/TestAcc/   add back import   reorder imports 
6573,Move log statement for storage bucket (#1126),
6574,Only check project if it's not present on the resource. (#1125),
6575,Update CHANGELOG.md,
6576,add diffsuppress to allow lowercase ip protocols (#1118),
6577,add json omitted fields back when converting (#1098),"  add json omitted fields back when converting   for testing: don't use json in convert   try a combination of structs and mapstructure libraries   Revert ""try a combination of structs and mapstructure libraries""   This reverts commit eab11aa95d3abb74b240988e5c99d6e9525db96c.  Revert ""for testing: don't use json in convert""  This reverts commit 96af067b29dd147fcedb55995ebc8a17c6a9d1b2."
6578,Update CHANGELOG.md,
6579,Datasource for retrieving GCS service account (#1110),  Datasource for retrieving GCS service account   Removing duplicated argument   Gofmt post resolving conflicts   Addressing review comment 
6580,Move method out of resource file to prepare for autogen (#1102),
6581,Refactor PubSub import test (#1106),  Refactor pubsub subscription import test   Refactor pubsub topic import test 
6582,Fix overly restrictive validation for ServiceAccountLinkRegex (#1073),
6583,Updates to 1.6.1 changelog (#1094),
6584,Run gofmt. (#1095),
6585,Move method from resource to datasource file (#1093),
6586,Add scaffolding to enable beta features in GKE resources (#1085),  make api_versions more generic   add api versions for gke 
6587,Changes to handle autogeneration. (#1087),  Add Set method to TerraformResourceData and ResourceDataMock   Add Id() and SetId() to ResourceDataMock and TerraformResourceData   Keep only name when reading region or zone field to handle api that returns self_link 
6588,"Let route resource accept ""description"" attribute (#1088)",
6589,"Fix VPN gateway data source schema for ""network"" attribute. (#1086)",
6590,Update CHANGELOG.md,
6591,add support for updating alias ips in instances (#1084),
6592,Don't set metadata_startup_script in some cases. (#1081),
6593,Add data source for forwarding rule (#1078),
6594,Update CHANGELOG.md,
6595,Add usage export bucket resource. (#1080),
6596,Update CHANGELOG.md,
6597,Add 'google_folder_iam_binding' and 'google_folder_iam_member' resources (#1076),
6598,Improve error handling for data sources not found (#1077),
6599,Update CHANGELOG.md,
6600,Add VPN gateway data source (#1071),
6601,Update docs to use valid syntax. (#1074),
