Index,Message,Description,Message Abstract,Description Abstract
702,style: update PR template markdown file,Match file contents with the nestjs/nest/.github/PULL_REQUEST_TEMPLATE.md,style: update PR template markdown file,Match file contents with the nestjs/nest/.github/PULL_REQUEST_TEMPLATE.md
703,refactor: update @nestjs/common and @nestjs/core imports to reference top level index.ts,,refactor: update @nestjs/common and @nestjs/core imports to reference top level index.ts,
704,chore(deps): update typescript-eslint monorepo to v5.4.0,,chore(deps): update typescript-eslint monorepo to v5.4.0,
705,chore(deps): update dependency @types/lodash to v4.14.177,,chore(deps): update dependency @types/lodash to v4.14.177,
706,chore(deps): update dependency release-it to v14.11.7,,chore(deps): update dependency release-it to v14.11.7,
707,chore(deps): update dependency lint-staged to v12.0.2,,chore(deps): update dependency lint-staged to v12.0.2,
708,chore(deps): update dependency lint-staged to v12,,chore(deps): update dependency lint-staged to v12,
709,chore(deps): update dependency eslint-plugin-import to v2.25.3,,chore(deps): update dependency eslint-plugin-import to v2.25.3,
710,chore(deps): update dependency @types/node to v16.11.7,,chore(deps): update dependency @types/node to v16.11.7,
711,chore(deps): update typescript-eslint monorepo to v5.3.1,,chore(deps): update typescript-eslint monorepo to v5.3.1,
712,chore(deps): update node.js to v17,,chore(deps): update node.js to v17,
713,chore(deps): update nest monorepo to v8.2.0,,chore(deps): update nest monorepo to v8.2.0,
714,chore(deps): update dependency eslint to v8.2.0,,chore(deps): update dependency eslint to v8.2.0,
715,fix: add persistAuthorization property to uiConfig,,fix: add persistAuthorization property to uiConfig,
716,chore(deps): update dependency validator to 13.7.0 [security],,chore(deps): update dependency validator to 13.7.0 [security],
717,chore(deps): update typescript-eslint monorepo to v5.3.0,,chore(deps): update typescript-eslint monorepo to v5.3.0,
718,chore(deps): update commitlint monorepo to v14,,chore(deps): update commitlint monorepo to v14,
719,chore(deps): update dependency fastify-swagger to v4.12.6,,chore(deps): update dependency fastify-swagger to v4.12.6,
720,chore(deps): update dependency lint-staged to v11.2.6,,chore(deps): update dependency lint-staged to v11.2.6,
721,chore(deps): update dependency lint-staged to v11.2.5,,chore(deps): update dependency lint-staged to v11.2.5,
722,chore(deps): update dependency @types/node to v16,,chore(deps): update dependency @types/node to v16,
723,chore(deps): update dependency @types/node to v14.17.32,,chore(deps): update dependency @types/node to v14.17.32,
724,chore(deps): update dependency @types/node to v14.17.31,,chore(deps): update dependency @types/node to v14.17.31,
725,chore(deps): update typescript-eslint monorepo to v5.2.0,,chore(deps): update typescript-eslint monorepo to v5.2.0,
726,chore(deps): update nest monorepo to v8.1.2,,chore(deps): update nest monorepo to v8.1.2,
727,chore(deps): update dependency lint-staged to v11.2.4,,chore(deps): update dependency lint-staged to v11.2.4,
728,chore(deps): update dependency eslint to v8.1.0,,chore(deps): update dependency eslint to v8.1.0,
729,chore(deps): update dependency @types/node to v14.17.29,,chore(deps): update dependency @types/node to v14.17.29,
730,fix: unescape colons in path,,fix: unescape colons in path,
731,chore(deps): update dependency @types/node to v14.17.28,,chore(deps): update dependency @types/node to v14.17.28,
732,chore: fix typo,,chore: fix typo,
733,chore(): release v5.1.4,,chore(): release v5.1.4,
734,Merge pull request #1632 from micalevisk/hotfix/controller-default-version,fix: use defaultVersion as a fallback to controller version,Merge pull request #1632 from micalevisk/hotfix/controller-default-version,fix: use defaultVersion as a fallback to controller version
735,test: add unit tests to cover global default version feature,,test: add unit tests to cover global default version feature,
736,fix: use defaultVersion as a fallback to controller version,Closes #1631,fix: use defaultVersion as a fallback to controller version,Closes #1631
737,chore(): release v5.1.3,,chore(): release v5.1.3,
738,fix(): fallback to the original behavior when no aliases,,fix(): fallback to the original behavior when no aliases,
739,chore(): release v5.1.2,,chore(): release v5.1.2,
740,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
741,feat(): support multiple versions and aliases,,feat(): support multiple versions and aliases,
742,chore(deps): update dependency husky to v7.0.4,,chore(deps): update dependency husky to v7.0.4,
743,chore(deps): update dependency @types/lodash to v4.14.176,,chore(deps): update dependency @types/lodash to v4.14.176,
744,chore(deps): update dependency jest to v27.3.1,,chore(deps): update dependency jest to v27.3.1,
745,chore(deps): update typescript-eslint monorepo to v5.1.0,,chore(deps): update typescript-eslint monorepo to v5.1.0,
746,chore(deps): update dependency fastify-swagger to v4.12.5,,chore(deps): update dependency fastify-swagger to v4.12.5,
747,chore(deps): update dependency jest to v27.3.0,,chore(deps): update dependency jest to v27.3.0,
748,chore(): release v5.1.1,,chore(): release v5.1.1,
749,Merge pull request #1593 from nestjs/renovate/npm-fastify-static-vulnerability,chore(deps): update dependency fastify-static to 4.2.4 [security],Merge pull request #1593 from nestjs/renovate/npm-fastify-static-vulnerability,chore(deps): update dependency fastify-static to 4.2.4 [security]
750,Merge pull request #1590 from tlan16/master,add layout to uiConfig,Merge pull request #1590 from tlan16/master,add layout to uiConfig
751,chore(deps): update dependency ts-jest to v27.0.7,,chore(deps): update dependency ts-jest to v27.0.7,
752,chore(deps): update dependency ts-jest to v27.0.6,,chore(deps): update dependency ts-jest to v27.0.6,
753,chore(deps): update dependency @types/node to v14.17.27,,chore(deps): update dependency @types/node to v14.17.27,
754,chore(deps): update nest monorepo to v8.1.1,,chore(deps): update nest monorepo to v8.1.1,
755,chore(deps): update dependency eslint to v8.0.1,,chore(deps): update dependency eslint to v8.0.1,
756,chore(deps): update dependency @types/node to v14.17.26,,chore(deps): update dependency @types/node to v14.17.26,
757,chore(deps): update nest monorepo to v8.1.0,,chore(deps): update nest monorepo to v8.1.0,
758,chore(deps): update dependency eslint-plugin-import to v2.25.2,,chore(deps): update dependency eslint-plugin-import to v2.25.2,
759,chore(deps): update dependency @types/node to v14.17.22,,chore(deps): update dependency @types/node to v14.17.22,
760,chore(deps): update dependency eslint-plugin-import to v2.25.1,,chore(deps): update dependency eslint-plugin-import to v2.25.1,
761,chore(deps): update typescript-eslint monorepo to v5,,chore(deps): update typescript-eslint monorepo to v5,
762,chore(deps): update dependency lint-staged to v11.2.3,,chore(deps): update dependency lint-staged to v11.2.3,
763,chore(deps): update dependency eslint to v8,,chore(deps): update dependency eslint to v8,
764,chore(deps): update dependency lint-staged to v11.2.2,,chore(deps): update dependency lint-staged to v11.2.2,
765,chore(deps): update dependency @commitlint/cli to v13.2.1,,chore(deps): update dependency @commitlint/cli to v13.2.1,
766,chore(deps): update dependency lint-staged to v11.2.1,,chore(deps): update dependency lint-staged to v11.2.1,
767,chore(deps): update dependency jest to v27.2.5,,chore(deps): update dependency jest to v27.2.5,
768,chore(deps): update nest monorepo to v8.0.11,,chore(deps): update nest monorepo to v8.0.11,
769,chore(deps): update dependency @types/node to v14.17.21,,chore(deps): update dependency @types/node to v14.17.21,
770,chore(deps): update dependency fastify-static to 4.2.4 [security],,chore(deps): update dependency fastify-static to 4.2.4 [security],
771,chore(deps): update nest monorepo to v8.0.10,,chore(deps): update nest monorepo to v8.0.10,
772,add layout to uiConfig,,add layout to uiConfig,
773,chore(deps): update typescript-eslint monorepo to v4.33.0,,chore(deps): update typescript-eslint monorepo to v4.33.0,
774,chore(deps): update dependency lint-staged to v11.2.0,,chore(deps): update dependency lint-staged to v11.2.0,
775,Merge pull request #1585 from micalevisk/chore/migrate-to-gh-issue-forms,chore(): migrate to github issues forms,Merge pull request #1585 from micalevisk/chore/migrate-to-gh-issue-forms,chore(): migrate to github issues forms
776,chore(): migrate to github issues forms,,chore(): migrate to github issues forms,
777,chore(deps): update dependency fastify-swagger to v4.12.4,,chore(deps): update dependency fastify-swagger to v4.12.4,
778,chore(deps): update nest monorepo to v8.0.9,,chore(deps): update nest monorepo to v8.0.9,
779,chore(deps): update dependency jest to v27.2.4,,chore(deps): update dependency jest to v27.2.4,
780,chore(deps): update dependency @types/node to v14.17.20,,chore(deps): update dependency @types/node to v14.17.20,
781,chore(deps): update dependency fastify-swagger to v4.12.3,,chore(deps): update dependency fastify-swagger to v4.12.3,
782,chore(deps): update nest monorepo to v8.0.8,,chore(deps): update nest monorepo to v8.0.8,
783,chore(deps): update dependency jest to v27.2.3,,chore(deps): update dependency jest to v27.2.3,
784,chore(deps): update dependency fastify-swagger to v4.12.2,,chore(deps): update dependency fastify-swagger to v4.12.2,
785,chore(): release v5.1.0,,chore(): release v5.1.0,
786,Merge branch 'master' of https://github.com/nestjs/swagger,,Merge branch 'master' of link,
787,fix(): revert examples property,,fix(): revert examples property,
788,Merge pull request #1508 from sinchang/feature/add-uiconfig-type,feat: add type for fastify swaggger uiConfig,Merge pull request #1508 from sinchang/feature/add-uiconfig-type,feat: add type for fastify swaggger uiConfig
789,Merge branch 'master' into feature/add-uiconfig-type,,Merge branch 'master' into feature/add-uiconfig-type,
790,Merge pull request #1505 from nick-lehmann/add-shim-file,feat(): add shim file for browsers,Merge pull request #1505 from nick-lehmann/add-shim-file,feat(): add shim file for browsers
791,Merge pull request #1506 from danielborges93/danielborges93-swagger-path-global-prefix-option,feat(@nestjs/swagger): add option in SwaggerModule.setup to use nestjs application global prefix,Merge pull request #1506 from danielborges93/danielborges93-swagger-path-global-prefix-option,feat(@nestjs/swagger): add option in SwaggerModule.setup to use nestjs application global prefix
792,Merge branch 'master' into feature/add-uiconfig-type,,Merge branch 'master' into feature/add-uiconfig-type,
793,Merge pull request #1513 from DimychOcean/extend-fastify-options-fix,feat(): add fastify-swagger options,Merge pull request #1513 from DimychOcean/extend-fastify-options-fix,feat(): add fastify-swagger options
794,Update lib/decorators/helpers.ts,,Update lib/decorators/helpers.ts,
795,Merge pull request #1493 from nestjs/dependabot/npm_and_yarn/path-parse-1.0.7,chore(deps): bump path-parse from 1.0.6 to 1.0.7,Merge pull request #1493 from nestjs/dependabot/npm_and_yarn/path-parse-1.0.7,chore(deps): bump path-parse from 1.0.6 to 1.0.7
796,Merge pull request #1494 from nestjs/renovate/npm-path-parse-vulnerability,chore(deps): update dependency path-parse to 1.0.7 [security],Merge pull request #1494 from nestjs/renovate/npm-path-parse-vulnerability,chore(deps): update dependency path-parse to 1.0.7 [security]
797,Merge pull request #1566 from nestjs/renovate/npm-ansi-regex-vulnerability,chore(deps): update dependency ansi-regex to 5.0.1 [security],Merge pull request #1566 from nestjs/renovate/npm-ansi-regex-vulnerability,chore(deps): update dependency ansi-regex to 5.0.1 [security]
798,chore(deps): update commitlint monorepo to v13.2.0,,chore(deps): update commitlint monorepo to v13.2.0,
799,chore(deps): update dependency @types/lodash to v4.14.175,,chore(deps): update dependency @types/lodash to v4.14.175,
