Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
684,add argument,0.63239217,Add assertNotPresent() assertion (#879)﻿,,0
685,"KISS - if on Windows, Symphony will throw exception anyway",0.48983225,Allow for Symfony 5 (#696),,0
686,Merge branch 'master' into windows,0.3263917,Add purge console command (#887),,0
687,Merge pull request #757 from crynobone/allow-laravel-8,0.5000663,Adds PHPUnit 10 support  by @crynobone in link,Update the requested facebook/webdriver version to 1.3,0
688,fix ->select()ing random elements (#822),0.95842993,Fix choosing random elements on  (#822),,1
689,Prefer stable dependencies,0.8137181,Prefer stable dependencies (fdb2fd4),Fixed Browser#visit docblock to include Page,1
690,Add @param to getUrl(),0.51646525,Add ProvidesBrowser::getCallerName() (#725),,0
691,Fix assertPresent() with PHP 7.2,0.6335192,Drop PHPUnit 7 by @driesvints in link,,0
692,Update Browser.php,0.67344487,Rename php-webdriver package (#720),,0
693,Throws exception if application is in production,0.7326906,Avoid throwing exception on production (#755),,1
694,Merge pull request #1 from CatoMinor/CatoMinor-patch-1,0.47662467,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),,0
695,Order imports alphabetically,0.34280348,Fix for class imports (#905)﻿,Fix tests when running on Windows.,0
696,Check directories before purging files,0.5164693,Refactor redundant purging methods (#886)﻿,"As the current logic in ChromeProcess::toProcess is to check if we're on Windows first, and the method not being overridden in ChromeProcessDarwin and ChromeProcessLinux, the onWindows method will true. The fix in this case is simply to override onWindows for both classes so it returns false.",0
697,Drop PHPUnit 7 support,0.8502785,Dropped support for PHP 7.1 (210e03e),,1
698,Merge pull request #684 from mbardelmeijer/feature/scroll-to,0.49757636,Automatically fit content on failures (#704),fix user phpDoc,0
699,Merge branch 'add-dom-selector-hooks' of link into calebporzio-add-dom-selector-hooks,0.49835318,Fix unicode support in appendSlowly method (#907),"Hi, I noticed the following: the phpDoc for the user method claims that the method is supposed to return a Closure. However, on line 32 this method call is itself wrapped in a closure, which means that when Browser::$userResolver is actually called, it will return an instance of Closure instead of a user, and it will not be able to login successfully, throwing an ErrorException: Object of class Closure could not be converted to string. I changed the phpDoc signature for this method, so when someone wants to override it in their project, they won't get confused. The other option of course would be to remove the closure from the setUp method, but I didn't think it prudent to muck around with actual functionality here.",0
700,Merge pull request #728 from hivokas/patch-2,0.4779958,Drop PHPUnit 7 by @driesvints in link,select() excludes disabled options,0
701,Merge pull request #187 from adamthehutt/master,0.4871775,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),Disregard any disabled s when selecting drop down options.,0
702,Fix unclosed parenthesis.,0.5435912,Fix with() and page assertions (#625),[3.0] Improve assertions and tests,0
703,Merge pull request #469 from themsaid/pr/10908,0.4555813,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),,0
704,Merge pull request #731 from browner12/conditionals,0.5060694,Allow passing mixed to assertVue and assertVueIsNot (#853)﻿,,0
705,Merge pull request #726 from browner12/patch-1,0.46910468,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),Fix the page stub,0
706,Merge pull request #119 from sileence/extend_browser,0.5175899,"Add ability to store source from browser (#707, 9c90e2a, 1d5bc20)","Hi, I submitted this pull request a couple weeks ago referencing Issue #496, but it seems that it was automatically rejected because I forgot to add a description. So here it is again. The stub as it is now extends Laravel\Dusk\Page instead of the abstract class Tests\Browser\Pages\Page included with a fresh installation of Dusk.  This means that any custom shortcuts defined in Tests\Browser\Pages\Page::siteElements() aren't available to tests. This has already broken one of my tests when I forgot to change the extends for a page.  So I'm submitting a PR changing the extends in this stub. Thanks for looking into this.",0
707,Merge pull request #957 from laravel/6.x,0.45832115,Drop PHPUnit 7 by @driesvints in link,Fix assertPresent() with PHP 7.2,0
708,[2.0] Missing type hinting,0.5005051,Adds typeSlowly & appendSlowly (#748),,0
709,Reload environment to use valid environment variables in tests,0.35299903,"Add new assertion assertAttributeContains() (#931, ab47680)",,0
710,Merge pull request #232 from deleugpn/dependency,0.45734075,Drop PHPUnit 7 by @driesvints in link,,0
711,Merge pull request #725 from crynobone/caller-2,0.4826623,Fix assertVueContains and assertVueDoesNotContain (#638),Customize title assertion error messages,0
712,Add Console tests,0.47635671,Add purge console command (#887),,0
713,Fixing Doc Block,0.4692098,Bump dependencies by @driesvints in link,Customize URL assertion error messages,0
714,Improve detection of latest stable ChromeDriver release,0.95292246,Improve detection of latest stable ChromeDriver release (#677),Customize input value assertion error messages,1
715,Update InteractsWithMouse.php,0.62206125,Fix PHPUnit v10 stubs by @driesvints in link,,0
716,Test against PHP 7.3,0.6428989,Support PHPUnit 8 (788e79c),and update the tests,0
717,Adding fluent syntax for new source assertions,0.6282625,"Add new assertion assertAttributeContains() (#931, ab47680)",,0
718,Update MakesAssertions.php,0.5611595,Support phpdotenv v4 (#699),,0
719,Merge pull request #533 from browner12/wait-for-route,0.51160085,Support waiting for URLs with waitForLocation (#916)﻿,,0
720,add ability to store source from browser,0.85871094,"Add ability to store source from browser (#707, 9c90e2a, 1d5bc20)",,1
721,Merge pull request #254 from alexgarrett/type-without-clearing,0.50816417,Allow passing mixed to assertVue and assertVueIsNot (#853)﻿,,0
722,dark mode logo,0.44100958,"Allow Dusk route to be configurable (#774, 668289a)",,0
723,add assertion to check if a button is enabled,0.87650514,Add assertion checks if a button is disabled or enabled (#661),this is a convenience method to use routes instead of URLs,1
724,Merge pull request #246 from nrhvyc/master,0.431437,Refactor redundant purging methods (#886)﻿,,0
725,Merge pull request #771 from nunomaduro/patch-1,0.5036799,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),,0
726,Merge pull request #470 from staudenmeir/3.0,0.49505568,Drop PHPUnit 7 by @driesvints in link,Add assertion tests,0
727,Merge pull request #506 from browner12/title-messages,0.5207189,Fix assertVueContains and assertVueDoesNotContain (#638),,0
728,upgrade chromedriver versions,0.7378726,Improve detection of latest stable ChromeDriver release (#677),Prevent breaking console and screenshot filenames and restore #472,1
729,Merge pull request #784 from Infamoustrey/break-selector-scope,0.56605786,Support executing closures outside of the current selector scope (#784),,0
730,Fix failing build,0.50238144,"Capture source code on failure (#819, 3c59a5c)",,0
731,Merge pull request #350 from balping/2.0,0.46626157,Automatically fit content on failures (#704),,0
732,"Add type=""button"" to find",0.51813495,"Use selector to double click, and to click and hold by @rodrigopedra in link","Revert ""Prevent screenshot and console filename collisions""",0
733,disabled process timeout,0.5387694,Add waitUntilEnabled and waitUntilDisabled (#918)﻿,,0
734,Allow to use --env from command line,0.36032724,"Add graceful handler for SIGINT for .env restoration (#682, f843b8a)",Prevent screenshot and console filename collisions,0
735,assertScript() with tests (#821),0.777364,Add assertScript() (#821),,1
736,Merge pull request #702 from iamgergo/5.0,0.50449294,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),Fix PHPDoc and remove unused imports & parameters,0
737,automatically fit content on failures,0.90900993,Automatically fit content on failures (#704),,1
738,[6.x] Add waitForInput (#960),0.72083765,Add waitUntilEnabled and waitUntilDisabled (#918)﻿,,1
739,remove comment,0.643142,Removed,Update chrome binaries,0
740,Apply fixes from StyleCI (#785),0.59808135,Fix unicode support in appendSlowly method (#907),,0
741,Add new assertion assertValueIsNot() (#929),1.0000002,Add new assertion assertValueIsNot() (#929),Add assertQueryStringHas() tests,1
742,Merge pull request #710 from browner12/resolve-order,0.50870955,Fix assertVueContains and assertVueDoesNotContain (#638),,0
743,formatting and changes,0.47860467,Changed,Revert fb67e61 and fix return type,0
744,Merge pull request #638 from driesvints/fix-vue-contains-assertiosn,0.66341704,Fix assertVueContains and assertVueDoesNotContain (#638),Fixes link,0
745,Merge pull request #942 from laravel/fix-assert-value-select,0.691321,Fix assertValue for select elements (#942),Remove Safari from the browsers supporting remote logs,0
746,Merge pull request #709 from browner12/patch-1,0.4632145,Fix assertVueContains and assertVueDoesNotContain (#638),,0
747,Chrome Process refactored,0.63036597,"Implement ChromeDriverCommand (#643, 60339a5, #644) ",,0
748,Add new assertions assertSeeEmptyTextIn() and assertDontSeeEmptyTextIn(),0.79179776,Add assertInputPresent and assertInputMissing assertions (#914),,1
749,Merge pull request #534 from browner12/error-messages,0.5101654,Fix assertVueContains and assertVueDoesNotContain (#638),,0
750,Add docblock for throws,0.5015204,Add hasStartMaximizedEnabled method by @roksprogar in link,,0
751,update stubs,0.726485,Updated,Fixes link,1
752,Add helpful failure message to waitForReload,0.6945785,Add waitUntilEnabled and waitUntilDisabled (#918)﻿,,0
753,Simplify ignore,0.44495332,Refactor redundant purging methods (#886)﻿,Fix return value,0
754,Apply fixes from StyleCI (#714),0.5925256,Fix unicode support in appendSlowly method (#907),Fixed typo forassertHasQueryStringParametermethod returning $output rather than $this.,0
755,formatting and bug fixes,0.55462694,Automatically fit content on failures (#704),,0
756,Merge pull request #163 from JExperton/master,0.48618168,Fix assertVueContains and assertVueDoesNotContain (#638),[2.0] Add missing import.,0
757,Added query string assertions,0.6824827,Add new assertion assertValueIsNot() (#929),Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,0
758,Apply fixes from StyleCI,0.5378407,Fix unicode support in appendSlowly method (#907),[2.0] Add Laravel\Dusk\Concerns\ProvidesBrowser,0
759,add helpers for pulling elements,0.5684798,"Revert ""feat: add alternative tag for element selection"" by @driesvints in link","Extract reusable code from Laravel\Dusk\TestCase to make it easily for user to either build standalone browser tests suite to test local or external web application. For my case, I'm using similar class to allow me to run application tests on production environment right after doing server/database maintenance. Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com",0
760,Add assertions for radio selection,0.49144167,Add assertInputPresent and assertInputMissing assertions (#914),Ensure the chrome driver binary can be started,0
761,Update src/Console/InstallCommand.php,0.5803759,Rename php-webdriver package (#720),,0
762,Rename readme.md to README.md,0.36629742,Changed,,0
763,update dusk test case stub,0.5128387,Make DuskCommand compatible with Pest (#913),,0
764,Merge pull request #313 from Janiaje/patch-1,0.4673864,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),,0
765,Merge pull request #340 from calebporzio/add-within-method,0.5371902,Fix assertVueContains and assertVueDoesNotContain (#638),,0
766,add quotes around values on computed selectors,0.6528876,scrollTo: add support for selectors with quotes (#697),,0
767,Additional assertion methods added for plain cookies.,0.718552,Fix for cookie assertions (#778),,1
768,Merge pull request #196 from justinlopez0/patch-1,0.54326826,Bump dependencies by @driesvints in link,Update MakesAssertions add present assert,0
769,Update regular expression base on website changes ,0.9452096,Update regular expression base on website changes (#674),,1
770,Merge pull request #178 from browner12/select-non-strings,0.5229609,Allow passing mixed to assertVue and assertVueIsNot (#853)﻿,Add assertion for check is a possible hidden element present in DOM,0
771,Add tests for 'within' alias method,0.51648647,Add assertInputPresent and assertInputMissing assertions (#914),,0
772,Merge pull request #735 from DasRed/5.0,0.43816257,Refactor redundant purging methods (#886)﻿,,0
773,Merge pull request #49 from zgabievi/master,0.4116934,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),,0
774,Remove --no-suggest,0.698625,Removed,,0
775,Merge pull request #730 from RaZeR-RBI/add-fixContent-check,0.5410068,Refactor redundant purging methods (#886)﻿,,0
776,fix test,0.4789288,Fix with() and page assertions (#625),Improve PHPDoc return types for IDEs,0
777,Add waitForEvent() method (#972),0.7861899,Add waitForEvent() method by @michaelhue in link,,1
778,Merge pull request #406 from gabriel-caruso/composer,0.46727985,Fix assertVueContains and assertVueDoesNotContain (#638),,0
779,Update tests.yml,0.51730686,Updated,,0
780,Use proper PHPUnit assertions,0.5882746,Uses PHP Native Type Declarations 🐘  by @nunomaduro in link,,0
781,Add tests for assertDontSeeIn() /  assertSeeIn() (#836),0.7257836,Add assertNotPresent() assertion (#879)﻿,[2.0] Missing type hinting,1
782,Fix cookies with falsey values,0.94027746,Fix cookies with falsey values (#617),,1
783,"Revert ""Prevent screenshot and console filename collisions""",0.54502785,Allow saving screenshots in a subdirectory (#662),,0
784,Update HomePage.stub,0.5602962,Updated,,0
785,Prepare for 6.0 release,0.4668817,Update minimum Laravel version (fcb2226),,0
786,add custom error messages,0.5102254,Automatically fit content on failures (#704),,0
787,remove docs,0.6143031,Removed,,0
788,update check,0.7881304,Updated,,1
789,Add stop() to stop the PHPunit process but keep the browser open,0.5696292,Lock php-webdriver constraints for now (#733),,0
790,Merge pull request #239 from deleugpn/selected,0.45883393,Drop PHPUnit 7 by @driesvints in link,,0
791,update chrome binaries,0.6613231,Remove chrome binaries by @driesvints in link,Run the Windows chrome driver for WSL,0
792,Forgot the local variable,0.4158001,Fix for class imports (#905)﻿,,0
793,cleaning up formatting and method names,0.51012224,Refactor redundant purging methods (#886)﻿,,0
794,Added waitUntilVue and waitUntilVueIsNot,0.7992459,Add waitUntilEnabled and waitUntilDisabled (#918)﻿,Replace ProcessBuilder with Process and remove redundant method.,1
795,Disable xdebug,0.44715342,Removed,Signed-off-by: Mior Muhammad Zaki crynobone@gmail.com,0
796,Updated dependencies in composer.json,0.5079734,Bump dependencies by @driesvints in link,,0
797,Merge pull request #508 from browner12/input-value-messages,0.52569544,Allow passing mixed to assertVue and assertVueIsNot (#853)﻿,,0
798,Add more information to exception,0.6336138,Add assertInputPresent and assertInputMissing assertions (#914),,0
799,Remove Laravel 8 dependencies,0.74748886,Drop Laravel v6 & v7 support by @driesvints in link,clickLink empowered to click on elements beyond ,1
800,Make clickLink() only select visible elements,0.70944035,"Use selector to double click, and to click and hold by @rodrigopedra in link",clickLink empowered to click on elements beyond ,1
801,Add assertIndeterminate assertion for checkbox. (#986),0.85974884,Add assertIndeterminate assertion for checkbox. by @crynobone in link,Enables clickLink to support clicking on text-containing 'link-like' elements that do not have an anchor tag (likely because of Javascript usage).,1
802,Merge pull request #113 from sileence/assert_route_is,0.5149659,Allow passing mixed to assertVue and assertVueIsNot (#853)﻿,Test against PHP 7.2,0
803,Update src/Console/ChromeDriverCommand.php,0.5873488,Rename php-webdriver package (#720),,0
804,Fix with() and page assertions,0.9380735,Fix with() and page assertions (#625),[2.0] Updated dev dependencies in composer.json,1
805,"Revert ""PHP 8 Support (#831)""",0.69844264,PHP 8 Support (#833)  ﻿,,0
806,Use same method visibilities as parent,0.4727852,Add scrollTo method (#684),,0
807,add new mouse actions,0.48899224,"Add clickAtXPath (#723, effe73d)",Add $ to match the end of a line,0
808,extend base .env values instead of redefining in .env.dusk.local,0.40876383,"Add graceful handler for SIGINT for .env restoration (#682, f843b8a)","Without the dollar sign, matching the /foo path will assert true for both /f and /foo Related issue: link",0
809,Update 1_Bug_report.yml,0.47534657,Updated,Update chrome binaries to 2.33,0
810,Merge pull request #23 from drawmyattention/fix-cookies,0.5996365,Fix cookies with falsey values (#617),,0
811,allow saving screenshots in a subdirectory,0.93098605,Allow saving screenshots in a subdirectory (#662),,1
812,add missing change for v6.8.0,0.47722113,Allow dotenv 5.0 to be installed (#803),,0
813,Merge branch 'windows' of link into spyric-windows,0.34067237,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),,0
814,Apply fixes from StyleCI (#752),0.59014404,Fix unicode support in appendSlowly method (#907),Add helpful failure message to waitForReload,0
815,Create update-changelog.yml,0.5690425,Updated,,0
816,tweak method,0.5367967,Updated,,0
817,[dev-master] Allow to install Laravel 7.,0.7217047,Support Laravel 8 (#800),,1
818,[5.x] Avoid throwing exception on production.,0.8156258,Avoid throwing exception on production (#755),,1
819,add method to stub,0.5586277,Add assertInputPresent and assertInputMissing assertions (#914),,0
820,Merge branch 'u01jmg3/6.x' into 6.x,0.3974262,Bumped minimum Symfony dependencies to 4.3 (1ee28e1),,0
821,Allow to click and wait [N] seconds for reload (#998),0.7658709,Allow to click and wait [N] seconds for reload by @fabio-ivona in link,,1
822,Update changelog,0.6973742,Updated,,0
823,Upgrade guide for 7.x (#994),0.55855906,Updated,,0
824,Add missing tests for 6 additional existing assertions (#839),0.6715559,Add assertNotPresent() assertion (#879)﻿,,0
825,Merge pull request #382 from calebporzio/2.0,0.52979636,Fix assertVueContains and assertVueDoesNotContain (#638),,0
826,Add CookieValuePrefix detection for encrypted cookies in InteractsWithCookie (#804),0.9505724,Add CookieValuePrefix detection for encrypted cookies (#804),Upgraded ChromeDriver to 2.32,1
827,Drop support for Laravel 5.8,0.89813423,"Dropped support for Laravel 5.7 & 5.8 (98af698, e0c173a)",,1
828,Add test for failure exception,0.50930136,"throw an error if assertValue() is used with an element that does not support the value attribute (#936, 334c49f)","Revert ""extend base .env values instead of redefining in .env.dusk.local""",0
829,Merge pull request #229 from deleugpn/security-measure,0.40746987,Bumped minimum Symfony dependencies to 4.3 (1ee28e1),,0
830,Remove fqn for Closure,0.47426933,Support executing closures outside of the current selector scope (#784),,0
831,"Add $browser, $driver, $resolver and $page to tinker context.",0.5228034,Add Browser::elsewhereWhenAvailable() (#846)﻿,,0
832,Merge pull request #290 from browner12/patch-1,0.45005372,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),extend base .env values instead of redefining in .env.dusk.local,0
833,cast both operands to string,0.43755963,Cast boolean values to appropriate string (#713),,0
834,allow custom dusk selector,0.77685577,Allow custom dusk selector by @taylorotwell in link,,1
835,do not nest conditionals,0.46491644,Avoid throwing exception on production (#755),,0
836,Delete MakesAssertions.php,0.58948636,Avoid deprecation messages on PHPUnit 8 (#620),Fix broken console log tests,0
837,Merge pull request #11 from vinkla/patch-1,0.46529424,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),,0
838,cleanup readme example,0.5035218,Refactor redundant purging methods (#886)﻿,,0
839,"Fix ""pest"" option does not exist on dusk:fails command (#921)",0.9999999,"Fix ""pest"" option does not exist on dusk:fails command (#921)﻿",,1
840,Merge pull request #932 from laravel/php81,0.62810457,Drop PHPUnit v8 by @driesvints in link,,0
841,Correct docblock spacing,0.43714732,Fit content to  instead of  (#726),Handle case where GET_LOG is not supported,0
842,Fix overriding original backup upon previous failure,0.36200348,Fix storing page source to disk when source assertions fail. by @calmdev in link,,0
843,Merge pull request #5 from JayBizzle/patch-2,0.4976886,Bump dependencies by @driesvints in link,,0
844,Reverse order of parameters in vueAttribute() to match attribute(),0.48056388,"Revert ""feat: add alternative tag for element selection"" by @driesvints in link",,0
845,Update the requested facebook/webdriver version to 1.3,0.817251,Add latest version of Facebook Webdriver (#654),,1
846,Added 'move' to Browser to allow multiple browser windows to be placed on the screen in a particular order,0.53438103,Add option to fullsize the browser (#655),Let Firefox users disable console,0
847,Add tinker method to pause execution of test and be dropped in a tinker shell,0.4511136,Add waitUntilEnabled and waitUntilDisabled (#918)﻿,,0
848,add withinFrame,0.535884,Add assert attribute methods (#751),,0
849,Fix assertQueryStringHas method when the query parameters contain an array.,0.61228156,Fix assertVueContains and assertVueDoesNotContain (#638),,0
850,allow to run dusk:install as upgrade,0.6063558,Add proxy support to the dusk:install command (#659),,0
851,Fix return value,0.5141305,Fix assertValue for select elements (#942),,0
852,[2.0] Add Laravel\Dusk\Concerns\ProvidesBrowser,0.74151456,Support Laravel 5.8 (5b2e9aa),,1
853,Merge pull request #244 from deleugpn/phpunit-invoker,0.6575841,Drop PHPUnit 7 by @driesvints in link,,0
854,refactored query string assertions.,0.56518763,Add assertNotPresent() assertion (#879)﻿,,0
855,Closes #765 - support scrolling an element into view,0.9332412,Support scrolling an element into view (#766),Add missing cookie assertion,1
856,Merge pull request #527 from Webparking/3.0,0.5184345,Remove php-webdriver constraints (#737),,0
857,Add missing resolveToDialog method and rename calls,0.65344214,Fix assertVueContains and assertVueDoesNotContain (#638),,0
858,feat: add alternative tag for element selection (#1012),0.79176515,"Revert ""feat: add alternative tag for element selection"" by @driesvints in link",,1
859,Do not resize to zero (#858),1.0,Do not resize to zero (#858),,1
860,Add methods for JavaScript dialog testing,0.48416597,Add assertIndeterminate assertion for checkbox. by @crynobone in link,Fix error when using double quotes in selector…,0
861,Merge branch 'master' into multi-checkbox-support,0.3652383,Refactor redundant purging methods (#886)﻿,Make assertPathIs match a given pattern to allow for ids in urls,0
862,Dusk config,0.6893598,"Allow Dusk route to be configurable (#774, 668289a)",,0
863,Add source directory creation on install (#915),1.0,Add source directory creation on install (#915)﻿,,1
864,Merge pull request #344 from calebporzio/make-assert-path-is-match-pattern,0.5004744,Automatically fit content on failures (#704),,0
865,Align docblocks with recent update to docs,0.43145445,Bump dependencies by @driesvints in link,Add 'within' method as alias for 'with' method,0
866,Merge pull request #806 from balu-lt/patch-1,0.45982024,Bump dependencies by @driesvints in link,,0
867,[6.x] Add support for Mac ARM64 architecture (#876),0.97618663,Add support for Mac ARM64 architecture (#876)﻿,,1
868,Update UPGRADE.md,0.77652764,Updated,Use namespace when including PHPUnit,1
869,Merge pull request #453 from nesk/disable-safari-logs,0.45721966,Remove extra Directory Separator from ChromeProcess by @GeoSot in link,,0
870,Update branch-alias,0.4725508,Updated,,0
871,Merge pull request #323 from dbpolito/chromedriver-2-31,0.52830005,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),ChromeDriver 2.31,0
872,Merge pull request #140 from browner12/select-random,0.48803085,Fix choosing random elements on  (#822),,0
873,Exclude tests,0.44350123,Removed,,0
874,Merge pull request #420 from CatoMinor/2.0,0.45984143,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),"Add type=""button"" to find",0
875,Merge branch '2.0' into add-global-wait-time,0.39423305,Add waitUntilEnabled and waitUntilDisabled (#918)﻿,It did not find the buttons with HTML like.,0
876,Split Arguments for PHPUnit and merged with defaults,0.5513059,Drop PHPUnit 7 by @driesvints in link,,0
877,Merge pull request #734 from DasRed/master,0.45107946,Refactor redundant purging methods (#886)﻿,,0
878,clean,0.43944865,Refactor redundant purging methods (#886)﻿,Stop supporting PHP 5.6 on Dusk 2.0,0
879,Merge pull request #397 from Shonetow/patch-1,0.48947746,Drop PHPUnit 7 by @driesvints in link,"Due to the partial dependencies on Laravel 5.5, Dusk should also stop supporting PHP 5.6 on 2.0 release.",0
880,Assert Page after resolving elements,0.7080041,Fix with() and page assertions (#625),,1
881,fix variable,0.55641186,Fix assertVueContains and assertVueDoesNotContain (#638),,0
882,Merge pull request #33 from trideout/master,0.50109357,Adds the missing import for InteractsWithMouse@clickAtXPath (#728),,0
883,Use custom DISPLAY variable when set on Linux,0.8816679,"Use custom DISPLAY variable when set on Linux (#613, 2480495)",,1
884,[6.x] Update the badges to use shields.io,0.45371467,Updated,,0
885,Support for contextClick (AKA right click) actions,0.60786426,"Use selector to double click, and to click and hold by @rodrigopedra in link",support auto-discovery coming in Laravel 5.5,0
886,Merge pull request #582 from derekmd/fix-waitfor-timeout-sprintf-error,0.5127045,Add waitUntilEnabled and waitUntilDisabled (#918)﻿,,0
887,Add the ability to use a custom Chrome driver file,0.69287163,Add Chrome driver auto detection (#816)﻿,,0
888,Fix a big with asserting multiple selected options,0.44382936,Fix assertValue for select elements (#942),Fix an invalid property name for the Chromedriver's path,0
889,Add url method to stub,0.57882226,Fix PHPUnit v10 stubs by @driesvints in link,,0
890,Merge pull request #155 from bbashy/patch-1,0.4724514,Bump dependencies by @driesvints in link,Assert Page after resolving elements,0
891,Merge pull request #943 from laravel/driesvints-patch-1,0.556376,Bump dependencies by @driesvints in link,,0
892,Add ChromeDriver command,0.80204517,"Implement ChromeDriverCommand (#643, 60339a5, #644) ",Fix waitForReload() method,1
893,Fix assertion problem,0.673004,Add assertNotPresent() assertion (#879)﻿,,0
894,Merge branch '3.0' of link into staudenmeir-3.0,0.4837561,Bumped minimum Symfony dependencies to 4.3 (1ee28e1),Update access level for TestCase::setUp(),0
895,[7.x] Drop old PHP and Laravel versions (#993),0.8681587,Drop old PHP and Laravel versions by @driesvints in link,"The access level for setUp in phpunit is protected. Setup builds fixture before tests are conducted, it should NOT be visible to outside classes.",1
896,Test on PHP 7.4,0.6156427,Dropped support for PHP 7.1 (210e03e),Add tinker method to pause and open Laravel Tinker,0
897,Ensure findOrFail gives preference to id selectors,0.5437707,Fix assertValue for select elements (#942),Define connection and request timeouts on RemoteWebDriver creation,0
898,Add meaningful messages when waiting for elements fails,0.673751,"Add ""waitUntilMissingText"" (#706)",,0
899,Merge pull request #342 from calebporzio/fix-javascript-error,0.5643579,Fix assertVueContains and assertVueDoesNotContain (#638),,0
900,Merge pull request #227 from deleugpn/PHPUnit-6,0.4864035,Drop PHPUnit 7 by @driesvints in link,,0
901,Merge pull request #706 from SjorsO/5.0,0.5004011,Add clickAndWaitForReload by @SjorsO in link,,0
902,Merge pull request #457 from staudenmeir/3.0,0.48417264,Drop PHPUnit 7 by @driesvints in link,,0
903,update jquery file,0.8505495,Update jQuery file (#721),,1
904,automatically capture source code on failure,0.80348647,"Capture source code on failure (#819, 3c59a5c)",,1
905,adjust formatting,0.47685915,Fit content to  instead of  (#726),Added new interaction to type without clearing,0
906,Add consistent parameters spacing in DocBlock,0.43302995,Fit content to  instead of  (#726),,0
907,remove non-existing class,0.5036814,Removed,,0
908,Merge pull request #520 from avrahamappel/patch-1,0.5094938,Allow passing mixed to assertVue and assertVueIsNot (#853)﻿,added assertPathBeginsWith assertion,0
909,syntax highlighting?,0.4462077,scrollTo: add support for selectors with quotes (#697),,0
910,Merge branch 'console' of link into themsaid-console,0.39331448,Add purge console command (#887),[1.0.15] Invoke php script from phpunit folder directly,0
911,Fix test for jquery,0.49886668,Fix assertValue for select elements (#942),,0
912,[6.x] Add Dusk command argument --browse (#870),0.95154446,Add Dusk command argument --browse (#870),"Revert ""Adds back PHP_BINARY to phpunit process""",1
