Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
874,Add debug statement for copying mac icon,0.5873295,mac: don't fail if the icon path doesn't exist (#1101),,0
875,"Point AppVeyor's badge to master, just like Travis's",0.35529882,  NodeJS team (#747),Update rcedit to 0.5,0
876,chore: CircleCI support (#1031),0.5966893,Support for Node 10 via the CLI (#835),fix https://github.com/atom/rcedit/pull/11,0
877,chore(deps-dev): bump eslint-plugin-ava from 9.0.0 to 10.0.1 (#1114),0.559008,Bump got to 2.0.0 (#1397),Also add docs/api.md to the list of documentation files.,0
878,Merge pull request #48 from jenslind/docs-improvements,0.5360412,Usage docs for win32metadata.application-manifest and win32metadata.requested-execution-level,,0
879,6.0.1,0.6429262,  1.8.0 or above (#711),,0
880,test(unzip): refactor for efficiency and readability,0.53806317,Support for extract-zip >= 1.6.1,update asar to avoid graceful-fs warnings,0
881,Merge pull request #618 from hrkt/add-package-manager-option,0.6033174,packageManager (--package-manager via CLI) option (#618),,0
882,Merge pull request #61 from malept/deduplicate-code,0.46654528,win32metadata.requested-execution-level option (#610),,0
883,Disallow setting osx-sign.binaries,0.812815,[darwin/mas] Explicitly disallow osx-sign.binaries (#459),,1
884,chore(deps-dev): bump tsd from 0.12.1 to 0.13.1,0.60059667,Bump got to 2.0.0 (#1397),Delete default_app.asar in Electron >= 0.37.4 Closes #298.,0
885,Add link to electron-rebuild,0.6581825,electronVersion (--electron-version via CLI) option (#547),,0
886,Merge branch 'stefanbuck-custom-icon',0.4244997,add darwin/arm64 and mas/arm64 as official platform/arch combinations (#1168),,0
887,Upgrade fs-extra to ^4.0.0,0.8827953,Upgrade fs-extra to ^8.1.0 (#993),,1
888,Promisify infer,0.48374602,"Refactor to use Promises internally. This has the side effect of somewhat parallelizing building two or more targets at once and/or two or more functions for a given hook, via Promise.all (#753)",,0
889,Avoid testing how rcedit works and just test the rcedit option transform,0.55071545,rcedit upgraded to 0.8.0,Move API docs to its own file Fixes #275.,0
890,Revert err check before createApp call,0.4123981,ensure that CFBundleExecutable and friends are correct for helper apps (#1046),"Running node-rcedit 0.4.0 requires msvcp120.dll, which is installed via winetricks. The script for before_install lives in test/ci, which is where future scripts for CI should go.",0
891,Add build version number for OSX,0.54325616,add darwin/arm64 and mas/arm64 as official platform/arch combinations (#1168),,0
892,chore(deps-dev): bump typedoc from 0.18.0 to 0.19.0 (#1175),0.6282159,Bump got to 2.0.0 (#1397),,0
893,chore: update author & collaborators,0.54338247,Better docs around contributing to the project (#258),,0
894,fix: ensure that the GPU helper plist is updated,0.6863019,  Electron GPU Helper bundles (#1036),Fixes #275.,0
895,chore: bump actions/setup-node from 2.3.0 to 2.3.1 (#1268),0.7026737,Bump got to 2.0.0 (#1397),Fixes #300.,1
896,11.2.0,0.5531162,  is 1.8.2-beta.5 or above (#800),Add a separate fixture for electron 0.37.4. Drop in the el-0374 test. Add pre-test setup for 0.37.4 tests.,0
897,Make a note of the newer name for OS X in the readme,0.5437757,"[darwin/mas] OSX-specific binaries are correctly renamed to the application name (#244, #293)",,0
898,1.1.0,0.69421136,  1.8.0 or above (#711),,0
899,Add electron-forge link,0.6096157,electronVersion (--electron-version via CLI) option (#547),Fixes #295.,0
900,15.3.0,0.5951271,"  < 1.3.2, plus all of the download options have changed, notably:",Fixes #266.,0
901,Only test against supported Node versions,0.6461166,Electron Packager only officially supports Node versions that are supported by the,,0
902,ES6ify test/ignore.js,0.4355741,TypeScript: ensure OsxNotarizeOptions definition contains credentials (#1167),Consolidate OSX signing params,0
903,"feat: New lifecycle hooks: afterAsar, afterComplete, afterCopyExtraResources, beforeAsar, beforeCopy, beforeCopyExtraResources (#1297)",0.84959304,"feat: New lifecycle hooks: afterAsar, afterComplete, afterCopyExtraResources, beforeAsar, beforeCopy, beforeCopyExtraResources by @erikian in https://github.com/electron/electron-packager/pull/1297",,1
904,support the new electron package name,0.91778386,Support the new electron package name (#435),,1
905,Remove tap-spec,0.4988718,Removed,,0
906,Reflect that version is now optional in usage.txt,0.49574292,version-string is removed in favor of win32metadata (#668),,0
907,Upgrade asar to ^2.0.1,0.66258883,"Upgrade asar to ^1.0.0, which removes a vulnerable transitive dependency (#952)","This replaces the ""sign"" option, to accomodate other platform signing mechanisms. Add warning for binaries sub-option. Add warning if building for the mas target without signing.",0
908,4.0.1,0.68371964,  1.8.0 or above (#711),,0
909,Add eslint-plugin-tape for tape test linting,0.42741138,"(Test) apps named ""Electron"" can be packaged successfully (#415)",,0
910,Replace waterfall with Promises in hooks tests,0.5068642,"Refactor to use Promises internally. This has the side effect of somewhat parallelizing building two or more targets at once and/or two or more functions for a given hook, via Promise.all (#753)",,0
911,Add option for dereferencing symlinks (#410),0.79779184,derefSymlinks option (#410),,1
912,Upgrade debug to 3.x,0.5445544,"  < 1.3.2, plus all of the download options have changed, notably:",,0
913,Clean up CLI usage docs,0.509471,Usage docs for win32metadata.application-manifest and win32metadata.requested-execution-level,,0
914,Upgrade rcedit to 1.0.0,0.93479717,rcedit upgraded to 0.8.0,Fix OSX Binary Names Fixes #195. Closes #244.,1
915,Travis CI: fix build matrix,0.43317336,Support for Node 10 via the CLI (#835),,0
916,Linkify the 7.4.0 version in NEWS,0.6055804,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",Tackles the issue #195 by renaming the binary to opts.name,0
917,Merge pull request #952 from electron-userland/upgrade-dependencies,0.62333065,Convert from electron-download to @electron/get (#1002). Drops support for versions of Electron, Simplify CLI usage Make ignore examples not real-life obsolete examples and obviously dummy Base a simplified CLI example off of electron-quick-start  Closes #289.,0
918,Use Electron v0.35.6 for testing,0.6404796,"(Test) apps named ""Electron"" can be packaged successfully (#415)",,0
919,15.5.1,0.6030648,  1.8.0 or above (#711),Bump electron-download to v2,0
920,chore(deps): upgrade to @electron/get@^1.6.0 for better proxy support,0.5560675,"Host arch utilities moved to electron-download. This is not a breaking change, as the existing API",,0
921,Merge pull request #494 from electron-userland/travis-mac-oom,0.4917615,refactor: migrate from electron-notarize to @electron/notarize by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1433,,0
922,Add 8.7.1 NEWS entry,0.60676014,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
923,Merge pull request #328 from malept/less-test-redundancy,0.41498557,"version-string is deprecated in favor of win32metadata (#331, #463)",Split up arguments section into OS-specific subsections,0
924,Reorganize OSX signing params in the docs,0.52047646,"Split out the code to sign OS X apps into a separate Node module,",Fixes #237.,0
925,Update eslint-plugin-ava requirement from ^5.1.1 to ^6.0.0,0.56337893,"Upgrade electron-osx-sign to 0.5.0 which adds a new option, entitlementsForFile (#1189)",Update electron-osx-sign,0
926,Fix comment,0.37910503,Changed,Add option for child entitlements,0
927,Added --sign to readme,0.42773175,Send the properly formatted options from the CLI to electron-osx-sign (#1047),Fixed problems with some binaries not being signed in newer versions of electron Show errors from signing darwin ignores entitlements,0
928,Remove deprecated version-string option,0.69296896,version-string is removed in favor of win32metadata (#668),,0
929,Update Standard JS URL,0.59949136,[contributors] Update Standard (JavaScript coding standard) package to 5.4.x,Ability to set tmpdir to false to disable using temp directory,0
930,7.5.1,0.6860746,  1.8.0 or above (#711),And as a workaround of concurrent access to the same temp dir,0
931,Fix #100: Rename all the Helper apps/executables,0.63550675,"Prevent app names from ending in "" Helper"" (#600)",,0
932,12.0.1,0.58970064,  1.8.0 or above (#711),Fixes #239.,0
933,Add basic debug support via the 'debug' module,0.7607086,Basic debugging messages via the debug module - see CONTRIBUTING.md for usage (#433),,1
934,Merge pull request #1110 from electron/clarify-dark-mode-docs,0.63448846,electronVersion (--electron-version via CLI) option (#547),Fixes #252.,0
935,Merge pull request #381 from juliangruber/fix/node-6-stderr,0.54458743,Node 16 & 18 support (#1399),,0
936,Add NEWS entries & docs,0.5815656,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",Add extend-info and extra-resource arguments for creating the Mac application package.,0
937,chore: bump actions/checkout from 2 to 3 (#1341),0.6415541,Bump got to 2.0.0 (#1397),Automatically ignore --out path Closes #155.,0
938,Update CONTRIBUTING.md,0.61983585,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",Add Windows support to app-copyright,0
939,feat: add enableDarwinDarkModeSupport option to support mojave dark mode for older electron versions,0.89140224,darwinDarkModeSupport option to support macOS Mojave dark mode for older Electron versions (#893),,1
940,build: remove a layer of indirection from the coverage script,0.5112901,[contributors] Add code coverage support via Coveralls (#257),,0
941,3.3.0,0.6474553,"  < 1.3.2, plus all of the download options have changed, notably:",,0
942,"Put Mac-specific code in its own file, raise error if platform unsupported",0.59950167,"Add support for a new target platform, Mac App Store (mas), including signing OS X apps",,0
943,Clarify symlink error message for Windows,0.9999998,Clarify symlink error message for Windows,,1
944,test: replace tempy with fs.mkdtemp (#1111),0.56078124,Regression that caused the symlink test on Windows to not work as intended (#1071),,0
945,Drop support for Node < 4,0.8318205,Node < 10 support (#1122),,1
946,Convert app-version and build-version to be cross-platform arguments,0.63744044,"  favor of app-version and build-version, respectively (#327)",application package. extend-info: Take the filename of a plist file and extend Info.plist with its contents. Other explicit arguments such as app-bundle-id override this. extra-resource: Take a filename and copy that file into the app's Contents/Resources directory. May be used multiple times.,0
947,Drop mz for util.promisify (#983),0.7207925,mz dependency (#759),,1
948,Add 11.2.1 to NEWS file,0.56070393,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
949,chore: install Wine via homebrew on macOS,0.5022874,"Add support for a new target platform, Mac App Store (mas), including signing OS X apps",Deprecate version-string.LegalCopyright. Fixes #265.,0
950,Clean up,0.57325214,Chores,"Add NEWS.md, a human-readable list of changes",0
951,3.1.0,0.6668499,"  < 1.3.2, plus all of the download options have changed, notably:",,0
952,4.0.2,0.63440454,  1.8.0 or above (#711),,0
953,Add note about winetricks,0.6474427,Clarified message when wine is not found (#357),,0
954,chore: update GitHub Actions via Dependabot,0.53573763,"The GitHub repository has been moved into an organization,","Platform: Mac App Store support Fixes #104, #163, #261.",0
955,Add notes about deprecated parameters,0.46761203,"[contributors] Code contributions need to be validated in ""strict"" mode (#342, #351)",,0
956,Tweak coverage-ignored code,0.6484467,[contributors] Add code coverage support via Coveralls (#257),,0
957,Standardize docs for packageManager=false,0.6783256,Package manager-agnostic pruning support (set packageManager to false) (#690),The latest version of Electron to best support mas build,0
958,fix: properly import info logger (#1405),0.94771487,Properly import info logger (#1405),Fix: maxogden#163,1
959,chore(deps): bump cross-zip from 2.1.6 to 3.0.0 (#1103),0.6223811,Replace cross-zip with extract-zip (#1139),Fix: ix https://github.com/maxogden/electron-packager/issues/261 Fix: https://github.com/maxogden/electron-packager/issues/163 Added filterCFBundleIdentifier function Properties to set in app plist - CFBundleDisplayName - CFBundleIdentifier - CFBundleName Properties to set in helper plist - CFBundleDisplayName - CFBundleIdentifier - CFBundleName - CFBundleExecutable In testing script: - Added testing with special characters,0
960,Fix el0374Opts to not hardcode platform,0.54824996,"linux platform, armv7l arch support (#106, #474)",Indented for clarity in commits,0
961,Merge pull request #445 from electron-userland/fix-version-inference-regression,0.59601116,refactor: migrate from electron-notarize to @electron/notarize by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1433, Added isPlatformMac to check whether platform build for OS X Changed from codesign to electron-osx-sign for code-signing Changed test/mac to be a shared script for testing both darwin and mas platforms Updates on usage/readme,0
962,Promisify/classify & remove run-series,0.48201704,Removed,Add preamble and pull request sections to the contributing docs,0
963,15.0.0,0.61711717,  1.8.0 or above (#711),Fix typo in readme.md.,0
964,Merge pull request #493 from electron-userland/shasum-downloads,0.59086347,Convert from electron-download to @electron/get (#1002). Drops support for versions of Electron,,0
965,:bug: Don't declare helper app as a protocol handler. Closes #219,0.6035858,"Prevent app names from ending in "" Helper"" (#600)",,0
966,Merge pull request #262 from trapp/fix-readme-typo,0.44597507,[API] hook for afterCopy (#448),Add coveralls support Fixes #256.,0
967,"test: fix CLI test names, add --no-download.rejectUnauthorized test",0.60584426,Specifying the download.strictSSL CLI parameter no longer triggers a deprecation warning for,,0
968,add custom protocol handler support,0.56491756,"[darwin/mas] Documentation for protocol and protocol-name options (#121, #450)",this is a new rule in standard 6,0
969,Prepend all warning messages with 'WARNING:',0.935168,"Prepend all warning messages with ""WARNING:"" (#593)",,1
970,Refactor target arch/platform parsing,0.6578728,Deprecated target arch APIs (#915),,0
971,Add Object.assign polyfill for Node 0.12,0.46984932,Node < 10 support (#1122),Simple fix for issue 242: Info.plist issues with CFBundleVersion,0
972,Update dependencies,0.6424852,[win32] rcedit dependency updated to 0.4.x,"Ensure that CFBundleVersion and CFBundleShortVersionString are both stored as strings, even if the app-version or build-version options are integers. Style issue: spaces around +. Added a test.",0
973,test(unzip): unzip should preserve symbolic links,0.5424616,Support for extract-zip >= 1.6.1,,0
974,Remove debugging statements,0.5974778,Basic debugging messages via the debug module - see CONTRIBUTING.md for usage (#433),Allow ignore to be a Function,0
975,Add default to API docs,0.5691907,API documentation moved from readme.md to docs/api.md (#296),,0
976,Remove a now unnecessary istanbul ignore directive,0.49961826,Removed,,0
977,temporary fix for node 6 stdio issue,0.5775905,Dropped support for running on Node < 6.0. (#900),,0
978,Move download-related code to its own file,0.57519907,Add download parameter (#320),adds tmpdir option to fix #203,0
979,convert slashes on windows so unix-format ignores work,0.4262337,[win32] version-string.FileVersion and version-string.ProductVersion are replaced by,,0
980,update repo urls,0.50912637,rcedit upgraded to 0.8.0,,0
981,Rename/move the relative rename function to App,0.53304327,Option to set the executable name separate from the app name (#758),,0
982,14.0.2,0.6459093,  1.8.0 or above (#711),Inferred name and version from package.json,0
983,ES2015ify Mac tests,0.49644777,"(Test) apps named ""Electron"" can be packaged successfully (#415)",Don't declare helper app as a protocol handler. Closes #219,0
984,Prepare NEWS for 7.0.2,0.57694423,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",Recently tests (particularly the windows ones) have been failing because they would not finish fast enough for a timeout. This increases the timeout so that they have time to finish. Also cleaned the test/work directory before running tests so that tests that are force-stopped mid-test do not screw up future tests. Added test/work to the standard ignore list as well.,0
985,Make assertion clearer,0.34500644,"[contributors] Code contributions need to be validated in ""strict"" mode (#342, #351)","The name argument and version option are no longer required. If not specified, it will search upwards from opts.dir for package.json files. It picks up the app name from the packageName or name properties, and the version from the nearest installed electron-prebuilt. However, they don't necessarily have to come from the same package.json, it will use the first available value from the nearest package.json. This should not cause any breaking changes, as previously provided versions should still resolve to the same version. Squashed Commits: Removed npm and semver & now infer version from node_modules More consistent if statements Added infer tests Updated readme.md with name/version infer info Replaced package.json search algorithm with resolve package",0
986,Add a unit test for using a function as ignore,0.65989256,Allow the ignore parameter to take a function (#247),,0
987,12.1.2,0.5789286,"  (#223, #278)",,0
988,Add build-version to opts documentation,0.534652,prebuiltAsar option to specify a prebuilt ASAR file (#823),Convert app-version and build-version to be cross-platform arguments,0
989,Add quiet option (#541),0.9470798,quiet option (#541),,1
990,chore: set @wg-ecosystem as CODEOWNERS (#1471),0.5027082,Prune user-namespaced modules (#889),Closes #170.,0
991,chore(deps-dev): bump eslint-plugin-ava from 10.5.0 to 11.0.0 (#1172),0.5673383,Bump got to 2.0.0 (#1397),Document the rest of the optional arguments in the readme Fixes #175.,0
992,Dup DEFAULT_IGNORES to avoid mutating the constant,0.42519084,Ensure relative out dirs are correctly ignored when copying (#919),Descriptions based on summaries in usage.txt. Fixes #175.,0
993,Clarify infer name/version error message/docs & add tests,0.5178143,Clearer error message when inferring the app name and/or Electron version fails,,0
994,chore: bump sinon from 15.0.1 to 15.0.3 (#1491),0.7101817,Bump got to 2.0.0 (#1397),Don't include default_app,1
995,Fix verb tense used,0.34994292,Changed,,0
996,Merge pull request #889 from electron-userland/prune-user-namespaced-modules,0.6080196,Prune user-namespaced modules (#889),,0
997,Remove log statement at start of test,0.40464675,Basic debugging messages via the debug module - see CONTRIBUTING.md for usage (#433),Add strict-ssl option,0
998,Add get-package-info to the list of packages that use DEBUG,0.6370793,Basic debugging messages via the debug module - see CONTRIBUTING.md for usage (#433),,0
999,Refactor test helpers (#977),0.49606758,"[contributors] Code contributions need to be validated in ""strict"" mode (#342, #351)",add os x app categoryType option,0
1000,Reorganize the exported common functions,0.41093564,[darwin/mas] Add support for merging arbitrary plist files and adding arbitrary resource,Ignore node_modules/.bin by default,0
1001,Move CLI code to the common module,0.53474706,packageManager (--package-manager via CLI) option (#618),,0
1002,fix(copy-filter): add package manager lockfiles to default ignore (#1182),0.8712046,Add package manager lockfiles to default ignore list (#1182),,1
1003,Mac App Store platform support,0.85703474,"Add support for a new target platform, Mac App Store (mas), including signing OS X apps",,1
1004,Fix renaming folders across volumes on OS X,0.53081846,win32metadata.OriginalFilename defaults to renamed .exe (#667),,0
1005,Update semver requirement from ^5.3.0 to ^6.0.0 (#966),0.4894503,Specifying the download.strictSSL CLI parameter no longer triggers a deprecation warning for,,0
1006,Forward-port 8.7.2 NEWS entry,0.48442924,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",It should not be necessary to include Electron's default_app. (I've only tested this on Linux so far) Fixes #49 Thanks for electron-packager!,0
1007,Implement multi-target options and refactor code,0.61240447,"Refactor to use Promises internally. This has the side effect of somewhat parallelizing building two or more targets at once and/or two or more functions for a given hook, via Promise.all (#753)",Just a typographical error,0
1008,fix(targets): allow checking official builds against prerelease versions (#1191),0.90231407,Allow checking official builds against prerelease versions (#1191),,1
1009,Add checkboxes to the issue/PR templates,0.5232194,[contributors] Add code coverage support via Coveralls (#257),,0
1010,Update asar to ^2.0.0,0.6343437,"Upgrade asar to ^1.0.0, which removes a vulnerable transitive dependency (#952)",,0
1011,A bunch of Electron repos moved into their own GitHub org,0.76195335,"The GitHub repository has been moved into an organization,",,1
1012,Prep NEWS for 7.0.0,0.5816687,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
1013,Fix coding style and added unit test for Binary naming in Mac OS,0.6199808,"[darwin/mas] OSX-specific binaries are correctly renamed to the application name (#244, #293)",Support unpack directory,0
1014,Upgrade fs-extra to 1.0.0,0.9007095,Upgrade fs-extra to ^8.1.0 (#993),,1
1015,Update ignore parameter docs,0.47714576,Add package manager lockfiles to default ignore list (#1182),,0
1016,Add more debug calls,0.672714,Basic debugging messages via the debug module - see CONTRIBUTING.md for usage (#433),,0
1017,Replace mkdirp as a direct dependency with fs-extra,0.4888518,"Upgrade asar to ^1.0.0, which removes a vulnerable transitive dependency (#952)",,0
1018,Consolidate console.warn testing methods,0.46696624,Better type checking when validating arch/platform (#534),,0
1019,Fix typo in readme.md.,0.5145086,API documentation moved from readme.md to docs/api.md (#296),,0
1020,license file,0.4932867,[win32] version-string.LegalCopyright is replaced by app-copyright (#327),Documentation cleanup,0
1021,Add link to debug module for examples on setting env vars,0.55550617,Basic debugging messages via the debug module - see CONTRIBUTING.md for usage (#433),,0
1022,build: fix ssh deploy key environment variable name,0.40826386,"The build-version property, when unspecified, now defaults to the",[win32] Ensure product version is set on the executable,0
1023,Replace coverage badge in readme,0.47311026,[contributors] Add code coverage support via Coveralls (#257),Includes a test for this behavior.,0
1024,Add basic Linux support,0.587167,"linux platform, armv7l arch support (#106, #474)",Fix #129: support file-version metadata (win32),0
1025,Merge pull request #471 from electron-userland/add-more-debug-logging,0.5508171,refactor: migrate from electron-notarize to @electron/notarize by @MarshallOfSound in https://github.com/electron/electron-packager/pull/1433,Add build-version to opts documentation,0
1026,add tmpdir option to allow specifying a custom temp directory for the build,0.79929197,Add tmpdir parameter to specify a custom temp directory (#230); set to false to disable,,1
1027,Travis: cache the electron download directory,0.61993873,"  electron-download/lib/arch, respectively",,0
1028,14.0.4,0.66804993,  1.8.0 or above (#711),Update readme.md,0
1029,chore(deps-dev): bump typedoc from 0.19.2 to 0.20.20,0.60375583,Bump got to 2.0.0 (#1397),,0
1030,Infer win32metadata from package.json/top-level options,0.7000082,win32metadata.ProductName defaults to productName or name from nearest package.json (#667),,1
1031,14.1.1,0.66563,  1.8.0 or above (#711),,0
1032,Linux/ia32 warning moved from Packager to @electron/get (#1016),0.81226563,Linux/ia32 support for Electron >= 4 is downgraded to a warning from @electron/get (#1016),,1
1033,Cleanup electron version inferring tests,0.64473236,Electron downloads are now checked against their published checksums (#493),Add option to pass --unpack argument to asar,0
1034,8.5.0,0.678586,  1.8.0 or above (#711),Add build version number for OSX,0
1035,build(canary): use relative path to quick start folder,0.49372983,Use get-package-info (again) to support finding prebuilt in parent directories (#445),,0
1036,Add NEWS entry for #344,0.53562146,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
1037,7.0.0,0.6928454,  1.8.0 or above (#711),,0
1038,Merge pull request #7 from maxogden/npm-prune,0.5102539,"win32metadata option (#331, #463)",,0
1039,Move all of the infer code to their own files,0.43317908,Ignore the directory specified by the out parameter by default (#255),Document Icon Filetypes,0
1040,Add afterPrune hook,0.72551656,API hook for afterPrune (#677),,1
1041,Merge branch 'stefanbuck-set-version-number',0.50381553,add darwin/arm64 and mas/arm64 as official platform/arch combinations (#1168),,0
1042,Update docs/tests due to rcedit upgrade,0.7415372,rcedit upgraded to 0.8.0,,1
1043,Remove accidentally committed package lock,0.6095673,Add package manager lockfiles to default ignore list (#1182),,0
1044,Drop support for Node < 6,0.8498889,Node < 10 support (#1122),,1
1045,Prepare NEWS for 7.0.3,0.57499367,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
1046,Merge pull request #433 from malept/add-debug-module,0.58475864,Basic debugging messages via the debug module - see CONTRIBUTING.md for usage (#433),,0
1047,update NEWS.md,0.74441063,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,1
1048,Fix GitHub template URLs,0.4329107,The default .git ignore only ignores that directory (#344),Integrated options for unpack and snapshot,0
1049,Add related Electron installer modules & a note about distributables,0.61144507,Support the new electron package name (#435),,0
1050,Travis (OSX): don't install wine or run wine-related tests,0.5261824,Clarified message when wine is not found (#357),Pipe optional cache option to electron-download Fixes #112.,0
1051,Merge pull request #315 from develar/patch-2,0.55724686,derefSymlinks option (#410),,0
1052,Fix test description,0.48955625,Regression that caused the symlink test on Windows to not work as intended (#1071),,0
1053,"revert: ""feat!: upgrade Node.js to 14 LTS (#1393)"" (#1398)",0.58881414,Node 12 support (#1399),Refs #100,0
1054,Ignore the generated temporary directory,0.84710455,Ignore the generated temporary directory on Linux (#596),,1
1055,Upgrade fs-extra to ^5,0.8527196,Upgrade fs-extra to ^8.1.0 (#993),,1
1056,Set DEBUG env var on Travis,0.39499718,Basic debugging messages via the debug module - see CONTRIBUTING.md for usage (#433),fix(mac): handle spaces when signing,0
1057,Deprecate --tmpdir=false in favor of --no-tmpdir,0.7838025,"In the CLI, --tmpdir=false has been deprecated in favor of --no-tmpdir (#722)",currently just fails silently :(,1
1058,Update rcedit to 0.5,0.9120352,rcedit upgraded to 0.8.0,Resolves #89; further documents #63.,1
1059,Add electronVersion option & deprecate version,0.7335486,version is deprecated in favor of electronVersion (--electron-version via CLI) (#547),,1
1060,Linkify the 7.5.0 version in NEWS,0.6438292,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",,0
1061,build: merge ESLint config files into package.json when possible,0.5514888,Bundled app validation to ensure that both package.json and the main entry point exist (#1257),"Implement --all, refactor code, add tests",0
1062,DRY up Info.plist/Resources tests,0.48325238,Automatically insert ElectronAsarIntegrity into Info.plist files (#1279),"This implements the following cases:  Basic runs for a specific version/platform/arch with default options   (testing for existence of expected output files/folders) Runs for each target platform with out set Runs for each target platform with asar set Runs for each target platform with prune set Runs for each target platform with ignore set This includes testing ignore including a path separator This also includes testing that ignore entries are applied     with the app folder trimmed Runs for each target platform with overwrite set / not set Runs with all set, with arch or platform each set to all,   and with platform set to multiple platforms (comma-delimited or   array) Tests specifically for the darwin target platform, to test   icon and sign  The test logic is organized such that the version of Electron being tested can be configured once centrally (in config.json), and the tests will not run until after downloading any necessary electron versions (to avoid timing out due to long downloads). Resolves #77.",0
1063,Merge pull request #290 from quicksnap/patch-2,0.4807465,win32metadata.application-manifest option (#610),"This adds support for --all, --platform=all, and --arch=all. In order to accommodate outputting multiple directories for multiple platforms and architectures, this also implements a new directory structure under the output folder (distinguished by both platform and arch).  This structure is applied even to OS X distributions, which formerly were output directly to an .app folder.  This could be considered a backwards-incompatible change. One other backwards-incompatible change is the value that the packager function passes to the callback, which is now always an array of paths, rather than just a single path. The behavior of the icon option has also been modified to use its basename and apply .ico or .icns depending on platform, to make it usable with --all and --platform=all.  This attempts to maximize backwards compatibility, by allowing a full filename to be specified, but replacing the filename's extension with what is appropriate for each target platform.  Alternatively, the extension can now be omitted. In the process of implementing this, it became evident that some things were being done in 3 different places, and weren't always being done consistently, so I've deduplicated everything I could. This also includes a few other changes to improve stability for multi-target runs, and other fixes:  Avoid targeting darwin if the environment doesn't support symlinks,   to avoid the process bailing out on Windows Implement --overwrite centrally in index.js such that it explicitly   skips if an output directory already exists, for consistency with   all target platforms and to avoid any possible errors that would halt   operation during one target of a multi-target run Use ncp instead of mv to move to finalPath, which avoids flakiness   I noticed when testing on Windows 8 especially with multi-target runs Simplify temp directory logic by using a nested structure, so there   is only one top-level directory to clean up Reinstate fix from #55 which seems to have been clobbered by a later   merge linux.createApp now resolves to the final output directory;   it was formerly resolving to the executable path mac.createApp now replaces space with underscore in bundle IDs Only the platform modules that are needed are loaded The win32 module only loads rcedit if needed  This also fixes a couple of missing updates to docs (readme/usage). This commit addresses the following issues:  Resolves #40 Resolves #38 Resolves #70 Works around #71 Resolves #84 by reinstating #55",0
1064,refactor: migrate from asar to @electron/asar (#1431),0.80224174,Replaced asar with @electron/asar. The configuration options are unchanged. This migration is purely cosmetic. (#1431),,1
1065,Mention DEBUG setting is temporary,0.5390681,Basic debugging messages via the debug module - see CONTRIBUTING.md for usage (#433),,0
1066,Parallelize most of the ignore tests,0.46839106,  compatibility) and optionally takes several of the same sub-parameters as,,0
1067,Travis: cache apt packages,0.6572845,cache is now cacheRoot,,0
1068,Ensure the out dir specified exists when building OSX app,0.5079265,Ensure relative out dirs are correctly ignored when copying (#919),Fix path separator replacement for ignore on Windows,0
1069,Fix up NEWS entries,0.58146876,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",Fix #65: Rename Helper application on Mac OS X,0
1070,Warn when using an invalid arch/platform combo,0.65442157,overwrite: true when no platform/arch is specified (#794),,0
1071,chore(deps-dev): bump sinon from 9.2.4 to 10.0.1,0.6060161,Bump got to 2.0.0 (#1397),,0
1072,chore: bump @electron/asar from 3.2.3 to 3.2.4 (#1494),0.68813944,Bump got to 2.0.0 (#1397),Fix renaming folders across volumes (when packaging for OS X),0
1073,Update docs,0.5509112,"Add NEWS.md, a human-readable list of changes in each version (since 5.2.0) (#263)",Version info added to the final executable using rcedit,0
1074,Merge pull request #74 from malept/rename-across-volumes,0.48681843,[darwin/mas] Add support for merging arbitrary plist files and adding arbitrary resource,,0
1075,Remove special path characters from app name in filenames (#455),0.63668454,Option to set the executable name separate from the app name (#758),,0
1076,fix incorrect option name in readme,0.4838066,Show CLI option when showing option deprecation message (#560),,0
1077,Merge pull request #17 from malept/linux-support,0.44469064,Default the platform option to the host platform (#464),,0
1078,Add default values to arch and platform,0.6234409,"Default the arch option to the host arch (#36, #464)",,0
1079,Merge pull request #448 from MarshallOfSound/feature/after-copy-hook,0.5476991,"afterExtract hook (#354, #403)","This needs to be done when Windows is the host OS regardless of the target platform, not vice versa. Fixes #79.",0
1080,7.7.0,0.58111364,  1.8.0 or above (#711),OSX has a special cased resources path. Fixes #81.,0
1081,Merge pull request #747 from electron-userland/only-test-against-supported-node-versions,0.5325661,Electron Packager only officially supports Node versions that are supported by the,Fixes #60.,0
