Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
5269,Fixed Canvas Renderer,0.84740406,Restructured the canvas renderer,,1
5270,Fix interactivity in ShadowDOM (#8406),0.9235966,Fix interactivity in ShadowDOM (#8406) @cjgammon ,,1
5271,"Tidying up a few bits of the API, created containsPoint alias, added lineHeight to text and fixed typo",0.58747876,Hide new letterSpacing API behind a flag Text.experimentalLetterSpacing (#8234),,0
5272,Mipmap pow2 compatibility for WebGL 1 and 2 (#5422),0.99999994,Mipmap pow2 compatibility for WebGL 1 and 2 (#5422),,1
5273,Correction of height and width in extracted canvas (#5842),1.0,Correction of height and width in extracted canvas (#5842),,1
5274,lightened up the stencil manger,0.6092459,Allow any object to be a stencil mask. (#4776),,0
5275,Precision constant,0.44336915,Remove some globals and refactor constants,,0
5276,Bypass the getter / setter for anchor inside Sprite,0.72825724,Adds defaultAnchor to Texture to set the anchor when constructing a Sprite,jsdoc fixes for all the Loader classes. SpriteSheetLoader is redundant a...,1
5277,removed cleaning flag,0.6190693,Removed,,0
5278,Dev2 (#2803),0.6773073,Dev texture states #3258 ,jsdoc fixes for Geom classes.,0
5279,Chore: Update readme (#8466),0.7793319,Chore: Update readme (#8466) @Zyie,,1
5280,Fix implementation of Color.round (#9294),0.95447916,Fix implementation of Color.round (#9294) @dev7355608 ,jsdoc fixes for all of the Filter classes.,1
5281,fixed up canvas tilingSprite2,0.8727999,Fix canvas rendering transform of TilingSprite (#6869),,1
5282,Allow multiple objects to have the same mask (#7754),0.9495454,Allow multiple objects to have the same mask (#7754) @dev7355608 ,,1
5283,Add missing GraphicsData default param (#5076),0.72415817,Support manual changes in GraphicsData (#5952),Lots of jsdocs and spelling fixes.,1
5284,2506 JiDW found a bug,0.585849,:bug: Fixed,,0
5285,Use bleeding edge 3.4 for docs,0.54431987,- Fix some docs,,0
5286,bump pixi versions,0.682874,PIXI.UPDATE_PRIORITY,,0
5287,give a method for plugins to add custom middleware,0.64686245,Fix the next parameter type of loader middleware to be non-optional (#7904) @fluffy-heinzelman ,Fix for blendMode bug in CanvasRenderer,0
5288,Renames StateSystem.setState to StateSystem.set (#5791),1.0,Renames StateSystem.setState to StateSystem.set (#5791),The stage background (fill) was affected by the last used blendMode. In my case the stage quickly turned white after having PIXI.blendModes.ADD Sprites being rendered last on my stage.,1
5289,v4.1.1,0.683919,https://github.com/pixijs/pixi.js/compare/v4.4.4...v4.4.5,,0
5290,Merge pull request #1915 from bchevalier/displacementShader,0.52516925,Renamed Texture.removeTextureFromCache to Texture.removeFromCache #3834,,0
5291,Removed cacheAsBitmap from core,0.8040588,Fix for cacheAsBitmap (#5603),,1
5292,update CONTRIBUTING guide. remove grunt references and use plain npm instead.,0.56754225,"Add empty calculateBounds to DisplayObject, remove Bounds.updateID references (#6304)",complex primitives yeehaaaww,0
5293,fixed rounded rectangle issue,0.72308576,Fix RoundedRectangle.contains (#7975) @dev7355608 ,,1
5294,-[LOADER] Json loader now loads spine files as per the new implementation.,0.60088277,const loader = new Loader();,,0
5295,"and a missing fs require, need more coffee",0.42986172,Misc,,0
5296,Little improve: Don't query currentState again (#3764),0.9097794,Don't query currentState again #3764,,1
5297,"fixed typo in cacheAsBitmap, fixed bitmap text and restored the font cache so we can debug it",0.8056413,"- Fix typo in cacheAsBitmap (#1805, thanks @FletcherD)",,1
5298,Fix cacheAsBitmap respecting projection destinationFrame (#7274),0.94593203,Fix cacheAsBitmap respecting projection destinationFrame (#7274) @ivanpopelyshev,,1
5299,remove consol.log,0.5836823,Rebuilt with clean dependencies (removes console.logs from pixi-gl-core),,0
5300,Src folder restructured,0.7329982,Src code organised into nice new structure.,,1
5301,Adding accessibleHint field and descriptions,0.5489746,Add support for specifying vertex attribute divisor (#8797) @Schlechtwetterfront ,Conflicts:     bin/pixi.dev.js     bin/pixi.dev.js.map     src/pixi/textures/RenderTexture.js,0
5302,Fix cacheAsBitmap problem with Renderer (#6742),1.0,Fix cacheAsBitmap problem with Renderer (#6742),,1
5303,Clarifying string2hex and rgb2hex examples in documentation (#8742),0.943413,Clarifying string2hex and rgb2hex examples in documentation (#8742) @jukkapajarinen ,,1
5304,Merge pull request #1560 from CodeRect/dev,0.5256939,Destroy generated RenderTexture in extract plugin #4562,,0
5305,use export * syntax for deprecation so it runs first,0.5599743,Converts default exports to named exports (#6051),,0
5306,Max FPS can be disabled by setting to 0. (#5833),0.88563,Ticker's max FPS can be disabled by setting to 0 (#5833),,1
5307,Added support for the WebGL context option preserveDrawingBuffer. Affects whether or not the contents of the stencil buffer is retained after rendering.,0.61869484,Fix setting webGLVersion with external context (#6856),Reduce some logic redundancy in clearRect/fillRect code for Canvas...?,0
5308,Use child._texture instead of child.texture. (#3532),0.5454048,Move settings.SORTABLE_CHILDREN to Container.defaultSortableChildren ,,0
5309,Merge branch 'panrafal-feature/transparent-unmultiplied' into dev,0.4544381,Add support for multisampled filters (#7423) @dev7355608 ,,0
5310,fix for #2333,0.8251606,Fix #1594,,1
5311,Convert Mesh to TypeScript (#6382),0.7191287,Fix types for Mesh to support Shader and MeshMaterial (#7240),,1
5312,Use requestVideoFrameCallback to auto update VideoResource if possible (#9374),0.7057293,Fix VideoResource for non-looping playback (#8806) @animanathome ,,1
5313,removed fxaa,0.6661253,Removed,,0
5314,v5.2.2,0.74925613,https://github.com/pixijs/pixi.js/compare/v5.2.0...v5.2.1,,1
5315,Chore: Cleanup Text and TextMetrics (#8915),0.7462362,Chore: Cleanup useContextAlpha deprecation (#8866) @bigtimebuddy ,,1
5316,Fix TypeScript issues in tests (#8370),0.79296124,Chore: Fix TypeScript issues in tests (#8370) @Zyie,,1
5317,fixed up render target,0.65022224,Make Renderer's reset work like in v4. (#5431),,0
5318,Fixed new deprecations.,0.6282139,Changed,,0
5319,Alternative for text positioning,0.5493568,- Added letter spacing to Text style.,works if matrix is null,0
5320,Deprecate BaseTexture-related settings to BaseTexture.defaultOptions (#8868),0.81320834,Move settings.SCALE_MODE to BaseTexture.defaultOptions.scaleMode ,,1
5321,"remove old, uneeded stuff from readme",0.5996525,Removed,,0
5322,Replaces Testem with Floss (#2775),0.9746365,Replaces Testem with Floss #2775,,1
5323,whitespace,0.71512914,Adds whiteSpace option to TextStyle (#4794),,1
5324,Update documentation for paddingX and paddingY (#6145),0.59948564,"The strip class has now three extra properties, canvasPadding, paddingX, and paddingY : @darionco",,0
5325,More tweaks,0.86756796,- Various Minor tweaks. ,,1
5326,Merge branch 'next-vao-webgl-2' into next,0.46697167,- Fix webgl resize issue,,0
5327,Add AssetExtension syntax sugar for all parsers (#8653),0.89092004,Add AssetExtension syntax sugar for all parsers (#8653) @bigtimebuddy ,,1
5328,add wordwrap function in PIXI.Text.,0.7264668,Introduces PIXI.TextStyle class to manage the styling of text fields,,1
5329,Added legacy option to webGL renderer (#3630),0.88675094,Adds legacy option to WebGLRenderer #3630 #3679,Added some documentation for Rope.js,1
5330,Canvas transform improvements (#6443),0.9999999,Canvas transform improvements (#6443),Conflicts:     src/pixi/extras/Rope.js,1
5331,Fix inaccurate documentation for arcTo (#9050),0.8343227,Fix inaccurate documentation for arcTo (#9050) @SuperSodaSea ,,1
5332,"on reflection, this should never be null!",0.43755037,{,,0
5333,Suppress cache warnings when attempting to load the same asset (#8949),0.9196216,Suppress cache warnings when attempting to load the same asset (#8949) @GoodBoyDigital,Conflicts:     src/pixi/textures/RenderTexture.js,1
5334,es6 updates,0.75280374,Converted sources to ES6!,,1
5335,Added texture Rotation to canvas renderer,0.81156826,Restructured the canvas renderer,,1
5336,Update README typos (#7083),0.7298043,"Update typo on docs (#6072, #6076)",Function.bind() polyfill should return the bound function's return value...,1
5337,renamed to strip to mesh,0.67239535,"Mesh, Rope, Plane refactoring. Its possible to use any texture regions, even rotated ones, without changes of UV coordinates. Its easy to create new generated mesh. #3820 ",fixes #1023 - PIXI.Graphics initial width and height is 0,0
5338,Dedupe BaseTexture dimension updating (#3680),0.99035585,Dedupe BaseTexture dimension updating #3680,,1
5339,Fixed issue with cacheAsBitmap Alpha property,0.87772495,Fix for cacheAsBitmap (#5603),,1
5340,Tweaked perminently bound functions,0.5636765,Introduced Bounds object for much more accurate bounds calculations,,0
5341,Add cullable and cullArea properties (#8089),0.9621503,Add cullable and cullArea properties (#8089) @dev7355608 ,,1
5342,style changes for if statements,0.5233265,        if(this.dirty) {,,0
5343,A nice getter/setter for our lovely users,0.54238874,        },,0
5344,Add anchor to BitmapText,0.7231926,Adds letterSpacing property to BitmapText (#4642),,1
5345,Remove needless Number() call (on dev branch) (#3552),0.8018346,Remove needless Number() call #3552,fix cacheAsBitmap alpha issue for canvas,1
5346,Fixes travis again,0.6540672,Travis configuration update (#6418),,0
5347,Improve setChildIndex error message (#4644),1.0,Improve setChildIndex error message (#4644),Add example # 24 of rigid body physics Box2DJS integration,1
5348,Merge branch 'dev' into dev-geometry-update,0.524111,Fix geometry merging when geometries are of different sizes (#7493) @SukantPal ,,0
5349,Clamping is magic,0.47841394,{,,0
5350,Added option to update anchor with defaultAnchor when frame changes. (#5419),0.99685746,Adds option to update anchor with defaultAnchor when frame changes. (#5419),,1
5351,Making Text's updateText to be public (#6425),0.9999999,Making Text's updateText to be public (#6425),,1
5352,grammar,0.5974493,"    },",,0
5353,Removes pending tests from Container (#3769),0.5657413,Remove the needless checking for orig #3479,saved on if statement! better than none :),0
5354,Make default filter work like in v4 (#5310),0.9999999,Make default filter work like in v4 (#5310),,1
5355,Fix: Don't GC textures that don't have a resource (#9409),0.6780515,Fix for invalid texture #3474 ,,0
5356,fixed sprite batch issue,0.81731045,Fix some SpriteBatch issues,,1
5357,Fixed canvas interaction bug,0.8394581,Fix some canvas rendering issues,Now uses matrix also,1
5358,Force texImage2D upload for videos (#6088),0.93497044,Force texImage2D upload for videos for better performance (#6088),,1
5359,fixes touchmove,0.8057201,Fix touchmoves will now have the 'target' property set (#5695),less code = good :),1
5360,Tweaked fromLoader,0.5889133,"Remove spritesheet dependency from loaders, fix Loader's resources type (#7300) @bigtimebuddy ",,0
5361,ignore sublime text files,0.62993926,Ignore useDeprecated file from typings (#6163),No longer required,0
5362,fixed tiny variable issue in examples,0.46253362,Fix ellipse contains function,,0
5363,fix needsUpdate to be just an update method,0.71452653,Fix an issue with updateTransform (#569),New functions and a bit of a tidy up,1
5364,Texture rig and some renaming,0.5721891,Refactor of CanvasRenderer,fixes #619: correct size of trimmed sprites,0
5365,"The matrix ""apply"" function",0.69493663,Lots of new functions added to the matrix class,,0
5366,Fixes moveTo and lineStyle (#5221),0.71437603,Fix Graphics fillStyle instead of lineStyle (#6226),matrix now used correctly.,1
5367,remove all the cacheAsBitmap code from Container for now,0.7471945,"- Remove some old, broken, cacheAsBitmap code from Graphics canvas render (#1819)",,1
5368,Merge pull request #9 from yetanotherportfolio/patch-1,0.51197016,Fix missing removeEventListener in ResizePlugin (#7271) @epaezrubio ,,0
5369,export shader manager,0.6511353,Shader manager Simplified.,,0
5370,Creates unit-test and improves single and multiple image font loading (#4951),1.0000001,Creates unit-test and improves single and multiple image font loading (#4951),,1
5371,Fixed a typo in core/const.js,0.71502715,- Fix typo in ConvolutionFilter,,1
5372,fixed a cacheBitmap / Canvas Renderer bug,0.906852,fix cacheAsBitmap alpha issue for canvas,Fix WebGlContextLost handling.,1
5373,"Expose TextStyle's defaultStyle, document ITextStyle (#8928)",0.69231194,Add TextStyle.defaultStyle to expose the default options (#8928) @bigtimebuddy ,Graphics.arc anticlockwise is boolean (not number),0
5374,fixed up refactor,0.6450391,Fix #1594,added getChildIndex and setChildIndex methods to DisplayObjectContainer,0
5375,Merge branch 'bchevalier-particleContainerRefactor3' into dev,0.5692545,ParticleContainer Package Renamed,fixes #972,0
5376,Merge pull request #1087 from agamemnus/patch-11,0.522778,Fix missing removeEventListener in ResizePlugin (#7271) @epaezrubio ,,0
5377,Chore: Add script to clean types (#8492),0.8266467,Chore: Add script to clean types (#8492) @Zyie ,Topic.,1
5378,Merge pull request #3622 from themoonrat/text-drop-shadow-blur-fix,0.5476069,Fix Text updateTransform cannot be triggered before Render (#6751),"Maybe ""clearBeforeRender"" this is not the best naming (since it will clear anyway..), but this aligns canvas and webgl: Basically it allows the user to do clearColor whenever they want, instead of this being done for them. This is useful in the following circumstance: 1) The game/program loads a background image, but not right away. 2) Before the background image is loaded, we want to fill the canvas with a certain color (for example, white). 3) In canvas mode, this is done by setting clearBeforeRender to false and then adding a single fillRect command. 4) In webGL mode, the equivalent is running gl.clearColor and then gl.clear. 5) We can of course set the background color in webGL mode and this probably won't be expensive (although I don't know), but in canvas it is expensive to clear/fill on every frame. 6) Thus, the user would have to detect webGL mode or canvas mode themselves, and either set the background color or not. 7) To eliminate this coding complexity for the user, this small bit of extra code aligns clearBeforeRender (or, as much as possible) to the canvas implementation.",0
5379,fixed single graphics line bug,0.7583808,Fix for the empty Graphics batchability issue (#5821),Fix for overwriting falsy values.. or even (possibly) undefined ones. (f...,1
5380,Add missing basic unit-tests for various packages (#7608),0.8964312,Add missing basic unit-tests for various packages (#7608) @bigtimebuddy ,,1
5381,Correct a reference error in the basic example,0.6910847,- Correct a reference error in the basic example on readme.md.,Fix for overwriting falsy values.. or even (possibly) undefined ones.,0
5382,Fix floating-point bug in getOptimalTexture (#8188),0.9731127,Fix floating-point bug in getOptimalTexture (#8188) @dev7355608 ,,1
5383,Reference issue for all fs requires (fixes typo as well),0.58284396,Fix documentation typings (#6402),,0
5384,more tweaks and updates..,0.7435407,Updated,,1
5385,Update displacement filter to support rotation of displacement map pixels (#5507),1.0000001,Update displacement filter to support rotation of displacement map pixels (#5507),,1
5386,Add premultiply utilities to the Color class (#9171),0.7264626,utils.premultiplyRgba => new Color(rgba).premultiply(alpha).toArray(),,1
5387,Removes duplicate BitmapText export,0.6910066,Remove duplicate lines from BitmapText's drawGlyph (#7489) @serglider ,now uses naturalWidth and naturalHeight if available,0
5388,Fix error event for BaseTexture resources (#6035),0.99999994,Fix error event for BaseTexture resources (#6035),,1
5389,Rename it all to systems!,0.5423077,Renames StateSystem.setState to StateSystem.set (#5791),oops!,0
5390,Merge pull request #852 from photonstorm/dev,0.4955567,"Fix IE11 check (#442, @photonstorm)","add AsciiFilter, NoiseFilter and TiltShiftFilter",0
5391,More updates!,0.7269217,Updated,fixe ios8 rendering issue,1
5392,"Refactors the spritesheet, texture and bitmap font loaders (#3676)",0.77764,BitmapFont textures now work embedded with another spritesheet at multiple resolutions #4362,,1
5393,Updated WebGL blend modes to v3.0.10 versions,0.7729882,- BlendModes tweaked in webGL to work with pre-multiplied alpha sprites.,,1
5394,Fixed tint / alpha for non-batched Graphics objects (#5217),0.76483315,Support ColorSource with Graphics tint (#9180),,1
5395,Merge pull request #572 from anissen/fix-autoDetectRenderer-constructor,0.58920604,Re-implements autoDetectRender to reduce confusion (#5523),Conflicts:     bin/pixi.dev.js     bin/pixi.dev.js.map     bin/pixi.js,0
5396,Added setTransform convenience method,0.92387366,- #2162: Add setTransform convenience method,tweaked docs,1
5397,Merge pull request #2141 from SanderSpies/cleanup-last-program,0.5744108,Cleanup WebGLState #2826 ,,0
5398,Fixed the uglify issue,0.59947884,"Fix issue with WebGLGraphicsData#destroy (#1831, thanks @ivw)",,0
5399,Users can precisely control FPS (#5934),1.0000002,Users can precisely control FPS (#5934),,1
5400,More JSHint fixes,0.6316457,Various CocoonJS Fixs.,,0
5401,make bg defaults all black,0.6159701,Fix handling of black colors (#288),,0
5402,Fix documentation of Rectangle.intersection and Rectangle.union (#8240),0.9697704,Fix documentation of Rectangle.intersection and Rectangle.union (#8240) @dev7355608 ,,1
5403,Fixed shader wrong texture issue,0.7650249,Fix issue with preparing Graphics without shader (#6540),,1
5404,"Upgrade browserify, and use karma-browserify and karma-chai",0.56151307,"Chore: Upgrade webdoc to 1.5.5 (#7791, 7829) @ShukantPal",,0
5405,Fix: Extract performance improvements (#9324),0.946256,Fix: Extract performance improvements (#9324) @dev7355608 ,,1
5406,"Fix for Tiling Sprites that use trimmed frames. Before they would use the trimmed frame size, rather than the actual frame size. This updates generateTilingTexture to resolve it.",0.78679955,- Fixed tiling sprite resolution issue.,Enable smoothing control for IE11,1
5407,Documentation Fix,0.7816614,Fix a bunch of documentation errors,,1
5408,Add JSDoc comments on the TextureUvs properties (#5828),0.5959692,Separate uvMatrix and texture updateIDs (#6756),I also changed types' first letters to capitals.,0
5409,Windows tests are failing (#4589),0.7164341,Fix TextMetrics tests so that they pass on Windows (#6248),,1
5410,successful removal of globals and _dirty flags,0.6426766,Remove some globals and refactor constants,for now..,0
5411,Renames MovieClip to AnimatedSprite,0.7509735,Renamed PIXI.extras.MovieClip to PIXI.extras.AnimatedSprite #3244,resolution will now match the renderer resolution,1
5412,Updated link #3368,0.7254773,Updated documentation #3337 #3324 #3325 #3371,fixed typo in comment,1
5413,Update Plane.js,0.6072487,Update jsdoc generation,,0
5414,Fix duplicate text when using drop shadow and large padding (#6827),1.0000002,Fix duplicate text when using drop shadow and large padding (#6827),,1
5415,Merge pull request #2581 from ivanpopelyshev/dev3,0.50061905,Removes accessibility manager hook div from DOM on destruction (#5348),,0
5416,Fixed bug where filters could not be shared between multiple renderers,0.7381906,Fix DisplacementFilter when using multiple filters #4560,,1
5417,Fix all the remaining jshint stuff,0.599676,Fix loseContext/restoreContext (#9051) @yordan-kanchelov @dev7355608 ,,0
5418,Merge pull request #859 from n1313/patch-1,0.52692777,Fix unbind issue when using different targets (#6914),,0
5419,added a check for 'null' before attempting to traverse 'children' property on DisplayObject,0.6869174,Check if DisplayObject has children before looping in AccessibilityManager (#7849) @ShukantPal ,,0
5420,Chore: Modernize code examples in utils (#8729),0.6109067,Chore: Add build:types to dist workflow (#8275) @ShukantPal ,,0
5421,Add npm package badge for README (#7057),0.6622405,Adds installation section in Readme #2811,,0
5422,Fix UBO unit-tests (#7600),0.6860988,Fix unit-test failures from npm@7.12.0 (#7476) @bigtimebuddy ,,0
5423,Fixes CanvasExtract plugin canvas method without target (#5368),0.72680056,Fix Extract's and CanvasExtract's pixels and canvas frame parameter (#8388) @dev7355608 ,,1
5424,"Reformat documentation for TextureMatrix, TextureSystem, TextureUvs (#8164)",0.73493207,Fix TextureMatrix and SimplePlane texture change (#5316),,1
5425,added missing semicolon and defined i in for loop.,0.47476143,});,Interactive Manager BaseTexture Text WebGLRenderer,0
5426,Update getters/setters,0.7263602,update();,,1
5427,Fixed a shader bug,0.6957809,:bug: Fixed,Sprites / Graphics / Text,0
5428,Added semicolons,0.53728825,- Added letter spacing to Text style.,Thanks to @6220119 for spotting this. Issue #952,0
5429,Merge pull request #2027 from karmacon/dev,0.5089735,Upgrade rollup and chai dependencies to fix npm 8.6.0 peerDependency conflicts (#8254) @ShukantPal ,Fixes .visible on SpriteBatch using Canvas,0
5430,ImageLoader documentation fixes,0.79609823,Fix ImageResource load behavior (#6374),Prevents SpriteBatch from rendering in Canvas mode when visible is false.,1
5431,"also update text width/height properties, fixes #197",0.72447264,Line-height fix from v3 #2837 ,,1
5432,fixed some hint warnings,0.7080594,Warning,"In WebGlRenderer.js, this.contextLost was being used both as a function created by bind() and as a boolean variable. Not only is this incorrect, it also would cause problems in Firefox when calling removeEventListener, as it would expect contextLost to be a function, but instead it would get a boolean and would raise an error. Chrome did not raise an error when calling removeEventListener with a boolean value as the second argument instead of a function. This patch separates the two uses of this.contextLost, which is how it should be.",1
5433,"Adds Application property resizeTo, renames autoResize to autoDensity (#4820)",0.77059275,Renames autoResize option and property of PIXI.AbstractRenderer to autoDensity since it has more to do with resolution density of the canvas rather than the actual resizing action. The name autoResize is misleading because the user still has to manually trigger resize on the renderer. (#4820),Fixed webGL Blend mode issue Fixed render texture alpha issue Fixed Canvas tinting issue,1
5434,Merge pull request #765 from beeglebug/docs-fix,0.635475,Fix docs removeEventListener & addEventListener (#7487) @bigtimebuddy ,,0
5435,fix CanvasRenderer bug,0.83582866,Fix serious performance problem in CanvasRenderer (#7032),,1
5436,Graphics shape fill added,0.7216159,Fix Graphics fillStyle instead of lineStyle (#6226),,1
5437,removed rouge minus sign,0.61212194,Removed,,0
5438,tweaked graphics,0.7118237,Fix for Graphics: get points for newly created shape #3363 ,Removed if(true) in Strip ;),1
5439,Fixing the Graphics class // Travis..,0.7003643,Fix interaction with un-rendered Graphics (#7630) @andrewstart ,,1
5440,extract tweaked,0.6103521,Remove unused extractUniformsFromSrc (#7223),Right-left buttons differentiation,0
5441,Allow OffscreenCanvas to work as CanvasResource (#5756),0.994091,"Allow OffscreenCanvas to work as CanvasResource (#5756, #5782)",,1
5442,Fixed Render Texture issue,0.79124844,Fix RenderTexture clear in CanvasRenderer (#6712),"Adding support for pooling Point objects in PIXI.InteractionData.prototype.getLocalPosition In certain use cases, such as dragging, events are fired off in rapid succession. Creating a new PIXI.Point in each event can cause memory usage to build up and trigger a nasty garbage collection event. This commit allows you to pass in a point instead of allocating a new one each time the method is called. Sample usage would be something like this: var newPosition = new PIXI.Point(); myContainer.mousemove = function(data) {     data.originalEvent.preventDefault(); this.data.getLocalPosition(this.parent, newPosition);  this.position.x = newPosition.x; this.position.y = newPosition.y;  }",1
5443,Fixed bug in gl.bindTexture which tried to use an undefined private var.,0.57663196,Fix when webgl2 is not exist on global scope (#6434),Fix WebGLStencilManager.destroy method to destroy the stencilStack,0
5444,Update annotation: SpriteBatch to SpriteRenderer (#3496),0.78760445,Code clean-up of SpriteRenderer #3585,,1
5445,Merge pull request #585 from ekelokorpi/dev,0.56748176,Fix missing removeEventListener in ResizePlugin (#7271) @epaezrubio ,,0
5446,Fix cursors not working as expected in nested interactive objects (#3704),0.68628466,interactiveTarget.buttonMode now just sets cursor to 'pointer'.,,0
5447,Merge pull request #8422 from pixijs/chore/dev,0.6113317,Removes PIXI.utils.URL_FILE_EXTENSION and PIXI.utils.getUrlFileExtension #4397 ,,0
5448,added pixel data retrieval functions to RenderTexture,0.70838034,RenderTexturePool should create renderTextures at resolution of 1 (#5958),,1
5449,Fixes resolution issue with filters (#4715),0.80182284,Fix FilterSystem frame rounding precision issue (#7485) @SukantPal ,,1
5450,renderer now uses options parameter,0.7139512,Convert the render functions to take options instead of args (#7260),Improved CocoonJS touch support: compatibility with user defined styles,1
5451,Fixed documentation in JsonLoader,0.6658683,package.json,Fix arguments leakage in fn.bind polyfill,0
5452,Fix WEBGL_RENDERER -> RENDERER_TYPE.WEBGL in RenderTexture,0.79711425,New webGL renderer,Improved handling of children removal from empty DisplayObjectContainers,1
5453,use core.utils ref,0.5659977,Deprecate core's systems and resources internal namespaces (#6857),"Fixed references to global variables (window, document) that prevent Pixi from being loaded into environments that don’t necessarily have these available (like Node)",0
5454,object direct comparison for textures,0.62443805,Texture.from function will assume the source is a texture if all other checks fail,Unused properties in WebGLMaskManager constructor,0
5455,Fix arguments leakage in fn.bind polyfill,0.71475506,Bind polyfill updated,,1
5456,updated some doc comments (#3038),0.99607974,updated some doc comments #3038,,1
5457,set version to 3.0.10-dev,0.5599999,Enable deploy latest release (#5590),,0
5458,Fix pivot of non rotated display objects,0.62622285,Fix to roundPixels property in PIXI.CanvasRenderer.,,0
5459,Rebuild Files,0.53047955,Massive refactoring/rewritting of the entire library.,,0
5460,Fixes critical BaseTexture loaded events order (#5684),0.67264354,Fix error event for BaseTexture resources (#6035),,0
5461,fixed graphics fill alpha bug,0.81563586,- Fix alpha for complex graphics (#1800),,1
5462,correct measurement for accents in text (eg. É),0.42747182,Stricter Typings,,0
5463,Rectangle test updates (#3578),0.9861944,Rectangle test updates #3578 ,,1
5464,add removeView to webgl destroy; default it to false in both renderers,0.7231005,Add WebGL destroy functions,Left | Right -----|-------- mousedown | rightdown mouseup   |  rightup mouseupoutside   |  rightupoutside click   |  rightclick __isDown   |  __isRightDown Names can easily be changed from the code.,1
5465,"Added core tests for Matrix, Ellipse, Circle and TilingSprite (#3699)",0.9627199,"Adds tests for Matrix, Ellipse, Circle and TilingSprite #3699",,1
5466,Merge pull request #3144 from staff0rd/Graphics_tests,0.5960784,Reduce Graphics.getlocalBounds test cruft #3397 ,Left | Right -----|-------- mousedown | rightdown mouseup   |  rightup mouseupoutside   |  rightupoutside click   |  rightclick __isDown   |  __isRightDown Names can easily be changed from the code.,0
5467,new RC4 builds,0.5036191,https://github.com/pixijs/pixi.js/compare/v6.0.0-rc.2...v6.0.0-rc.3,Unused property in WebGLGraphics.renderGraphics method,0
5468,fix webgl manager destroy to remove correct event handler,0.69989717,- Fix an issue with WebGL destroy(),,0
5469,Docs docs docs,0.70085585,- Fix some docs,Double assingment in Graphics.drawPath mathod,1
5470,Fixed final ie11 webGL masking issue,0.8521787,Fix issues where nested Masking was not working correctly in webGL,,1
5471,cocoonJS interaction position fix,0.9329114,CocoonJS interaction position fix #3392 ,Guards against the texture crop width/height being zero (which crashes IE11),1
5472,Fixes Text shadows for v5 (#5947),0.76800287,Stops shadow blur appearing on the text as well as shadow #3622,,1
5473,Fix docs for Program and Attribute (#6139),0.7118853,Fix docs for DecomposedDataUri (#6312),,1
5474,fixup some forgotton spots,0.66047275,Many bug fixes,"When handling a restored webgl context event, save the newly created context and remove the lost one",0
5475,Merge remote-tracking branch 'upstream/dev' into fs-cleanup,0.47405383,Cleanup BatchRenderer internal names and documentation (#5852),Prefer bind over 'var scope = this;',0
5476,removed debug so source map is not bundled in to js,0.65129304,- Source map and non minified pixi.js build now separate.,,0
5477,add missing semicolons,0.5154408,- Added letter spacing to Text style.,Also added getBase64 function to render texture. Useful for saving out images into HTML world,0
5478,Fix: Line Join Round and Miter Limit (#9031),0.7853948,Fix: Line Join Round and Miter Limit (#9031) @SuperSodaSea,Circle.prototype.getBounds() fix and .editorconfig proposal,1
5479,Remove type coupling between core and extract packages (#7120),0.6673912,Remove display package dependency within core (#6450),,0
5480,"Reformat Circle.ts, Ellipse.ts documentation (#7788)",0.63349795,Fix radius documentation for Circle (#8029) @ceoshikhar ,,0
5481,fixes #2883,0.85194993,Fix #1594,,1
5482,fix a logic error with hitArea checks,0.71360767,Fix types hitArea can also be null (#8213) @mathiasbockwoldt ,,1
5483,Update README.md language for clarity (#8692),0.8589463,Update README.md language for clarity (#8692) @onthegocode ,Forwarding the ‘preserveDrawingBuffer’ argument from the autoDetectRenderer to the WebGLRenderer,1
5484,JSDocing interactiveTarget,0.61988616,Workaround for JSDoc events in v3.5.5 (#4994),,0
5485,one more example,0.56394726,{,Fixed destroying of WebGLRenderer,0
5486,premultipliedAlpha for webgl textures,0.713346,Support depth texture on WebGL 1 (#6420),,1
5487,ProjectionSystem should clear projectionMatrix (#6739),0.7498122,"Use only sourceFrame to calculate projectionMatrix (#6683, #6739, #6754)",,1
5488,fix iterator for VideoBaseTexture.fromUrls so that it finds the source and mime by index,0.6041713,Support mime-type overrides for VideoResource (#6549),,0
5489,Fix CONTRIBUTING typo (#7082),0.8067019,Fix incorrect typings (#6776),,1
5490,Feature: Asset Package (modern alternative to Loader) (#8365),0.775663,"Feature: Asset Package (modern alternative to Loader) (#8365, #8488, #8482) @GoodBoyDigital @Zyie ",,1
5491,fixed fob issue,0.6756252,:bug: Fixed,"The matrix ""apply"" function",0
5492,graphics refactor,0.8039809,Graphics refactor for extendibility (#6077),,1
5493,Merge pull request #1503 from SirKnightDragoon/master,0.52832973,Add crossOrigin with credentials support for XHR requests (#7948) @sergaks ,,0
5494,"-[STRIP] ""padding"" renamed to ""canvasPadding"" to reflect the fact that it is only used in canvas mode + canvas padding is calculated using the world transform to make sure it looks right at any scale.",0.59959424,Canvas transform improvements (#6443),,0
5495,Merge pull request #2587 from ivanpopelyshev/dev2,0.4920371,Fix loseContext/restoreContext (#9051) @yordan-kanchelov @dev7355608 ,,0
5496,Remove old setUniform function,0.63946784,- #2162: Add setTransform convenience method,Rounded rect now works in webGL,0
