Index,Message,Description
19012,:checkered_flag: :apple: Add Silent Notification Support, Implements support for silent notifications on Windows and OS X Exposes bool silent to Linux notification presenters
19013,Merge pull request #4172 from atom/enable-eslint-rules,Enable more eslint rules
19014,Add WebView to globals,
19015,Enable no-undef eslint rule,
19016,Add missing fs require,
19017,Add missing semicolons,
19018,Add globals to eslint config,
19019,Run cpplint from lint npm script,
19020,e -> error,
19021,Clean up semicolon lint errors,
19022,Clean up no-unused-vars lint errors,
19023,Clean up no-empty lint errors,
19024,Clean up indent eslint errors,
19025,Clean up no-unreachable lint errors,
19026,Add npm run lint script,
19027,webview: add blinkfeatures attribute,
19028,browser: change location of default download dir,
19029,browser: add font related settings to webpreferences,
19030,Merge pull request #4170 from arniu/patch-1,Update coding-style.md
19031,Merge pull request #4166 from ragingwind/patch-1,Add Korean community
19032,Merge pull request #4164 from deepak1556/menu_toggle_crash_patch,browser: fix crash when switching to sibling menu from submenus
19033,Merge pull request #4165 from yamatoya/master,Add Japanes translated docs.
19034,Merge pull request #4168 from atom/cpplint-utility-folder,Run cpplint on utility folder
19035,docs: win.destroy() is safe,
19036,Remove trailing whitespace,
19037,Run cpplint on utility folder,
19038,Merge pull request #4158 from atom/desktop-capturer-error-message,Fix error calling desktopCapturer.getSources twice
19039,Update coding-style.md,
19040,Add Korean community,
19041,Add Japanes translated docs.,
19042,browser: fix crash when switching to sibling menu from submenus,
19043,Merge pull request #4146 from yamatoya/master,Add Japanes translated docs.
19044,Tweak spec description,
19045,Remove unused errorMessage reference,
19046,Add failing spec,
19047,Use const and remove extra returns,
19048,Merge pull request #4153 from sunaiwen/patch-1,Update debugging-main-process.md
19049,Merge pull request #4150 from hamxiaoz/patch-1,Fix a broken link
19050,fix for windows,
19051,IsMovable to return true on Linux,
19052,docs updated,
19053,"added or/and improved closable, minimizable, movable, resizable features for windows on os x and windows",
19054,Add Japanes translated docs.,
19055,Update debugging-main-process.md,fix doc typo
19056,Fix a broken link,"The reference-style link uses a relative path, which doesn't work well on the main site http://electron.atom.io/."
19057,Add Japanes translated docs.,
19058,Merge pull request #4142 from Rokt33r/patch-2,Update frameless-window.md
19059,Update frameless-window.md,-title-bar-style => `titleBarStyle“ https://github.com/atom/electron/blob/master/docs/api/browser-window.md#class-browserwindow
19060,Merge pull request #4138 from yamatoya/master,Add Japanes translated docs.
19061,Add Japanes translated docs.,
19062,Merge pull request #4135 from atom/add-npm-start,Add npm start script
19063,Add npm start script,
19064,Merge pull request #4133 from yamatoya/master,Update Japanese translated docs.
19065,Update Japanese translated docs.,
19066,modules.exports => module.exports,
19067,Merge pull request #4131 from etiktin/add_is_DWM_enabled,Add API for checking if DWM composition (Aero Glass) is enabled
19068,Merge pull request #4126 from atom/add-eslint,Run eslint on CI
19069,Merge pull request #4121 from atom/format-coffee-helpers,Format leftover CoffeeScript helpers
19070,Add documentation,
19071,Add API for checking if AeroGlass/DWM is enabled,Resolves #1020
19072,Merge pull request #4112 from evgenyzinoviev/resize-animate-pr,Animate window resizing on OS X
19073,"Update brightray, close #4124",
19074,Merge pull request #191 from etiktin/update_libchromiumcontent_47.0.2526.110,Update libchromiumcontent reference to match libchromiumcontent-static
19075,Merge pull request #4129 from etiktin/fix_4127,Fix freeing asar fd on Windows
19076,Fix Windows crash when trying to free asar fd,
19077,Remove unneeded semicolon,
19078,Add missing {,
19079,Use ES6 style class,
19080,Disable linebreak-style rule,
19081,Lint entire atom folder,
19082,Combine duplicate eslint keys,
19083,Run eslint on CI,
19084,Rename eslintrc-src to eslintrc-base,
19085,Add back v8Util binding,
19086,Use ES6 style class,
19087,Use ES6 style class,
19088,Use ES6 style class,
19089,Lint spec js files,
19090,Add eslint dev dependency,
19091,Add initial eslint script,
19092,Add initial eslint config,
19093,update libchromiumcontent 47.0.2526.110,
19094,Merge pull request #1 from atom/master,Update from upstream
19095,Use const instead of var,
19096,Merge pull request #11 from atom/master,Update from upstream
19097,Remove unneeded .constructor segments,
19098,Use util.inherits instead of CoffeeScript's extend function,
19099,Declare vars one per line,
19100,Use [].inclues where appropriate,
19101,Remove unneeded [].indexOf fallback,
19102,Merge pull request #4122 from atom/remove-cpp-lint-warning,Fix lint errors in archive.cc
19103,Add missing semicolon,
19104,Use 2 space indent instead of 3,
19105,code style fix,
19106,"arguments handing rewritten, doc updated",
19107,Merge pull request #4118 from Ivshti/patch-1,Ensure we close FD on Windows
19108,Merge pull request #4116 from 0b61d29/patch-1,Spelling: bellow → below
19109,Merge pull request #4113 from importcjj/master,fix incorrect markdown tag
19110,Merge pull request #4111 from evgenyzinoviev/movable,Added an option to prevent a window from being moved on OS X
19111,added a note that this option is only implemented on osx,
19112,Ensure we close FD on Windows,
19113,spelling: bellow -> below,
19114,Merge pull request #4082 from atom/web-contents-lifetime,Fix some junk output when running tests
19115,Small ajustments on lifetime of webContents,
19116,spec: Group session.cookies tests,
19117,spec: Remove annoying outputs from savePage test,
19118,No need to call sender.callbacks.remove,The IDWeakMap automatically removes the key when object is garbage collected.
19119,Merge pull request #4109 from atom/const,[WIP] Use const for requires
19120,Update to Electron v0.36.4,
19121,fix incorrect markdown tag,
19122,Bump v0.36.4,
19123,Fix doc,
19124,Animate window resizing on OS X,
19125,Added option to prevent a window from being moved on OS X,
19126,Clean up variable declarations,
19127,Merge pull request #4110 from atom/add-missing-spec-suffix,Add missing spec suffix to desktopCapturer spec filename
19128,Expand spec description,
19129,:fire: stray ref,
19130,Add missing -spec suffix to desktop capturer spec,
19131,Merge pull request #4102 from Mingling94/documentation,Styled the removeListener & removeAllListeners
19132,Inline var,
19133,Use const,
19134,Use const,
19135,Use const,
19136,Use const,
19137,Use const,
19138,Merge pull request #4106 from atom/clean-up-comments,Clean up comments from CoffeeScript migration
19139,Remove extra newlines around comments,
19140,Use // for multi-line comments,
19141,Use // for single line comments,
19142,Styled the removeListener & removeAllListeners,They were previously not written with the same style as other parts of the doc. Also there was a couple grammar errors
19143,GetHttpCacheInIO => DoCacheActionInIO,
19144,Merge pull request #4098 from deepak1556/session_cache_size_patch,session: api to get current cache size
19145,session: api to get current cache size,
19146,Merge pull request #4091 from deepak1556/webview_attributes_patch,webview: respect properties provided during webview creation
19147,Merge pull request #4088 from Mingling94/documentation,Detail ipc.removeListener & ipc.removeAllListeners
19148,:memo: Update as upstream,[ci skip]
19149,Merge pull request #4089 from yamatoya/master,Add  Japanese translated docs.
19150,webview: respect properties provided during webview creation,
19151,Merge pull request #4090 from lukeapage/patch-5,docs - fix typo leading to bad link
19152,docs - fix typo leading to bad link,
19153,Add  Japanese translated docs.,
19154,Detail ipc.removeListener & ipc.removeAllListeners,
19155,Merge pull request #4071 from deepak1556/session_flush_data_patch,session: api to flush DOMStorage data
19156,Merge pull request #4080 from atom/insert-text,"Add insertText API for webFrame, webContents and webview tag"
19157,Unlisten the zoom-level-changed event when webview is detached,
19158,Fix crash when closing page with webview,
19159,Change webview's zoom level on JavaScript side,
19160,docs: webFrame.executeJavaScript,
19161,Handle default parameter of executeJavaScript in C++,
19162,Handle executeJavaScript in JavaScript,
19163,Add insertText to WebContents,
19164,session: api to flush DOMStorage data,
19165,Add webFrame.insertText API,
19166,Merge pull request #4065 from atom/coffee-to-js,[WIP] Convert from CoffeeScript to JavaScript
19167,Merge pull request #4075 from j5a/japanese-translation-patch,Add and update Japanese translated docs.
19168,Add wrapper functions to mirror old CoffeeScript,
19169,:art:,
19170,Copy JS files to tempdir before packing asar,
19171,Remove coffee compile script,
19172,Remove CoffeeScript register in specs,
19173,Expect .js specs,
19174,Convert gyp targets to use JavaScript,
19175,Remove unused dependencies,
19176,Remove coffeelint usage,
19177,Convert all source files to JavaScript,
19178,Migrate to block comments,
19179,:memo: Add and update Japanese translated docs.,[ci skip]
19180,Merge pull request #4070 from atom/flash-drm,Respond to GetDeviceID message from pepper plugin
19181,Use volume serial number as device id,
19182,Import PepperFlashDRMHost class,
19183,Merge pull request #4069 from atom/destroyed-webcontents-methods,Destroy the native class when webContents is destroyed
19184,spec: Calling methods of destroyed webContents should not crash,
19185,Destroy the native class when webContents is destroyed,
19186,Upgrade to Chrome 47.0.2526.110,
19187,docs: Mention the session object,
19188,Merge pull request #4062 from j5a/master,Update some Japanese translated docs.
19189,Merge pull request #4064 from weiway/patch-1,"missing ""var"" in line 201 menu.md"
19190,"missing ""var"" in line 201 menu.md","in line 201 at menu.md,  should be var menu = Menu.buildFromTemplate(template);"
19191,:memo: Update some Japanese translated docs.,[ci skip]
19192,Merge pull request #4058 from kyku/master,Pass --touch-devices to chromium contents under X11
19193,Merge pull request #4057 from princejwesley/browser-window,Return null for no focused window when calling BrowserWindow.getFocusedWindow
19194,Cleanup docs and code of setProxy,
19195,Merge pull request #4046 from deepak1556/session_proxy_patch,session: allow user to isolate pac script and proxy bypass rules
19196,Merge pull request #4056 from cdaringe/patch-1,Specify enumerable property accessibility
19197,Merge pull request #4054 from yamatoya/master,Add Japanese translation documentation for faq and tutorial
19198,Fix style issues of #4029,
19199,Merge pull request #4029 from leethomas/show-message-box-default-button,Show message box default button
19200,docs: Update link of VS Community,Also fix the version of VS requried. Close #3962.
19201,Pass --touch-devices to chromium contents under X11,
19202,Merge pull request #4050 from etiktin/cosmetic,Remove unneeded extra semicolons (;; -> ;)
19203,Merge pull request #4048 from etiktin/fix_win_failing_test,Fix failing test on Windows
19204,Return null for no focused window when calling BrowserWindow.getFocusedWindow(),
19205,maintain api compatibility,
19206,docs: Notification on Windows can use http:// icon now,
19207,Update to Electron v0.35.6,
19208,Update to Electron v0.35.6,
19209,docs: Make win.getNativeWindowHandle more clear,
19210,Merge pull request #4023 from omrilitov/master,Added getNativeWindowHandle method
19211,Merge pull request #4055 from atom/backport-1500713003,Backport https://codereview.chromium.org/1500713003
19212,Merge branch 'master' of https://github.com/atom/electron,
19213,Specify enumerable property accessibility,
19214,Backport https://codereview.chromium.org/1500713003,
19215,Fix a document,
19216,Merge pull request #4044 from j5a/translate_docs_into_japanese,Update docs-translations/jp/tutorial/quick-start.md
19217,Merge pull request #4042 from ZhangYueqiu/patch-1,Update supported-platforms.md
19218,:memo: Update as upstream,[ci skip]
19219,Add Japanese translation documentation for faq and tutorial,
19220,Merge pull request #4030 from lukeapage/patch-4,Correct misleading sentence on progress for transparent click through
19221,follow style guidelines,
19222,Merge pull request #4052 from atom/right-way-to-fix-path,Change brightray's PATH_START to 11000
19223,Change brightray's PATH_START to 11000,
19224,Change our PATH_START to 11000,
19225,"Revert ""fix chrome app and user path conflicts""",This reverts commit 25aaafde45bd3ac7d9a82184f67b79874da73aa8.
19226,Update to Electron v0.36.3,
19227,Remove unneeded extra semicolons (;; -> ;),
19228,:checkered_flag: support defaultId for dialog boxes on Windows,
19229,rename all references to default_button_index -> default_id to keep consistent with cancel_id,
19230,Fix failing test on Windows,"The exit code tests include an assert on the output we get from a spawned electron process. This doesn't currently work on Windows, so we skip it for now"
19231,session: allow user to isolate pac script and proxy bypass rules,
19232,:memo: Update to follow the latest version.,[ci skip]
19233,Update supported-platforms.md,Change a wrong word
19234,Merge pull request #10 from atom/master,Update from upstream
19235,Update browser-window.md,
19236,:checkered_flag: update windows message_box function signatures to accept default_button_index....and do nothing with it,
19237,:memo: add defaultButtonIndex to dialog docs,
19238,:penguin: add default button index for linux/gtk,
19239,:apple: add default button index for osx,
19240,Correct misleading sentence on progress for transparent click through,
19241,Update to Electron v0.36.3,
19242,Bump v0.36.3,
19243,Merge pull request #4027 from atom/fix-locale,Fix loading locale on OS X
19244,Copy locales in Cocoa format,
19245,Initialize resource bundle on browser process separately,
19246,Initialize resource bundle on browser process separately,
19247,Load cocoa locale before initializing resources,
19248,Merge pull request #4009 from atom/remove-getobject-handler,Remove custom WM_GETOBJECT handler
19249,Fix linux and mac build errors,
19250,Update browser-window.md,
19251,Added getNativeWindowHandle,
19252,docs: Mention the limitation of globalShortcut,Close #3816.
19253,Merge pull request #4018 from imiuka/faq-link,update faq link
19254,docs: Mention third party packing tools,Fix #1723.
19255,docs: Document the display object,Fix #3571.
19256,update faq link,
19257,"Fix ""name"" of Error object not serialized",Close #3364.
19258,Merge pull request #4016 from atom/el-capitan-fullscreen,Fix hiding fullscreen button on EL Capitan
19259,Fix hiding fullscreen button on EL Capitan,
19260,Merge pull request #4014 from atom/blink-features,Add blinkFeatures option
19261,docs: Orgnize the options of BrowserWindow,
19262,Add blinkFeatures option,
19263,Rely on content switches for implementing experimental features,
19264,Remove pageVisibility option,"The original purpose of this option is not working anymore, also adds docs on the current way to disable process backgrounding."
19265,Remove overlayScrollbars and sharedWorker options,They are already enabled by default.
19266,Remove custom WM_GETOBJECT,"As of Chromium 47 this seems to be handled automatically, nvda still reports elements and the typing lag issue described in #4001 is fixed"
19267,win: Don't change transparent window's style,Close #1952.
19268,Merge pull request #4007 from atom/fix-offiline-protocol,Fix crash when request failed
19269,Merge pull request #4006 from DerNivel/patch-1,Update debugging-main-process.md
19270,Update debugging-main-process.md,
19271,Update debugging-main-process.md,
19272,Fix crash when request failed,
19273,Merge pull request #4004 from lukeapage/patch-3,Add info on how to debug from 0.30 onwards
19274,Add info on how to debug from 0.30 onwards,
19275,Merge pull request #4003 from atom/asar-mkdir,Throw ENOTDIR when calling mkdir inside asar archive
19276,spec: Fix failing specs on Windows,
19277,Throw ENOTDIR when calling mkdir inside asar archive,
19278,Merge pull request #3997 from leethomas/fix-tray-icon-toggle,:apple::bug: make displaying alternate tray image depend on mouse dow…
19279,:memo: Update as upstream,[ci skip]
19280,Merge pull request #3992 from atom/faqs,Add FAQ
19281,:apple::bug: make displaying alternate tray image depend on mouse down event instead of highlight state,
19282,Add FAQ,
19283,Merge pull request #3987 from atom/dialog,Do not write our own filter code
19284,Do not write our own filter code,"The Win32 API has done everything for us, there is no need to do this oursevles."
19285,Merge pull request #3986 from atom/fix-menu,Fix problems of window menu bar
19286,Show menu by clicking the menu button,
19287,Do not behave like bookmarkbar menu,
19288,Update brightray to fix menu not loading resources,
19289,Merge pull request #190 from atom/fix-menu,Load content_shell.pak for current scale factor
19290,Load content_shell.pak for current scale factor,
19291,Merge pull request #3983 from atom/fix-capture-page,Fix distorted image when calling capturePage with no rect
19292,Pass origin in capturePage,
19293,"Revert ""browser: dont lose coordinates in capturepage src rect""",This reverts commit 3c5e5053e3138bd3b661bac23ba8cf337addba36.
19294,Merge pull request #3981 from atom/did-navigate,Rename did-navigate-to-different-page to did-navigate
19295,Rename did-navigate-to-different-page to did-navigate,
19296,Merge pull request #3975 from leethomas/add-webview-navigation-events,Add webview navigation events
19297,Update libchromiumcontent for #3958,
19298,Merge pull request #3958 from deepak1556/content_strings_localzation_patch,browser: provide localized string from resourcebundle
19299,Merge pull request #189 from deepak1556/resource_bundle_patch,initialize resource bundle with application locale awareness
19300,Add isDevToolsFocused to webview,
19301,Merge pull request #3974 from leethomas/fix-devtools-api,Fix devtools api
19302,:memo: Update as upstream, Update as upstream Add using-widevine-cdm-plugin.md
19303,:white_check_mark: add tests to insure window.location.hash changes & window.history.replaceState cause 'did-navigate-in-page' to fire,
19304,":white_check_mark: add tests for will-navigate, did-navigate-to-different-page, did-navigate-in-page events in webview",
19305,":memo: add 'did-navigate-in-page', 'did-navigate-to-different-page', 'will-navigate' to docs",
19306,"add did-navigate-in-page event to webview & webcontents (triggers on hash/ref changes, anchor links...), pass url into events",
19307,"add will-navigate, did-navigate-to-different-page events to webview",
19308,:memo: update webview docs to include devtools-* events,
19309,:white_check_mark: add tests for webview devtools-* events,
19310,":bug: add isDevToolsFocused to WebContents to fix #3928, add devtools-[focused|open|close] events to WebView to fix #3783.",
19311,Add comment on why checking empty set,
19312,Merge pull request #3967 from leethomas/fix-osx-crash-when-extensions-empty,:apple: fix #3864 where saving a file causes a crash if file extensio…
19313,Merge pull request #3968 from leethomas/fix-window-submenu-crashes,:apple: only add sub menus to Window when they actually have menu ite…
19314,Merge pull request #3959 from deepak1556/remote_object_patch,remote: support arguments of type Date
19315,Update to Electron v0.35.5,
19316,:apple: only add sub menus to Window when they actually have menu items. fixes #3873,
19317,:apple: fix #3864 where saving a file causes a crash if file extension array is empty,
19318,Merge pull request #3961 from atom/widevine-docs,Add documentation for using Widevine plugin
19319,Update libchromiumcontent: component_updater is not needed,
19320,componenet_updater is not needed,
19321,docs: Using Widevine CDM Plugin,
19322,browser: provide localized string from resourcebundle,
19323,initialize resource bundle with application locale awareness,
19324,Merge pull request #3957 from atom/widevine,Merge #3830
19325,Merge pull request #3955 from nishanths/feature/osx-clear-recent-docs,osx: Implement clear recent documents
19326,Merge pull request #3926 from adam-lynch/patch-3,Fixing link to web contents from ipcMain
19327,:memo: Update as upstream,[ci skip]
19328,Update brightray and libchromiumcontent with widevine support,
19329,Update libchromiumcontent with widevine support,
19330,osx: Implement clear recent documents,Fixes #3932
19331,remote: support arguments of type Date,
19332,Fixing link to web contents from ipcMain,
19333,Do not ship widevine plugin,
19334,Update libchromiumcontent,
19335,Merge pull request #3944 from nishanths/feature/tray-file-drop-osx-dock,tray: Support file-drop from OS X Dock
19336,Merge pull request #3945 from deepak1556/web_frame_api_patch,webFrame: support fetch api for schemes that are privileged.
19337,Fix coding styles,
19338,webFrame: support fetch api for schemes that are privileged.,
19339,tray: Support file-drop from OS X Dock,"A long-standing Apple bug does not call prepareForDragOperation:sender for file drag-and-drop operations from the Dock. So we manually call our custom handleDrop:sender for all drag-and-drop cases (that is, from the Dock and from Finder). References to the bug in question: - http://stackoverflow.com/q/9534543/3309046 - http://openradar.appspot.com/radar?id=1745403 However, we still need to return YES from prepareForDragOperation:sender, otherwise the ""drag failed"" animation occurs. For the same reason, we also return YES from performDragOperation:sender."
19340,Do not link with unnecessary libraries,
19341,Remove hacky build settings,
19342,Update libchromiumcontent to include widevine libraries,
19343,Add widevine third party,Add 2 new command options to use widevine: - widevine-cdm-path: Path to widevine plugin - widevine-cdm-version: Version of the widevine plugin
19344,Merge pull request #178 from clebeaupin/widevine,Add widevine third party
19345,Merge pull request #3942 from atom/remote-memory-leak,Fix memory leak in remote module
19346,Leak FunctionTemplateHandle,"They are cached through the app's lifetime, and freeing them at the right time is complicate, so just leak them."
19347,Cache function templates created by CreateObjectWithName,
19348,Fix circular reference caused by Object.defineProperty,
19349,Optimize the case when creating plain object,
19350,Variables are not shadowed in inline class,
19351,Fix circular reference caused by RemoteMemberFunction,
19352,Merge pull request #3931 from leftstick/master,add zh-CN translation for devtools
19353,add zh-CN translation for devtools,
19354,Merge pull request #3920 from flaub/patch-1,s/Phrase/Phase
19355,Update to Electron v0.36.2,
19356,s/Phrase/Phase,
19357,Bump v0.36.2,
19358,Merge pull request #3918 from deepak1556/renderer_process_fork_patch,renderer: dont fork the process when there is server redirect
19359,:memo: Update as upstream,[ci skip]
19360,Upgrade brightray for atom/brightray#188,
19361,Merge pull request #188 from atom/improve-notifications,Decouple notification code from content module
19362,linux: Adapt to new Notification style,
19363,win: Fire NotificationFailed when failed to show notification,
19364,mac: Emit closed when notification is dismissed,
19365,win: Adapt to new Notification style,
19366,Decouple notification code from content module,
19367,renderer: dont fork the process when there is server redirect,
19368,Expose NotificationPresenter to public,
19369,Add an abstract Notification class,
19370,Refactor the notification code,
19371,Merge pull request #3915 from juanpaulo/master,Removed unnecessary backtick
19372,Upgrade brightray for #3866,
19373,Merge pull request #187 from atom/fix-win-icon,Do not use icon url when showing notification
19374,Do not use icon url when showing notification,
19375,Removed unnecessary backtick.,
19376,spec: Surppess did-change-theme-color test,It is too flaky.
19377,Merge pull request #3914 from atom/fix-remvoe-headers,onBeforeSendHeaders should reset the whole headers
19378,spec: Increase timeout for window.open,
19379,spec: onBeforeSendHeaders should reset the whole headers,
19380,Reset whole headers when requestHeaders is set,
19381,Merge pull request #3912 from tylergibson/FixingMoveItemToTrash-Windows7,Adding check for Windows version and alternate flags for Windows Vista/7
19382,Adding check for Windows version and alternate flags for Windows Vista/7,
19383,Merge pull request #3913 from atom/fix-nsurl,Fix converting string to NSURL
19384,Fix converting string to NSURL,
19385,Merge pull request #3911 from atom/fix-alt,linux: Fix pressing Alt not toggling window menu bar
19386,linux: Fix pressing Alt not toggling window menu bar,
19387,Merge pull request #3910 from atom/no-ship-libnotify,No longer need to ship with libnotify.so
19388,No longer need to ship with libnotify.so,
19389,Update brightray for #2294,
19390,Merge pull request #186 from atom/dlopen-notify,Load libnotify dynamically
19391,Load libnotify dynamically,
19392,Merge pull request #3905 from fscherwi/patch-2,upgrade asar
19393,:arrow_up: asar,
19394,Merge pull request #3900 from bbondy/theme-color,Theme color
19395,Merge pull request #3904 from atom/hidden-inset-no-visual-artifacts,Fix visual artifacts of hidden-inset window
19396,Remove visual artifacts of hidden-inset window,
19397,Add tests for did-change-theme-color event,
19398,Merge pull request #3890 from jaanus/hidden-inset-fullscreen-fix,Fixes #2810: correct look of hidden-inset windows in full screen.
19399,Merge pull request #3903 from atom/fix-webrequest-crash,Fix crash when using webRequest API
19400,Cancel callback in OnComplete event,
19401,Add did-change-theme-color event to webview,
19402,Fixes #2810: correct look of hidden-inset windows in full screen.,"hidden and hidden-inset windows differ only by the hidden-inset window having a toolbar. Yet, the toolbar yields an incorrect look in fullscreen mode. So, we hide and recreate the toolbar for such windows when going to/from fullscreen. There are some visible artifacts during the fullscreen animations, as the toolbar gets created and destroyed. When entering fullscreen, you see a toolbar that then disappears. When going back to normal window, you see the traffic light buttons jump around a little bit. Yet, this is definitely better than the current broken fullscreen look."
19403,Cancel callback when URLRequest is destroyed,
19404,Merge pull request #3892 from jasssonpet/patch-1,Formatting app.md
19405,:memo: Update as upstream,[ci skip]
19406,Merge pull request #3865 from deepak1556/visibility_api_patch,browser: fix document.hidden value
19407,Merge pull request #3855 from deepak1556/find_api_patch,webContents: adding findInPage api
19408,Formatting app.md,This looks a bit odd on the site: http://electron.atom.io/docs/v0.36.0/api/app/#app-setusertasks-tasks-windows
19409,Merge pull request #84 from jcreekmore/strict-ssl,Allow specifying StrictSSL in the NPM config file
19410,Allow specifying StrictSSL in the NPM config file,The standard way of specifying whether you want strict-ssl or not is to add an entry into your npm config file for strict-ssl. Use that entry (which is passed to the install.js as an environment variable) to set the option for strictSSL in electron-download.
19411,fix cpplint warning,
19412,add test,
19413,browser: fix value of document.hidden,
19414,add api to webview,
19415,webContents: adding findInPage api,
19416,Merge pull request #3882 from deepak1556/chromium_spec_patch,spec: serviceWorker registration with file scheme
19417,Merge pull request #3877 from bbondy/master,Add media play events to webview
19418,Merge pull request #3875 from deepak1556/history_navigation_patch,navigaton: handle history operations from renderer
19419,Merge pull request #3867 from WenryXu/master,docs: Fix markdown code language
19420,Merge pull request #3880 from adam-lynch/patch-1,Desktop Environment Integration: typo
19421,Merge pull request #3881 from adam-lynch/patch-2,Desktop Environment Integration: rearranged sentence
19422,:memo: Update as upstream,[ci skip]
19423,Code cleanup of browser_mac.mm,
19424,Merge pull request #3853 from jrehbein/fix-issue-3739-mac-dockshow,DockShow workaround for issue #3739
19425,Update brightray for #3831,
19426,Merge pull request #185 from deepak1556/devtools_network_transaction_patch,devtools: exclude devtools related http header from serviceworker context
19427,spec: serviceWorker registration with file scheme,
19428,Desktop Environment Integration: rearranged sentence,
19429,Desktop Environment Integration: typo,
19430,Add media play events to webview,
19431,navigaton: handle history operations from renderer,
19432,docs: Fix markdown code language,
19433,devtools: exclude devtools related http header from serviceworker context,
19434,Update to Electron v0.36.1,
19435,Bump v0.36.1,
19436,Merge pull request #3859 from atom/phantom-callback,Update node: Use phantom callback in CallbackInfo
19437,Merge pull request #3854 from deepak1556/browser_client_crash_patch,browser: check for rvh existence
19438,Update node: Use phantom callback in CallbackInfo,
19439,"docs: Standarize the ""(required)""",
19440,"docs: Use ""(optional)"" instead of ""optional""",
19441,Merge pull request #3851 from preco21/master,Update as upstream
19442,Merge pull request #3849 from herrmannplatz/improvement/escape-url-openexternal,escape url string
19443,"Revert ""Upgrade node to fix crash in Buffer""",This reverts commit fe9c09ef64ea3a874307855924f5cfbde4770318.
19444,browser: check for rvh existence,
19445,DockShow workaround,Implemented workaround in DockShow for TransformProcessType bugginess based on discussion at http://stackoverflow.com/questions/7596643/
19446,:memo: Update as upstream,[ci skip]
19447,escape url string,
19448,Merge pull request #3848 from atom/no-sync-message-on-start,Remove usages of synchronous messages on startup
19449,Remove sync call in remote module,
19450,Pass opener ID in command line,
19451,Upgrade libchromiumcontent: enable sending sync message to UI thread,
19452,docs: |options| is not optional,Close #3845.
19453,Merge pull request #3844 from atom/fix-node-crash,Upgrade node to fix crash in Buffer
19454,Upgrade node to fix crash in Buffer,
19455,Merge pull request #3833 from atom/no-renderer-pump,Don't pump message loop when sending sync msg
19456,Fix context menu not working in devtools,
19457,Don't pump message loop when sending sync msg,"In old days sending sync message to browser process requires pumping message loop in the renderer process, but now in Chrome 47 it is not true anymore. And even when we do it, the Send method may fail sometimes, so this change seems to be required for the Chrome 47 upgrade."
19458,Merge pull request #3829 from atom/remote-xpc-call,Update libchromiumcontent
19459,Update libchromiumcontent,"Remove usages of private xpc_ APIs, fix #3823."
19460,Merge pull request #3826 from atom/remote-crash-reporting-defaults,Require submitURL and companyName options to crashReporter.start
19461,Merge pull request #3825 from atom/maxogden-patch-1,mention getUserMedia options in desktop-capturer docs
19462,Merge pull request #3822 from hashedhyphen/support-strict-mode,:bug: Support strict mode on Tutorial
19463,Set process.throwDeprecation as early as possible,
19464,Improve spec description,
19465,:memo: Add missing period,
19466,:art: Remove parens,
19467,Add specs for companyName/submitURL being required,
19468,Use better signature match in deprecation message,
19469,Remove starting crash reporter from quick start,
19470,Make companyName and submitURL required options,
19471,Remove duplicate start calls,
19472,Mark companyName and submitURL as required,
19473,mention getUserMedia options in desktop-capturer docs,
19474,:bug: Support strict mode on Tutorial,[ci skip]
19475,Merge pull request #3819 from preco21/master,Update as upstream
19476,Merge pull request #3818 from atom/fix-add-recent-document-crash,Fix crash when passing invalid path to addRecentDocument
19477,:memo: Update as upstream,[ci skip]
19478,Fix crash when passing empty path to addRecentDocument,
19479,Merge pull request #3815 from bjrmatos/master,Add A5 Page Size to printToPDF
19480,Merge pull request #3817 from atom/fix-node-crash,"Upgrade node, fix #3786"
19481,"Upgrade node, fix #3786",
19482,Merge pull request #3809 from deepak1556/capture_page_api_patch,browser: dont lose coordinates in capturepage src rect
19483,Merge pull request #3812 from atom/make-opener-a-proxy,Make window.opener a BrowserWindowProxy
19484,Add A5 Page Size to printToPDF,
19485,Inline JSON message response,
19486,Mention source in spec description,
19487,Assert that source id matches opener,
19488,Remove unused ipc event handler,
19489,Remove unneeded custom postMessage on window.opener,
19490,Use id from source window when building proxy for event source,
19491,Add comment about window.opener tweaks,
19492,Make window.opener a BrowserWindowProxy,
19493,:memo: Update as upstream,[ci skip]
19494,Merge pull request #3805 from andela-earinde/patch-1,Remove typo in auto-updater doc
19495,:memo: Update as upstream,[ci skip]
19496,Merge pull request #3799 from bbondy/patch-1,Indicate that Update 5 is required for VS2013
19497,Addeda versionin package.json.,
19498,Upgrade brightray for atom/brightray#184,
19499,Merge pull request #184 from deepak1556/idr_value_patch,fix value of IDR_CONTENT_SHELL_DEVTOOLS_DISCOVERY_PAGE
19500,Update auto-updater.md,
19501,browser: dont lose coordinates in capturepage src rect,
19502,Merge remote-tracking branch 'refs/remotes/atom/master',
19503,:memo: Fix confused translation,[ci skip]
19504,"Revert "":memo: Update as upstream""",This reverts commit efac12ed89258e9b18041313965df53efc05a82b.
19505,Indicate that Update 5 is required for VS2013,
19506,Merge pull request #81 from teran-mckinney/master,Add FreeBSD path to install.js
19507,Add FreeBSD path to install.js,
19508,use value from shell_resources.h,
19509,Merge pull request #3792 from atom/backport-v8-patch,Backport https://codereview.chromium.org/1406133003
19510,Backport https://codereview.chromium.org/1406133003,
