Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
chore(deps): update nest monorepo to v6.10.13,0.98322445,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
Merge pull request #250 from nestjs/dependabot/npm_and_yarn/handlebars-4.5.3,0.86678255,Merge pull request #1617 from nestjs/dependabot/npm_and_yarn/vm2-3.9.17 (fdb6b2e),chore(deps): bump handlebars from 4.1.2 to 4.5.3,1
chore(deps): update dependency pg to v7.16.0,0.96159756,chore(deps): update dependency pg to v7.18.2 (1eddb29),,1
chore(deps): bump handlebars from 4.1.2 to 4.5.3,0.65695226,chore(deps): bump ws from 7.3.1 to 7.4.6 (d0d2727),Bumps handlebars from 4.1.2 to 4.5.3. - Release notes - Changelog - Commits Signed-off-by: dependabot[bot] support@github.com,0
chore(deps): update dependency pg to v7.15.2,0.95316577,chore(deps): update dependency pg to v7.18.2 (1eddb29),,1
chore(deps): update dependency @types/jest to v24.0.25,0.981899,chore(deps): update dependency @types/jest to v25.2.2 (1f5dc1a),,1
chore(deps): update dependency typeorm to v0.2.22,0.98197985,chore(deps): update dependency typeorm to v0.2.44 (06f9637),,1
chore(deps): update dependency typescript to v3.7.4,0.97413087,chore(deps): update dependency typescript to v4.7.3 (0ab0773),,1
chore(deps): update dependency pg to v7.15.1,0.95269656,chore(deps): update dependency pg to v7.18.2 (1eddb29),,1
chore(deps): update nest monorepo to v6.10.12,0.98244107,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
chore(deps): update dependency @types/jest to v24.0.24,0.97835237,chore(deps): update dependency @types/jest to v25.2.2 (1f5dc1a),,1
chore(deps): update dependency pg to v7.15.0,0.9550586,chore(deps): update dependency pg to v7.18.2 (1eddb29),,1
chore(deps): update nest monorepo to v6.10.11,0.9875585,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
chore(deps): update nest monorepo to v6.10.10,0.98132527,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
Merge pull request #238 from nestjs/renovate/nest-monorepo,0.98967165,Merge pull request #1669 from nestjs/renovate/nest-monorepo (3d9db94),chore(deps): update nest monorepo to v6.10.9,1
chore(deps): update nest monorepo to v6.10.9,0.98135334,chore(deps): update nest monorepo to v6.11.8 (e97da10),,1
chore(deps): update nest monorepo to v6.10.8,0.9816613,chore(deps): update nest monorepo to v6.11.8 (e97da10),,1
fix(): ignore github related files from npm,0.55968994,Merge pull request #916 from nestjs/renovate/npm-hosted-git-info-vulnerability (87efa9e),,0
chore(deps): update nest monorepo to v6.10.6,0.980481,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
chore(deps): update dependency typeorm to v0.2.21,0.98084253,chore(deps): update dependency typeorm to v0.2.29 (82db6cb),,1
chore(deps): update dependency typescript to v3.7.3,0.9652919,chore(deps): update dependency typescript to v4.7.3 (0ab0773),,1
chore(deps): update nest monorepo to v6.10.5,0.98085684,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
chore(deps): update nest monorepo to v6.10.4,0.9819474,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
chore(deps): update nest monorepo to v6.10.3,0.9833372,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
chore(deps): update dependency lint-staged to v9.5.0,0.9643228,chore(deps): update dependency lint-staged to v10.4.0 (d9761b5),,1
chore(deps): update nest monorepo to v6.10.2,0.9832438,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
chore(deps): update dependency ts-jest to v24.2.0,0.97822464,chore(deps): update dependency ts-jest to v25.4.0 (2f4e29d),,1
chore(deps): update dependency pg to v7.14.0,0.95300364,chore(deps): update dependency pg to v7.18.2 (1eddb29),,1
chore(deps): update dependency pg to v7.13.0,0.949479,chore(deps): update dependency pg to v7.18.2 (1eddb29),,1
chore(deps): update dependency husky to v3.1.0,0.9788743,chore(deps): update dependency husky to v4.3.5 (094c02c),,1
chore(deps): update nest monorepo to v6.10.1,0.98266286,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
chore(deps): update dependency lint-staged to v9.4.3,0.9661169,chore(deps): update dependency lint-staged to v10.4.0 (d9761b5),,1
chore(deps): update dependency @types/jest to v24.0.23,0.9803978,chore(deps): update dependency @types/jest to v25.2.1 (f39a98f),,1
chore(deps): update dependency prettier to v1.19.1,0.93620354,chore(deps): update dependency prettier to v2.1.1 (0852341),,1
chore(deps): update dependency prettier to v1.19.0,0.9381458,chore(deps): update dependency prettier to v2.1.1 (0852341),,1
chore(deps): update nest monorepo to v6.9.0,0.9865904,chore(deps): update nest monorepo to v9.1.6 (5ebc6b0),,1
Update dependency typescript to v3.7.2,0.8100841,chore(deps): update dependency typescript to v3.9.7 (71b41af),,1
Update dependency @types/uuid to v3.4.6,0.8116783,chore(deps): update dependency @types/uuid to v9.0.1 (b6b1dc9),,1
Update dependency @types/jest to v24.0.22,0.86709917,chore(deps): update dependency @types/jest to v27 (846a17a),,1
Update renovate.json,0.4538716,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),,0
Merge pull request #199 from nestjs/renovate/nest-monorepo,0.9897182,Merge pull request #1669 from nestjs/renovate/nest-monorepo (3d9db94),Update nest monorepo to v6.8.5,1
Merge pull request #200 from nestjs/renovate/lint-staged-9.x,0.85680795,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),Update dependency lint-staged to v9.4.2,1
Merge pull request #204 from nestjs/renovate/typescript-3.x,0.87125874,Merge pull request #813 from nestjs/revert-811-chore/typeorm-utils-improvement (4d57edc),Update dependency typescript to v3.6.4,1
Update nest monorepo to v6.8.5,0.83800185,chore(deps): update nest monorepo to v6.11.8 (e97da10),,1
Update dependency typescript to v3.6.4,0.8149656,chore(deps): update dependency typescript to v4.6.2 (c06e7cb),,1
Merge pull request #205 from bintzandt/master,0.80362904,Merge pull request #1078 from Ginden/master (0d36ed7),Add homepage and repository definition,1
Merge pull request #207 from nestjs/renovate/husky-3.x,0.8254334,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),Update dependency husky to v3.0.9,1
Merge pull request #208 from nestjs/renovate/jest-24.x,0.8467727,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),Update dependency @types/jest to v24.0.20,1
Update dependency @types/jest to v24.0.20,0.8662387,chore(deps): update dependency @types/jest to v25.2.1 (f39a98f),,1
Merge pull request #209 from nestjs/renovate/typeorm-0.x,0.9452555,Merge pull request #813 from nestjs/revert-811-chore/typeorm-utils-improvement (4d57edc),Update dependency typeorm to v0.2.20,1
Merge pull request #210 from nestjs/renovate/node-7.x,0.95659673,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),Update dependency @types/node to v7.10.8,1
tests() downgrade postgres docker image,0.63399076,chore(deps): update postgres docker tag to v15 (a97c7da),,0
Update dependency @types/node to v7.10.8,0.83757657,chore(deps): update dependency @types/node to v7.10.14 (ee88fb4),,1
Update dependency typeorm to v0.2.20,0.76437,chore(deps): update dependency typeorm to v0.2.41 (57bf871),,1
Update dependency husky to v3.0.9,0.8565706,chore(deps): update dependency husky to v4.3.5 (094c02c),,1
Add homepage and repository definition,0.3569622,"fix when use custom repository, TypeOrm.forFeature also need entity to be add (11716ce)",,0
Update dependency lint-staged to v9.4.2,0.83861643,chore(deps): update dependency lint-staged to v10.4.0 (d9761b5),,1
Merge pull request #195 from nestjs/renovate/reflect-metadata-0.x,0.858435,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),Update dependency reflect-metadata to v0.1.13,1
Merge pull request #196 from nestjs/renovate/husky-3.x,0.8305258,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),Update dependency husky to v3.0.8,1
Merge pull request #197 from nestjs/renovate/nest-monorepo,0.9912119,Merge pull request #1669 from nestjs/renovate/nest-monorepo (3d9db94),Update nest monorepo to v6.8.0,1
Merge pull request #198 from nestjs/renovate/lint-staged-9.x,0.8555504,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),Update dependency lint-staged to v9.4.1,1
Update dependency husky to v3.0.8,0.87407744,chore(deps): update dependency husky to v4.3.8 (b476729),,1
Update dependency lint-staged to v9.4.1,0.8389684,chore(deps): update dependency lint-staged to v10.4.0 (d9761b5),,1
Update nest monorepo to v6.8.0,0.8427026,chore(deps): update nest monorepo to v6.11.8 (e97da10),,1
Update dependency reflect-metadata to v0.1.13,0.61253464,chore(deps): update dependency release-it to v13.1.2 (7d9a9db),,0
Merge branch 'BrunnerLivio-fix/close-db-on-app-shutdown',0.61333054,Merge branch 'niklasbuechner-niklasbuechner/remove-code-duplication' (15bcf8c),,0
bump peer dependencies,0.45161808,chore(deps): bump node-fetch from 2.6.1 to 2.6.7 (8b229a6),,0
Merge pull request #193 from nestjs/renovate/nest-monorepo,0.99070275,Merge pull request #1669 from nestjs/renovate/nest-monorepo (3d9db94),chore(deps): update nest monorepo to v6.7.2,1
Merge pull request #194 from nestjs/renovate/lint-staged-9.x,0.85921544,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency lint-staged to v9.4.0,1
chore(deps): update dependency lint-staged to v9.4.0,0.96934414,chore(deps): update dependency lint-staged to v10.4.0 (d9761b5),,1
chore(deps): update nest monorepo to v6.7.2,0.9899429,chore(deps): update nest monorepo to v7.6.5 (4a464ed),,1
Merge pull request #192 from nestjs/renovate/nest-monorepo,0.9880058,Merge pull request #1183 from nestjs/renovate/nest-monorepo (24422a2),chore(deps): update nest monorepo to v6.7.1,1
Merge pull request #191 from nestjs/renovate/typeorm-0.x,0.9402102,Merge pull request #813 from nestjs/revert-811-chore/typeorm-utils-improvement (4d57edc),chore(deps): update dependency typeorm to v0.2.19,1
chore(deps): update nest monorepo to v6.7.1,0.9892254,chore(deps): update nest monorepo to v7.6.5 (4a464ed),,1
chore(deps): update dependency typeorm to v0.2.19,0.9806888,chore(deps): update dependency typeorm to v0.2.29 (82db6cb),,1
Merge pull request #189 from nestjs/renovate/typescript-3.x,0.8756269,Merge pull request #813 from nestjs/revert-811-chore/typeorm-utils-improvement (4d57edc),chore(deps): update dependency typescript to v3.6.3,1
Merge pull request #190 from nestjs/renovate/ts-jest-24.x,0.86013997,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency ts-jest to v24.1.0,1
chore(deps): update dependency ts-jest to v24.1.0,0.976171,chore(deps): update dependency ts-jest to v25.4.0 (2f4e29d),,1
chore(deps): update dependency typescript to v3.6.3,0.96204245,chore(deps): update dependency typescript to v4.6.2 (c06e7cb),,1
Merge pull request #185 from nestjs/renovate/rxjs-6.x,0.8637869,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency rxjs to v6.5.3,1
chore(deps): update dependency rxjs to v6.5.3,0.9926172,chore(deps): update dependency rxjs to v6.5.5 (3a8115a),,1
Merge pull request #183 from nestjs/renovate/nest-monorepo,0.9915592,Merge pull request #1669 from nestjs/renovate/nest-monorepo (3d9db94),chore(deps): update nest monorepo to v6.6.7,1
Merge pull request #186 from nestjs/renovate/rxjs-compat-6.x,0.8432213,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency rxjs-compat to v6.5.3,1
chore(deps): update dependency rxjs-compat to v6.5.3,0.9906943,chore(deps): update dependency rxjs-compat to v6.5.5 (84bd06c),,1
chore(deps): update nest monorepo to v6.6.7,0.9827244,chore(deps): update nest monorepo to v7.6.5 (4a464ed),,1
Merge pull request #182 from nestjs/renovate/husky-3.x,0.8214818,Merge pull request #1670 from nestjs/10.0.0 (f9da8c8),chore(deps): update dependency husky to v3.0.5,1
Merge pull request #181 from nestjs/renovate/typescript-3.x,0.8722341,Merge pull request #813 from nestjs/revert-811-chore/typeorm-utils-improvement (4d57edc),chore(deps): update dependency typescript to v3.6.2,1
Merge pull request #180 from nestjs/renovate/nest-monorepo,0.98335385,Merge pull request #1239 from nestjs/renovate/nest-monorepo (b02bd0c),chore(deps): update nest monorepo to v6.6.4,1
chore(deps): update nest monorepo to v6.6.4,0.9792613,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
chore(deps): update dependency husky to v3.0.5,0.9840921,chore(deps): update dependency husky to v4.3.5 (094c02c),,1
chore(deps): update dependency typescript to v3.6.2,0.96709204,chore(deps): update dependency typescript to v4.6.2 (c06e7cb),,1
Merge pull request #179 from nestjs/renovate/nest-monorepo,0.99098754,Merge pull request #1669 from nestjs/renovate/nest-monorepo (3d9db94),chore(deps): update nest monorepo to v6.6.0,1
chore(deps): update nest monorepo to v6.6.0,0.979606,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
Merge pull request #178 from nestjs/renovate/lint-staged-9.x,0.85947585,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency lint-staged to v9.2.5,1
chore(deps): update dependency lint-staged to v9.2.5,0.9659001,chore(deps): update dependency lint-staged to v10.2.9 (521b432),,1
Merge pull request #177 from nestjs/renovate/lint-staged-9.x,0.85488605,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency lint-staged to v9.2.4,1
chore(deps): update dependency lint-staged to v9.2.4,0.96582294,chore(deps): update dependency lint-staged to v10.4.0 (d9761b5),,1
Merge pull request #172 from nestjs/renovate/jest-monorepo,0.87441343,Merge pull request #1515 from nestjs/renovate/nest-monorepo (6dadb9e),chore(deps): update dependency jest to v24.9.0,1
chore(deps): update dependency jest to v24.9.0,0.96868443,chore(deps): update dependency jest to v25.2.2 (f9fab10),,1
Merge pull request #173 from nestjs/renovate/husky-3.x,0.82894456,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency husky to v3.0.4,1
Merge pull request #174 from nestjs/renovate/lint-staged-9.x,0.8565272,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency lint-staged to v9.2.3,1
Merge pull request #175 from nestjs/renovate/uuid-3.x,0.98419595,Merge pull request #395 from nestjs/renovate/uuid-7.x (9ff1f22),fix(deps): update dependency uuid to v3.3.3,1
Merge pull request #176 from nestjs/renovate/jest-24.x,0.85723495,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency @types/jest to v24.0.18,1
chore(deps): update dependency @types/jest to v24.0.18,0.97483224,chore(deps): update dependency @types/jest to v26.0.20 (34f2f26),,1
fix(deps): update dependency uuid to v3.3.3,0.9039451,fix(deps): update dependency uuid to v8.3.2 (d253238),,1
chore(deps): update dependency lint-staged to v9.2.3,0.96570176,chore(deps): update dependency lint-staged to v13.1.0 (9fa677d),,1
chore(deps): update dependency husky to v3.0.4,0.9895023,chore(deps): update dependency husky to v4.3.5 (094c02c),,1
Merge pull request #168 from nestjs/renovate/jest-24.x,0.85400105,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency @types/jest to v24.0.17,1
Merge pull request #170 from nestjs/renovate/husky-3.x,0.8258552,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency husky to v3.0.3,1
Merge pull request #171 from nestjs/renovate/pg-7.x,0.9105943,Merge pull request #862 from nestjs/renovate/postgres-13.x (7b8ba43),chore(deps): update dependency pg to v7.12.1,1
chore(deps): update dependency pg to v7.12.1,0.95402753,chore(deps): update dependency pg to v7.18.2 (1eddb29),,1
chore(deps): update dependency husky to v3.0.3,0.980932,chore(deps): update dependency husky to v4.3.5 (094c02c),,1
chore(deps): update dependency @types/jest to v24.0.17,0.97562844,chore(deps): update dependency @types/jest to v25.2.1 (f39a98f),,1
Merge pull request #166 from nestjs/renovate/jest-24.x,0.8518578,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency @types/jest to v24.0.16,1
Merge pull request #165 from nestjs/renovate/husky-3.x,0.8322445,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency husky to v3.0.2,1
chore(deps): update dependency @types/jest to v24.0.16,0.9743228,chore(deps): update dependency @types/jest to v25.2.2 (1f5dc1a),,1
chore(deps): update dependency husky to v3.0.2,0.98143125,chore(deps): update dependency husky to v4.3.5 (094c02c),,1
Merge pull request #162 from nestjs/renovate/lint-staged-9.x,0.8532,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency lint-staged to v9.2.1,1
Merge pull request #163 from nestjs/renovate/pg-7.x,0.91463006,Merge pull request #862 from nestjs/renovate/postgres-13.x (7b8ba43),chore(deps): update dependency pg to v7.12.0,1
fix(): Close database connection on app shutdown,0.61172014,fix(): stop app with unexpected error when the connection is not ready (7f0403d),,0
chore(deps): update dependency pg to v7.12.0,0.9551015,chore(deps): update dependency pg to v7.18.2 (1eddb29),,1
chore(deps): update dependency lint-staged to v9.2.1,0.9661894,chore(deps): update dependency lint-staged to v10.2.9 (521b432),,1
Merge pull request #161 from nestjs/renovate/husky-3.x,0.8244792,Merge pull request #1670 from nestjs/10.0.0 (f9da8c8),chore(deps): update dependency husky to v3.0.1,1
Merge pull request #160 from nestjs/renovate/nest-monorepo,0.9897291,Merge pull request #1515 from nestjs/renovate/nest-monorepo (6dadb9e),chore(deps): update nest monorepo to v6.5.3,1
chore(deps): update dependency husky to v3.0.1,0.9809923,chore(deps): update dependency husky to v4.3.5 (094c02c),,1
chore(deps): update nest monorepo to v6.5.3,0.97637856,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
Merge pull request #157 from nestjs/renovate/uuid-3.x,0.98228526,Merge pull request #395 from nestjs/renovate/uuid-7.x (9ff1f22),chore(deps): update dependency @types/uuid to v3.4.5,1
Merge pull request #159 from nestjs/renovate/node-7.x,0.9628358,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency @types/node to v7.10.7,1
chore(deps): update dependency @types/uuid to v3.4.5,0.9494873,chore(deps): update dependency @types/uuid to v7.0.3 (03715d6),,1
chore(deps): update dependency @types/node to v7.10.7,0.9569175,chore(deps): update dependency @types/node to v7.10.14 (ee88fb4),,1
Merge pull request #158 from BrunnerLivio/fix/e2e-test,0.68287295,Merge pull request #1217 from Tony133/docs/update-readme (e3ee27d),ci: fix e2e tests,0
ci(): Stop database services from travis,0.501342,ci(): migrate to circleci instead of travis (fd3e945),,0
build(): Fix ts complaints in tests/* folder,0.4743024,chore(deps): update dependency ts-jest to v26.4.2 (75c0e1d),,0
chore(): publish 6.1.3 release,0.6336565,chore(deps): update dependency release-it to v13.6.3 (6ad880a),,0
Merge pull request #142 from BrunnerLivio/feature/strict-tsconfig,0.5701728,Merge pull request #1029 from LeoAnesi/fix/eslint-issues-due-to-update (13b9cdc),Use strict option in tsconfig.json,0
Merge branch 'master' into feature/strict-tsconfig,0.5703466,Merge branch 'master' of https://github.com/nestjs/typeorm (eb8f0a5),,0
Merge pull request #155 from nestjs/renovate/pin-dependencies,0.98110974,Merge pull request #349 from nestjs/renovate/pin-dependencies (d3e789f),chore(deps): pin dependencies,1
test(): move to postgres,0.40222377,chore(deps): update dependency postgres to v14.3 (330db2e),,0
tests(): remove keep connection alive,0.5676766,fix(): revert keep connection alive flag (56c4598),,0
test(): revert runInBand option,0.28868937,feat(): add a new config option to determine whether retry or not (6d11779),,0
test(): replace localhost with 0.0.0.0,0.3854001,test(@nestjs/typeorm): add test for connectionFactory (a9ef5df),,0
ci(): add force recreate,0.44119436,ci(): migrate to circleci instead of travis (fd3e945),,0
ci(): add wait for sql script,0.3146689,ci: update config.yml (cab7471),,0
tests(): run in band,0.24548997,style(): run format (eaefeb3),,0
hotfix(): integration build,0.39301193,Merge pull request #1236 from jevillard/fix-allow-adding-providers-loading-module-async (7a43ef3),,0
deps(): add missing mysql (devDependency) lib,0.53202844,chore(deps): update dependency eslint to v8.4.0 (db906d8),,0
deps(): add missing @nestjs/testing lib,0.64653623,chore(deps): update nest monorepo to v8.0.2 (327036d),,0
ci(): update travis.yml config,0.7296242,ci: update config.yml (cab7471),,1
deps(): update husky config,0.7208728,chore: update husky script (b43468d),,1
ci(): add travis.yml file,0.59876394,ci: update config.yml (cab7471),,0
Merge pull request #136 from nestjs/renovate/nest-monorepo,0.9896857,Merge pull request #1515 from nestjs/renovate/nest-monorepo (6dadb9e),chore(deps): update nest monorepo to v6.5.2,1
Merge pull request #138 from nestjs/renovate/prettier-1.x,0.83750415,Merge pull request #1670 from nestjs/10.0.0 (f9da8c8),chore(deps): update dependency prettier to v1.18.2,1
chore(deps): update nest monorepo to v6.5.2,0.9756924,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
chore(deps): update dependency prettier to v1.18.2,0.9500216,chore(deps): update dependency prettier to v2.1.1 (0852341),,1
Merge pull request #140 from nestjs/renovate/jest-24.x,0.83958423,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency @types/jest to v24.0.15,1
Merge pull request #141 from nestjs/renovate/typescript-3.x,0.87015986,Merge pull request #813 from nestjs/revert-811-chore/typeorm-utils-improvement (4d57edc),chore(deps): update dependency typescript to v3.5.3,1
Merge pull request #146 from nestjs/renovate/lint-staged-9.x,0.85541254,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency lint-staged to v9,1
Merge pull request #147 from nestjs/renovate/husky-3.x,0.82672954,Merge pull request #1670 from nestjs/10.0.0 (f9da8c8),chore(deps): update dependency husky to v3,1
Merge pull request #149 from BrunnerLivio/swap-gitter-discord-1,0.66023064,Merge pull request #486 from dsbert/patch-1 (8cd7aa4),chore: Swap Gitter with Discord badge,0
Merge pull request #152 from nestjs/dependabot/npm_and_yarn/lodash-4.17.14,0.98942757,Merge pull request #558 from nestjs/dependabot/npm_and_yarn/lodash-4.17.19 (d7f7433),build(deps): bump lodash from 4.17.11 to 4.17.14,1
build(deps): bump lodash from 4.17.11 to 4.17.14,0.8608012,chore(deps): bump lodash from 4.17.15 to 4.17.19 (2df405a),Bumps lodash from 4.17.11 to 4.17.14. - Release notes - Commits Signed-off-by: dependabot[bot] support@github.com,1
chore(deps): update dependency lint-staged to v9,0.96237504,chore(deps): update dependency lint-staged to v10.4.0 (d9761b5),,1
chore(deps): update dependency typescript to v3.5.3,0.9754505,chore(deps): update dependency typescript to v5.0.3 (390f9d7),,1
chore: Swap Gitter with Discord badge,0.59032166,docs(): update logo in the readme and replace gitter by discord (b2956f4),,0
chore(deps): update dependency husky to v3,0.97135943,chore(deps): update dependency husky to v4.3.5 (094c02c),,1
feat(): Add types for uuid package,0.61675626,chore(deps): update dependency @types/uuid to v9.0.2 (5d11107),,0
refactor(): Resolve incorrect TS assumptions,0.5155171,refactor(): adjust to the code style (216b496),TS sometimes has troubles with strictNullChecks. This commit resolves the issues by using a small workaround. See more https://github.com/microsoft/TypeScript/issues/31603,0
build(): Use strict option in tsconfig.json,0.45301783,Update lib/common/typeorm.decorators.ts (9ce3a03),,0
chore(deps): update dependency @types/jest to v24.0.15,0.9780134,chore(deps): update dependency @types/jest to v25.2.2 (1f5dc1a),,1
Merge pull request #132 from nestjs/dependabot/npm_and_yarn/js-yaml-3.13.1,0.93545747,Merge pull request #1651 from nestjs/dependabot/npm_and_yarn/vm2-3.9.19 (5dbe4f8),build(deps): bump js-yaml from 3.11.0 to 3.13.1,1
build(deps): bump js-yaml from 3.11.0 to 3.13.1,0.56453633,chore(deps): update dependency ts-jest to v28 (ae3b17b),Bumps js-yaml from 3.11.0 to 3.13.1. - Release notes - Changelog - Commits,0
Merge pull request #131 from nestjs/renovate/typeorm-0.x,0.94126797,Merge pull request #1233 from nestjs/feat/typeorm-0.3-migration (9271d25),chore(deps): update dependency typeorm to v0.2.18,1
Merge pull request #133 from nestjs/renovate/nest-monorepo,0.9897468,Merge pull request #1669 from nestjs/renovate/nest-monorepo (3d9db94),chore(deps): update nest monorepo to v6.3.0,1
chore(deps): update nest monorepo to v6.3.0,0.9811779,chore(deps): update nest monorepo to v6.11.10 (f3b17f4),,1
chore(deps): update dependency typeorm to v0.2.18,0.97660667,chore(deps): update dependency typeorm to v0.2.44 (06f9637),,1
chore(): publish 6.1.2 release,0.63725346,chore(deps): update dependency release-it to v12.6.1 (69b83b9),,0
Merge pull request #127 from brianmcd/npmignore-tests,0.7070971,Merge pull request #726 from Tony133/docs/update-sample-fix-contribute (849b4a1),build(npm): add tests/ to .npmignore,1
Merge pull request #119 from nestjs/renovate/lint-staged-8.x,0.84493375,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency lint-staged to v8.1.7,1
Merge pull request #120 from cnwyt/master,0.7585714,Merge pull request #1300 from mo4islona/master (3a4c65c),"deps(): update dependencies ""reflect-metadata""",1
Merge pull request #128 from nestjs/renovate/typescript-3.x,0.8704732,Merge pull request #813 from nestjs/revert-811-chore/typeorm-utils-improvement (4d57edc),chore(deps): update dependency typescript to v3.5.1,1
Merge pull request #125 from nestjs/renovate/nest-monorepo,0.9874549,Merge pull request #1515 from nestjs/renovate/nest-monorepo (6dadb9e),chore(deps): update nest monorepo to v6.2.4,1
chore(deps): update dependency typescript to v3.5.1,0.97704697,chore(deps): update dependency typescript to v5.0.4 (3ca178c),,1
build(npm) add tests/ to .npmignore,0.4482841,fix(): add redundant files to npmignore (fd5b44a),,0
chore(deps): update nest monorepo to v6.2.4,0.98006135,chore(deps): update nest monorepo to v6.11.11 (d4e914b),,1
Update package.json,0.55619097,chore(deps): bump json5 from 1.0.1 to 1.0.2 (de004b1),"change devDependencies  ""reflect-metadata"": ""0.1.12""  to ""reflect-metadata"": ""^0.1.12"".",0
Update peerDependencies reflect-metadata ,0.41647726,chore(deps): update dependency release-it to v13.7.0 (19c96d5),"when I update nest  project, there was an error occur:  ``` $ npm update  @nestjs/core@6.2.0 postinstall /Users/wangtom/development/nest-quick-start/node_modules/@nestjs/core opencollective || exit 0                           Thanks for installing nest 🙏                  Please consider donating to our open collective                         to help us maintain this package.                             Number of contributors: 79                               Number of backers: 169                             Annual budget: US$ 63,283                             Current balance: US$ 5,881        👉  Become a partner: https://opencollective.com/nest/donate npm WARN @nestjs/typeorm@6.1.1 requires a peer of reflect-metadata@0.1.12 but none is installed.  You must install peer dependencies yourself. + reflect-metadata@0.1.13 + @nestjs/platform-express@6.2.0 + @nestjs/typeorm@6.1.1 + prettier@1.17.1 + @nestjs/testing@6.2.0 + @nestjs/common@6.2.0 + @nestjs/core@6.2.0 added 10 packages from 11 contributors,  updated 15 packages and audited 20577 packages in 14.554s found 62 low severity vulnerabilities   run npm audit fix to fix them, or npm audit for details ```  Because the package reflect-metadata update to  + reflect-metadata@0.1.13,  but in this  ""nestjs/typeorm"" need  ""reflect-metadata"": ""0.1.12"" .  So I change the dependencies config ""reflect-metadata"": ""0.1.12""  to  ""reflect-metadata"": ""^0.1.12"". Thanks",0
chore(deps): update dependency lint-staged to v8.1.7,0.95162857,chore(deps): update dependency lint-staged to v11.0.1 (8af3488),,1
Merge pull request #118 from nestjs/renovate/jest-24.x,0.83703053,Merge pull request #1668 from nestjs/renovate/node-18.x (b1e6a3c),chore(deps): update dependency @types/jest to v24.0.13,1
Merge pull request #117 from nestjs/renovate/prettier-1.x,0.8324161,Merge pull request #1670 from nestjs/10.0.0 (f9da8c8),chore(deps): update dependency prettier to v1.17.1,1
chore(deps): update dependency @types/jest to v24.0.13,0.97576,chore(deps): update dependency @types/jest to v25.2.1 (f39a98f),,1
chore(deps): update dependency prettier to v1.17.1,0.94757426,chore(deps): update dependency prettier to v2.7.1 (72f34b3),,1
resolve conflicts,0.5338446,chore(): resolve conflicts (1f699cd),,0
chore(): publish 6.1.1 release,0.6374839,chore(deps): update dependency release-it to v12.6.1 (69b83b9),,0
