Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
Demo Projects - Todo List (#624),0.510242,#5591 module Thanks @timleslie! - Simplified the Todo application to just the basics to allow other examples to build on it.,Creating the Todo list demo project for Keystone 5,0
Move icons to arch ui (#622),0.56550914,@keystone-ui/icons@4.0.1,Delete @voussoir/icons Update icon build script Update build script Add icons to arch-ui Change packages to use @arch-ui/icons Prettier Fix icons,0
Update to use arch-ui,0.4687624,"See pull request #7428 for information on how to upgrade and solutions to common problems.  If you have any other questions, please don't hesitate to open a GitHub discussion.",,0
Use arch ui (#607),0.49181187,🦋  @keystone-ui/segmented-control@7.0.0,Add package.jsons for arch packages Move js files into src folders Update color-utils package Update theme package Update typography Update typography Update pill Update lozenge Update badge Update @arch-ui/common Update loading Update layout Update layout Update input Update select Update day-picker Update modal-utils Update alert Update button Update confirm Update pagination Update navbar Update controls Remove react-focus-trap from confirm Update drawer Update popout Fix a flow error Update dropdown Update dialog Make arch-ui run through babel-loader in the admin ui Switch lots of components in the admin ui to arch-ui Move more stuff to arch-ui Move more stuff More more stuff to arch-ui More to arch-ui Add tooltip package Use arch-ui in another place Make some components in the fields packages use arch-ui Add filters package and fix some bugs Add fields package Use @arch-ui/fields package Add globalStyles to theme package Use @arch-ui/filters Use arch-ui in custom fields in projects Fix some stuff Delete @voussoir/ui/src Fix a flow error Remove script Add flow to @arch/theme Split up controls into multiple files Add options package Fix linting errors Remove a console.log Add deps prettier Remove @voussoir/ui package Update website to use arch-ui,0
Merge pull request #618 from keystonejs/simple-mongoose,0.6228814,## @keystone-next/adapter-mongoose-legacy@11.1.3,Reduce the size of the mongoose adapter interfaces.,0
Address review comments,0.3893486,Acknowledgements,,0
Fix tests,0.54931545,Testing Package 🧪,,0
Merge branch 'master' into simple-mongoose,0.37284115,## @keystone-next/adapter-mongoose-legacy@11.1.2,,0
Merge pull request #617 from keystonejs/mongo-relationship-interface,0.6201906,## @keystone-next/fields-mongoid-legacy@10.0.0,Rename MongoSelectInterface to MongoRelationshipInterface in the relationship field type,0
Merge branch 'master' into mongo-relationship-interface,0.40881717,## @keystone-next/fields-mongoid-legacy@10.0.0,,0
Merge pull request #615 from keystonejs/post-connect,0.6295788,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Add .postConnect method to list adapters.,0
Reduce the size of the mongoose adapter interfaces.,0.5662969,@keystone-next/adapter-mongoose-legacy@11.1.3,,0
Rename MongoSelectInterface to MongoRelationshipInterface in the relationship field type,0.5374268,#6317 module Thanks @timleslie! - Separated the resolving of non-relationship field from relationship fields in create/update inputs to allow for better error handling.,,0
Add a postConnect method to list adapters to capture all the work which needs to be done after the database has been connected to.,0.492488,#5230 module Thanks @timleslie! - Updated project to use module rather than module as the database adapter if module is not provided.,,0
Remove alignment stuff for images,0.31457686,Images and Files,,0
Adding some pizzaz to the docs site (#596),0.4528995,Big shoutout to the following community members for their help in improving our documentation with their contributions:,The beginnings of a layout for the Keystone 5 Docs Site.,0
Remove an unneccessary and broken thing,0.45101035,Removals 🚫,,0
Stop a warning from popper,0.44961303,  Warnings:,,0
Make the link menu look better,0.38698757,Admin UI Improvements 🛠️,,0
Change image position popper again,0.44947273,#5924 module Thanks @gwyneplaine! - Fixed popover arrow misalignment.,,0
Change placement of image position popper,0.50307393,#5924 module Thanks @gwyneplaine! - Fixed popover arrow misalignment.,,0
Add captions to images,0.39270672,#5396 module Thanks @rohan-deshpande! - Added new image field type.,,0
Use state instead of a ref for a thing,0.32856134,"The checkbox field is now non-nullable in the database, if you need three states, you should use the select field.",,0
remove a thing,0.61437696,Removals 🚫,,0
Fix some stuff,0.6450601,Miscellaneous Fixes ⚙️,,0
Remove checkboxes because they do weird focus things,0.5418778,checkbox,,0
Remove a terrible hack,0.4242524,We have identified and fixed 1 security vulnerabilities,,0
Working renderer for most of the blocks,0.39531708,@keystone-6/document-renderer@1.1.2,,0
renderer api thoughts,0.45492247,Document Rendering Improvements 📇,,0
Rename a folder,0.52860296,Renames 📇,,0
Slightly nicer sidebar icon,0.48442787,Custom Admin UI Logo 🚩,,0
Fix sidebar,0.41691387,UI Fixes ⚙️,,0
unused var,0.34067303,Removal of unused return types and unused values 🚫,,0
Change renderNode function to Node component to align with other exports,0.34651905,#5397 module Thanks @bladey! - Updated Node engine version to 12.x due to 10.x reaching EOL on 2021-04-30.,,0
Fix changing the block type when in a list,0.45152423,  lists: {,,0
Fix selectionReference,0.42388433,#5886 module Thanks @gwyneplaine! - Fixed issue with control looking selected when in neutral state. Added focus ring for better keyboard navigation experience.,,0
Fix toolbar focus stuff,0.4613821,the toolbar is now hidden when the field mode is read-only,,0
Only call onChange when the value actually changes,0.32881585,We've consolidated the beforeChange/beforeDelete and afterChange/afterDelete hooks into beforeOperation and afterOperation.,,0
Merge pull request #576 from keystonejs/CalendarDayTests,0.5609726,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Cypress tests for CalendarDay and DateTime picker,0
Merge branch 'master' into CalendarDayTests,0.29531842,[core] Fixes nullable and non-nullable calendarDay fields existing in the same schema creating a GraphQL schema with two different types with the same name (#7866) @acburdine,,0
Merge pull request #611 from keystonejs/renameProjects,0.63360703,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Renaming /projects to /test-projects,0
Merge branch 'master' into renameProjects,0.3872814,Rename your many relation tables using a migration,,0
Removing commented code,0.40016097,#6196 module Thanks @mitchellhamilton! - Removed all arguments from module and module except for module.,,0
Merge branch 'CalendarDayTests' of link into CalendarDayTests,0.32029724,[core] Fixes nullable and non-nullable calendarDay fields existing in the same schema creating a GraphQL schema with two different types with the same name (#7866) @acburdine,,0
onSelectedChange,0.4046861,select,,0
Update dateTime_spec.js,0.5193386,defaultValue is now a static date time value in an ISO8601 string or { kind: 'now' },,0
Merge pull request #614 from keystonejs/apollo-engine-docs,0.6386253,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Add docs on setting up Apollo Engine,0
Merge branch 'master' into apollo-engine-docs,0.45008,Apollo Server Upgrade to version 3 👩‍🚀,,0
Merge pull request #613 from keystonejs/apollo-config,0.6291614,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Allow passing in Apollo config,0
setSelectedDate,0.69894004,Date Selection Issue,,0
"Revert ""remove unused var""",0.52590895,Removed defaultValue,This reverts commit 7964031f1ff7ed3789b4bd9ad4050d78e80b035a.,0
Add docs on setting up Apollo Engine,0.5880256,Apollo Server Introspection 🔎,,0
Update Filter.js,0.50374067,#5633 module Thanks @gwyneplaine! - Added minor fixes to filters dialog.,,0
Allow passing in Apollo config,0.57917583,"This surfaced a number of issues as Apollo Sandbox is hosted remotely rather than locally, including CORS issues and security concerns, making it a bad default.",,0
Bug fixes & fixing links,0.6565579,Bug Fixes,,0
Merge pull request #610 from keystonejs/dump-schema,0.6208709,"When updating to this change, and running yarn dev, Keystone will prompt you to update your schema.",Schema dumping,0
Moved stuff around,0.38348413,Admin UI package moved :truck:,,0
Schema dumping,0.5103666,"If you've using Virtual fields or custom field types, or if constructing GraphQL types, we used to export schema, this has been changed to graphql.",Resolves #609,0
Remove recalc height prop from Filter props and use a ResizeObserver (#604),0.46190363,We have updated React to version 18 (pull request #7410).,Remove recalc height prop from Filter props and use a ResizeObserver Add changeset,0
Upgrade flow (#603),0.6366701,Upgrade Guide 👇,WIP update flow Everything is mostly working Fix all the errors Revert changes to a package.json Fix more stuff Add changeset Fix another error,0
Small(ish) website changes (#597),0.44626975,Minor Changes,Add website readme mdx now renders as intended properly canonize mutation diagram Add ids to headings so they are linkeable added in syntax highlighting with mdx Add plugin to resolve relative links,0
Use a ResizeObserver rather than a reposition prop,0.4828224,"#5987 module Thanks @gwyneplaine! - Added containerProps prop, these are spread onto the containing element. All other props are now spread onto the internal PillButton component (this change is inclusive of refs).",,0
Merge pull request #601 from keystonejs/nested-mutation-defaults,0.62732065,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Don't try to resolve nested mutations which will be later backfilled,0
Make Content field type be configured like other field types,0.49855405,#5216 module Thanks @timleslie! - Added a default config value of module for the module field type.,,0
Don't try to resolve nested mutations which will be later backfilled,0.66333336,#6123 module Thanks @timleslie! - Simplified the internal implementation of nested mutations.,,0
Fix image tooltip,0.54430264,@keystone-ui/tooltip@4.0.2,,0
Move selectionReference,0.37833738,Moves the remove button in component block array fields from inside a menu on the drag handle to the right of the drag handle - #7626,,0
Merge pull request #600 from keystonejs/report-nested-errors,0.5809332,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Correctly format nested errors returned from GraphQL,0
Correctly format nested errors returned from GraphQL,0.79375464,Better formatting of GraphQL error messages resulting from Prisma errors,,1
Remove a thing that isn't working,0.40493166,Removals 🚫,,0
Fix a thing and use an icon for the remove formatting button,0.418589,Moves the remove button in component block array fields from inside a menu on the drag handle to the right of the drag handle - #7626,,0
Change styles,0.43570688,Minor Changes,,0
Toolbar improvements,0.6585706,Admin UI Improvements 🛠️,,0
Make @voussoir/ui usable in the website (#598),0.46551314,## @keystone-ui/website@1.0.2,Make @voussoir/ui usable in the website Fix wording,0
Fixes for the DayPicker (#599),0.73166937,#5893 module Thanks @gwyneplaine! - Applied a11y fixes to DatePicker component.,Fix a bunch of bugs Fix the bug Fix test Remove a console.log Add changeset,1
Use react-popper instead of a custom solution for the toolbar,0.5277476,React 18.1.0,,0
"Make it so when you press enter in an empty list item, it exits the list",0.36625612,  data: ItemUpdateInput!,,0
Pass editor instead of editorRef to Sidebar component,0.38766924,The document editor label is now associated with the editable element so the label can be read by screen readers - #7549,,0
Provide options to blocks via context,0.45620134,"[core] Adds context.withRequest, a method to derive an updated context from an incoming request and response (#8013) @borisno2",,0
Remove an unused hook,0.52230597,existingItem for all hooks (except afterOperation) to item,,0
Working,0.42761135,Housekeeping 🧹,,0
Close,0.34570652,    id,,0
Move embed block,0.29608262,#6367 module Thanks @mitchellhamilton! - Moved module to module,,0
react-dom as a dep of @voussoir/fields,0.466799,React 18.1.0,,0
Some stuff,0.4806881,Miscellaneous,,0
Move some stuff,0.29878527,Images and Files,,0
Don't export a thing,0.4055215,#5524 module Thanks @timleslie! - Removed un-implemented export module from module.,,0
Move more blocks,0.32676682,Array Fields and Components Blocks,,0
Make mark buttons use checkboxes,0.6099669,checkbox,,0
Use icons for lists,0.48570538,  lists: {,,0
Move blockquote stuff,0.27289864,Moves the remove button in component block array fields from inside a menu on the drag handle to the right of the drag handle - #7626,,0
Move more stuff,0.31946176,"When adding or removing lists and fields (except virtual fields), we recommend you finish making your changes then start the dev process again. This will generate a single migration for all the changes you’ve made, and interactively prompt you to resolve any migrations that can't be run safely.",,0
Remove other stuff,0.54490566,Removals 🚫,,0
Remove caption block because I need to rethink it,0.27318832,#6196 module Thanks @mitchellhamilton! - Removed all arguments from module and module except for module.,,0
Move link stuff,0.43669835,#5529 module Thanks @gwyneplaine! - Added symlink logic for file storage.,,0
Move more of the block logic,0.4130322,Relationships in Component Blocks,,0
Merge pull request #589 from keystonejs/stringify-mongo-objectIds-in-field-types,0.66595167,## @keystone-next/fields-mongoid-legacy@10.0.0,Ensure ObjectIds are returned as string fixes #588,0
Merge branch 'master' into stringify-mongo-objectIds-in-field-types,0.50027764,## @keystone-next/fields-mongoid-legacy@10.0.0,,0
Merge pull request #590 from keystonejs/hook-query-api,0.60157347,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Expose access to GraphQL query method within hooks,0
Remove console.log,0.42209923,#5343 module Thanks @timleslie! - Removed logging of errors to stdout using module pending a complete rewrite of this functionality.,,0
Expose access to GraphQL query method within hooks,0.73115,"You can now update your GraphQL schema, change your hooks and access control, log errors and see how your data returns, then immediately use the playground to test it and iterate.",,1
Use react-popper for a thing instead of my hacky popper hook# Please enter the commit message for your changes. Lines starting,0.59069335,React 18.1.0,,0
More stuff working,0.477184,Other Improvements,,0
Maybe working content block,0.4762659,    content,,0
Ensure ObjectIds are returned as string fixes #588,0.47604376,"[core] Fixes return type of findOne to support null, which is returned if no item is found (#7731) @nderkim",,0
Merge pull request #586 from keystonejs/hooks-list-access,0.63464594,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Access to a limited List API from within Hooks,0
Pass list query API through to hooks,0.5399952,See the Hooks API docs for a complete reference for the updated API!,,0
Merge pull request #587 from keystonejs/release-branch,0.649152,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Release packages,0
Version packages,0.5149217,Major Dependency Upgrades,,0
Add changeset to make version-packages work,0.45344287,"💡 For any affected package, you'll need to change your import references and remove deprecated packages from your package.json as they will no longer be updated.",,0
Fix typo in apollo-helpers README (#585),0.57160616,[core] Updates @apollo/client to 3.6.9 (#7744) @mitchellhamilton,,0
Merge pull request #584 from keystonejs/hooks-docs,0.6549305,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Fleshing out hooks docs some more,0
Fleshing out hooks docs some more,0.67438614,Hook Updates bringing consolidation and clearer naming 🪝,,0
Merge pull request #583 from keystonejs/syntax-highlighting,0.6483149,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Syntax highlighting for Gatsby docs,0
Get flow passing on CircleCI,0.23920126,#6312 module Thanks @mitchellhamilton! - Updated module. The second type parameter of module exported from module is now a boolean that defines whether or not the arg has a default value to make it easier to define circular input objects.,,0
Add syntax highlighting to docs site,0.40167153,#5955 module Thanks @timleslie! - Initial version of the document field example project.,,0
Merge pull request #581 from keystonejs/docs-search,0.6340683,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Add basic docs search,0
Merge branch 'master' into docs-search,0.26040637,"  settings ( where: { provider: { equals: ""github"" } } ) {",,0
Show loading state in pagination (#577),0.50211185,#5286 module Thanks @gwyneplaine! - Added styling and quality of life updates to the pagination component.,Show loading state in pagination Fix some things It's not perfect but it's good enough,0
Add basic docs search,0.42196766,#5955 module Thanks @timleslie! - Initial version of the document field example project.,,0
Merge pull request #580 from keystonejs/fix-docs-site,0.6687374,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Move gatsby site out of bolt repo,0
Move gatsby site out of bolt repo,0.3130698,#5428 module Thanks @mitchellhamilton! - Fixed printing the incorrect migrations directory to the console,"Avoids a conflict with graphql packages, but still allows doing a bolt install & running bolt website:start",0
Merge pull request #575 from keystonejs/graphql-14,0.6769232,## @keystone-next/server-side-graphql-client-legacy@3.0.1,Upgrade graphql -> 14.0.3 and graphql-tools -> 4.0.3,0
Upgrade graphql -> 14.0.3 and graphql-tools -> 4.0.3,0.7602487,We have updated @graphql-ts/schema to 0.5.0.,,1
Merge pull request #573 from keystonejs/hooks-docs,0.65262187,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Hooks documentation,0
Fixing,0.5862117,Miscellaneous Fixes ⚙️,,0
Add documentation for the mutation lifecycle and hooks system.,0.64757884,#6139 module Thanks @timleslie! - Refactored mutation validation handling into a single location.,,0
Merge pull request #579 from keystonejs/fix-async-in-mutations,0.6729003,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Fix up use of async/await in mutation resolvers,0
Remove redundant async keywords,0.38310736,Removal of unused return types and unused values 🚫,,0
Fix up use of async/await in mutation resolvers,0.48603356,"      async resolve(root, { authorId, days }, context) {",,0
+11,0.41853818,"Now you can include negative values for float, decimal and integer fields. 🎉 ",,0
It works!,0.29407263,Thanks to @cameronbraid for spotting a session issue and resolving it 🐛. ,,0
Add warning when leaving item page with unsaved changes (#572),0.6069645,The Admin UI now prompts users to confirm they want to navigate away when there are unsaved changes.,Add warning when leaving item page with unsaved changes Move history side effect to componentDidMount Use persisted search params in nav link Add changeset Add some comments,0
Merge pull request #574 from keystonejs/upgrade-apollo-server-express,0.63897604,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Upgrade apollo-server-express to 2.3.1,0
Upgrade apollo-server-express to 2.3.1,0.8282478,Apollo Server Upgrade to version 3 👩‍🚀,,1
Fix mongoose warning in jest (#571),0.5491552,## @keystone-next/adapter-mongoose-legacy@11.1.2,,0
Remove repeated offset,0.28113356,Moves the remove button in component block array fields from inside a menu on the drag handle to the right of the drag handle - #7626,,0
Fix a bunch of bugs,0.7209194,Bug Fixes,,1
It's a perfectly cromulent word,0.28941822,Noteworthy bug-squashing 🐛,,0
I'd never heard 'embiggen' until I moved to Springfield,0.23357193,"Additionaly, we've renamed:",,0
Merge pull request #566 from keystonejs/multi-update-create,0.6147435,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Add updateMany and createMany mutations,0
Merge branch 'master' into multi-update-create,0.31040084,#6208 module Thanks @mitchellhamilton! - The create one mutation now requires a non-null module argument and the create many mutation accepts a list of module directly instead of being nested inside of an object with the module in a module field.,,0
Merge pull request #570 from keystonejs/docs-site-urls,0.63582253,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Pretty URLs for docs website + index page,0
Pretty URLs for docs website + index page,0.32502013,Add your own custom server routes,,0
Merge pull request #569 from keystonejs/master,0.6302485,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Updating Branch with Component UI fixes,0
[WIP],0.3899311,  ): [Post!],,0
Add updateMany and createMany mutations,0.6558615,"If you have a list called module, the update mutations now look like this:",,0
Make relationship select work on large lists (#550),0.49801183,[core] Improves performance of querying to-one relationships (#8000) @mitchellhamilton,Make RelationshipSelect work on big lists Fix flow errors Add changeset Add infinite loading remove a $FlowFixMe WIP stuff Fix a thing Fix thing type Remove useless stuff Update yarn.lock Fix things Remove menuIsOpen for testing Address review comments,0
add very very basic website implementation (#568),0.4620879,#5340 module Thanks @raveling! - copy changes to home page (including CTA to getting started tut),,0
Adopting tests from Formatting file,0.4545797,Testing Package 🧪,,0
[WIP] early days,0.30846292,What's New,,0
Day picker fixes (#561),0.6213286,#5893 module Thanks @gwyneplaine! - Applied a11y fixes to DatePicker component.,Fix next and previous month buttons Use an IntersectionObserver to make the date shown the inputs the most visible month rather than the first visible month Add changeset Fix a thing Fix year select when it's using a select Update yarn.lock,0
Merge pull request #565 from keystonejs/clobbered-datetime,0.5566914,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Don't clobber DateTime fields when updating unrelated fields,0
Don't clobber DateTime fields when updating,0.49760854,[core] Adds calendarDay field to store a date without a time or timezone attached (#7658) @Achisingh,Fixes #564,0
Failing test showing DateTime getting clobbered on update,0.37974298,The root of the problem as highlighted in link is the inconsistency in how browsers handle new Date(value) where value is some string representation of a Date.,Refs #564,0
Merge pull request #559 from keystonejs/version-update,0.67772245,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Run bolt version-packages,0
bolt version-packages,0.41554716,Our packages-next folder has moved over to packages as part of our push to a general availability release in the near future!,,0
Merge pull request #557 from keystonejs/patch-updates,0.6467234,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Bump all packages which have patch releases available,0
Bump all packages which have patch releases available,0.45498857,Patch release.,,0
Merge pull request #556 from keystonejs/sortListAlphabetically,0.58815646,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",sortListsAlphabetically & title link,0
Merge branch 'master' into sortListAlphabetically,0.32152528,Schema reorder 🍡,,0
sortListsAlphabetically & title link,0.43222797,orderBy: String,,0
Merge pull request #555 from keystonejs/update-yarn-lock,0.6121155,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",[trivial] Update yarn.lock with missing packages,0
Update yarn.lock with missing packages,0.4560716,"💡 For any affected package, you'll need to change your import references and remove deprecated packages from your package.json as they will no longer be updated.",,0
Merge pull request #551 from keystonejs/session-manager,0.6599971,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Session manager updates,0
Merge branch 'master' into session-manager,0.3416829,[core] Removes disconnect from SessionStrategy (#7971) @mitchellhamilton,,0
Merge pull request #541 from keystonejs/mutation-context-manager,0.6353893,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Wrap mutation methods in a context manager,0
Move session handling code into a SessionManager class,0.47548103,"[core] Adds Session type parameter to generated TypeInfo, Lists and Context types, and propagates that type to access control and hooks (#8570) @dcousens",,0
Merge branch 'master' into mutation-context-manager,0.4095298,#6139 module Thanks @timleslie! - Refactored mutation validation handling into a single location.,,0
Merge pull request #542 from keystonejs/update-eslint-plugins,0.6331611,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Update the flowtype and jest plugins for eslint,0
Update the flowtype and jest plugins for eslint,0.5064615,#5150 module Thanks @timleslie! - Applied eslint module rule.,,0
Merge pull request #540 from keystonejs/common-hooks,0.6362616,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Consolidate common hook code into helper methods,0
Wrap mutation methods in a context manager to handle the mutationState setup and teardown.,0.6085102,"We fixed the behaviour of createItems, updateItems, and deleteItems mutations to be consistent and predictable.",,0
Merge branch 'master' into common-hooks,0.48714557,Hook Updates bringing consolidation and clearer naming 🪝,,0
Merge pull request #554 from keystonejs/set-datetime-to-null,0.5925004,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Set datetime to null,0
Correct logic for setting DateTime to null,0.4775052,#6237 module Thanks @gwyneplaine! - Updated timestamp field to default time to 00:00 when no time is selected.,Fixes #546,0
Failing test showing DateTime cannot be set to null,0.42514092,defaultValue is now a static date time value in an ISO8601 string or { kind: 'now' },Refs #546,0
Move DateTime test to more logical place + clean up,0.2906851,        const cutoff = new Date(,,0
Merge pull request #553 from keystonejs/save-read-db-hooks,0.5879242,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",preSave/postRead item hooks run consistently,0
preSave/postRead item hooks run consistently,0.6165916,existingItem for all hooks (except afterOperation) to item,Fixes #552,0
Consolidate common hook code into helper methods,0.57251036,Hook Updates bringing consolidation and clearer naming 🪝,,0
Merge pull request #548 from keystonejs/is-boolean,0.6086258,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",[DISCUSS] Replace unique -> isUnique and required -> isRequired,0
Add changeset for core,0.56433463,Core changes ⚙️,,0
Replace unique -> isUnique and required -> isRequired,0.53277147,If 'unique' then all values of the field must be unique.,,0
Merge pull request #545 from keystonejs/BoltStartProject,0.6047636,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",bolt start {project},0
Documentation,0.49846658,References,,0
Merge branch 'master' into BoltStartProject,0.25105566,[core] Export next/head for use in auth package (#8234) @borisno2,,0
Merge pull request #476 from keystonejs/graphql-to-mongo-order-field,0.6270026,## @keystone-next/example-extend-graphql-schema@1.0.1,Map graphql query path -> mongo field name correctly,0
Add Changeset,0.449421,-- AlterTable,,0
Map graphql query path -> mongo field name correctly,0.64689744,GraphQL Path Customisation 🚏,Refs #474,0
Merge pull request #544 from keystonejs/master,0.61337245,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Updating branch,0
Specify project to 'bolt start' with args,0.33422112,[core] Fixes #8046 regression which prevented other command line arguments from being used (#8455) @borisno2,Thanks to Timl for figuring it out,0
Merge pull request #539 from keystonejs/reorder-backlink-register,0.6369396,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",[trivial] Do backlink registration before validate and beforeDelete hooks,0
Do backlink registration before validate and beforeDelete hooks,0.5759835,We've consolidated the beforeChange/beforeDelete and afterChange/afterDelete hooks into beforeOperation and afterOperation.,,0
Merge pull request #538 from keystonejs/delayed-after-change,0.6469607,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Perform afterChange/afterDelete after all nested mutations have completed.,0
Collect a stack of afterChange/afterDelete hooks and execute them all once all nested mutations are complete,0.658025,We've consolidated the beforeChange/beforeDelete and afterChange/afterDelete hooks into beforeOperation and afterOperation.,,0
WIP: General Tinkering (#516),0.45116067,Miscellaneous Fixes ⚙️,"General * new button variant ""nuance"" (combination of ""subtle"", then ""ghost"" on hover/focus) * improve auto-complete capture * roll custom copy to clipboard functionality, removes dependencies * dropdown fixes and improvements     * fix keyboard selection of disabled dropdown items     * support context menus and icons on items List View * disable fixed table layout when full width * flash messages replaced by toast notifications * add context menu on table row (copy link / delete item)",0
Merge pull request #535 from keystonejs/decouple-backlink-enqueue,0.6556393,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Decouple backlink queue operations from nested mutation resolving,0
Decouple backlink queue operations from nested mutation resolving,0.4568221,#6123 module Thanks @timleslie! - Simplified the internal implementation of nested mutations.,,0
Merge pull request #528 from keystonejs/list-validation-hooks,0.61435854,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Hooks - basic plumbing,0
Updates as per review comments,0.41181552,Hook Updates 🪝,,0
Run all mutation hooks.,0.5835184,"If you have a list called module, the update mutations now look like this:",,0
Merge pull request #527 from keystonejs/run-actions,0.64006805,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Colocate pSettle interaction in a single function,0
Colocate pSettle interaction in a single function,0.20502642,          relationships: {,,0
Merge pull request #526 from keystonejs/update-rel-validation,0.62275064,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Consolidate validation for single/many relationships,0
Consolidate validation for single/many relationships,0.40111032,Bad relationship field inputs are detected and outputed,,0
Merge pull request #529 from keystonejs/access-control-existing-item,0.6346916,## @keystone-next/access-control-legacy@11.0.0,Use existingItem as variable name in access control functions,0
Use existingItem as variable name in access control functions. Fixes order of operations bug in createMutation,0.5402597,"We fixed the behaviour of createItems, updateItems, and deleteItems mutations to be consistent and predictable.",,0
Merge pull request #525 from keystonejs/resolve-backlinks,0.6462199,"Lastly, thanks to @keystonejs-release-bot (#8064,#8064,#8064) for changes not shown above, but none-the-less appreciated.",Split out Relationship.resolveBacklink from the afterChange hook,0
Split out Relationship.resolveBacklink from the afterChange hook,0.5287679,We've consolidated the beforeChange/beforeDelete and afterChange/afterDelete hooks into beforeOperation and afterOperation.,,0
Use emotion 10 stable (#532),0.40233558,We highly recommend you upgrade to this release:,Use emotion 10 stable Change cache key because I think the cache is broken,0
