Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
717,"👔 Fix ""Expected '!==' and instead saw '!='"" violation",0.29485092,Improve UX of the sign-in form (#248),,0
718,Prevent remote buffers from being saved or re-opened,0.46741706,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
719,❌ Add failing test: Selection update for remote text insertion,0.42708445,Improve UX of the sign-in form (#248),,0
720,Use FakeBufferProxy in editor-binding-test.js,0.38257444,Allow guests to use fuzzy-finder to open any remote editor shared by the host. Please note that this currently requires using an Atom dev build. Full support for this functionality will ship in a future beta version of Atom. (link),,0
721,Tweak login dialog UI,0.49151236,"With Teletype 0.10.0, you'll now enjoy a streamlined view of your collaborators' avatars inside the editor. (link)",,0
722,Use teletype.atom.io instead of tachyon.atom.io,0.65783465,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
723,Merge pull request #332 from atom/better-site-position-avatars,0.50667775,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
724,Merge pull request #207 from atom/fix-pusher-warnings,0.48552945,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
725,Initialize sharedEditorsByEditor map when sharing a portal,0.5780813,Prevent unnecessary console error when sharing a portal (#311),"Instead of showing one status bar icon per portal, always show exactly one status bar icon. This change paves the way for moving portal status/sharing/joining/leaving into a popover element accessed via the status bar icon.",0
726,:art: Inline BufferFile and rename to RemoteFile,0.41074958,Update guest workspaces when host renames a shared file (link),,0
727,Use FollowState instead of TetherState,0.36781582,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
728,:art: Extract findOrCreate methods in HostPortalBinding,0.33592704,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
729,Lock link icon to a fixed font size,0.38556954,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),,0
730,Push error handling into GuestPortalBinding,0.516434,Update guest workspaces when host renames a shared file (link),,0
731,:memo: Less is more,0.3345031,"With Teletype 0.10.0, you'll now enjoy a streamlined view of your collaborators' avatars inside the editor. (link)",,0
732,Merge pull request #88 from atom/better-production-server-url,0.42908454,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),Enable simultaneous participation as a host and a guest,0
733,Honor directionality of remote selections,0.2579891,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),Use Atom's standard CI build script,0
734,Merge pull request #251 from atom/refactor-set-active-editor-proxy,0.5083288,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),/xref link,0
735,:art: Assert return value in each test related to joining portal via URL,0.42817003,Invite coworkers or friends to collaborate by sending them your portal URL. Collaborators can follow that link to join your portal and start coding together with you in real time. 👩‍💻:atom:🔗:atom:👨‍💻,,0
736,Add keywords to package.json,0.35348874,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),"This change resolves the following warning: process 4270: D-Bus library appears to be incorrectly set up; failed to read machine uuid: Failed to open ""/etc/machine-id"": No such file or directory /xref link",0
737,Style cursors using theme's collaboration colors,0.5638325,"Teletype 0.13.0 makes it easier to know which cursor belongs to which collaborator. When displaying a collaborator's cursor, Teletype now shows the collaborator's cursor color next to their avatar. (#365)","Now that we're no longer dependent on code that is only available on Atom's master branch, we can replace our custom build script with Atom's standard build script.",0
738,Flush changes to disk when receiving a save request,0.30961588,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
739,Improve appearance of status bar icon,0.40890694,"All avatars now appear in the bottom right corner. Additionally, you'll now see a collaborator's avatar even when they switch their focus to something outside the portal. For example, if a guest starts editing a file that's not associated with the portal, you'll continue to see the guest's avatar, but it will have a reduced opacity to indicate reduced portal activity from that guest.",,0
740,"Update RFC-001's status to ""implemented""",0.46933246,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
741,Prepare 0.10.0 release,0.54236704,Also in this release:,A user can host 0 or 1 portal A user can be a guest in 0 or more portals,0
742,Consolidate notifications for missing/invalid portal id,0.5759768,Prevent unnecessary console error when sharing a portal (#311),Use the new real-time-client signIn and onSignOut APIs,0
743,Merge #44: Remove obsolete CSP workaround,0.49581966,Properly dispose of portals when deactivating the package (#279),,0
744,WIP: Add max-height to tooltip,0.42886078,Improve positioning of collaborator avatars for workspaces with multiple panes (#283),/xref 5f0162ccbee91e37a233dab1c2f0df3d6c57acf0,0
745,:art: Choose a better condition to wait for,0.28784412,Improve UX of the sign-in form (#248),,0
746,Prepare 0.12.0 release,0.56403345,Also in this release:,,0
747,Add description to package.json,0.37307906,"With Teletype 0.10.0, you'll now enjoy a streamlined view of your collaborators' avatars inside the editor. (link)",Declare etch as a runtime dependency instead of a dev dependency,0
748,Prepare 0.2.3 release,0.56437206,Also in this release:,,0
749,Merge pull request #321 from atom/remove-obsolete-deremotify-logic,0.45921296,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),Authentication,0
750,Merge branch 'master' of link into disable-signin-btn,0.3788884,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
751,Take a first pass at polishing the UI,0.38357842,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",,0
752,Increase timeout on CI for integration tests,0.36008984,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",Refs: link,0
753,Teach npm test to run package's tests,0.48391396,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",Clear selections tail when they become empty after a text change,0
754,:arrow_up: teletype-client@0.38.3,0.55391,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
755,Delete obsolete status bar test,0.4707384,Properly dispose of portals when deactivating the package (#279),This overrides the text-align: center style that is applied to the entire LoginDialog and prevents TextEditor from positioning the cursor in weird locations.,0
756,Show site positions when moving from a local editor to empty portal item,0.537697,"All avatars now appear in the bottom right corner. Additionally, you'll now see a collaborator's avatar even when they switch their focus to something outside the portal. For example, if a guest starts editing a file that's not associated with the portal, you'll continue to see the guest's avatar, but it will have a reduced opacity to indicate reduced portal activity from that guest.",,0
757,Remove nonessential use of heartbeat logic in tests,0.2119132,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",,0
758,Merge branch 'master' into prevent-simultaneous-hosting-and-guesting,0.52348673,Update guest workspaces when host renames a shared file (link),,0
759,Add RFC-003 (from #344),0.4224155,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),"Originally, we attempted to solve this by relaying the exclusive parameter from the site owning the marker. This was, however, inaccurate because selections only become exclusive if text changes and the selected region becomes empty. For this reason, similarly to what we do in selection.coffee, we will observe remote selection markers, and if they move as a result of a text change, we will clear the tail if their range becomes empty.",0
760,Tighten up button sizes,0.34955513,Improve positioning of collaborator avatars for workspaces with multiple panes (#283),,0
761,Don't dispose buffer proxy on guest when underlying buffer is destroyed,0.42909896,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",This will prevent native dependencies from being built against the wrong headers. script/cibuild will take care of installing all the package dependencies using apm.,0
762,:green_heart: Fix tests,0.41435775,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)","Something changed in Atom master and it was causing closeActivePaneItemOrEmptyPaneOrWindow to show a save dialog. Since the dialog was blocking the UI thread indefinitely, tests stalled and failed after 10 minutes on Travis.",0
763,Show error when failing to initialize real-time-client,0.4963981,Offer to reload the package when initialization fails due to network connectivity issues (#287),,0
764,":shirt: Fix ""'portalBindingManager' is assigned a value but never used""",0.5370235,Prevent unnecessary console error when sharing a portal (#311),This is a much more discoverable way of setting these values when testing against staging servers.,0
765,Expose getRemoteBuffers as a package service,0.49010527,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
766,Style dialog,0.44857287,"With Teletype 0.10.0, you'll now enjoy a streamlined view of your collaborators' avatars inside the editor. (link)",,0
767,Merge pull request #351 from atom/sm-link-icon,0.46964672,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
768,Handle token prompt cancellation when joining portal,0.59728086,Prevent unnecessary console error when sharing a portal (#311),,0
769,Fix bootstrapping instructions,0.4556659,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",,0
770,Implement basic buffer sharing,0.5918834,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
771,":shirt: Fix ""'portals' is defined but never used""",0.50790006,Properly dispose of portals when deactivating the package (#279),,0
772,Merge pull request #127 from atom/better-avatar-rendering,0.47993883,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
773,WIP,0.3573614,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
774,Gracefully handle a large number of participants in the UI,0.3792205,Invite coworkers or friends to collaborate by sending them your portal URL. Collaborators can follow that link to join your portal and start coding together with you in real time. 👩‍💻:atom:🔗:atom:👨‍💻,,0
775,Merge pull request #541 from atom/fix-stable-ci-failure,0.4314642,Offer to reload the package when initialization fails due to network connectivity issues (#287),"Present a link instead of opening the token generation page automatically Don't throw errors when the dialog is dismissed Present an error message and allow retries when tokens are invalid Also, we extract a login-dialog etch component.",0
776,🔥 Remove obsolete command for copying debug info to clipboard,0.37338805,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)","For some unexplained reason, keytar is throwing exceptions on some machines with unsigned builds. In this case, we shell out to the security binary on macOS or just store things in memory otherwise.",0
777,Merge pull request #205 from atom/tweak-portal-id-whitespace-tests,0.4791566,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),"Since we're storing tokens, which aren't strictly passwords",0
778,Ensure splitting editors doesn't yield duplicates in getRemoteEditors,0.35605353,"With Teletype 0.3.0, you can now share and edit multiple files simultaneously during your real-time coding sessions. (#262)",Change server URL to api.tachyon.atom.io,0
779,Pin teletype-client@e5dd46f,0.51687473,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
780,:fire: Remove unimplemented/unused function,0.44081354,Properly dispose of portals when deactivating the package (#279),,0
781,WIP: Integrate site-specific undo,0.4649418,Properly dispose of portals when deactivating the package (#279),,0
782,"Update status of RFC-002 to ""accepted""",0.46589315,Offer to reload the package when initialization fails due to network connectivity issues (#287),,0
783,Add basic tests for opening portal via URI and handle common sad paths,0.50027096,Prevent unnecessary console error when sharing a portal (#311),,0
784,:arrow_up: teletype-client@0.38.1,0.55119395,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
785,Merge pull request #187 from atom/prepare-readme-for-launch,0.4623427,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
786,Guard against opening remote editor URIs that don't exist in the portal,0.51013273,Prevent unnecessary console error when sharing a portal (#311),"@as-cii, I decided the less abstract name of ""auth token provider"" helps tell the story of this dependency more clearly. It provides an auth token. It does this by authenticating. I think both are valid but being more concrete just feels clearer to me here. Open to discussing it if you disagree.",0
787,Start using the new peer-to-peer topology and APIs,0.44796568,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",Don't assume we're storing one password and allow the password's key to be assigned in the GithubAuthenticationProvider,0
788,Simplify toggling of empty portal pane item,0.501596,Properly dispose of portals when deactivating the package (#279),,0
789,Merge pull request #28 from atom/jr-closing-portal-tab-leaves-portal,0.54000485,Properly dispose of portals when deactivating the package (#279),,0
790,WIP: Always display a single status bar icon,0.36487824,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),,0
791,Remove stray return statement,0.26631594,Properly dispose of portals when deactivating the package (#279),"By default, we will instantiate a GithubAuthenticationProvider with the keytar-backed password manager.",0
792,Added explicit return value to signIn function in test.,0.45026678,Improve UX of the sign-in form (#248),,0
793,Show site position avatars inside remote pane items,0.6490034,Improve positioning of collaborator avatars for workspaces with multiple panes (#283),,0
794,"👕 Fix ""'Point' is assigned a value but never used""",0.32976878,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),,0
795,:shirt: Shush. It's fine.,0.3079361,"URLs are pretty great. And now your portals have URLs, too.",Tests cleanup,0
796,Merge pull request #7 from atom/refactor-guest-portal-binding,0.5539258,Prevent unnecessary console error when sharing a portal (#311),"This allows us to use the TDD UI (e.g. suite, test, etc.) without any extra work.",0
797,Re-use existing guest editor if one already exists for shared editor,0.63246393,Update guest workspaces when host renames a shared file (link),,0
798,Prepare 0.13.2 release,0.55868316,Also in this release:,Prompt to upgrade if real-time-client library is out of date,0
799,Merge pull request #311 from atom/force-disable-of-stats,0.3888548,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
800,Updated license year,0.2907829,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),Still needs some test coverage,0
801,Remove unnecessary conditional,0.33362395,Properly dispose of portals when deactivating the package (#279),Prevent guest from splitting portal pane,0
802,Handle portal disconnection,0.70745796,Properly dispose of portals when deactivating the package (#279),,1
803,Use more succinct host portal sharing instructions,0.6262784,Prevent unnecessary console error when sharing a portal (#311),This monkey-patches the copy and serialize methods on TextEditor when creating a GuestEditorBinding.,0
804,Use alternative strategy for disabling sign-in button,0.51707757,Improve UX of the sign-in form (#248),Fixes #81 Fixes #51 Signed-off-by: Jason Rudolph jasonrudolph@github.com,0
805,📝 Update status of RFC-001,0.47665334,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),Show an error notification for client connection errors,0
806,✅ Test selection update for remote text deletion,0.3662677,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
807,Don't re-initialize the client if it is outdated or an error occurred,0.46482635,Offer to reload the package when initialization fails due to network connectivity issues (#287),,0
808,Tweak copy,0.46364087,"With Teletype 0.3.0, you can now share and edit multiple files simultaneously during your real-time coding sessions. (#262)",Prevent remote buffers from being saved or re-opened,0
809,:fire:,0.33487022,Also in this release:,,0
810,Merge pull request #302 from atom/add-atom-dev-channel-to-ci-matrix,0.4699887,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),Prevent closed remote editors from being reopened,0
811,"Revert ""Use git submodules for private npm modules""",0.41859162,Allow guests to use fuzzy-finder to open any remote editor shared by the host. Please note that this currently requires using an Atom dev build. Full support for this functionality will ship in a future beta version of Atom. (link),Fixes #71,0
812,Move generic helpers out of real-time-package.test.js,0.39998055,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
813,"👕 Fix ""'isHost' is defined but never used'",0.28410703,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",Fix errors when attempting to join the same portal more than once,0
814,:arrow_up: real-time-server,0.3567295,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),Fixes link Signed-off-by: Nathan Sobo nathan@github.com,0
815,Allow to click on participants to start following them,0.53222114,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),,0
816,⬆️ @atom/teletype-server@0.18.2,0.6509318,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
817,Fix title shown for untitled remote files,0.42459393,Update guest workspaces when host renames a shared file (link),"Also, extract a GuestPortalBindingRegistry object to handle the creation and disposal of portal binding objects. Signed-off-by: Jason Rudolph jasonrudolph@github.com",0
818,:arrow_up: teletype-client@v0.29.0,0.55291605,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
819,Toggle SitePositionsController visibility when switching tabs,0.46784574,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (link)",Prevent empty portal pane item from being serialized or copied,0
820,Prepare 0.1.4 release,0.5526666,Also in this release:,,0
821,Merge pull request #169 from atom/use-teletype-subdomain,0.5254345,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
822,:art: Extract function for constructing portal URI,0.38041055,Invite coworkers or friends to collaborate by sending them your portal URL. Collaborators can follow that link to join your portal and start coding together with you in real time. 👩‍💻:atom:🔗:atom:👨‍💻,,0
823,Use a unit test to capture the behavior of EditorBinding,0.3701639,"With Teletype 0.10.0, you'll now enjoy a streamlined view of your collaborators' avatars inside the editor. (link)",Improve feedback when there are problems connecting to peers,0
824,Rename test database to match the one used in real-time-client,0.3303591,"With Teletype 0.3.0, you can now share and edit multiple files simultaneously during your real-time coding sessions. (#262)",Site-specific undo,0
825,Delete unnecessary code,0.5242771,Properly dispose of portals when deactivating the package (#279),,0
826,:memo: Add unresolved questions re: presence,0.3316479,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),,0
827,Remove statusBarTilesByPortalIds map and handle focus in portal binding,0.5716328,Properly dispose of portals when deactivating the package (#279),Signed-off-by: Nathan Sobo nathan@github.com,0
828,Disconnect tether if moving away from leader's active editor,0.4667113,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (link)",,0
829,Reverted back to 'uri-helpers',0.38043532,"URLs are pretty great. And now your portals have URLs, too.",Signed-off-by: Nathan Sobo nathan@github.com,0
830,Fix poor rendering of portal sharing instructions in some popular themes,0.6719264,Prevent unnecessary console error when sharing a portal (#311),Signed-off-by: Nathan Sobo nathan@github.com,0
831,WIP Add interactivity to host portal sharing instructions,0.5750278,Prevent unnecessary console error when sharing a portal (#311),Signed-off-by: Nathan Sobo nathan@github.com,0
832,WIP Note areas to review/update re: joining portal via URL in the UI,0.52938044,"URLs are pretty great. And now your portals have URLs, too.",,0
833,Show the host's username in guest portal file path,0.6293245,Update guest workspaces when host renames a shared file (link),,0
834,Teach join portal component to prefill portal ID from clipboard,0.44426924,Invite coworkers or friends to collaborate by sending them your portal URL. Collaborators can follow that link to join your portal and start coding together with you in real time. 👩‍💻:atom:🔗:atom:👨‍💻,,0
835,:memo: Link to issue,0.4144838,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),"Also, push join logic for host portal down into the binding for symmetry",0
836,Implement updateTether also on HostPortalBinding,0.58619493,Update guest workspaces when host renames a shared file (link),,0
837,"Use ""mocha"" environment for Standard JS linter",0.26956436,Improve positioning of collaborator avatars for workspaces with multiple panes (#283),I think I duplicated it when resolving merge conflicts.,0
838,Exclude package-lock.json from repo until apm learns to use it,0.4214185,Properly dispose of portals when deactivating the package (#279),,0
839,Add PortalListComponent integration test,0.4711062,Prevent unnecessary console error when sharing a portal (#311),,0
840,Share buffer URIs,0.5154217,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
841,Dispose editor binding on guests when the underlying editor is destroyed,0.5170742,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (link)",,0
842,Improve UX when using commands,0.6571392,Improve UX of the sign-in form (#248),Show error message when user attempts to join a nonexistent portal,0
843,Update Atom version,0.68804425,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
844,Prepare 0.2.0 release,0.50957775,Also in this release:,,0
845,:arrow_up: real-time-client@v0.20.0,0.41322738,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
846,Describe visual decoration for participant's working in other buffers,0.5062706,Improve positioning of collaborator avatars for workspaces with multiple panes (#283),,0
847,Merge pull request #125 from atom/fire-package-lock,0.4372328,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
848,:art: Rename method,0.34075648,Update guest workspaces when host renames a shared file (link),,0
849,Merge pull request #56 from atom/connection-errors,0.46161556,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
850,Autoscroll to the host's cursor position when host changes active editor,0.52470356,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (link)",,0
851,Dismiss dialog when clicking outside of it,0.45975614,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),Signed-off-by: Nathan Sobo nathan@github.com,0
852,RFC-002:Updated Regression tests to work with monkeypatch edits.,0.47853184,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",xref: link,0
853,Update local cursor position only when tether is retracted,0.55616695,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),link,0
854,Merge pull request #244 from atom/sign-out,0.4720894,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
855,Show notification to guest when host disconnects from portal,0.58065665,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (link)",,0
856,Update RFC-002 title for increased clarity,0.359608,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
857,Fix stacking of link icon background,0.513957,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),,0
858,Merge pull request #87 from atom/authentication-2,0.41934556,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
859,Merge a couple integration tests,0.3869112,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",,0
860,Show client initialization error message in popover,0.48134518,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",,0
861,Merge pull request #19 from atom/sm-style-icon,0.4941755,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
862,Use custom mocha test runner,0.255679,"Improve handling (hopefully 🤞) of potential race condition when joining a portal with poor network connectivity (#233, link)",,0
863,Always show host portal connection when host is sharing a portal,0.6305933,Prevent unnecessary console error when sharing a portal (#311),,0
864,Increase editor binding tests reliability,0.42576295,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",,0
865,Use individual buffer change events instead of batched ones,0.3454317,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
866,💚 Get the test suite back to green,0.3469844,"Improve handling (hopefully 🤞) of potential race condition when joining a portal with poor network connectivity (#233, link)",,0
867,Skip active position of other collaborators test,0.4542829,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),,0
868,Remove Demeter violation in monkeyPatchEditorMethods,0.36336547,Properly dispose of portals when deactivating the package (#279),,0
869,🔥 Remove nonessential visible property from SitePositionsComponent,0.45348868,Properly dispose of portals when deactivating the package (#279),,0
870,Resolve question re: invitations in multiple Atom windows,0.4369772,Allow guests to use fuzzy-finder to open any remote editor shared by the host. Please note that this currently requires using an Atom dev build. Full support for this functionality will ship in a future beta version of Atom. (link),,0
871,Add/remove status bar item in portal bindings,0.58064634,Properly dispose of portals when deactivating the package (#279),,0
872,Update test to verify portal URIs are prefilled from clipboard,0.36260384,Properly dispose of portals when deactivating the package (#279),,0
873,Merge pull request #183 from atom/move-package-outdated-notice-into-popover,0.5718752,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),"This can encapsulate logic associated with a host's portal, just like the current GuestPortalBinding does",0
874,Put teletype-crdt first,0.45377576,"With Teletype 0.3.0, you can now share and edit multiple files simultaneously during your real-time coding sessions. (#262)","Now that Atom 1.20 stable has been released, we no longer need this workaround.",0
875,Merge pull request #353 from odoyle71/mod,0.48041382,Prevent unnecessary console error when sharing a portal (#311),"The current implementation is, however, suboptimal because it will cause the host and the guests to lose their history. This is symmetrical with what we do when first sharing a portal, but long-term I believe we should preserve the site history on disconnection.",0
876,Update RFC-001 to reflect current thinking re: site position avatars,0.56158733,"All avatars now appear in the bottom right corner. Additionally, you'll now see a collaborator's avatar even when they switch their focus to something outside the portal. For example, if a guest starts editing a file that's not associated with the portal, you'll continue to see the guest's avatar, but it will have a reduced opacity to indicate reduced portal activity from that guest.",,0
877,Leave portal when guest closes last remote editor,0.6902833,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (link)","Also, on the receiving site, honor the exclusive parameter when it's set.",0
878,Update Workflow,0.5123949,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),Still have some failing tests.,0
879,Delete obsolete code,0.5434266,Properly dispose of portals when deactivating the package (#279),,0
880,Add BufferBinding.pushChanges and a test that proves we need it,0.40226945,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
881,Merge pull request #49 from atom/site-specific-undo,0.47819057,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
882,Remove words,0.37433183,Properly dispose of portals when deactivating the package (#279),,0
883,RFC-002: Correcting Travis CI Build Issues,0.41482824,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",,0
884,Be more lenient (for consistency),0.23596069,"Improve handling (hopefully 🤞) of potential race condition when joining a portal with poor network connectivity (#233, link)",,0
885,Merge pull request #358 from atom/friendlier-return-value-for-get-remote-editor,0.47512323,Allow guests to use fuzzy-finder to open any remote editor shared by the host. Please note that this currently requires using an Atom dev build. Full support for this functionality will ship in a future beta version of Atom. (link),,0
886,Merge branch 'master' into follow,0.261348,"With Teletype 0.10.0, you'll now enjoy a streamlined view of your collaborators' avatars inside the editor. (link)",,0
887,Merge pull request #26 from atom/jr-remove-test-noise,0.45227644,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
888,:art: Rename variables for increased clarity,0.34569436,"Teletype 0.13.0 makes it easier to know which cursor belongs to which collaborator. When displaying a collaborator's cursor, Teletype now shows the collaborator's cursor color next to their avatar. (#365)",,0
889,Don't send selections twice when creating editor proxy on host,0.4974747,Allow guests to use fuzzy-finder to open any remote editor shared by the host. Please note that this currently requires using an Atom dev build. Full support for this functionality will ship in a future beta version of Atom. (link),Fixes link,0
890,:arrow_up: teletype-client and teletype-server,0.55979025,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",Add GUI install instructions,0
891,Remove apm clean from script/cibuild,0.36202532,Properly dispose of portals when deactivating the package (#279),,0
892,RFC-001: Describe display of avatars to indicate participant position,0.5946758,"All avatars now appear in the bottom right corner. Additionally, you'll now see a collaborator's avatar even when they switch their focus to something outside the portal. For example, if a guest starts editing a file that's not associated with the portal, you'll continue to see the guest's avatar, but it will have a reduced opacity to indicate reduced portal activity from that guest.",,0
893,WIP: Make PortalBindingManager::createHostPortalBinding idempotent,0.57231,Prevent unnecessary console error when sharing a portal (#311),,0
894,Show local selections on all remote editors after un-retracting tether,0.4697453,"With Teletype 0.10.0, you'll now enjoy a streamlined view of your collaborators' avatars inside the editor. (link)",Peer-to-peer,0
895,Prepare 0.13.3 release,0.5317217,Also in this release:,,0
896,Prevent test from showing save dialog,0.3535509,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
897,Ensure editors sharing a buffer on the host also share buffers on guests,0.5617224,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
898,Send markers with exclusive: true if !tailed or invalidate is 'inside',0.24773054,Prevent unnecessary console error when sharing a portal (#311),,0
899,Dispose of package instead of individual portals in test teardown,0.7820939,Properly dispose of portals when deactivating the package (#279),,1
900,👕,0.39046916,Improve UX of the sign-in form (#248),,0
901,:memo: Add beginnings of RFC for streamlining collaboration set-up,0.55803204,Invite coworkers or friends to collaborate by sending them your portal URL. Collaborators can follow that link to join your portal and start coding together with you in real time. 👩‍💻:atom:🔗:atom:👨‍💻,,0
902,Dispose of SitePositionComponents when disposing of GuestPortalBinding,0.57292175,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (link)",,0
903,Use atom/ci's recommended build commands,0.45034716,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
904,":memo: Add ""favorite"" collaborators to out-of-scope section",0.48200822,Invite coworkers or friends to collaborate by sending them your portal URL. Collaborators can follow that link to join your portal and start coding together with you in real time. 👩‍💻:atom:🔗:atom:👨‍💻,,0
905,Sign-in button is now disabled when token is empty,0.4357736,Improve UX of the sign-in form (#248),,0
906,Re-enable checkbox each time we display the dialog,0.44996986,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (link),,0
907,Show error message when attempting to join nonexistent portal,0.5969764,Prevent unnecessary console error when sharing a portal (#311),,0
