Index,Message,Description,Message Abstract,Description Abstract
1702,Introduce custom exceptions to distinguish connection errors,,Introduce custom exceptions to distinguish connection errors,
1703,Add background service and change a lot of stuff,Update and add some dependencies. Update DB schema. Add an IntentService and some basic logic to perform network-related operations in BG service and to enqueue failed actions for later sync.,Add background service and change a lot of stuff,Update and add some dependencies. Update DB schema. Add an IntentService and some basic logic to perform network-related operations in BG service and to enqueue failed actions for later sync.
1704,Merge pull request #281 from di72nn/fixes_for_new_api_level,Replace Android-internal icons with SVG-resources,Merge pull request #281 from di72nn/fixes_for_new_api_level,Replace Android-internal icons with SVG-resources
1705,Replace Android-internal icons with SVG-resources,,Replace Android-internal icons with SVG-resources,
1706,Merge pull request #279 from di72nn/fix_270,Fix minor NPE in getCredentials(),Merge pull request #279 from di72nn/fix_270,Fix minor NPE in getCredentials()
1707,Fix minor NPE in getCredentials(),,Fix minor NPE in getCredentials(),
1708,bump version name,,bump version name,
1709,Update f-droid logo,Fix #268,Update f-droid logo,Fix #268
1710,new fix release,,new fix release,
1711,add the fix for http2 back,,add the fix for http2 back,
1712,Merge pull request #261 from di72nn/hotfix_260,Fix all-trusting TrustManager init,Merge pull request #261 from di72nn/hotfix_260,Fix all-trusting TrustManager init
1713,Fix all-trusting TrustManager init,,Fix all-trusting TrustManager init,
1714,new release,,new release,
1715,translations,,translations,
1716,Merge pull request #259 from wallabag/Strubbl-feature-216-export-articles-as-pdf,Strubbl feature 216 export articles as pdf,Merge pull request #259 from wallabag/Strubbl-feature-216-export-articles-as-pdf,Strubbl feature 216 export articles as pdf
1717,fixes,,fixes,
1718,Rewrite DownloadPdfTask,Refactoring Add download notification,Rewrite DownloadPdfTask,Refactoring Add download notification
1719,Oops,,Oops,
1720,Move pdf downloading logic to AsyncTask,,Move pdf downloading logic to AsyncTask,
1721,Rewrite logic of downloading PDFs,,Rewrite logic of downloading PDFs,
1722,Rewrite WallabagConnection.createClient() a bit,,Rewrite WallabagConnection.createClient() a bit,
1723,"bump to okhttp3, increase timeout to get big pdfs and use title for article save",,"bump to okhttp3, increase timeout to get big pdfs and use title for article save",
1724,"bump to okhttp3, increase timeout to get big pdfs and use title for article save",,"bump to okhttp3, increase timeout to get big pdfs and use title for article save",
1725,Implements #216 Export articles as pdf,This resolves #216 and adds the feature that you can download an article to your device. When the download starts a Toast message is displayed for the destination path and a thread handles the download in the   background.,Implements #216 Export articles as pdf,This resolves #216 and adds the feature that you can download an article to your device. When the download starts a Toast message is displayed for the destination path and a thread handles the download in the   background.
1726,Merge pull request #257 from Strubbl/debug-build-different-app,building as debug results in different app (id),Merge pull request #257 from Strubbl/debug-build-different-app,building as debug results in different app (id)
1727,Merge pull request #256 from wallabag/fix-http2,workaround for okhttp not working with http2 on nginx,Merge pull request #256 from wallabag/fix-http2,workaround for okhttp not working with http2 on nginx
1728,building as debug results in different app (id),"This commit introduces a different package name for the debug build of this application. It is useful when having installed Wallabag app from an app store and besides developing the app. You can now have a debug and release version installed on your device in parallel. The debug version of this app has a different app id, a different version name and a different launcher icon (same as release, but with a small green bug).",building as debug results in different app (id),"This commit introduces a different package name for the debug build of this application. It is useful when having installed Wallabag app from an app store and besides developing the app. You can now have a debug and release version installed on your device in parallel. The debug version of this app has a different app id, a different version name and a different launcher icon (same as release, but with a small green bug)."
1729,workaround for okhttp not working with http2,,workaround for okhttp not working with http2,
1730,Merge pull request #253 from di72nn/handle_http_scheme,Add an option to handle HTTP scheme,Merge pull request #253 from di72nn/handle_http_scheme,Add an option to handle HTTP scheme
1731,Merge pull request #255 from di72nn/log_skipped_for_175,Log more info for #175,Merge pull request #255 from di72nn/log_skipped_for_175,Log more info for #175
1732,Log more info for #175,,Log more info for #175,
1733,Add an option to handle HTTP scheme,AKA show the app in the list of web browser,Add an option to handle HTTP scheme,AKA show the app in the list of web browser
1734,Merge pull request #254 from di72nn/test_240,Try to fix the root of the problem of #240,Merge pull request #254 from di72nn/test_240,Try to fix the root of the problem of #240
1735,Merge pull request #213 from Strubbl/app-widget-unread-article-count,App widget unread article count,Merge pull request #213 from Strubbl/app-widget-unread-article-count,App widget unread article count
1736,Don't leak BagItProxyActivity context,,Don't leak BagItProxyActivity context,
1737,Merge pull request #249 from di72nn/upload_offline_urls_fix,Offline URLs upload: skip failed URLs,Merge pull request #249 from di72nn/upload_offline_urls_fix,Offline URLs upload: skip failed URLs
1738,Merge pull request #250 from di72nn/custom_ssl_option,"Add ""Custom SSL settings"" option",Merge pull request #250 from di72nn/custom_ssl_option,"Add ""Custom SSL settings"" option"
1739,Merge pull request #244 from Strubbl/fix-175-processFeed-Query.unique-bind-value-at-index-1-is-null,Fixes #175 IllegalArgumentException: the bind value at index 1 is nul…,Merge pull request #244 from Strubbl/fix-175-processFeed-Query.unique-bind-value-at-index-1-is-null,Fixes #175 IllegalArgumentException: the bind value at index 1 is nul…
1740,Log failed URLs,,Log failed URLs,
1741,"Add ""Custom SSL settings"" option",,"Add ""Custom SSL settings"" option",
1742,Offline URLs upload: skip failed URLs,,Offline URLs upload: skip failed URLs,
1743,Merge pull request #242 from Strubbl/fix-239-Article.getTitle-nullpointer,Fixes #239 NullPointerException on Article.getTitle(),Merge pull request #242 from Strubbl/fix-239-Article.getTitle-nullpointer,Fixes #239 NullPointerException on Article.getTitle()
1744,center widget in its cell,,center widget in its cell,
1745,trigger widget update on delete and archive of article,,trigger widget update on delete and archive of article,
1746,on the widget click start article list activity,,on the widget click start article list activity,
1747,trigger Widget update on article feed update,,trigger Widget update on article feed update,
1748,add widget that displays icon and unread count,,add widget that displays icon and unread count,
1749,default generated AppWidget by Android Studio,,default generated AppWidget by Android Studio,
1750,Merge pull request #248 from di72nn/refactoring,Refactoring,Merge pull request #248 from di72nn/refactoring,Refactoring
1751,Add wallabag server version selection to Settings,Autofill server version on 'Get Credentials' Don't detect server version on every request,Add wallabag server version selection to Settings,Autofill server version on 'Get Credentials' Don't detect server version on every request
1752,Merge pull request #245 from tyndare/tts-fix-issue-234,"TTS: fix for issues #234,#237,#238",Merge pull request #245 from tyndare/tts-fix-issue-234,"TTS: fix for issues #234,#237,#238"
1753,"review fixes, remove unnecessary try-catch-block",,"review fixes, remove unnecessary try-catch-block",
1754,review fixes,,review fixes,
1755,Log exceptions in BaseActionBarActivity,Just in case...,Log exceptions in BaseActionBarActivity,Just in case...
1756,Minor refactoring: Endpoints,,Minor refactoring: Endpoints,
1757,Minor refactoring: UpdateFeedTask,,Minor refactoring: UpdateFeedTask,
1758,Service endpoint lazy initialization,We shouldn't guess Wallabag version in constructor since the constructor is sometimes called from UI thread,Service endpoint lazy initialization,We shouldn't guess Wallabag version in constructor since the constructor is sometimes called from UI thread
1759,Refactor CsrfToken parsing,,Refactor CsrfToken parsing,
1760,Move HTML-related constants from Settings,,Move HTML-related constants from Settings,
1761,TTS: fix for issue #238: null intent,https://github.com/wallabag/android-app/issues/238 Check for null intent passed to TtsService.onStartCommand (happens when the service is restarted by Android),TTS: fix for issue #238: null intent,link Check for null intent passed to TtsService.onStartCommand (happens when the service is restarted by Android)
1762,TTS: fix for issue #237: setShowActionsInCompactView,"https://github.com/wallabag/android-app/issues/237 In case of TextToSpeech initialiazation failure, TtsService state was set to ERROR, and a notification was build witouht any actions but setShowActionsInCompactView was called to display actions. Fix: don't show notification in case of ERROR state.",TTS: fix for issue #237: setShowActionsInCompactView,"link In case of TextToSpeech initialiazation failure, TtsService state was set to ERROR, and a notification was build witouht any actions but setShowActionsInCompactView was called to display actions. Fix: don't show notification in case of ERROR state."
1763,Fixes #175 IllegalArgumentException: the bind value at index 1 is null when doing Query.unique() for article with special id,,Fixes #175 IllegalArgumentException: the bind value at index 1 is null when doing Query.unique() for article with special id,
1764,Fixes #239 NullPointerException on Article.getTitle(),,Fixes #239 NullPointerException on Article.getTitle(),
1765,TTS: fix issue #234: mediasession null,"https://github.com/wallabag/android-app/issues/234 In TtsService.onCreate() method,  the TextToSpeech object was created before the mediasession, generating a null pointer exception in TextToSpeech onInit() callback.",TTS: fix issue #234: mediasession null,"link In TtsService.onCreate() method,  the TextToSpeech object was created before the mediasession, generating a null pointer exception in TextToSpeech onInit() callback."
1766,add debug logging to ReadArticleActivity.onCreate(),,add debug logging to ReadArticleActivity.onCreate(),
1767,Merge pull request #236 from Strubbl/update-gradle-to-2.1.0,update gradle to 2.1.0 (from 2.1.0-alpha5),Merge pull request #236 from Strubbl/update-gradle-to-2.1.0,update gradle to 2.1.0 (from 2.1.0-alpha5)
1768,update gradle to 2.1.0 (from 2.1.0-alpha5),,update gradle to 2.1.0 (from 2.1.0-alpha5),
1769,lint stuff,,lint stuff,
1770,Merge pull request #226 from Strubbl/fix-224-null-pointer-exception-articledao-fav,Fixes #224 NullPointerException: Attempt to invoke virtual method,Merge pull request #226 from Strubbl/fix-224-null-pointer-exception-articledao-fav,Fixes #224 NullPointerException: Attempt to invoke virtual method
1771,Merge pull request #225 from Strubbl/fix-221-deleting-article-throws-404,Fixes #221 Deleting an articles throws a 404 error,Merge pull request #225 from Strubbl/fix-221-deleting-article-throws-404,Fixes #221 Deleting an articles throws a 404 error
1772,Merge pull request #223 from Strubbl/fix-218-title-encoding-problem,Fixes #218 Titles show encoding problems,Merge pull request #223 from Strubbl/fix-218-title-encoding-problem,Fixes #218 Titles show encoding problems
1773,Fixes #224 NullPointerException: Attempt to invoke virtual method,"'java.lang.Boolean fr.gaulupeau.apps.Poche.entity.Article.getFavorite()' on a null object To avoid the NullPointerException, we skip one loop cycle if we get null instead of an article with a special id from the ArticleDao.",Fixes #224 NullPointerException: Attempt to invoke virtual method,"'java.lang.Boolean fr.gaulupeau.apps.Poche.entity.Article.getFavorite()' on a null object To avoid the NullPointerException, we skip one loop cycle if we get null instead of an article with a special id from the ArticleDao."
1774,Fixes #221 Deleting an articles throws a 404 error,"This commit fixes #221 and some more issue w.r.t. toggle actions on an article. In wallabag v2 if we request a toggle action, e.g. /star/123, and if we are not logged in anymore, we get redirected to that action after successful login. But our app then did re-toggle that action. Therefore the action had been called twice. When deleting an article this resulted in a 404. When starring or archiving, this toggled the action twice --> resulting in no action. So now if we recognize that we executing an action results in a login page, we request a new login page, do a clean login and afterwards recall the action request. This way we avoid getting redirected to the action request.",Fixes #221 Deleting an articles throws a 404 error,"This commit fixes #221 and some more issue w.r.t. toggle actions on an article. In wallabag v2 if we request a toggle action, e.g. /star/123, and if we are not logged in anymore, we get redirected to that action after successful login. But our app then did re-toggle that action. Therefore the action had been called twice. When deleting an article this resulted in a 404. When starring or archiving, this toggled the action twice --> resulting in no action. So now if we recognize that we executing an action results in a login page, we request a new login page, do a clean login and afterwards recall the action request. This way we avoid getting redirected to the action request."
1775,Fixes #218 Titles show encoding problems,"This commit fixes #218, where a title of an article was html encoded. Now the title is html decoded before storing it as article with the help of the method Html.fromHtml() E.g. before: Using Let's Encrypt with Kerio Connect Now is saved: Using Let's Encrypt with Kerio Connect",Fixes #218 Titles show encoding problems,"This commit fixes #218, where a title of an article was html encoded. Now the title is html decoded before storing it as article with the help of the method Html.fromHtml() E.g. before: Using Let's Encrypt with Kerio Connect Now is saved: Using Let's Encrypt with Kerio Connect"
1776,Merge pull request #219 from tyndare/tts-fix,TTS: fix vector drawable crash on android 5.0,Merge pull request #219 from tyndare/tts-fix,TTS: fix vector drawable crash on android 5.0
1777,TTS: fix vector drawable crash on android 5.0,Was due to scientific notation numbers.,TTS: fix vector drawable crash on android 5.0,Was due to scientific notation numbers.
1778,translate about string,,translate about string,
1779,add About Activity & new release,,add About Activity & new release,
1780,Merge pull request #215 from Strubbl/fix-getCredentials-wbg-subdir,Fixes getCredentials() if Wbg installed in subdir,Merge pull request #215 from Strubbl/fix-getCredentials-wbg-subdir,Fixes getCredentials() if Wbg installed in subdir
1781,Merge pull request #214 from Strubbl/use-api-for-version-guess,guessWallabagVersion() makes use of /api for v2,Merge pull request #214 from Strubbl/use-api-for-version-guess,guessWallabagVersion() makes use of /api for v2
1782,Merge pull request #209 from tyndare/tts-support,TTS (Text to Speech) Support (Issue #5),Merge pull request #209 from tyndare/tts-support,TTS (Text to Speech) Support (Issue #5)
1783,TTS: add translation.,Play flip sound only when automatic switch to next article. Deactivate some logs.,TTS: add translation.,Play flip sound only when automatic switch to next article. Deactivate some logs.
1784,TTS: Support automatic switching to next article.,,TTS: Support automatic switching to next article.,
1785,TTS: add per language voice selection.,Premilenary support for switching to next article.,TTS: add per language voice selection.,Premilenary support for switching to next article.
1786,TTS: Workaround when opening Next/Previous Article,,TTS: Workaround when opening Next/Previous Article,
1787,TTS: Fix notification problems.,"Also avoid a race condition by using only one loadUrl(""javascript:"") to parse Webview.",TTS: Fix notification problems.,"Also avoid a race condition by using only one loadUrl(""javascript:"") to parse Webview."
1788,TTS: Fix service bind. Hide notification.,,TTS: Fix service bind. Hide notification.,
1789,"TTS: Use Service, MediaSession & Notification.",,"TTS: Use Service, MediaSession & Notification.",
1790,TTS: fix for Android API < 15. Remove synchronized.,,TTS: fix for Android API < 15. Remove synchronized.,
1791,TTS: Suspend if audio focus lost. Volume control,,TTS: Suspend if audio focus lost. Volume control,
1792,Fix TTS for Android API >= 15 (need to test  <15),,Fix TTS for Android API >= 15 (need to test  <15),
1793,Try to add basic Text To Speech support.,,Try to add basic Text To Speech support.,
1794,Fixes getCredentials() if Wbg installed in subdir,,Fixes getCredentials() if Wbg installed in subdir,
1795,guessWallabagVersion() makes use of /api for v2,Refactores guessWallabagVersion() into several methods having just one task. The isWallabagVersion2() makes use of the provided API which was introduced since v2.,guessWallabagVersion() makes use of /api for v2,Refactores guessWallabagVersion() into several methods having just one task. The isWallabagVersion2() makes use of the provided API which was introduced since v2.
1796,update travis build tools,,update travis build tools,
1797,"update deps, fix bug with new version of the deps & translations & new version",,"update deps, fix bug with new version of the deps & translations & new version",
1798,Merge pull request #212 from Strubbl/v2-fix-loginform-check,fix the v2 check for valid Wallabag instance,Merge pull request #212 from Strubbl/v2-fix-loginform-check,fix the v2 check for valid Wallabag instance
1799,Merge pull request #211 from Strubbl/v2-getGenerateTokenRequest,implement getGenerateTokenRequest for Wallabag v2,Merge pull request #211 from Strubbl/v2-getGenerateTokenRequest,implement getGenerateTokenRequest for Wallabag v2
1800,Improve checks for Wallabag v2 instance.,"This commmit shortens the regex for the logout link for v2. But it adds a check for having the Wallabag Logo in the html source. This logo check is used in isLoginPage, isRegularPage and guessWallabagVersion methods.",Improve checks for Wallabag v2 instance.,"This commmit shortens the regex for the logout link for v2. But it adds a check for having the Wallabag Logo in the html source. This logo check is used in isLoginPage, isRegularPage and guessWallabagVersion methods."
1801,fix the v2 check for valid Wallabag instance,"The problem occurs when Wallabag v2 is not installed to / path of the webserver, but in a subdirectory, e.g. wallabag/. Our regex check for a validwallabag instance does not work anymore. Therefore the regex has been shortened in the beginning.",fix the v2 check for valid Wallabag instance,"The problem occurs when Wallabag v2 is not installed to / path of the webserver, but in a subdirectory, e.g. wallabag/. Our regex check for a validwallabag instance does not work anymore. Therefore the regex has been shortened in the beginning."
1802,implement getGenerateTokenRequest for Wallabag v2,,implement getGenerateTokenRequest for Wallabag v2,
1803,version 1.9.9.1,,version 1.9.9.1,
1804,Merge pull request #210 from Strubbl/v2-support,V2 support,Merge pull request #210 from Strubbl/v2-support,V2 support
1805,Merge pull request #205 from Strubbl/update-gradle-to-2.1.0-alpha5,update gradle to 2.1.0-alpha5 for instant run,Merge pull request #205 from Strubbl/update-gradle-to-2.1.0-alpha5,update gradle to 2.1.0-alpha5 for instant run
1806,Merge pull request #206 from Strubbl/update-german-translation,add missing German translation strings,Merge pull request #206 from Strubbl/update-german-translation,add missing German translation strings
1807,add v2 functions for article handling,"v2 functions for addLink, toggleArchive, toggleFavorite and deleteArticle are working. They give a 500 error at the moment, but this is reported in https://github.com/wallabag/wallabag/issues/1924",add v2 functions for article handling,"v2 functions for addLink, toggleArchive, toggleFavorite and deleteArticle are working. They give a 500 error at the moment, but this is reported in link"
1808,UpdateFeedTask for v2,UpdateFeedTask works now for Wallabag version 2. Feeds get downloaded and article pubDate and article id get extracted. Unfortunately the link of an article points to the wallabag instance not the original article link.,UpdateFeedTask for v2,UpdateFeedTask works now for Wallabag version 2. Feeds get downloaded and article pubDate and article id get extracted. Unfortunately the link of an article points to the wallabag instance not the original article link.
1809,introduce Setting for Wallabag version,,introduce Setting for Wallabag version,
1810,get feed access data works on v2,Fix guessing wallabag version when already logged in. Implement getCredentials() for v2.,get feed access data works on v2,Fix guessing wallabag version when already logged in. Implement getCredentials() for v2.
1811,add FeedsCredentials.toString(),,add FeedsCredentials.toString(),
1812,add missing German translation strings,,add missing German translation strings,
1813,update gradle-wrapper to 2.10,"Fix gradle build in travis: A problem occurred evaluating project ':app'.  Failed to apply plugin [id 'com.android.application'] Gradle version 2.10 is required. Current version is 2.2.1. If using the gradle wrapper, try editing the distributionUrl in /home/travis/build/wallabag/android-app/gradle/wrapper/gradle-wrapper.properties to gradle-2.10-all.zip",update gradle-wrapper to 2.10,"Fix gradle build in travis: A problem occurred evaluating project ':app'. Failed to apply plugin [id 'com.android.application'] Gradle version 2.10 is required. Current version is 2.2.1. If using the gradle wrapper, try editing the distributionUrl in /home/travis/build/wallabag/android-app/gradle/wrapper/gradle-wrapper.properties to gradle-2.10-all.zip"
1814,update gradle to 2.1.0-alpha5 for instant run,This patch updates gradle to version 2.1.0-alpha5 to make use of the newly introduced instant run feature in Android Studio 2.0. See also https://sites.google.com/a/android.com/tools/tech-docs/instant-run,update gradle to 2.1.0-alpha5 for instant run,This patch updates gradle to version 2.1.0-alpha5 to make use of the newly introduced instant run feature in Android Studio 2.0. See also link
1815,re-establishes v1 login connection test successful,Reenables the v1 connection test. Now v1 and v2 connection test work.,re-establishes v1 login connection test successful,Reenables the v1 connection test. Now v1 and v2 connection test work.
1816,start guessing wallabag version,"On testing the connection, differentiate between v1 and v2. Testing connection with v2 works, but v1 is not yet reimplemented.",start guessing wallabag version,"On testing the connection, differentiate between v1 and v2. Testing connection with v2 works, but v1 is not yet reimplemented."
1817,authenticates against v2 installation,Changes needed for wallabag v2 authentication. The app connection test is successful.,authenticates against v2 installation,Changes needed for wallabag v2 authentication. The app connection test is successful.
1818,Merge pull request #201 from auroszx/master,adds initial Spanish translation,Merge pull request #201 from auroszx/master,adds initial Spanish translation
1819,adds initial Spanish translation,,adds initial Spanish translation,
1820,Merge pull request #192 from stepardo/master,Add solarized-like theme,Merge pull request #192 from stepardo/master,Add solarized-like theme
1821,Tweak color of blockquote,,Tweak color of blockquote,
1822,Improve solarized theme,Now it is using the actual solarized colors.,Improve solarized theme,Now it is using the actual solarized colors.
1823,Add solarized-like theme,This adds a theme that is inspired (but not as good and complete) by the solarized theme by Ethan Schoonover [0]. [0] http://ethanschoonover.com/solarized,Add solarized-like theme,This adds a theme that is inspired (but not as good and complete) by the solarized theme by Ethan Schoonover [0]. [0] link
1824,Merge pull request #180 from di72nn/devel,Rewrite position restoration,Merge pull request #180 from di72nn/devel,Rewrite position restoration
1825,Rewrite position restoration,,Rewrite position restoration,
1826,Merge pull request #179 from JackTripper1985/master,New Google Play Badge,Merge pull request #179 from JackTripper1985/master,New Google Play Badge
1827,New Google Play Badge,,New Google Play Badge,
1828,New Google Play Badge,,New Google Play Badge,
1829,Merge pull request #177 from di72nn/devel,Feed updater fix,Merge pull request #177 from di72nn/devel,Feed updater fix
1830,Bump okhttp version (2.5.0 -> 2.7.0),,Bump okhttp version (2.5.0 -> 2.7.0),
1831,Add a bit more logging to Feed updater,,Add a bit more logging to Feed updater,
1832,Add workaround for Android ~2.3.3 xml-parser bug,,Add workaround for Android ~2.3.3 xml-parser bug,
1833,trad fr & version 1.9.3.1,,trad fr & version 1.9.3.1,
1834,Merge pull request #170 from di72nn/devel,Fix NPE,Merge pull request #170 from di72nn/devel,Fix NPE
1835,"Symlink ""values-en"" to ""values""",,"Symlink ""values-en"" to ""values""",
1836,Fix error message,,Fix error message,
1837,Update previous fix,,Update previous fix,
1838,Fix NPE and IllegalArgEx in case of illegal URL,,Fix NPE and IllegalArgEx in case of illegal URL,
1839,Remove redundant resource file,,Remove redundant resource file,
1840,1.9.3,,1.9.3,
1841,Merge pull request #167 from di72nn/devel,Fix BagItProxyActivity,Merge pull request #167 from di72nn/devel,Fix BagItProxyActivity
1842,Fix unnecessary redirect from BagItProxyActivity,,Fix unnecessary redirect from BagItProxyActivity,
1843,Close transparent activity in BagItProxyActivity,,Close transparent activity in BagItProxyActivity,
1844,Merge pull request #164 from wallabag/translation-updates,translation updates and new version,Merge pull request #164 from wallabag/translation-updates,translation updates and new version
1845,translation updates and new version,,translation updates and new version,
1846,Merge pull request #163 from di72nn/devel,"Fix images for ""Accept all SSL certs"" option",Merge pull request #163 from di72nn/devel,"Fix images for ""Accept all SSL certs"" option"
1847,"Fix images for ""Accept all SSL certs"" option",,"Fix images for ""Accept all SSL certs"" option",
1848,Merge pull request #160 from di72nn/devel,Updates,Merge pull request #160 from di72nn/devel,Updates
1849,Merge remote-tracking branch 'upstream/master' into devel,,Merge remote-tracking branch 'upstream/master' into devel,
1850,Merge pull request #161 from glesik/patch-2,Fix Russian translation,Merge pull request #161 from glesik/patch-2,Fix Russian translation
1851,Fix Russian translation,Confused app author for translation author. :),Fix Russian translation,Confused app author for translation author. :)
1852,Update English and Russian locales,,Update English and Russian locales,
1853,Don't show error dialogs if credentials empty,,Don't show error dialogs if credentials empty,
1854,Add message box suggesting to input credentials,,Add message box suggesting to input credentials,
1855,Fix exception on storing non-unique offline URLs,,Fix exception on storing non-unique offline URLs,
1856,Merge pull request #158 from glesik/patch-1,Add Russian translation,Merge pull request #158 from glesik/patch-1,Add Russian translation
1857,Add Russian translation,,Add Russian translation,
1858,Merge pull request #156 from wallabag/update,update to 1.9.1 & french translation,Merge pull request #156 from wallabag/update,update to 1.9.1 & french translation
1859,update to 1.9.1 & french translation,,update to 1.9.1 & french translation,
1860,Merge pull request #153 from di72nn/devel,HTTP Auth fix,Merge pull request #153 from di72nn/devel,HTTP Auth fix
1861,Improve connection test in case of HTTP Auth,,Improve connection test in case of HTTP Auth,
1862,Cancel position restoration task on activity hide,,Cancel position restoration task on activity hide,
1863,Fix images in case of HTTP Auth (for some devices),,Fix images in case of HTTP Auth (for some devices),
1864,Merge pull request #152 from di72nn/devel,"Try to fix ""accept all SSL certs"" function",Merge pull request #152 from di72nn/devel,"Try to fix ""accept all SSL certs"" function"
1865,"Try to fix ""accept all SSL certs"" function",,"Try to fix ""accept all SSL certs"" function",
1866,Merge pull request #149 from di72nn/devel,Fix NPE in case of null username or password,Merge pull request #149 from di72nn/devel,Fix NPE in case of null username or password
1867,Fix NPE in case of null username or password,,Fix NPE in case of null username or password,
1868,Merge pull request #147 from strobeltobias/patch-1,Added new strings in German,Merge pull request #147 from strobeltobias/patch-1,Added new strings in German
1869,Added new strings in German,,Added new strings in German,
1870,Merge pull request #146 from wallabag/dev,Dev,Merge pull request #146 from wallabag/dev,Dev
1871,Merge pull request #142 from di72nn/testing,Experimental updates,Merge pull request #142 from di72nn/testing,Experimental updates
1872,"Set font-family via CSS style, not via JS","Also, make font-family option available only in Settings","Set font-family via CSS style, not via JS","Also, make font-family option available only in Settings"
1873,Merge pull request #144 from gjedeer/patch-1,Explain how to setup Wallabag for the first time,Merge pull request #144 from gjedeer/patch-1,Explain how to setup Wallabag for the first time
1874,Explain how to setup Wallabag for the first time,,Explain how to setup Wallabag for the first time,
1875,update translations,,update translations,
1876,change font size without js,,change font size without js,
1877,Change article font params via JS calls,,Change article font params via JS calls,
1878,Replace inlined HTML-code with raw-resource,,Replace inlined HTML-code with raw-resource,
1879,Replace tabs with spaces,,Replace tabs with spaces,
1880,beta 5,,beta 5,
1881,french translation,,french translation,
1882,fix #140,,fix #140,
1883,disable keyboard showing up on activity start,,disable keyboard showing up on activity start,
1884,set cursor at the end of url field,,set cursor at the end of url field,
1885,Merge pull request #141 from di72nn/devel,Updates,Merge pull request #141 from di72nn/devel,Updates
1886,Add font size settings,,Add font size settings,
1887,"Make ""serif"" font typeface optional",,"Make ""serif"" font typeface optional",
1888,Improve theming support,,Improve theming support,
1889,Merge pull request #133 from Caliandroid/dev,minor code optimization for the dark theme #108,Merge pull request #133 from Caliandroid/dev,minor code optimization for the dark theme #108
1890,minimal code optimization to avoid Boolean wrapper (#108),,minimal code optimization to avoid Boolean wrapper (#108),
1891,Merge pull request #1 from wallabag/dev,Dev,Merge pull request #1 from wallabag/dev,Dev
1892,refresh for #132,,refresh for #132,
1893,merge #132,,merge #132,
1894,Merge pull request #131 from di72nn/devel,Updates,Merge pull request #131 from di72nn/devel,Updates
1895,Delete app.iml,No need to upload this file to github,Delete app.iml,No need to upload this file to github
1896,Dark theme #108  nightmode/mode nuit,,Dark theme #108  nightmode/mode nuit,
1897,update gradle version 1.5.0 (to get the code running on my machine),,update gradle version 1.5.0 (to get the code running on my machine),
1898,Fix error dialogs for async tasks,,Fix error dialogs for async tasks,
1899,"Fix ""Favorites"" list sort",,"Fix ""Favorites"" list sort",
1900,Show a message if no article to switch to,,Show a message if no article to switch to,
1901,Bump gradle-plugin and deps versions,,Bump gradle-plugin and deps versions,
1902,new release and german translations,,new release and german translations,
1903,typo,,typo,
1904,trad fr,,trad fr,
1905,better values for swipe,,better values for swipe,
1906,"Switch between articles with ""fling action""",,"Switch between articles with ""fling action""",
1907,Add Basic HTTP Auth support to WebView,,Add Basic HTTP Auth support to WebView,
1908,Update URL hint in Settings,,Update URL hint in Settings,
1909,Add Basic HTTP Auth support,,Add Basic HTTP Auth support,
1910,version beta3,,version beta3,
1911,french translation,,french translation,
1912,Merge pull request #120 from di72nn/devel,Updates,Merge pull request #120 from di72nn/devel,Updates
1913,Replace UTF-icons with SVG-resources,,Replace UTF-icons with SVG-resources,
1914,Improve connection test (introduce error codes),,Improve connection test (introduce error codes),
1915,Show only relevant status icons in lists,"Don't show ""star"" icon in favorites list, don't show ""archive"" icon in unread and archive lists.",Show only relevant status icons in lists,"Don't show ""star"" icon in favorites list, don't show ""archive"" icon in unread and archive lists."
1916,Fix wrong icons after list scroll,,Fix wrong icons after list scroll,
1917,Merge pull request #119 from di72nn/devel,Swipe views and some other updates,Merge pull request #119 from di72nn/devel,Swipe views and some other updates
1918,"Invert ""prev""/""next"" buttons in ReadArticle",,"Invert ""prev""/""next"" buttons in ReadArticle",
1919,Fix tab highlight on launch,,Fix tab highlight on launch,
1920,Merge pull request #1 from wallabag/tradfr,update french translations,Merge pull request #1 from wallabag/tradfr,update french translations
1921,update french translations,,update french translations,
1922,Add dialog suggesting to update feeds,...in case of empty DB (and valid settings). Also remove dialog on first update.,Add dialog suggesting to update feeds,...in case of empty DB (and valid settings). Also remove dialog on first update.
1923,Add dialog suggesting full update if DB is empty,,Add dialog suggesting full update if DB is empty,
1924,"Context-dependent ""Prev""/""Next"" buttons","e.g. if an article was opened from ""Archived"" list, ""prev""/""next"" buttons will iterate over articles from the same list.","Context-dependent ""Prev""/""Next"" buttons","e.g. if an article was opened from ""Archived"" list, ""prev""/""next"" buttons will iterate over articles from the same list."
1925,Rename FeedUpdater to UpdateFeedTask,Also move ex-FeedUpdater's callback interface to Task's file,Rename FeedUpdater to UpdateFeedTask,Also move ex-FeedUpdater's callback interface to Task's file
1926,Fix Favorites/Archived flag on updates,,Fix Favorites/Archived flag on updates,
1927,Swipe UI for lists and UI reorganization,"Swipe UI for lists (Favorites, Unread, Archived). Pull-to-refresh on each list updates from corresponding feed. Finally remove unused ""Main"" activity. Minor other changes.",Swipe UI for lists and UI reorganization,"Swipe UI for lists (Favorites, Unread, Archived). Pull-to-refresh on each list updates from corresponding feed. Finally remove unused ""Main"" activity. Minor other changes."
