Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
1372,Merge pull request #833 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.2.0,0.57260895,• Fix connexion to wallabag v2.0.1 servers,,0
1373,Autoformat and apply recommendations to list fragments,0.49540415,"Basic tags support (list by tag, add/modify/delete tags on articles) ",,0
1374,Rename auto-update to auto-sync,0.6613165,Automatic sync,ImageCache: ignore images with relative/incorrect URLs,0
1375,"Context-dependent ""Prev""/""Next"" buttons",0.69366,Previous and next article buttons,,0
1376,Merge pull request #1046 from weblate/weblate-wallabag-android-app,0.5842004,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,,0
1377,Added translation using Weblate (Occitan),0.7027971,Improved translations,Currently translated at 100.0% (209 of 209 strings),1
1378,display the article content in a webview,0.70416373,Tags (clickable) are displayed in the article view.,Currently translated at 100.0% (209 of 209 strings),1
1379,Bump okhttp-urlconnection from 4.9.1 to 4.9.2,0.60995275,• Fix connexion to wallabag v2.0.1 servers,,0
1380,Remove framabag mentions,0.5443102,@di72nn fixed a sync error when deleting all tags from an article,Also use BaseActionBarActivity class as base for more activities,0
1381,review fixes,0.83052945,Other fixes and improvements,,1
1382,Don't crash if full-text search returns an error,0.53524375,Jeff Held (@solkaz) fixed a crash during search when certain characters are used. (#1125),,0
1383,Merge pull request #985 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.7.2,0.56202346,• Fix connexion to wallabag v2.0.1 servers,Update lists,0
1384,UpdateFeedTask for v2,0.6158943,Update dependencies,,0
1385,Added translation using Weblate (Basque),0.7003378,Improved translations,,1
1386,Merge branch 'theme_fixes',0.5323132,Theme and downloading pictures fixes,,0
1387,Bump okhttp-urlconnection from 4.9.0 to 4.9.1,0.59813213,• Fix connexion to wallabag v2.0.1 servers,,0
1388,Add background service and change a lot of stuff,0.65971094,- Many fixes & background improvements,,0
1389,"Add ""delete article"" function",0.5980637,"Basic tags support (list by tag, add/modify/delete tags on articles) ",,0
1390,Add support for annotation modifications,0.62068045,@di72nn added experimental support for annotations. This feature is disabled by default until we polish the angles and can be activated in the settings. https://github.com/wallabag/android-app/pull/843,,0
1391,Merge pull request #324 from wallabag/fix_user_changing,0.54114854,• Fix connexion to wallabag v2.0.1 servers,,0
1392,Add basic options to dump and clean offline queue,0.5955747,Background service to handle actions offline and sync them when network is available,,0
1393,Merge pull request #1192 from wallabag/fix_link_menu,0.599753,• Fix connexion to wallabag v2.0.1 servers,,0
1394,Merge pull request #312 from auroszx/master,0.458521,• HTTP Auth,,0
1395,App strings reworked,0.46639395,UI Improvements,,0
1396,Close transparent activity in BagItProxyActivity,0.5741303,Fix activity not closing when bagging.,,0
1397,Save and restore article reading progress,0.6016946,"• sync articles status (favourite,read) from your device to the remote server",,0
1398,Merge pull request #1044 from wallabag/readme_icon,0.55875266,wallabag unread items widget,,0
1399,Merge pull request #1220 from weblate/weblate-wallabag-android-app,0.5800997,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,,0
1400,Merge pull request #1029 from weblate/weblate-wallabag-android-app,0.5926974,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,DB: add migration from 5 to 6,0
1401,Merge pull request #592 from wallabag/follow-up-pr-492-simounet-feature/reading-time-main-screen,0.5180867,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
1402,beta 5,0.35811105,"Release was borked, see https://github.com/wallabag/android-app/releases/tag/2.4.0-beta.3",Fix default theme name (to match enum),0
1403,Version 2.3.0-beta.2,0.73598635,"Replaces version 2.4.0-beta.2, which APK didn't have the latest changes.",,1
1404,use AppCompatActivity,0.48008063,UI Improvements,add source app info to notifications,0
1405,Merge pull request #763 from Strubbl/update-to-okhttp-3.13.1,0.6445869,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Update transtations,0
1406,Show ImageFetching notification only if there are images to fetch,0.6006175,Allow to disable the preview image (by @cloud-oak),,0
1407,Use MainActivity with fragments,0.44801137,"Basic tags support (list by tag, add/modify/delete tags on articles) ",Currently translated at 100.0% (207 of 207 strings),0
1408,Add attributes to v21/styles themes,0.5362792,* Icons and logo should now render better on each theme,Currently translated at 100.0% (207 of 207 strings),0
1409,Merge pull request #935 from wallabag/dependabot/gradle/org.conscrypt-conscrypt-android-2.4.0,0.48719734,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",Currently translated at 100.0% (206 of 206 strings),0
1410,Fix non-unique PendingIntent,0.5242705,Various fixes #1004 #1005 #1006 #1011,,0
1411,Merge pull request #1156 from weblate/weblate-wallabag-android-app,0.59397733,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,,0
1412,Bump okhttp from 4.2.2 to 4.3.0,0.61152923,This version updates the dependencies to the okhttp libraries. That means Android 5.0 is now the minimum Android version for running this app. ,,0
1413,Merge pull request #1012 from wallabag/version-2.4.0-beta.4,0.57862437,Drops wallabag v1 support : Framabag will not work anymore with this version.,This commit adds the information to a notification that wallabag is the source of that notification. Otherwise notification from similar apps cannot be distinguished.,0
1414,Merge pull request #504 from wallabag/update-debug-msgs,0.5363721,Drops wallabag v1 support : Framabag will not work anymore with this version.,Development,0
1415,Merge pull request #1 from di72nn/magic_urls,0.5044413,View domain and not full url,,0
1416,"Add ""Open original"" option to context menu",0.47872353,Share-menu: favorite/archive/tag articles right after sharing.,,0
1417,indicate download with progressBar in MainActivity,0.59628093,* Better progress bars,,0
1418,Unset isConfigurationOk flag in Settings,0.43973118,@NWuensche fixed a display issue with the 3 dot menu on dark theme (thanks!) #801 ,,0
1419,Fix initial sort order of articles (#805),0.75045276,Reverse sort order,,1
1420,1.9.3,0.5378709,This is the first release of 1.9,,0
1421,Fetch images in SecondaryService,0.65675163,Better fetching of pictures,Fix image link in README,0
1422,Merge pull request #695 from wallabag/update_dependencies,0.5514014,• Fix connexion to wallabag v2.0.1 servers,... in widget layout,0
1423,Add read-only tags support,0.72374827,"Basic tags support (list by tag, add/modify/delete tags on articles) ",,1
1424,added back button to action bar.,0.7461008,Adding a Mark as Read button in the action bar,,1
1425,Change full update wipe order,0.5698438,* the app now keeps the set sort order between restarts (#805),,0
1426,Replace tabs with spaces,0.54446805,bug fixed when spaces in the title,,0
1427,Fix support dependency version,0.8354108,Update dependencies,,1
1428,Bump gradle from 3.5.1 to 3.5.2,0.5210332,Bump version name for F-Droid users.,,0
1429,Update libraries,0.7553839,Update dependencies,,1
1430,Merge pull request #845 from wallabag/dependabot/gradle/com.android.tools.build-gradle-3.5.1,0.5356819,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,,0
1431,Minor layout corrections,0.8082986,Layout improvements,,1
1432,Update gradle from 3.4.1 to 3.4.2,0.55615544,"Replaces version 2.4.0-beta.2, which APK didn't have the latest changes.",,0
1433,Merge pull request #755 from wallabag/weblate-update,0.53748274,• Fix connexion to wallabag v2.0.1 servers,,0
1434,"added fullscreen support for article view, toggable via settings",0.71410185,add setting to keep screen on while reading an article (thanks @nwuensche #724),Minor README updates,1
1435,Added translation using Weblate (Hindi),0.71176594,Improved translations,,1
1436,Validate gradle wrapper only on pushes to the default branch,0.54311293,@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries,  Resources for updating the readme.   Updates to the readme   Folder for image resources   A folder to hold all the images used in the readme.   Delete Wallabag Article View.png   Delete Wallabag Reading List.png   Delete unnamed.png   Images for the readme   Images uploaded again into the folder created for the readme. Logo file has a proper name now.   Make necessary corrections   Fixed a problem with the link   Fixed problem with the F-Droid link showing up for succeeding text.  Update README.md,0
1437,Replace JCenter with Maven Central,0.39471588,• Fix connexion to wallabag v2.0.1 servers,,0
1438,Added ReadAll option + some cosmetic changes.,0.5706508,Layout improvements,These changes were rebased and squashed by @di72nn. Blame @di72nn for rebase-related mistakes.,0
1439,Autoformat list adapters,0.51367307,Automatic sync,"Not in the UI, though",0
1440,Merge pull request #376 from wallabag/404_workaround,0.5018032,• Fix connexion to wallabag v2.0.1 servers,,0
1441,Added translation using Weblate (Croatian),0.64968204,Improved translations,Fix FeedsUserID change detection,0
1442,Minor changes,0.97347283,Other minor changes,,1
1443,Merge pull request #80 from etnadji/master,0.411936,@di72nn fixed a sync error when deleting all tags from an article,double default limit of article list items,0
1444,"Try to fix ""accept all SSL certs"" function",0.5690514,Fix Self-signed certificates issue,Try to fix IllegalArgumentEx on Dialog.dismiss(),0
1445,Merge pull request #927 from wallabag/dependabot/gradle/com.android.tools.build-gradle-3.6.0,0.54040843,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1446,Merge pull request #978 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-urlconnection-4.7.0,0.56310594,• Fix connexion to wallabag v2.0.1 servers,,0
1447,show error messages when feed downloading is not successful.,0.64872396,Basic error messages,Show more info in case of malformed feeds,0
1448,Merge pull request #149 from di72nn/devel,0.5313331,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,Streamline wallabag.it configuration with QR-code,0
1449,Use DiffUtil to update lists,0.5196068,Update deps,Update dependencies,0
1450,Merge pull request #794 from wallabag/notification_channels,0.5022327,• Fix connexion to wallabag v2.0.1 servers,,0
1451,Make BaseActionBarActivity abstract,0.48103428,material action bar,,0
1452,Merge pull request #894 from weblate/weblate-wallabag-android-app,0.5814181,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,Update translations,0
1453,Add logos as attributes in style files,0.5467154,* Icons and logo should now render better on each theme,Don't stuck on deleted articles,0
1454,Improve progress bars,0.938029,* Better progress bars,,1
1455,Merge pull request #1200 from wallabag/dependabot/gradle/androidx.media-media-1.4.2,0.514221,Compatibility with wallabag 2.4 (by @di72nn),,0
1456,"Replace ""bag it"" strings",0.52055466,Fix activity not closing when bagging.,,0
1457,TTS: simplify action creation a bit,0.55825686,TTS Speech,Currently translated at 100.0% (206 of 206 strings),0
1458,Merge pull request #1008 from wallabag/splash_screen,0.53715855,Splash screen when starting app https://github.com/wallabag/android-app/pull/1008,Currently translated at 100.0% (206 of 206 strings),0
1459,Merge branch 'fix_image_cache_NPE',0.5309464,Theme and downloading pictures fixes,Currently translated at 100.0% (206 of 206 strings),0
1460,Minor changed feed type detection fix,0.5343599,several minor bugfixes,,0
1461,tts: automatic switch to article's language,0.91143,tts: automatic switch to article's language (thanks @tyndare  #709),Currently translated at 100.0% (206 of 206 strings),1
1462,"Fix missing ""queue changed"" detection",0.5334312,Corrects bugs,Currently translated at 100.0% (206 of 206 strings),0
1463,Merge branch 'Strubbl-update-to-stetho-1.5.0',0.49378818,Update dependencies,Currently translated at 100.0% (206 of 206 strings),0
1464,Added Google play and F-Droid Badges,0.6226059,Bump version name for F-Droid users.,Currently translated at 100.0% (206 of 206 strings),0
1465,TTS: don't reset reading position if screen wasn't scrolled during pause,0.5629046,add setting to keep screen on while reading an article (thanks @nwuensche #724),,0
1466,Bump okhttp from 4.8.0 to 4.8.1,0.59561086,@Strubbl updated the okhttp (#791) and gradle (#790) deps,Currently translated at 100.0% (206 of 206 strings),0
1467,Merge pull request #681 from comradekingu/patch-2,0.50984824,• Fix connexion to wallabag v2.0.1 servers,update gradle to 2.2.3,0
1468,Merge pull request #1062 from weblate/weblate-wallabag-android-app,0.59454966,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,Replace all v2.wallabag.org mentions,0
1469,"Allow to press ""open"" immediately in the ""article added dialog""",0.55592346,• open a random article,,0
1470,Merge pull request #923 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.4.0,0.49497128,@Strubbl updated the okhttp (#791) and gradle (#790) deps,...in display-only strings,0
1471,Merge pull request #683 from wallabag/fix-337-adding-icons-all-colors,0.57369506,@NWuensche fixed the highlight color for several themes #808,,0
1472,Merge pull request #484 from wallabag/fix_justification,0.52336085,• Fix connexion to wallabag v2.0.1 servers,Replaced v2.wallabag with wallabag.it,0
1473,Merge pull request #163 from di72nn/devel,0.5165936,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
1474,Merge pull request #29 from kevmeyer/rss-feed,0.43828392,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
1475,Merge pull request #926 from weblate/weblate-wallabag-android-app,0.5991174,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,Some fixes,0
1476,removed unused file,0.65356326,Removed,Update readme: add link to Weblate,0
1477,Remove some legacy (API <21) code,0.8052066,Removed legacy code. (#1114),,1
1478,Merge pull request #334 from wallabag/release-1-11,0.51827765,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",Wow.,0
1479,Improve notification text generation,0.7606559,Better notifications,Update translations,1
1480,Merge pull request #1027 from wallabag/fix_IndexOutOfBoundsException,0.47344488,• Fix connexion to wallabag v2.0.1 servers,,0
1481,Merge pull request #104 from wallabag/sdkupdates,0.5315133,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1482,Correctly process multiple tags with the same label,0.6062615,"Basic tags support (list by tag, add/modify/delete tags on articles) ",Currently translated at 100.0% (206 of 206 strings),0
1483,Merge branch 'rss-feed' of https://github.com/wallabag/android-app into rss-feed,0.47215116,Full support for wallabag v2 API (https://github.com/di72nn/wallabag-api-wrapper),Currently translated at 100.0% (206 of 206 strings),0
1484,Merge pull request #1071 from wallabag/update_target_sdk,0.53113514,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",Currently translated at 100.0% (206 of 206 strings),0
1485,Fix NPE in ReadArticleActivity.onCreateOptionsMenu(),0.5440191,- wallabag unread items widget,Currently translated at 100.0% (206 of 206 strings),0
1486,Update build-tools version for Travis CI,0.4270263,Update dependencies,Currently translated at 100.0% (206 of 206 strings),0
1487,Correct Hungarian translation,0.8608432,* Hungarian,,1
1488,Merge pull request #690 from silberzwiebel/scrollArticleList,0.5095373,@NWuensche added a setting to enable/disable swiping between articles #810 ,,0
1489,"BGService.java: use beginTransaction() instead of beginTransactionNonExclusive(), because greendao Database interface does not support non-exclusive transactions",0.4383027,UI should no longer be blocked by database operations.,[WIP] Update README,0
1490,remove OfflineURL.java OfflineURLDao.java,0.5393035,• send URLs to server when they were added offline,"Remove outdated info, add a few words about contributing.",0
1491,Merge pull request #1059 from weblate/weblate-wallabag-android-app,0.60641944,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,small updates and fixes for Spanish translation,0
1492,"Add ""high contrast text"" option",0.71822476,• high contrast mode,,1
1493,Update Android gradle plugin to 4.2.0,0.5800071,This version updates the dependencies to the okhttp libraries. That means Android 5.0 is now the minimum Android version for running this app. ,,0
1494,Simplify some code,0.4933854,Layout improvements,,0
1495,Fix typo,0.55330336,Corrects bugs,"Show ""Added"" message when receiving a link from Share menu",0
1496,ImageCache: fix NPE,0.6759798,Theme and downloading pictures fixes,Instead of trying to show the message when the link is actually uploaded,0
1497,Translated using Weblate (Japanese),0.6801075,Updated translations (added Japanese and updated other languages).,Extract some strings to resources,0
1498,Run Sync on background. Add Network Connectivity check (and permission).,0.7329798,Background service to handle actions offline and sync them when network is available,"Cherry-pick ""fix lint issues"" branch",1
1499,beta 1,0.42563576,Various fixes #1004 #1005 #1006 #1011,Replace greendao generator with gradle plugin,0
1500,Merge pull request #920 from weblate/weblate-wallabag-android-app,0.5828475,@di72nn fixed a webview crash happening with Android 5 https://github.com/wallabag/android-app/pull/877,,0
1501,Move and rename Updater,0.5630138,Faster update mecanism,,0
1502,TTS JS parser: avoid splitting text inside blocks (like paragraphs),0.43853027,Ability to toggle justified text,...in finally block and print it to log,0
1503,Merge pull request #1210 from wallabag/dependabot/gradle/com.android.tools.build-gradle-7.0.3,0.55415976,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1504,Update traslations (#848),0.6157909,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1505,"Fix ""UselessParent"" layout-related warnings",0.59764934,Layout improvements,,0
1506,bump version to 1.12,0.6350113,Bump minSdkVersion to 10 (Gingerbread : Android 2.3.4 / Android 2.3.3),,0
1507,ArticlesListActivity: do not update valid lists,0.5661443,@di72nn fixed a sync error when deleting all tags from an article,,0
1508,Merge pull request #459 from wallabag/change_strings,0.46259245,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1509,Merge branch 'master' of https://github.com/wallabag/android-app into OriginalFannibal-update-readme-icon,0.5458108,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1510,Fixes getCredentials() if Wbg installed in subdir,0.4496358,• Fix connexion to wallabag v2.0.1 servers,,0
1511,TTS: fix for issue #238: null intent,0.57732236,fix crash when TTS Enable/Disable and when switching to another app while TTS is running (thanks @tyndare #741),,0
1512,Improve connection test in case of HTTP Auth,0.7864674,• HTTP Auth,,1
1513,Improve update,0.7019331,Update dependencies,,1
1514,Merge branch 'HEAD'; commit '27bbd7b',0.34542438,Fix migrations,Bump to version 1.11,0
1515,Move actual work from OperationsHelper to OperationsWorker,0.40916026,Better application of runtime settings changes.,,0
1516,Split old services into tasks,0.52345425,Background service to handle actions offline and sync them when network is available,French translations Hardcode v2.wallabag.org and framabag.org since android studio doesn't seem to want untranslatable string...,0
1517,Merge pull request #384 from wallabag/add-notification-source,0.5103523,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1518,only one switch-case,0.36774862,Various fixes #1004 #1005 #1006 #1011,,0
1519,Rename ArticleUpdater,0.556851,Ability to change title,,0
1520,Remove list limit option,0.594411,• limit articles,Removes empty white activity that appears for a second when sharing to HttpSchemeHandlerActivity.,0
1521,Bump okhttp-urlconnection from 4.7.1 to 4.7.2,0.61668766,• Fix connexion to wallabag v2.0.1 servers,,0
1522,Add 🇫🇷 changelog,0.4989942,Text-to-speech changes,,0
1523,Version 2.3 stable,0.6434084,"Replaces version 2.4.0-beta.2, which APK didn't have the latest changes.",,0
1524,Merge pull request #215 from Strubbl/fix-getCredentials-wbg-subdir,0.46841347,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1525,Update translations (#840),0.86899126,Updated translations,,1
1526,Update gradle wrapper to 6.8.3,0.58267415,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1527,GenerateDao.java: update imports of greendao,0.4080043,@di72nn added a Gradle Wrapper Validation Github Action to prevent bad gradle-wrapper.jar binaries,,0
1528,Merge pull request #922 from wallabag/fastlane_metadata,0.5252942,• Fix connexion to wallabag v2.0.1 servers,,0
1529,Merge pull request #1036 from wallabag/release_beta,0.53976536,Drops wallabag v1 support : Framabag will not work anymore with this version.,,0
1530,Demo: access annotations from JS code,0.42236692,@di72nn added experimental support for annotations. This feature is disabled by default until we polish the angles and can be activated in the settings. https://github.com/wallabag/android-app/pull/843,,0
1531,Improve solarized theme,0.9149672,• Solarized theme,,1
1532,Remove fitsSystemWindows property from layout with tabs,0.49614343,Layout improvements,Wipe DB and cookies if specific settings were changed,0
1533,TTS: add rudimentary emphasis support,0.6390433,TTS Speech,,0
1534,Add README,0.513283,"add possibility to scroll towards the bottom to mark article as read (especially useful for e-ink device, configurable via preference, only enabled with physical key presses) (thanks @silberzwiebel  #648) ",,0
1535,TTS: fix for issue #237: setShowActionsInCompactView,0.6284863,fix crash when TTS Enable/Disable and when switching to another app while TTS is running (thanks @tyndare #741),Take mesures if user changed,0
1536,fix lint MissingTranslation: Incomplete translation,0.58563507,Translations fixes (@di72nn),,0
1537,Update API wrapper library,0.7028291,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",Fix UI freezes,1
1538,Merge pull request #180 from di72nn/devel,0.53407574,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,Add tap-to-scroll option,0
1539,Merge branch 'update_api_wrapper',0.472778,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",,0
1540,Merge pull request #906 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.3.1,0.5005021,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1541,Add french changelog,0.5385834,French,,0
1542,Bump gradle from 4.0.2 to 4.1.1,0.5350383,Bump version name for F-Droid users.,,0
1543,Updated Readme (#391),0.48164785,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1544,updated Spanish translation for v1.10,0.7661515,Up-to-date french and spanish translations,Temporary errors detection improvement,1
1545,Merge pull request #1104 from wallabag/katex,0.5020504,Compatibility with wallabag 2.4 (by @di72nn),,0
1546,Simplify update animation logic,0.6121805,UI Improvements,,0
1547,Merge pull request #255 from di72nn/log_skipped_for_175,0.52418756,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,,0
1548,Add basic image caching,0.56627464,Theme and downloading pictures fixes,,0
1549,Translated using Weblate (Greek),0.6810211,Translations:,,0
1550,Swipe UI for lists and UI reorganization,0.6498754,UI Improvements,,0
1551,Prevent crashes caused by big content,0.52146447,• limit articles,Settings: better application of runtime changes,0
1552,Merge pull request #254 from di72nn/test_240,0.48580736,Better tests for connexion issues,Use JobScheduler on Android 5+,0
1553,"Revert ""Fixed typo""",0.5355116,Corrects bugs,updated Spanish translation for v1.10,0
1554,Merge pull request #1198 from cheywood/article-header-style-tweak,0.4452669,@di72nn fixed a sync error when deleting all tags from an article,,0
1555,Update fastlane changelog,0.59155977,Faster update mecanism,,0
1556,Fix sync error after deleting all tags from an article,0.91083777,@di72nn fixed a sync error when deleting all tags from an article,Use onStart/Stop instead of onResume/Pause. Fix application of autosync enabled/interval changed.,1
1557,Changement du texte lors de la sauvegarde du lien 2,0.5544677,Saving origin URL when adding from other articles.,,0
1558,Merge pull request #849 from wallabag/dependabot/gradle/com.squareup.okhttp3-okhttp-4.2.2,0.5140455,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1559,Try to horizontally center popups,0.51891077,* Improve bottom toolbar on article view,,0
1560,Translated using Weblate (Russian),0.6768414,Translations:,,0
1561,Added translation using Weblate (English (United States)),0.7180252,Improved translations,"add German translation strings, fix some English and a Spanish string",1
1562,Merge pull request #1159 from wallabag/update_gradle,0.5636228,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",improve UI in preference screen by using categories,0
1563,Merge pull request #1142 from wallabag/please_linter,0.5193702,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861",wallabag:// magic URLs,0
1564,Fixes #175 IllegalArgumentException: the bind value at index 1 is null when doing Query.unique() for article with special id,0.44330406,@di72nn fixed a sync error when deleting all tags from an article,"Better init with ""magic url""",0
1565,add v2 functions for article handling,0.5039368,* Improve bottom toolbar on article view,,0
1566,Merge pull request #1118 from wallabag/fix_webview_file_access,0.559932,• Fix connexion to wallabag v2.0.1 servers,,0
1567,Merge pull request #257 from Strubbl/debug-build-different-app,0.43593872,"@di72nn updated their wallabag API wrapper library to the latest version, which brings a few optimizations and compatibility with latest wallabag versions https://github.com/wallabag/android-app/pull/861","This commit adds preference categories as indication in which of the setting's sub menu you currently are. This was already done for the ""Connection"" menu, but not for the other tree menu points. This commit moves the ""Delete cookies"" option visually (not syntactically) from the HTTP Basic Auth category to the ""Advanced connection settings"". That way the cookies option is not linked to the HTTP basic auth options anymore.",0
1568,Preparing v2,0.49076432,• wallabag v2 support !,,0
1569,on the widget click start article list activity,0.72789955,Tags (clickable) are displayed in the article view.,,1
1570,add source app info to notifications,0.6326679,Notifications,,0
1571,layout_article: improve performance with setting layout_height to 0dp instead of wrap_content,0.59637153,* Improve bottom toolbar on article view,Update f-droid logo,0
1572,Bump okhttp from 4.1.1 to 4.2.0,0.61501586,@Strubbl updated the okhttp (#791) and gradle (#790) deps,,0
1573,Merge pull request #753 from wallabag/move-jcenter-last,0.46694207,@di72nn added two new actions in the settings to help fix queue/synchronization issues : the ability to dump the queue to a local file and the possibility to remove the first queue item found. https://github.com/wallabag/android-app/pull/915,up-to-date french translation,0
1574,Minor generics use improvement,0.58504707,few improvements,,0
1575,Remove redundant resource file,0.5210577,Removed,,0
1576,Added translation using Weblate (Czech),0.7165304,Improved translations,,1
1577,Merge pull request #539 from wallabag/preview_picture_in_article_view,0.53477854,* Show preview picture in article view,,0
1578,Merge pull request #518 from wallabag/improve_connection_test,0.59320164,• Fix connexion to wallabag v2.0.1 servers,Minor improvements,0
1579,Fix sticky broadcast parameter in ArticlesListActivity,0.5396029,Brings swiping between articles,,0
1580,Set message for some Unknown errors,0.7980562,Basic error messages,,1
1581,replaced every poche logo with new wallabag logo/icon,0.56325644,* Icons and logo should now render better on each theme,,0
1582,Merge pull request #659 from Strubbl/fix-lint-assertions,0.4473148,Fix bugs,,0
1583,MainActivity: themes support,0.55309033,Theme and downloading pictures fixes,,0
1584,Fix IndexOutOfBoundsException in ManageArticleTagsActivity,0.4694812,@di72nn fixed a sync error when deleting all tags from an article,,0
1585,Ajout lib JSONRPC pour API Poche,0.4636778,Full support for wallabag v2 API (https://github.com/di72nn/wallabag-api-wrapper),,0
1586,Connection Wizard: merge Feeds page into Config page,0.61150813,Updated Connection Wizard (wallabag.it support).,Just in case.,0
1587,Fix Russian translation,0.77710545,Russian,,1
1588,Use reflection to map pref keys,0.3663566,add scrolling via hardware keys in article lists (thanks @silberzwiebel #690),[WIP] Decent offline functionality and other improvements,0
1589,Reformat article.xml layout file,0.58069265,Layout improvements,,0
1590,Merge pull request #355 from wallabag/some_fixes,0.55851674,• Fix connexion to wallabag v2.0.1 servers,,0
1591,Treat UnknownHostException as a temporary error,0.5008886,Basic error messages,,0
1592,Merge pull request #101 from wallabag/textfr,0.49961993,Drops wallabag v1 support : Framabag will not work anymore with this version.,,0
1593,Merge pull request #1020 from wallabag/optimize_for_a_lot_of_tags,0.5197557,"Basic tags support (list by tag, add/modify/delete tags on articles) ",,0
1594,Truncate annotation quotes at 10000 characters,0.46861047,Text-to-speech changes,This reverts commit a27e90c973e21945f553df20c33edc37555f250b.,0
1595,updated trvs,0.4959757,Updated deps,,0
1596,Fix image link in README,0.62371504,UI fixes on links and quotes,,0
1597,add About Activity & new release,0.6456123,New Features,,0
1598,Add summaries to some Preferences,0.4086668,* Other fixes and improvements,,0
