Index,Commit Message Abstract,Score Abstract,Corresponding Changelog Sentence Abstract,Commit Desription Abstract,Label
704,Merge pull request #920 from user501254/patch-1,0.5711886,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,"Before this commit, it was not possible to publish the default migrations for this tool using php artisan vendor:publish --tag=. Once this commit has been applied, users will be able to export the migrations using php artisan vendor:publish --tag=telescope-migrations This is similar to the behaviour seen in Laravel Passport.",0
705,Make ignoring Laravel Nova paths configurable,0.9622561,Make ignoring Laravel Nova paths configurable (#799),,1
706,update composer.json,0.49091458,JSON fallback font (#605),,0
707,tag failed jobs,0.3921023,Chunk storage of exceptions and tags (#670),,0
708,"Revert ""Fixing display wrong timestamp""",0.5346439,Fix events with ShouldBroadcastNow (#623),,0
709,Replace Http/Uri with HTTP/URI (#1141),1.0,Replace Http/Uri with HTTP/URI  (#1141),,1
710,Merge pull request #231 from Shhu/patch-1,0.5011761,Use getConnection method in Migrations (#736),,0
711,Merge pull request #12 from freekmurze/master,0.4322958,"Add a new ""Clear Entries"" button (#1091)",Fix Log watcher with exception key,0
712,Trigger tests again,0.55392987,Testing fixes (#866),,0
713,Manual code style fixes,0.54892445,Fix syntax highlighting (#1142)﻿,,0
714,Merge pull request #703 from JuanDMeGon/patch-1,0.55346805,Use getConnection method in Migrations (#736),,0
715,Merge pull request #391 from paras-malhotra/1.0,0.47535914,Fix for database migrations publishing path (#979)﻿,,0
716,Add support for model keys cast to backed enums in FormatModel (#1286),0.9255055,Add support for model keys cast to backed enums in FormatModel by @sidquisaad in link,,1
717,Use cache repository,0.58903563,Move cache read inside handler to avoid early cache call (#1025)﻿,,0
718,Bump moment-timezone from 0.5.33 to 0.5.35 (#1247),0.5115639,Full timestamp on hover (#668),,0
719,TestCase for Queries and Slow Queries,0.57846177,Slow query filter method added (#1146)﻿,,0
720,Format SQL in watcher,0.9054146,Format SQL in watcher (#714),"Revert ""Fixing display wrong timestamp""",1
721,Remove Laravel 7 workarounds (#1011),0.7449135,Dropped support for Laravel 5.8,,1
722,Fix PHP 8.1 issues (#1156),0.9999999,Fix PHP 8.1 issues (#1156)﻿,,1
723,Update config.yml,0.44126168,Removed redundant default value from config file by @siarheipashkevich in link,,0
724,Fix gate tests,0.6692752,Testing fixes (#866),Fixing display wrong timestamp,0
725,dynamic storage driver,0.48609555,Add memory to request watcher (#680),[1.0] Update phpDoc,0
726,Merge branch '2.0',0.38462377,Consolidate database directory (#975)﻿,[1.0] Update phpDoc,0
727,Merge pull request #306 from paras-malhotra/add_mail_watcher_test,0.5199799,Add http client request watcher (#1073)﻿,[1.0] use strict compare,0
728,Merge pull request #234 from powolnymarcel/1.0,0.51456535,Merge previously defined view data when building the view mailable data (#1157), - use strict compare,0
729,Bump ansi-regex from 5.0.0 to 5.0.1,0.43265837,"Revert ""[4.x] Updated db command for clearing tables"" (#993)﻿", - update phpDoc for cases where collection is a collection of one type elements. This improvements will allowed type hinting for the item;),0
730,Add build status badge,0.49528864,Add key attribute (#1154), - $user parameter in recordGateCheck method can be a null,0
731,Favor Yarn lock file,0.40921104,Fix for JobWatchers when the job payload is encrypted (#1089)﻿,,0
732,Merge pull request #63 from nunomaduro/1.0,0.5291177,Create a fresh instance of schema for each migration by @nunomaduro in link,,0
733,Fix indentations,0.5110048,Fix JSON indenting (#1049),,0
734,Rebase to use EntryModelFactory,0.5354084,Add support for model keys cast to backed enums in FormatModel by @sidquisaad in link,,0
735,Merge pull request #272 from Zerquix18/1.0,0.4683032,Use getConnection method in Migrations (#736),,0
736,Merge pull request #262 from deleugpn/test-clear,0.5060508,"Enable chunking on delete to prevent errors on large resultsets (#658, 32c3709)",Conditional branching in array case,0
737,Bump moment from 2.29.2 to 2.29.4 (#1238),0.46161196,Full timestamp on hover (#668),[1.0] Add missing config options for watchers,0
738,Bump mixin-deep from 1.3.1 to 1.3.2,0.38581452,"Revert ""[4.x] Updated db command for clearing tables"" (#993)﻿",,0
739,Mark exceptions as resolved,0.9121413,Mark exceptions as resolved (#710),,1
740,Bump loader-utils and resolve-url-loader (#1269),0.5532371,Fix query preview (#1044)﻿,,0
741,add slash if request path is empty,0.5259233,Empty path config in frontend (#637),,0
742,Merge pull request #121 from lucasmichot/feature/1.0/remove-useless-argument,0.5658053,"Enable chunking on delete to prevent errors on large resultsets (#658, 32c3709)",,0
743,compile assets,0.8225873,Compile assets (762e4ed),,1
744,Merge pull request #758 from laravel/dependabot/npm_and_yarn/lodash-4.17.13,0.54082143,Fix deprecations by @driesvints in link,,0
745,Automatically compile and commit assets (#1229),0.7133552,Compile assets (762e4ed),,1
746,rm bcmath dependency,0.38901913,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,[1.0] Fix job watcher crash,0
747,Merge pull request #756 from laravel/dependabot/npm_and_yarn/jquery-3.4.0,0.5336482,Truncate request url more by @driesvints in link,,0
748,Update tests,0.6984635,Testing fixes (#866),,0
749,prevent heavy memory usage by saving query-log-entries in chunks into the db,0.56262255,"Enable chunking on delete to prevent errors on large resultsets (#658, 32c3709)",,0
750,Remove unused imports from screens,0.53012323,Removed,,0
751,fix docblock,0.48277888,Fix deprecations by @driesvints in link,,0
752,Merge pull request #41 from Te7a-Houdini/fix-registring-telescopeprovider-morethan-one-time,0.6809787,Fix telescope.domain usage (#1124)﻿,,0
753,Fix: Assets not loading when Laravel is installed in a subdirectory,0.5752617,Dropped support for Laravel 5.8,,0
754,Bump json5 from 1.0.1 to 1.0.2 (#1290),0.5331577,JSON fallback font (#605),,0
755,npm remove md5,0.5243802,Removed,,0
756,Apply fixes from StyleCI (#715),0.49475,Add information about view composers (#766),,0
757,Merge pull request #1 from laravel/batchEntries,0.5467695,Fix deprecations by @driesvints in link,,0
758,Compile Assets,0.7989433,Compile assets (762e4ed),,1
759,Merge pull request #74 from browner12/self-closing,0.46174353,"Add support ignore request when status code specified (abc9660, #1150)",[1.0] Provide AfterRecording Hook,0
760,Merge pull request #407 from paras-malhotra/add_package_discover_command_to_ignored_list,0.4972592,Fix query preview (#1044)﻿,,0
761,allow searching by tag,0.5522444,Check tags after set $this->user() by @trin4ik in link,,0
762,Merge pull request #341 from lucasmichot/feature/1.0/laravel-coding-style-bis,0.49839497,Fix deprecations by @driesvints in link,,0
763,handle logs that have exception keys but are not exceptions,0.6480967,Only log file/line for exception trace (#817),,0
764,refactor: assign the connection only once,0.49812523,Only load sfDump header once (#714),,0
765,Bug fix: Missed to remove trait use statement,0.5599328,Fix typed properties issues (#879),[1.0] Remove duplicate config call,0
766,Trying to debug on Travis Build,0.4736282,Testing fixes (#866),[1.0] Add ability to watch specific model events,0
767,Bump minimatch from 3.0.4 to 3.1.2 (#1272),0.46677545,Fix query preview (#1044)﻿,,0
768,Improve file handling in client request watcher (#1080),1.0,Improve file handling in client request watcher (#1080)﻿,,1
769,Replace array and string helpers,0.64760447,Fix array to string conversion (#839),,0
770,favicon moved,0.277654,Move booting of commands (#1034),,0
771,Merge pull request #224 from TBlindaruk/update-gitatributes,0.5060576,Fix deprecations by @driesvints in link,,0
772,Show error when array cache is used,0.6709707,"Revert ""[4.x] Move cache read inside handler to avoid early cache call"" (#1030)﻿",,0
773,[1.0] Added laravel/framework to dependency,0.46702722,Fix publishing for disabled module (#1104)﻿,,0
774,Add authorized request test,0.47958553,Add http client request watcher (#1073)﻿,,0
775,remove larastan,0.67022383,Removed,"added ""Duration"" column to Requests tab",0
776,Reorder Imports,0.4665961,Preserving the alphabetical order of providers (#841),,0
777,add redis commands to related entries,0.5731935,Enable redis events by default if the watcher is enabled (#789),,0
778,Hide security critical fields to avoid session highjacking and csrf exploits,0.54191256,CacheWatcher hide values by @dododedodonl in link,,0
779,Enforce === (1),0.440705,Avoiding to create guard (#810),,0
780,fix public asset path,0.50080997,Unified asset publishing (#1105),,0
781,Order imports alphabetically,0.6581691,Preserving the alphabetical order of providers (#841),,0
782,Update license file,0.39213958,Fix key handling for ModelWatcher (#1180),Dont build records if not recording,0
783,Fix database connection,0.5945076,Fix for database migrations publishing path (#979)﻿,,0
784,Delete composer.lock,0.52225304,Fix ignore generic listeners as view composer (#794),,0
785,Merge pull request #546 from mrk-j/patch-1,0.48390856,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,QueryWatcher location can ignore Composer packages,0
786,changed truncate from 75 chars to 50,0.93417245,Changed truncate from 75 chars to 50 (#887),"For query ""Location"" shown in the UI, allow ignoring Composer packages other than laravel/* so the class/line number from your app code will be shown instead. This would cover 3rd-party query builder packages such as: spatie/laravel-translatable dimsav/laravel-translatable staudenmeir/eloquent-eager-limit",1
787,Count duplicated queries + total duration,0.7256211,Use time instead of duplicated to show global queries duration (#737),,1
788,CacheWatcher hide values (#1206),0.82974875,CacheWatcher hide values by @dododedodonl in link,Make index table responsive,1
789,Add TestCase for guests authorization,0.41320086,GateWatcher shows allowed when it is denied via Response class (#1010)﻿,Text overflows,0
790,fix style CI checks,0.43614435,Fix syntax highlighting (#1142)﻿,remove extra opening tag,0
791,Merge pull request #595 from scottcharlesworth/fix-config-newline,0.59396404,Newline Config (#595),,0
792,Merge pull request #69 from ybaruchel/1.0,0.5054724,Merge previously defined view data when building the view mailable data (#1157),,0
793,Add memory to request watcher,0.9148412,Add memory to request watcher (#680),,1
794,Update TelescopeServiceProvider.php (#1104),0.77989185,Fix telescope.domain usage (#1124)﻿,,1
795,Merge pull request #938 from laravel/dependabot/npm_and_yarn/http-proxy-1.18.1,0.5115919,Truncate request url more by @driesvints in link,Format model string,0
796,Merge pull request #979 from haakco/4.x,0.4560108,Merge previously defined view data when building the view mailable data (#1157),,0
797,Merge pull request #681 from barryvdh/patch-1,0.56636477,Log failed requests (#701),,0
798,fixed style ci test,0.42240942,Testing fixes (#866),,0
799,make preview details table responsive,0.520561,Fix query preview (#1044)﻿,,0
800,Removed unused use statement,0.5793481,Removed,Let base file load vendor css alone,0
801,Update index.vue,0.49589548,Add index to created_at (#885),Correct route name for mail,0
802,Merge pull request #200 from sifex/fix/101,0.51062053,Only load sfDump header once (#714),,0
803,Add OPTIONS as a method,0.39769554,"Add a new ""Clear Entries"" button (#1091)",,0
804,Setup Test Suite,0.582741,Testing fixes (#866),Fix listening for JobFailed event,0
805,Bump nanoid from 3.1.30 to 3.2.0,0.4053594,Support apps that run carbon 1.0 (2b976e5),,0
806,wip tab events,0.48758623,Fix events with ShouldBroadcastNow (#623),,0
807,[4.x] Fix issue with array hydration (#1165),0.96368754,Fix issue with array hydration (#1165),,1
808,formatting and fixing conflicts,0.55989635,Fix query formatting in preview (#1050)﻿,,0
809,try/catch Auth::hasUser,0.49740577,Check tags after set $this->user() by @trin4ik in link,Add package discover command to ignore list,0
810,Change logo to work on Dark Theme (#1131),0.47658902,"Allow avatar path customization (#890, 94a3952)",Remove extra use statement,0
811,automatic tags extraction,0.52710736,Chunk storage of exceptions and tags (#670),Fix container contract violation,0
812,better check for framework events,0.57302785,Ability to review Exception context data (#882),,0
813,Command Watcher test,0.47660077,Testing fixes (#866),,0
814,Hide php-auth-pw server variable by default,0.9613404,Hide php-auth-pw server variable by default (#740),,1
815,Fix issue where json_encode quietly fails due to binary data inside telescope entry (#1266),0.8776135,Fix issue where json_encode quietly fails due to binary data inside telescope entry by @Hexide in link,,1
816,Added missing comma,0.3767799,Change text for Marking Exceptions as Resolved (#916),[1.0] Fix prune command hours option,0
817,"Remove option, always replaceBindings",0.5210699,Removed redundant default value from config file by @siarheipashkevich in link,Use double quotes for HTML attributes.,0
818,"Following up on pull request #710. I think although exceptions are marked as resolved the message isn't clear to the user. For once I thought Laravel Telescope would itself automagically resolve the exception for me since that's what the message suggested (Resolve now). This change is to indicate to users that exceptions aren't resolved by Laravel Telescope but marked as resolved, so they have to go resolve the exception themselves and mark as resolved on Laravel Telescope which is the intention of pull request #710",0.62080276,Mark exceptions as resolved (#710),,0
819,Apply fixes from StyleCI (#861),0.5517524,Testing fixes (#866),,0
820,Update branch alias,0.34270084,Use new anonymous classes by @mmachatschek in link,,0
821,Rename 1_Bug_report.md to 1_Bug_report.yml,0.39983872,Fix deprecations by @driesvints in link,,0
822,Avoid jobs recording stop if queue driver is sync,0.76099145,Prevent resuming recording when processing sync job (#720),,1
823,fix bool return value on pausing/unpausing telescope,0.64787346,Return callable output on Telescope::withoutRecording by @adamczykpiotr in link,,0
824,add ability to hide a cache value,0.708145,Move cache read inside handler to avoid early cache call (#1025)﻿,Enabling the user to choose the age before records are being pruned from the repository (in hours),1
825,Merge pull request #959 from jasonvarga/dump-js,0.45418856,Suppress filesize errors in client request watcher (#1096),,0
826,fix prune command optional argument,0.40205914,Removed redundant default value from config file by @siarheipashkevich in link,,0
827,Only log file/lin for exception trace,0.8755446,Only log file/line for exception trace (#817),[1.0] Only register migrations for database driver,1
828,support batches,0.45770097,Laravel 8 support & Batches support (#903),,0
829,remove trimming of entries,0.61060786,Removed,,0
830,let pruning clean old entries,0.5663588,"Revert ""[4.x] Updated db command for clearing tables"" (#993)﻿",[1.0] Fix bool return value on pausing/unpausing telescope,0
831,Merge pull request #118 from lucasmichot/feature/1.0/prefer-stricter-assertions,0.50340164,Ability to review Exception context data (#882),,0
832,Merge pull request #210 from ybaruchel/larastan,0.4541008,Merge previously defined view data when building the view mailable data (#1157),,0
833,[4.x] Add pause and resume commands (#1200),0.7518551,Add pause and resume commands by @jamespavett in link,,1
834,Merge pull request #683 from barryvdh/optimize-dump,0.7163663,Optimize dump (#683),,1
835,PHP 8.1 support,0.91121244,PHP 8 Support (#977),,1
836,Merge pull request #945 from paras-malhotra/batch_watcher_test,0.50198746,Fix query preview (#1044)﻿,[1.0] Fix unliked uploaded files for request watcher,0
837,Added tests for GateWatcher,0.6629529,GateWatcher shows allowed when it is denied via Response class (#1010)﻿,,0
838,Merge pull request #913 from laravel/dependabot/npm_and_yarn/lodash-4.17.19,0.52777755,Fix deprecations by @driesvints in link,,0
839,Merge pull request #720 from erikgaal/patch-dont-resume-recording-with-sync-jobs,0.5955387,Prevent resuming recording when processing sync job (#720),,0
840,Make index table responsive,0.54741275,Add index to created_at (#885),,0
841,Flatten redis parameters,0.43873316,Dont register redis watcher if the redis service is not bound into the container. by @mad-briller in link,,0
842,Fix JSON indenting (#1049),1.0000002,Fix JSON indenting (#1049),Format file uploads while recording a request,1
843,update constraints,0.4644973,Testing fixes (#866),,0
844,Apply fixes from StyleCI,0.46718156,Fix FormatModel class to work with keyless Pivot models by @Cellard in link,,0
845,Fix container contract violation,0.44391993,Dont register redis watcher if the redis service is not bound into the container. by @mad-briller in link,,0
846,Prefer direct calls to Arr and Str classes,0.35603333,"Don't use constructor injection in console commands, and inject into handle() instead by @mad-briller in link",,0
847,Emit ready event from PreviewScreen,0.5545815,Fix events with ShouldBroadcastNow (#623),Updated docs to reflect the telescope:publish command,0
848,Handle eval() failing in Laravel Tinker,0.8738488,Handle all eval() failures from Laravel Tinker (#829),,1
849,Merge pull request #847 from laravel/dependabot/npm_and_yarn/acorn-6.4.1,0.47519115,Fix deprecations by @driesvints in link,[1.0] Fix docblocks.,0
850,Let base file load vendor css alone,0.46714488,Only load sfDump header once (#714),,0
851,Merge pull request #688 from barryvdh/simplify-dump-error,0.6848827,Simplify dump error screen (#688),,0
852,Allow avatar path customization,0.90124154,"Allow avatar path customization (#890, 94a3952)",,1
853,add repo,0.5179285,"Add afterStore hooks (#894, (600e462))",,0
854,Fix style ci,0.39254808,Adjust text-break layout with text-break class by @thomas-goncalves-83 in link,,0
855,highlight new rows,0.5362927,Fix syntax highlighting (#1142)﻿,[1.0] Apply Laravel styleguide.,0
856,Add StyleCI check.,0.43226933,Add information about view composers (#766),,0
857,Add Job Watcher Coverage,0.53013563,Fix for JobWatchers when the job payload is encrypted (#1089)﻿,,0
858,Forces the latest version of Larastan,0.68546826,Laravel 9 Support (#1170),,0
859,Merge pull request #58 from Te7a-Houdini/remove-unused-imports,0.49848005,Use getConnection method in Migrations (#736),,0
860,compile for prod,0.4141906,Compile assets (762e4ed),,0
861,Merge pull request #583 from adiazce/2.0,0.4858777,"Add support ignore request when status code specified (abc9660, #1150)",,0
862,Merge pull request #239 from munza/1.0,0.45143428,Use getConnection method in Migrations (#736),,0
863,Ignore composer.lock,0.63519835,Fix ignore generic listeners as view composer (#794),,0
864,Added command to update/publish Telescope assets,0.63208187,Fix telescope.domain usage (#1124)﻿,,0
865,Rename method,0.49869606,Changed,,0
866,fix test,0.8191527,Testing fixes (#866),,1
867,Move booting of commands (#1034),0.9999998,Move booting of commands (#1034),,1
868,fix dump watcher,0.66190076,Add option to record dumps even though the dump watcher tab is not open by @superDuperCyberTechno in link,,0
869,[wip] preparing test for index routes,0.4643436,"Be able to specify only allowed paths (#963, (18c475f))",,0
870,Update tests.yml,0.5553621,Testing fixes (#866),,0
871,wip tabs for related entries,0.54064363,Fix view tab selection order (#707),,0
872,Merge pull request #924 from derekmd/fix-queries-dump-with-mysql-variable,0.53267145,Fix query preview (#1044)﻿,,0
873,Use PDO quote to quote bindings,0.6437757,Implemented fallback for PDO::quote method on QueryWatcher (#1066)﻿,,0
874,Remove extra use statement,0.5440763,Removed,[1.0] Improve performance: dont register watchers on ignored commands / routes,0
875,Add ability to configure route domain setting,0.5342555,Add request IP address to RequestWatcher (#895),,0
876,Added ability to filter batches of entries,0.6448632,Slow query filter method added (#1146)﻿,,0
877,Merge branch '1.0' of link into 1.0,0.4637772,Fix deprecations by @driesvints in link,,0
878,Merge pull request #822 from stancl/patch-4,0.49761802,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,,0
879,Fix PHPUnit 8 warnings,0.91258276,PHPUnit 8 Warnings (#610),,1
880,Merge pull request #389 from Te7a-Houdini/fix-unlinked-file-upload-in-request-watcher,0.6049787,Improve file handling in client request watcher (#1080)﻿,,0
881,revert broken change in,0.5865586,Changed,,0
882,add stack trace checks,0.5047612,Laravel Octane fix: GateWatcher handles stack trace caller not found (#1128),,0
883,check if migrations ran,0.53153205,Use getConnection method in Migrations (#736),,0
884,remove unused use statement,0.5595226,Remove problematic unused code when formatting SQL (#924),Pause recording from the UI,0
885,Merge pull request #156 from ybaruchel/1.0,0.46367866,Merge previously defined view data when building the view mailable data (#1157),,0
886,Update compile-assets.yml,0.49769598,Compile assets (762e4ed),,0
887,Add test for DatabaseEntriesRepository::find,0.5570302,Check for null values in query bindings (#727),,0
888,Remove thousands separator in time records (#876),0.9912534,Remove thousands separator in time records (#877),,1
889,Fix empty telescope path config in frontend (#637),0.7639351,Empty path config in frontend (#637),,1
890,Merge pull request #803 from GrahamCampbell/patch-1,0.54211897,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,[Test Coverage] Add notification watcher test,0
891,Apply fixes from StyleCI (#697),0.51381755,Fix typed properties issues (#879),,0
892,account for anonymous notifications,0.5404326,Use new anonymous classes by @mmachatschek in link,,0
893,Fix small typo,0.54637265,Fix syntax highlighting (#1142)﻿,,0
894,Default database connection from environment,0.605575,Fix for database migrations publishing path (#979)﻿,,0
895,Fix style issues,0.5119432,Fix typed properties issues (#879),,0
896,Improve performance: dont register watchers when not recording,0.6132637,Prevent resuming recording when processing sync job (#720),Apply Laravel coding style.,0
897,Compile,0.5332749,Compile assets (762e4ed),,0
898,Add named route for telescope,0.6325035,Fix telescope.domain usage (#1124)﻿,,0
899,Merge branch 'master' of github.com:laravel/telescope,0.485856,Fix telescope.domain usage (#1124)﻿,,0
900,use fully qualified class name,0.42940843,Use new anonymous classes by @mmachatschek in link,,0
901,Merge pull request #340 from lucasmichot/feature/1.0/this-assert,0.4886974,Fix query preview (#1044)﻿,,0
902,Remove utc() format from timeAgo() to inherit default timezone,0.412826,Remove thousands separator in time records (#877),Use $this->assert,0
903,Bump ini from 1.3.5 to 1.3.7,0.40016586,Testing fixes (#866),,0
904,Convert e-mail for gravatar to lower case,0.4007247,Fix MailWatcher tags by @Rezrazi in link,,0
905,trim long request uris,0.53462374,"Enable chunking on delete to prevent errors on large resultsets (#658, 32c3709)",,0
906,Create update-changelog.yml,0.43843544,Fix FormatModel class to work with keyless Pivot models by @Cellard in link,,0
907,Merge pull request #903 from laravel/batches,0.49796367,Fix deprecations by @driesvints in link,Add slash if request path is empty,0
908,Merge pull request #810 from dkulyk/patch-1,0.47743374,Use getConnection method in Migrations (#736),,0
909,Add syntax hightlighting,0.5338607,Fix syntax highlighting (#1142)﻿,[Coverage] Telescope Auth System,0
910,Bump minimist from 1.2.5 to 1.2.6 (#1217),0.4423591,Optimize dump (#683),[Test Coverage] Add Redis Watcher test,0
911,just to be safe,0.46119964,Avoiding to create guard (#810),Add PHP 7.3 to Travis,0
912,Merge pull request #700 from terrafrost/undo-pr638,0.5482819,Use getConnection method in Migrations (#736),"Add request metadata: controller, action, middleware, duration",0
913,Merge pull request #185 from deleugpn/test-suite,0.46036503,Log failed requests (#701),,0
914,Merge pull request #866 from laravel/testing-fixes,0.62511766,Testing fixes (#866),,0
915,Update changelog,0.58050513,Changed,,0
916,update tests,0.7066132,Testing fixes (#866),,1
917,"Tweak afterRecord method, exclude entries",0.585283,Add entry to afterRecording hook (#893),,0
918,Add release instructions,0.4444811,Prep For Octane (#1040)﻿,,0
919,Merge pull request #207 from cmorbitzer/1.0,0.50083023,Merge previously defined view data when building the view mailable data (#1157),,0
920,Correct manifest path,0.56255174,"Be able to specify only allowed paths (#963, (18c475f))",,0
921,Merge branch 'family' of github.com:laravel/telescope into family,0.36976588,Fix telescope.domain usage (#1124)﻿,,0
922,Drop support for Laravel 5.8,0.9639641,Dropped support for Laravel 5.8,,1
923,Update version constraints for Laravel,0.722533,Laravel 6 & 7 support (#860),,1
924,Update config (#1323),0.50103456,Testing fixes (#866),,0
925,Add method to hide a given request header,0.57499707,CacheWatcher hide values by @dododedodonl in link,,0
926,Do not record when unserializing command (#1257),0.70566237,Do not record when unserializing command by @driesvints in link & link,,1
927,remove artisan output call,0.47754872,Remove asset manifest check and warning (#1063),,0
928,Merge pull request #712 from driesvints/prepare-for-release,0.49693766,Fix deprecations by @driesvints in link,,0
929,tab exceptions,0.5755457,Ability to review Exception context data (#882),,0
930,Add index to created_at,0.9287122,Add index to created_at (#885),[1.0] Re-range namespaces,1
931,hideResponseParameters,0.6075124,CacheWatcher hide values by @dododedodonl in link,,0
932,Merge pull request #860 from laravel/drop-laravel-6,0.5055916,Fix deprecations by @driesvints in link,,0
933,revert,0.5576762,Changed,,0
934,Add simple Dump Watcher Test,0.56283087,Add option to record dumps even though the dump watcher tab is not open by @superDuperCyberTechno in link,Add named route for Telescope,0
935,Rename variable,0.5484133,Changed,,0
936,Merge pull request #258 from deleugpn/test-prune-command,0.48341978,"Enable chunking on delete to prevent errors on large resultsets (#658, 32c3709)",Allow applications to add the telescope url by a named route.,0
937,Fix param docblocks (FQN) and use consistant spacing,0.41409016,"Enable chunking on delete to prevent errors on large resultsets (#658, 32c3709)",Typo correction in Mail Watcher test,0
938,return array only from tagUsing,0.5656744,Change Telescope::$tagUsing to an array (#694),,0
939,Add ability to watch specific model events,0.52577937,Enable redis events by default if the watcher is enabled (#789),,0
940,fix(related-entries:query): use time instead of duplicated to show global queries duration,0.84416145,Use time instead of duplicated to show global queries duration (#737),,1
941,Relax user type in GateWatcher to match Laravel base framework. (#1221),0.9451791,Relax user type in GateWatcher to match Laravel base framework. by @CImrie in link,,1
942,Merge pull request #303 from paras-malhotra/add_dump_watcher_test,0.50115466,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,,0
943,Merge pull request #48 from browner12/return-type,0.5262047,Use getConnection method in Migrations (#736),,0
944,Merge pull request #220 from TBlindaruk/tests/delete-unused-imports-in-tests,0.44273984,Remove asset manifest check and warning (#1063),Fixed response purge typo in config,0
945,Merge pull request #817 from barryvdh/patch-4,0.557603,Log failed requests (#701),[Test Coverage] Add simple Mail Watcher Test,0
946,update version constraints,0.43727994,Testing fixes (#866),,0
947,Fixes detected errors by static analysis,0.5698582,Testing fixes (#866),,0
948,Added missing @throws \ReflectionException in EventWatcher,0.6488104,Fix events with ShouldBroadcastNow (#623),,0
949,Improves GitHub Actions Workflow (#1256),0.42726302,Prevent Laravel\Scout\Jobs\MakeSearchable job from being recorded to avoid memory leak by @nicoverbruggen in link,[Test Coverage] Add simple Dump Watcher Test,0
950,Cleanup,0.5300373,Updated db command for clearing tables (#991),,0
951,[4.x] Record 'connection failed' http client event (#1097),0.96657115,Record 'connection failed' http client event (#1097),,1
952,Apply fixes from StyleCI (#651),0.4879358,Add information about view composers (#766),[Coverage] Add Job Watcher Coverage,0
953,Merge pull request #128 from lucasmichot/feature/1.0/fix-param,0.5888925,Fix query preview (#1044)﻿,Snake case config option,0
954,Merge pull request #108 from fridzema/patch-1,0.5394021,Only load sfDump header once (#714),[1.0] Add build status badge,0
955,Remove useless argument,0.5681832,Removed,[Test] Fix Request URI test,0
956,Merge pull request #147 from lucasmichot/feature/1.0/whitespacy-line,0.520549,Fix deprecations by @driesvints in link,,0
957,Adding meta for disavowing robots,0.9647618,Adding meta for disavowing robots (#703),,1
958,initial,0.41356927,﻿,,0
959,Remove unused code when formatting SQL,0.9111468,Remove problematic unused code when formatting SQL (#924),fixed request watcher overflow for large response payloads,1
960,Merge pull request #721 from Dannybevers/update-vue-json-pretty,0.5404302,Fix deprecations by @driesvints in link,,0
961,Merge pull request #900 from laravel/dependabot/npm_and_yarn/websocket-extensions-0.1.4,0.54040843,Truncate request url more by @driesvints in link,,0
962,Do not require brick/math,0.31822318,Prep For Octane (#1040)﻿,,0
963,Remove unused CSS code,0.49806213,Remove problematic unused code when formatting SQL (#924),,0
964,Update RouteTest.php,0.5372814,PHP 7.2 support (3c3883d),,0
965,Fix StyleCI failures,0.5214395,Fix typed properties issues (#879),,0
966,use a different pretty JSON library,0.541833,JSON fallback font (#605),,0
967,Merge pull request #291 from paras-malhotra/fix_request_watcher_overflow,0.5483985,Fix query preview (#1044)﻿,,0
968,Another linting fix,0.4323504,"Add afterStore hooks (#894, (600e462))",,0
969,Merge pull request #169 from deleugpn/patch-1,0.5301827,Use getConnection method in Migrations (#736),,0
970,Merge pull request #694 from stancl/change-tagUsing-to-array,0.5505531,Change Telescope::$tagUsing to an array (#694),,0
971,Fix FormatModel class to work with keyless Pivot models (#1282),0.8576473,Fix FormatModel class to work with keyless Pivot models by @Cellard in link,,1
972,Revert Contract changes,0.5836227,Changed,[Coverage] Add missing index routes,0
973,compile,0.50034624,Prep For Octane (#1040)﻿,,0
974,Merge pull request #21 from lucasmichot/feature/1.0/use-php-713,0.5370255,PHP 7.2 support (3c3883d),,0
975,Merge pull request #483 from TBlindaruk/update_php_doc,0.5098765,Truncate request url more by @driesvints in link,Fixes undefined class SyncQueue,0
976,Merge pull request #44 from browner12/fqns-2,0.51414275,Use getConnection method in Migrations (#736),,0
977,Merge pull request #16 from svenluijten/patch-1,0.5063371,Fix deprecations by @driesvints in link,,0
978,Merge pull request #29 from browner12/spelling,0.48061895,"Add a new ""Clear Entries"" button (#1091)",,0
979,Bump highlight.js from 10.1.2 to 10.4.1,0.48801088,"Dump visibility toggling, search, etc (#959)﻿",,0
980,Merge pull request #987 from laravel/dependabot/npm_and_yarn/highlight.js-10.1.2,0.55389506,Read from Horizon config when ignoring requests by @lightbulblighter in link,,0
981,refresh pending jobs,0.40870354,Add pause and resume commands by @jamespavett in link,,0
982,Update UPGRADE.md,0.4812586,Changed,Fix: Assets not loading when Laravel is installed in a subdirectory,0
983,Merge pull request #548 from dasraab/dasraab-patch-1,0.46627104,Handle redis connection exception on DumpWatcher register by @aidanthewiz in link,,0
984,"Repackaged #1087 for 4.x (Add a new ""Clear Entries"" button) (#1091)",0.7545185,"Add a new ""Clear Entries"" button (#1091)",Remove trimming of entries,1
